HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=2,hd=0,dp=0,OL=2,OR=2
HB:t=2815,m=S,run=1,el=112,er=116,yaw=-0.5,yr=-0.3,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=2816,m=S,run=1,el=109,er=109,yaw=-0.5,yr=-0.3,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=2942,m=S,run=1,el=94,er=94,yaw=-0.5,yr=-0.2,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=2942,m=S,run=1,el=15,er=14,yaw=-0.5,yr=0.2,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=3049,m=S,run=1,el=8,er=8,yaw=-0.6,yr=0.6,pc=11,hd=0,dp=0,OL=11,OR=11
HB:t=3050,m=S,run=1,el=78,er=79,yaw=-0.6,yr=-0.3,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=3262,m=S,run=1,el=104,er=108,yaw=-0.8,yr=-0.7,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=3263,m=S,run=1,el=104,er=106,yaw=-0.8,yr=-1.4,pc=9,hd=1,dp=0,OL=10,OR=8
HB:t=3476,m=S,run=1,el=108,er=98,yaw=-0.6,yr=-1.7,pc=8,hd=1,dp=1,OL=9,OR=7
HB:t=3476,m=S,run=1,el=101,er=96,yaw=-0.6,yr=0.7,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=3690,m=S,run=1,el=91,er=89,yaw=-0.1,yr=1.8,pc=8,hd=0,dp=-1,OL=8,OR=8
HB:t=3691,m=S,run=1,el=89,er=86,yaw=-0.1,yr=2.2,pc=8,hd=-1,dp=-1,OL=7,OR=9
HB:t=3817,m=S,run=1,el=87,er=86,yaw=0.1,yr=2.4,pc=9,hd=-1,dp=-1,OL=8,OR=10
HB:t=3817,m=S,run=1,el=16,er=16,yaw=0.1,yr=2.0,pc=10,hd=-1,dp=-1,OL=9,OR=11
HB:t=3924,m=S,run=1,el=8,er=9,yaw=0.2,yr=1.8,pc=11,hd=-1,dp=-1,OL=10,OR=12
HB:t=3924,m=S,run=1,el=95,er=94,yaw=0.2,yr=0.9,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=4138,m=S,run=1,el=117,er=116,yaw=0.2,yr=0.5,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=4139,m=S,run=1,el=106,er=106,yaw=0.2,yr=0.7,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=4264,m=S,run=1,el=93,er=91,yaw=0.2,yr=0.8,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=4265,m=S,run=1,el=15,er=16,yaw=0.2,yr=0.6,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=4371,m=S,run=1,el=87,er=83,yaw=0.4,yr=1.0,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=4498,m=S,run=1,el=116,er=112,yaw=0.5,yr=1.3,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=4498,m=S,run=1,el=21,er=20,yaw=0.5,yr=1.6,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=4604,m=S,run=1,el=10,er=11,yaw=0.7,yr=1.8,pc=11,hd=-1,dp=-1,OL=10,OR=12
HB:t=4605,m=S,run=1,el=105,er=107,yaw=0.7,yr=0.5,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=4819,m=S,run=1,el=121,er=120,yaw=0.7,yr=-0.2,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=4820,m=S,run=1,el=115,er=111,yaw=0.7,yr=0.1,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=4945,m=S,run=1,el=101,er=97,yaw=0.8,yr=0.3,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=4946,m=S,run=1,el=17,er=17,yaw=0.8,yr=0.3,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=5052,m=S,run=1,el=86,er=88,yaw=0.9,yr=0.5,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=5246,m=S,run=1,el=104,er=109,yaw=0.8,yr=0.6,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=5247,m=S,run=1,el=84,er=86,yaw=0.8,yr=-0.5,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=5464,m=S,run=1,el=104,er=102,yaw=0.6,yr=-1.4,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=5464,m=S,run=1,el=103,er=102,yaw=0.6,yr=-0.6,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=5679,m=S,run=1,el=101,er=102,yaw=0.6,yr=-0.3,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=5679,m=S,run=1,el=96,er=96,yaw=0.6,yr=-0.5,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=5891,m=S,run=1,el=89,er=85,yaw=0.7,yr=-0.6,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=5892,m=S,run=1,el=86,er=84,yaw=0.7,yr=0.3,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=6106,m=S,run=1,el=84,er=83,yaw=0.8,yr=0.8,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=6106,m=S,run=1,el=90,er=95,yaw=0.8,yr=0.2,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=6320,m=S,run=1,el=90,er=92,yaw=0.6,yr=-0.1,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=6320,m=S,run=1,el=84,er=85,yaw=0.6,yr=0.1,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=6533,m=S,run=1,el=78,er=79,yaw=0.4,yr=0.2,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=6533,m=S,run=1,el=83,er=81,yaw=0.4,yr=-0.1,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=6747,m=S,run=1,el=87,er=88,yaw=0.5,yr=-0.3,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=6748,m=S,run=1,el=94,er=93,yaw=0.5,yr=0.3,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=6961,m=S,run=1,el=93,er=90,yaw=0.7,yr=0.5,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=6961,m=S,run=1,el=89,er=86,yaw=0.7,yr=-0.2,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=7087,m=S,run=1,el=86,er=83,yaw=0.7,yr=-0.5,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=7088,m=S,run=1,el=16,er=16,yaw=0.7,yr=0.5,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=7194,m=S,run=1,el=90,er=93,yaw=0.9,yr=1.4,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=7320,m=S,run=1,el=112,er=116,yaw=0.8,yr=1.5,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=7321,m=S,run=1,el=21,er=22,yaw=0.8,yr=-0.2,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=7447,m=S,run=1,el=126,er=124,yaw=0.6,yr=-1.1,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=7660,m=S,run=1,el=107,er=108,yaw=0.4,yr=-1.2,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=7660,m=S,run=1,el=93,er=96,yaw=0.4,yr=-0.9,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=7873,m=S,run=1,el=85,er=85,yaw=0.4,yr=-0.7,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=7873,m=S,run=1,el=83,er=81,yaw=0.4,yr=0.0,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=8088,m=S,run=1,el=85,er=81,yaw=0.6,yr=0.4,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=8088,m=S,run=1,el=87,er=84,yaw=0.6,yr=1.3,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=8214,m=S,run=1,el=87,er=88,yaw=0.6,yr=1.7,pc=8,hd=-1,dp=-1,OL=7,OR=9
HB:t=8215,m=S,run=1,el=17,er=17,yaw=0.6,yr=0.8,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=8320,m=S,run=1,el=86,er=86,yaw=0.6,yr=-0.2,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=8515,m=S,run=1,el=111,er=110,yaw=0.7,yr=-0.4,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=8515,m=S,run=1,el=91,er=88,yaw=0.7,yr=0.2,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=8732,m=S,run=1,el=108,er=106,yaw=0.9,yr=0.4,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=8732,m=S,run=1,el=93,er=99,yaw=0.9,yr=0.0,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=8859,m=S,run=1,el=87,er=93,yaw=0.7,yr=-0.1,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=8859,m=S,run=1,el=17,er=18,yaw=0.7,yr=-1.3,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=8967,m=S,run=1,el=9,er=8,yaw=0.4,yr=-2.2,pc=11,hd=0,dp=1,OL=11,OR=11
HB:t=8967,m=S,run=1,el=93,er=95,yaw=0.4,yr=-2.7,pc=10,hd=0,dp=1,OL=10,OR=10
HB:t=9180,m=S,run=1,el=114,er=113,yaw=0.2,yr=-3.0,pc=9,hd=1,dp=1,OL=10,OR=8
HB:t=9180,m=S,run=1,el=114,er=103,yaw=0.2,yr=-1.2,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=9394,m=S,run=1,el=101,er=101,yaw=0.5,yr=-0.3,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=9395,m=S,run=1,el=93,er=97,yaw=0.5,yr=0.0,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=9521,m=S,run=1,el=91,er=88,yaw=0.5,yr=0.2,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=9521,m=S,run=1,el=17,er=16,yaw=0.5,yr=0.4,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=9628,m=S,run=1,el=9,er=9,yaw=0.6,yr=0.6,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=9629,m=S,run=1,el=81,er=83,yaw=0.6,yr=1.0,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=9755,m=S,run=1,el=108,er=114,yaw=0.5,yr=1.2,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=9755,m=S,run=1,el=20,er=21,yaw=0.5,yr=0.6,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=9861,m=S,run=1,el=10,er=11,yaw=0.3,yr=0.2,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=9862,m=S,run=1,el=94,er=96,yaw=0.3,yr=-1.3,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=10076,m=S,run=1,el=106,er=110,yaw=-0.4,yr=-2.0,pc=9,hd=0,dp=1,OL=9,OR=9
HB:t=10076,m=S,run=1,el=103,er=106,yaw=-0.4,yr=-2.2,pc=8,hd=1,dp=1,OL=9,OR=7
HB:t=10289,m=S,run=1,el=101,er=99,yaw=-0.3,yr=-2.3,pc=8,hd=1,dp=1,OL=9,OR=7
HB:t=10290,m=S,run=1,el=99,er=95,yaw=-0.3,yr=-0.4,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=10503,m=S,run=1,el=95,er=91,yaw=-0.0,yr=0.5,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=10504,m=S,run=1,el=93,er=90,yaw=-0.0,yr=0.7,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=10718,m=S,run=1,el=91,er=90,yaw=0.2,yr=0.8,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=10718,m=S,run=1,el=90,er=89,yaw=0.2,yr=0.8,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=10931,m=S,run=1,el=91,er=91,yaw=0.3,yr=0.9,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=10931,m=S,run=1,el=92,er=89,yaw=0.3,yr=0.7,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=11058,m=S,run=1,el=87,er=87,yaw=0.5,yr=0.6,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=11058,m=S,run=1,el=16,er=17,yaw=0.5,yr=1.0,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=11166,m=S,run=1,el=8,er=9,yaw=0.4,yr=1.3,pc=11,hd=-1,dp=0,OL=10,OR=12
HB:t=11166,m=S,run=1,el=88,er=95,yaw=0.4,yr=0.6,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=11379,m=S,run=1,el=109,er=119,yaw=-0.5,yr=0.2,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=11379,m=S,run=1,el=110,er=110,yaw=-0.5,yr=-0.9,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=11593,m=S,run=1,el=100,er=99,yaw=-0.7,yr=-1.5,pc=8,hd=1,dp=0,OL=9,OR=7
HB:t=11594,m=S,run=1,el=97,er=94,yaw=-0.7,yr=-0.2,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=11720,m=S,run=1,el=93,er=93,yaw=-0.6,yr=0.4,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=11720,m=S,run=1,el=17,er=17,yaw=-0.6,yr=1.4,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=11827,m=S,run=1,el=9,er=9,yaw=-0.5,yr=2.1,pc=11,hd=-1,dp=-1,OL=10,OR=12
HB:t=11828,m=S,run=1,el=95,er=101,yaw=-0.5,yr=0.9,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=11954,m=S,run=1,el=119,er=119,yaw=-0.7,yr=0.3,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=11954,m=S,run=1,el=21,er=21,yaw=-0.7,yr=-1.5,pc=9,hd=1,dp=0,OL=10,OR=8
HB:t=12060,m=S,run=1,el=11,er=10,yaw=-0.9,yr=-2.8,pc=10,hd=1,dp=1,OL=11,OR=9
HB:t=12061,m=S,run=1,el=100,er=94,yaw=-0.9,yr=-2.1,pc=9,hd=1,dp=1,OL=10,OR=8
HB:t=12275,m=S,run=1,el=111,er=102,yaw=-0.2,yr=-1.8,pc=8,hd=1,dp=1,OL=9,OR=7
HB:t=12275,m=S,run=1,el=101,er=98,yaw=-0.2,yr=0.4,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=12488,m=S,run=1,el=92,er=91,yaw=0.3,yr=1.5,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=12489,m=S,run=1,el=92,er=88,yaw=0.3,yr=1.2,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=12703,m=S,run=1,el=94,er=91,yaw=0.7,yr=1.0,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=12703,m=S,run=1,el=94,er=92,yaw=0.7,yr=1.0,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=12916,m=S,run=1,el=93,er=89,yaw=1.1,yr=0.9,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=12917,m=S,run=1,el=94,er=91,yaw=1.1,yr=0.8,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=13043,m=S,run=1,el=93,er=91,yaw=1.1,yr=0.7,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=13043,m=S,run=1,el=17,er=17,yaw=1.1,yr=0.8,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=13149,m=S,run=1,el=9,er=9,yaw=1.2,yr=0.9,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=13150,m=S,run=1,el=83,er=86,yaw=1.2,yr=1.1,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=13276,m=S,run=1,el=100,er=105,yaw=1.1,yr=1.1,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=13277,m=S,run=1,el=17,er=19,yaw=1.1,yr=0.3,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=13383,m=S,run=1,el=9,er=9,yaw=0.9,yr=-0.2,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=13384,m=S,run=1,el=83,er=89,yaw=0.9,yr=-1.3,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=13597,m=S,run=1,el=105,er=105,yaw=0.3,yr=-1.8,pc=9,hd=0,dp=1,OL=9,OR=9
HB:t=13598,m=S,run=1,el=101,er=106,yaw=0.3,yr=-2.8,pc=8,hd=1,dp=1,OL=9,OR=7
HB:t=13810,m=S,run=1,el=97,er=96,yaw=0.2,yr=-3.3,pc=8,hd=1,dp=1,OL=9,OR=7
HB:t=13811,m=S,run=1,el=93,er=87,yaw=0.2,yr=-0.9,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=14025,m=S,run=1,el=80,er=76,yaw=0.4,yr=0.3,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=14026,m=S,run=1,el=81,er=78,yaw=0.4,yr=0.8,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=14151,m=S,run=1,el=83,er=81,yaw=0.5,yr=1.1,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=14152,m=S,run=1,el=15,er=16,yaw=0.5,yr=1.3,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=14258,m=S,run=1,el=75,er=79,yaw=0.5,yr=1.0,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=14471,m=S,run=1,el=103,er=107,yaw=0.2,yr=0.8,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=14471,m=S,run=1,el=99,er=104,yaw=0.2,yr=-0.5,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=14685,m=S,run=1,el=84,er=85,yaw=-0.3,yr=-1.2,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=14686,m=S,run=1,el=73,er=75,yaw=-0.3,yr=-0.6,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=14812,m=S,run=1,el=63,er=63,yaw=-0.4,yr=-0.4,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=14812,m=S,run=1,el=11,er=12,yaw=-0.4,yr=-0.1,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=14918,m=S,run=1,el=6,er=7,yaw=-0.4,yr=0.1,pc=11,hd=0,dp=0,OL=11,OR=11
HB:t=14919,m=S,run=1,el=70,er=74,yaw=-0.4,yr=-2.9,pc=10,hd=1,dp=1,OL=11,OR=9
