t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,11,0,0,91,91,0,0.00
221,S,1,114,140,-0.4,-2.3,13,10,7,103,83,0,0.00
221,S,1,114,140,-0.4,-2.3,13,10,7,103,83,0,0.00
344,S,1,112,117,-0.6,-3.8,16,16,12,112,80,0,0.00
348,S,1,4,4,-0.6,-3.8,16,16,12,112,80,0,0.00
476,S,1,125,115,-1.1,-0.9,1,10,3,91,71,0,0.00
689,S,1,191,189,-1.1,-1.1,8,10,3,98,78,0,0.00
689,S,1,191,189,-1.1,-1.1,8,10,3,98,78,0,0.00
910,S,1,199,200,-1.1,0.5,12,5,-1,97,87,0,0.00
911,S,1,199,200,-1.1,0.5,12,5,-1,97,87,0,0.00
1132,S,1,225,183,0.9,8.3,16,-32,-27,64,128,0,0.00
1132,S,1,225,183,0.9,8.3,16,-32,-27,64,128,0,0.00
1352,S,1,196,279,-1.0,-9.0,18,35,29,133,63,0,0.00
1353,S,1,196,279,-1.0,-9.0,18,35,29,133,63,0,0.00
1484,S,1,153,133,-2.1,-19.0,20,40,61,140,60,0,0.00
1484,S,1,153,0,0.0,0.0,0,0,0,0,0,0,0.00
1616,S,1,156,101,-0.8,4.2,1,-9,-13,72,90,0,0.00
1617,S,1,156,101,-0.8,4.2,1,-9,-13,72,90,0,0.00
1829,S,1,216,190,2.7,5.0,9,-32,-16,57,121,0,0.00
1829,S,1,216,190,2.7,5.0,9,-32,-16,57,121,0,0.00
2050,S,1,177,240,0.8,-9.3,14,25,30,119,69,0,0.00
2051,S,1,177,240,0.8,-9.3,14,25,30,119,69,0,0.00
2272,S,1,241,211,-0.7,0.9,18,1,-3,99,97,0,0.00
2272,S,1,241,211,-0.7,0.9,18,1,-3,99,97,0,0.00
2492,S,1,250,231,1.4,3.8,21,-20,-12,81,121,0,0.00
2493,S,1,250,231,1.4,3.8,21,-20,-12,81,121,0,0.00
2624,S,1,142,154,1.6,4.9,23,-25,-16,78,128,0,0.00
2624,S,1,142,154,1.6,4.9,23,-25,-16,78,128,0,0.00
2755,S,1,120,149,-0.1,-7.1,1,23,23,104,58,0,0.00
2877,S,1,131,117,-0.5,-12.4,13,37,40,130,56,0,0.00
2882,S,1,0,1,-0.5,-12.4,23,41,40,144,62,0,0.00
3010,S,1,156,106,0.9,7.9,13,-31,-25,62,124,0,0.00
3133,S,1,129,143,1.5,19.7,22,-41,-63,61,143,0,0.00
3137,S,1,129,0,0.0,0.0,0,0,0,0,0,0,0.00
3257,S,1,103,152,0.8,-3.9,1,8,13,89,73,0,0.00
3469,S,1,204,223,-2.5,-4.4,13,29,14,122,64,0,0.00
3469,S,1,204,223,-2.5,-4.4,13,29,14,122,64,0,0.00
3690,S,1,234,185,-1.1,5.8,22,-12,-19,90,114,0,0.00
3691,S,1,234,0,0.0,0.0,0,0,0,0,0,0,0.00
3911,S,1,240,235,0.9,3.2,28,-15,-10,93,123,0,0.00
3911,S,1,240,235,0.9,3.2,28,-15,-10,93,123,0,0.00
4043,S,1,152,163,0.9,1.4,33,-10,-5,103,123,0,0.00
4043,S,1,152,0,0.0,0.0,0,0,0,0,0,0,0.00
4175,S,1,153,164,-0.4,-2.1,1,9,7,90,72,0,0.00
4387,S,1,238,220,-0.1,2.0,15,-6,-7,89,101,0,0.00
4388,S,1,0,0,-0.1,2.0,27,-6,-7,101,113,0,0.00
4609,S,1,247,244,0.7,1.4,32,-9,-5,103,121,0,0.00
4609,S,1,247,244,0.7,1.4,32,-9,-5,103,121,0,0.00
4831,S,1,281,281,0.8,-0.4,36,-4,1,112,120,0,0.00
4831,S,1,281,281,0.8,-0.4,36,-4,1,112,120,0,0.00
4962,S,1,180,182,0.7,-1.0,40,-1,3,119,121,0,0.00
4962,S,1,180,182,0.7,-1.0,40,-1,3,119,121,0,0.00
5095,S,1,171,175,0.4,-0.4,1,-1,1,80,82,0,0.00
5095,S,1,171,175,0.4,-0.4,1,-1,1,80,82,0,0.00
5307,S,1,245,243,0.5,-0.4,16,-1,1,95,97,0,0.00
5308,S,1,0,0,0.5,-0.4,29,-1,1,108,110,0,0.00
5529,S,1,245,248,0.3,-0.5,34,0,2,114,114,0,0.00
5529,S,1,245,248,0.3,-0.5,34,0,2,114,114,0,0.00
5750,S,1,295,289,0.3,0.1,39,-2,0,117,121,0,0.00
5751,S,1,295,289,0.3,0.1,39,-2,0,117,121,0,0.00
5882,S,1,183,190,0.3,0.3,44,-3,-1,121,127,0,0.00
5882,S,1,183,190,0.3,0.3,44,-3,-1,121,127,0,0.00
6014,S,1,179,181,-0.1,-0.2,1,1,1,82,80,0,0.00
6015,S,1,179,181,-0.1,-0.2,1,1,1,82,80,0,0.00
6227,S,1,244,244,-0.1,0.8,17,-2,-2,95,99,0,0.00
6227,S,1,244,244,-0.1,0.8,17,-2,-2,95,99,0,0.00
6448,S,1,220,224,-0.5,0.2,28,2,-1,110,106,0,0.00
6449,S,1,220,224,-0.5,0.2,28,2,-1,110,106,0,0.00
6670,S,1,268,266,-0.5,0.4,36,1,-1,117,115,0,0.00
6670,S,1,268,266,-0.5,0.4,36,1,-1,117,115,0,0.00
6801,S,1,177,181,-0.5,-0.0,42,3,0,125,119,0,0.00
6802,S,1,177,181,-0.5,-0.0,42,3,0,125,119,0,0.00
6934,S,1,175,176,-0.7,0.1,1,4,0,85,77,0,0.00
7055,S,1,157,149,-0.7,0.4,18,3,-1,101,95,0,0.00
7060,S,1,3,2,-0.7,0.4,30,3,-1,113,107,0,0.00
7189,S,1,142,150,-0.8,-0.9,18,7,3,105,91,0,0.00
7311,S,1,152,145,-0.8,-1.2,29,9,4,118,100,0,0.00
7315,S,1,152,145,-0.8,-1.2,29,9,4,118,100,0,0.00
7435,S,1,147,143,-0.6,1.4,5,-1,-5,84,86,0,0.00
7557,S,1,148,145,-0.5,2.7,20,-6,-9,94,106,0,0.00
7562,S,1,1,1,-0.5,2.7,32,-6,-9,106,118,0,0.00
7691,S,1,153,163,-0.4,0.4,21,1,-1,102,100,0,0.00
7903,S,1,269,266,-0.5,0.2,31,2,-1,113,109,0,0.00
7904,S,1,269,266,-0.5,0.2,31,2,-1,113,109,0,0.00
8124,S,1,275,275,-0.5,-0.2,37,4,1,121,113,0,0.00
8125,S,1,275,275,-0.5,-0.2,37,4,1,121,113,0,0.00
8346,S,1,310,307,-0.5,0.3,42,2,-1,124,120,0,0.00
8346,S,1,310,307,-0.5,0.3,42,2,-1,124,120,0,0.00
8567,S,1,330,333,-0.5,-0.6,45,5,2,130,120,0,0.00
8568,S,1,1,0,-0.5,-0.6,49,5,2,134,124,0,0.00
8789,S,1,350,346,-0.5,0.9,47,0,-3,127,127,0,0.00
8789,S,1,350,346,-0.5,0.9,47,0,-3,127,127,0,0.00
8921,S,1,210,213,-0.5,-1.2,49,7,4,136,122,0,0.00
8921,S,1,210,213,-0.5,-1.2,49,7,4,136,122,0,0.00
9053,S,1,191,188,-0.6,-0.1,1,4,0,85,77,0,0.00
9265,S,1,264,253,-0.4,-0.1,17,3,0,100,94,0,0.00
9266,S,1,264,253,-0.4,-0.1,17,3,0,100,94,0,0.00
9487,S,1,239,235,0.1,1.4,29,-5,-4,104,114,0,0.00
9487,S,1,239,235,0.1,1.4,29,-5,-4,104,114,0,0.00
9709,S,1,262,264,0.3,-0.6,37,0,2,117,117,0,0.00
9709,S,1,262,264,0.3,-0.6,37,0,2,117,117,0,0.00
9840,S,1,178,179,0.1,-1.0,43,2,3,125,121,0,0.00
9840,S,1,178,179,0.1,-1.0,43,2,3,125,121,0,0.00
9973,S,1,176,176,-0.0,-0.7,1,3,2,84,78,0,0.00
9973,S,1,176,176,-0.0,-0.7,1,3,2,84,78,0,0.00
10185,S,1,253,245,0.1,0.4,17,-2,-1,95,99,0,0.00
10186,S,1,253,245,0.1,0.4,17,-2,-1,95,99,0,0.00
10407,S,1,225,235,-0.1,0.2,28,0,-1,108,108,0,0.00
10407,S,1,225,235,-0.1,0.2,28,0,-1,108,108,0,0.00
10628,S,1,262,257,-0.1,-0.6,36,3,2,119,113,0,0.00
10629,S,1,262,257,-0.1,-0.6,36,3,2,119,113,0,0.00
10760,S,1,175,176,-0.1,-0.6,42,3,2,125,119,0,0.00
10760,S,1,175,176,-0.1,-0.6,42,3,2,125,119,0,0.00
10892,S,1,170,170,-0.1,0.5,2,-1,-2,81,83,0,0.00
10893,S,1,170,170,-0.1,0.5,2,-1,-2,81,83,0,0.00
11105,S,1,248,248,-0.1,-0.3,17,1,1,98,96,0,0.00
11105,S,1,248,248,-0.1,-0.3,17,1,1,98,96,0,0.00
11326,S,1,221,220,-0.1,-0.2,28,1,1,109,107,0,0.00
11327,S,1,221,220,-0.1,-0.2,28,1,1,109,107,0,0.00
11548,S,1,263,256,0.0,1.0,36,-3,-3,113,119,0,0.00
11548,S,1,263,256,0.0,1.0,36,-3,-3,113,119,0,0.00
11680,S,1,171,175,0.1,0.9,42,-3,-3,119,125,0,0.00
11680,S,1,171,175,0.1,0.9,42,-3,-3,119,125,0,0.00
11812,S,1,168,167,-0.0,0.6,1,-2,-2,79,83,0,0.00
11933,S,1,151,149,-0.0,1.1,17,-3,-3,94,100,0,0.00
11938,S,1,4,5,-0.0,1.1,29,-3,-3,106,112,0,0.00
12067,S,1,141,146,-0.0,-1.1,7,4,4,91,83,0,0.00
12189,S,1,140,134,-0.1,-1.4,21,5,5,106,96,0,0.00
12193,S,1,140,134,-0.1,-1.4,21,5,5,106,96,0,0.00
12313,S,1,127,121,0.2,0.1,7,-1,0,86,88,0,0.00
12435,S,1,141,140,0.2,1.1,21,-5,-4,96,106,0,0.00
12440,S,1,3,3,0.2,1.1,32,-5,-4,107,117,0,0.00
12569,S,1,150,154,0.1,-0.1,15,-1,0,94,96,0,0.00
12780,S,1,251,255,0.1,0.8,26,-3,-2,103,109,0,0.00
12781,S,1,251,255,0.1,0.8,26,-3,-2,103,109,0,0.00
12903,S,1,144,142,0.1,1.3,34,-5,-4,109,119,0,0.00
