HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,OL=0,OR=0
HB:t=1747,m=S,run=1,el=8,er=8,yaw=-0.7,yr=-0.7,pc=8,hd=0,OL=8,OR=8
HB:t=1767,m=S,run=1,el=8,er=8,yaw=-0.7,yr=-0.7,pc=8,hd=0,OL=8,OR=8
HB:t=1787,m=S,run=1,el=7,er=7,yaw=-0.7,yr=-0.7,pc=8,hd=0,OL=8,OR=8
HB:t=1807,m=S,run=1,el=8,er=8,yaw=-0.7,yr=-0.7,pc=8,hd=0,OL=8,OR=8
HB:t=2013,m=S,run=1,el=147,er=145,yaw=-0.7,yr=-0.6,pc=6,hd=0,OL=6,OR=6
HB:t=2138,m=S,run=1,el=84,er=85,yaw=-0.5,yr=-0.0,pc=6,hd=0,OL=6,OR=6
HB:t=2146,m=S,run=1,el=9,er=9,yaw=-0.5,yr=-0.0,pc=6,hd=0,OL=6,OR=6
HB:t=2166,m=S,run=1,el=8,er=8,yaw=-0.5,yr=-0.0,pc=7,hd=0,OL=7,OR=7
HB:t=2186,m=S,run=1,el=8,er=8,yaw=-0.5,yr=-0.0,pc=7,hd=0,OL=7,OR=7
HB:t=2206,m=S,run=1,el=8,er=8,yaw=-0.5,yr=-0.0,pc=7,hd=0,OL=7,OR=7
HB:t=2327,m=S,run=1,el=88,er=87,yaw=-0.5,yr=-0.0,pc=7,hd=0,OL=7,OR=7
HB:t=2399,m=S,run=1,el=51,er=50,yaw=-0.5,yr=-0.0,pc=7,hd=0,OL=7,OR=7
HB:t=2419,m=S,run=1,el=8,er=8,yaw=-0.5,yr=-0.0,pc=7,hd=0,OL=7,OR=7
HB:t=2527,m=S,run=1,el=91,er=89,yaw=-0.5,yr=-0.0,pc=7,hd=0,OL=7,OR=7
HB:t=2547,m=S,run=1,el=8,er=9,yaw=-0.5,yr=-0.0,pc=7,hd=0,OL=7,OR=7
HB:t=2567,m=S,run=1,el=9,er=8,yaw=-0.5,yr=-0.0,pc=7,hd=0,OL=7,OR=7
HB:t=2587,m=S,run=1,el=8,er=8,yaw=-0.5,yr=-0.0,pc=7,hd=0,OL=7,OR=7
HB:t=2623,m=S,run=1,el=21,er=21,yaw=-0.6,yr=-0.2,pc=7,hd=0,OL=7,OR=7
HB:t=2730,m=S,run=1,el=86,er=86,yaw=-0.6,yr=-0.2,pc=7,hd=0,OL=7,OR=7
HB:t=2750,m=S,run=1,el=8,er=8,yaw=-0.6,yr=-0.2,pc=7,hd=0,OL=7,OR=7
HB:t=2770,m=S,run=1,el=8,er=8,yaw=-0.6,yr=-0.2,pc=7,hd=0,OL=7,OR=7
HB:t=2790,m=S,run=1,el=8,er=7,yaw=-0.6,yr=-0.2,pc=7,hd=0,OL=7,OR=7
HB:t=2810,m=S,run=1,el=8,er=8,yaw=-0.6,yr=-0.2,pc=7,hd=0,OL=7,OR=7
HB:t=3016,m=S,run=1,el=156,er=154,yaw=-0.4,yr=0.2,pc=5,hd=0,OL=5,OR=5
HB:t=3140,m=S,run=1,el=86,er=82,yaw=-0.3,yr=0.3,pc=6,hd=0,OL=6,OR=6
HB:t=3148,m=S,run=1,el=6,er=5,yaw=-0.3,yr=0.3,pc=7,hd=0,OL=7,OR=7
HB:t=3168,m=S,run=1,el=8,er=7,yaw=-0.3,yr=0.3,pc=7,hd=0,OL=7,OR=7
HB:t=3188,m=S,run=1,el=8,er=7,yaw=-0.3,yr=0.3,pc=7,hd=0,OL=7,OR=7
HB:t=3208,m=S,run=1,el=8,er=8,yaw=-0.3,yr=0.3,pc=7,hd=0,OL=7,OR=7
HB:t=3329,m=S,run=1,el=85,er=83,yaw=-0.3,yr=0.3,pc=7,hd=0,OL=7,OR=7
HB:t=3427,m=S,run=1,el=66,er=65,yaw=-0.1,yr=0.6,pc=7,hd=0,OL=7,OR=7
HB:t=3533,m=S,run=1,el=84,er=83,yaw=-0.1,yr=0.6,pc=6,hd=0,OL=6,OR=6
HB:t=3553,m=S,run=1,el=8,er=8,yaw=-0.1,yr=0.6,pc=7,hd=0,OL=7,OR=7
HB:t=3573,m=S,run=1,el=9,er=9,yaw=-0.1,yr=0.6,pc=7,hd=0,OL=7,OR=7
HB:t=3593,m=S,run=1,el=8,er=8,yaw=-0.1,yr=0.6,pc=7,hd=0,OL=7,OR=7
HB:t=3613,m=S,run=1,el=8,er=8,yaw=-0.1,yr=0.6,pc=7,hd=0,OL=7,OR=7
HB:t=3744,m=S,run=1,el=106,er=104,yaw=0.0,yr=0.6,pc=6,hd=0,OL=6,OR=6
HB:t=3764,m=S,run=1,el=9,er=9,yaw=0.0,yr=0.6,pc=7,hd=0,OL=7,OR=7
HB:t=3784,m=S,run=1,el=9,er=9,yaw=0.0,yr=0.6,pc=7,hd=0,OL=7,OR=7
HB:t=3804,m=S,run=1,el=9,er=8,yaw=0.0,yr=0.6,pc=7,hd=0,OL=7,OR=7
HB:t=3824,m=S,run=1,el=9,er=8,yaw=0.0,yr=0.6,pc=7,hd=0,OL=7,OR=7
HB:t=4020,m=S,run=1,el=97,er=96,yaw=0.0,yr=0.4,pc=6,hd=0,OL=6,OR=6
HB:t=4021,m=S,run=1,el=72,er=72,yaw=0.0,yr=0.4,pc=6,hd=0,OL=6,OR=6
HB:t=4133,m=S,run=1,el=91,er=90,yaw=0.0,yr=0.4,pc=6,hd=0,OL=6,OR=6
HB:t=4153,m=S,run=1,el=8,er=8,yaw=0.0,yr=0.4,pc=6,hd=0,OL=6,OR=6
HB:t=4173,m=S,run=1,el=8,er=8,yaw=0.0,yr=0.4,pc=7,hd=0,OL=7,OR=7
HB:t=4193,m=S,run=1,el=8,er=8,yaw=0.0,yr=0.4,pc=7,hd=0,OL=7,OR=7
HB:t=4213,m=S,run=1,el=8,er=8,yaw=0.0,yr=0.4,pc=7,hd=0,OL=7,OR=7
HB:t=4337,m=S,run=1,el=85,er=84,yaw=0.4,yr=0.9,pc=7,hd=0,OL=7,OR=7
HB:t=4357,m=S,run=1,el=8,er=8,yaw=0.4,yr=0.9,pc=8,hd=0,OL=8,OR=8
HB:t=4377,m=S,run=1,el=8,er=7,yaw=0.4,yr=0.9,pc=8,hd=0,OL=8,OR=8
HB:t=4397,m=S,run=1,el=8,er=8,yaw=0.4,yr=0.9,pc=7,hd=0,OL=7,OR=7
HB:t=4417,m=S,run=1,el=8,er=8,yaw=0.4,yr=0.9,pc=7,hd=0,OL=7,OR=7
HB:t=4594,m=S,run=1,el=129,er=125,yaw=0.4,yr=0.6,pc=6,hd=0,OL=6,OR=6
HB:t=4614,m=S,run=1,el=8,er=8,yaw=0.4,yr=0.6,pc=7,hd=0,OL=7,OR=7
HB:t=4766,m=S,run=1,el=82,er=80,yaw=0.5,yr=0.5,pc=7,hd=0,OL=7,OR=7
HB:t=4766,m=S,run=1,el=22,er=23,yaw=0.5,yr=0.5,pc=7,hd=0,OL=7,OR=7
HB:t=4786,m=S,run=1,el=8,er=7,yaw=0.5,yr=0.5,pc=8,hd=0,OL=8,OR=8
HB:t=4806,m=S,run=1,el=8,er=8,yaw=0.5,yr=0.5,pc=8,hd=0,OL=8,OR=8
HB:t=4826,m=S,run=1,el=8,er=9,yaw=0.5,yr=0.5,pc=8,hd=0,OL=8,OR=8
HB:t=4937,m=S,run=1,el=90,er=89,yaw=0.5,yr=0.5,pc=7,hd=0,OL=7,OR=7
HB:t=4957,m=S,run=1,el=8,er=8,yaw=0.5,yr=0.5,pc=8,hd=0,OL=8,OR=8
HB:t=5053,m=S,run=1,el=81,er=81,yaw=0.9,yr=1.1,pc=7,hd=0,OL=7,OR=7
HB:t=5159,m=S,run=1,el=91,er=90,yaw=0.9,yr=1.1,pc=6,hd=0,OL=6,OR=6
HB:t=5179,m=S,run=1,el=8,er=9,yaw=0.9,yr=1.1,pc=7,hd=0,OL=7,OR=7
HB:t=5199,m=S,run=1,el=8,er=9,yaw=0.9,yr=1.1,pc=7,hd=0,OL=7,OR=7
HB:t=5219,m=S,run=1,el=8,er=8,yaw=0.9,yr=1.1,pc=7,hd=0,OL=7,OR=7
HB:t=5239,m=S,run=1,el=8,er=8,yaw=0.9,yr=1.1,pc=7,hd=0,OL=7,OR=7
HB:t=5375,m=S,run=1,el=100,er=98,yaw=0.9,yr=0.7,pc=6,hd=0,OL=6,OR=6
HB:t=5395,m=S,run=1,el=9,er=8,yaw=0.9,yr=0.7,pc=7,hd=0,OL=7,OR=7
HB:t=5415,m=S,run=1,el=9,er=9,yaw=0.9,yr=0.7,pc=7,hd=0,OL=7,OR=7
HB:t=5435,m=S,run=1,el=8,er=9,yaw=0.9,yr=0.7,pc=7,hd=0,OL=7,OR=7
HB:t=5646,m=S,run=1,el=91,er=89,yaw=1.1,yr=0.7,pc=7,hd=0,OL=7,OR=7
HB:t=5646,m=S,run=1,el=71,er=70,yaw=1.1,yr=0.7,pc=6,hd=0,OL=6,OR=6
HB:t=5759,m=S,run=1,el=90,er=86,yaw=1.1,yr=0.7,pc=6,hd=0,OL=6,OR=6
HB:t=5779,m=S,run=1,el=9,er=8,yaw=1.1,yr=0.7,pc=7,hd=0,OL=7,OR=7
HB:t=5799,m=S,run=1,el=8,er=8,yaw=1.1,yr=0.7,pc=7,hd=0,OL=7,OR=7
HB:t=5819,m=S,run=1,el=8,er=7,yaw=1.1,yr=0.7,pc=7,hd=0,OL=7,OR=7
HB:t=5839,m=S,run=1,el=7,er=8,yaw=1.1,yr=0.7,pc=8,hd=0,OL=8,OR=8
HB:t=5963,m=S,run=1,el=83,er=78,yaw=1.4,yr=1.0,pc=7,hd=0,OL=7,OR=7
HB:t=5983,m=S,run=1,el=8,er=7,yaw=1.4,yr=1.0,pc=7,hd=0,OL=7,OR=7
HB:t=6003,m=S,run=1,el=8,er=7,yaw=1.4,yr=1.0,pc=7,hd=0,OL=7,OR=7
HB:t=6023,m=S,run=1,el=8,er=7,yaw=1.4,yr=1.0,pc=8,hd=0,OL=8,OR=8
HB:t=6043,m=S,run=1,el=7,er=7,yaw=1.4,yr=1.0,pc=8,hd=0,OL=8,OR=8
HB:t=6219,m=S,run=1,el=139,er=134,yaw=1.5,yr=0.7,pc=6,hd=0,OL=6,OR=6
HB:t=6239,m=S,run=1,el=8,er=8,yaw=1.5,yr=0.7,pc=7,hd=0,OL=7,OR=7
HB:t=6450,m=S,run=1,el=99,er=96,yaw=2.3,yr=1.7,pc=6,hd=0,OL=6,OR=6
HB:t=6451,m=S,run=1,el=77,er=76,yaw=2.3,yr=1.7,pc=6,hd=0,OL=6,OR=6
HB:t=6563,m=S,run=1,el=99,er=95,yaw=2.3,yr=1.7,pc=5,hd=0,OL=5,OR=5
HB:t=6583,m=S,run=1,el=8,er=8,yaw=2.3,yr=1.7,pc=6,hd=0,OL=6,OR=6
HB:t=6603,m=S,run=1,el=9,er=8,yaw=2.3,yr=1.7,pc=7,hd=0,OL=7,OR=7
HB:t=6623,m=S,run=1,el=9,er=9,yaw=2.3,yr=1.7,pc=7,hd=0,OL=7,OR=7
HB:t=6643,m=S,run=1,el=8,er=8,yaw=2.3,yr=1.7,pc=7,hd=0,OL=7,OR=7
HB:t=6671,m=S,run=1,el=20,er=19,yaw=2.7,yr=1.7,pc=7,hd=0,OL=7,OR=7
HB:t=6777,m=S,run=1,el=88,er=87,yaw=2.7,yr=1.7,pc=7,hd=0,OL=7,OR=7
HB:t=6797,m=S,run=1,el=8,er=7,yaw=2.7,yr=1.7,pc=7,hd=0,OL=7,OR=7
HB:t=6817,m=S,run=1,el=8,er=8,yaw=2.7,yr=1.7,pc=7,hd=0,OL=7,OR=7
HB:t=6837,m=S,run=1,el=8,er=8,yaw=2.7,yr=1.7,pc=7,hd=0,OL=7,OR=7
HB:t=6857,m=S,run=1,el=8,er=8,yaw=2.7,yr=1.7,pc=7,hd=0,OL=7,OR=7
HB:t=7064,m=S,run=1,el=159,er=154,yaw=3.2,yr=2.1,pc=5,hd=0,OL=5,OR=5
HB:t=7192,m=S,run=1,el=87,er=83,yaw=3.7,yr=2.1,pc=6,hd=0,OL=6,OR=6
HB:t=7196,m=S,run=1,el=13,er=12,yaw=3.7,yr=2.1,pc=6,hd=-1,OL=5,OR=7
HB:t=7216,m=S,run=1,el=8,er=7,yaw=3.7,yr=2.1,pc=7,hd=-1,OL=6,OR=8
HB:t=7236,m=S,run=1,el=8,er=7,yaw=3.7,yr=2.1,pc=7,hd=-1,OL=6,OR=8
HB:t=7256,m=S,run=1,el=7,er=7,yaw=3.7,yr=2.1,pc=8,hd=-1,OL=7,OR=9
HB:t=7377,m=S,run=1,el=87,er=84,yaw=3.7,yr=2.1,pc=7,hd=-1,OL=6,OR=8
HB:t=7479,m=S,run=1,el=76,er=72,yaw=4.2,yr=2.3,pc=7,hd=-1,OL=6,OR=8
HB:t=7585,m=S,run=1,el=91,er=87,yaw=4.2,yr=2.3,pc=6,hd=-1,OL=5,OR=7
HB:t=7605,m=S,run=1,el=8,er=8,yaw=4.2,yr=2.3,pc=7,hd=-1,OL=6,OR=8
HB:t=7625,m=S,run=1,el=9,er=9,yaw=4.2,yr=2.3,pc=7,hd=-1,OL=6,OR=8
HB:t=7645,m=S,run=1,el=9,er=8,yaw=4.2,yr=2.3,pc=7,hd=-1,OL=6,OR=8
HB:t=7665,m=S,run=1,el=9,er=8,yaw=4.2,yr=2.3,pc=7,hd=-1,OL=6,OR=8
HB:t=7796,m=S,run=1,el=106,er=101,yaw=4.7,yr=2.3,pc=6,hd=-1,OL=5,OR=7
HB:t=7816,m=S,run=1,el=8,er=9,yaw=4.7,yr=2.3,pc=7,hd=-1,OL=6,OR=8
HB:t=7836,m=S,run=1,el=9,er=8,yaw=4.7,yr=2.3,pc=7,hd=-1,OL=6,OR=8
HB:t=7856,m=S,run=1,el=9,er=8,yaw=4.7,yr=2.3,pc=7,hd=-1,OL=6,OR=8
HB:t=7876,m=S,run=1,el=8,er=9,yaw=4.7,yr=2.3,pc=7,hd=-1,OL=6,OR=8
HB:t=8072,m=S,run=1,el=92,er=89,yaw=5.1,yr=2.0,pc=6,hd=-1,OL=5,OR=7
