t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
214,S,1,0,0,-0.0,0.0,2,0,0,2,2,0,0.00
214,S,1,38,40,-0.0,-0.3,3,0,0,3,3,0,0.00
333,S,1,66,65,-0.0,-0.4,3,0,0,3,3,0,0.00
341,S,1,4,5,-0.0,-0.5,3,0,0,3,3,0,0.00
438,S,1,67,67,0.1,0.5,4,0,0,4,4,0,0.00
626,S,1,86,83,0.3,1.0,5,0,0,5,5,0,0.00
627,S,1,66,62,0.3,1.5,6,-1,0,5,7,0,0.00
755,S,1,94,90,0.3,1.9,8,-1,-1,7,9,0,0.00
764,S,1,3,3,0.3,2.0,9,-1,-1,8,10,0,0.00
874,S,1,94,96,0.6,0.7,10,0,0,10,10,0,0.00
996,S,1,114,111,0.5,-0.0,10,0,0,10,10,0,0.00
1000,S,1,4,4,0.5,0.1,11,0,0,11,11,0,0.00
1101,S,1,116,112,0.8,0.4,10,-1,0,9,11,0,0.00
1220,S,1,133,137,0.8,0.6,8,-1,0,7,9,0,0.00
1228,S,1,15,15,0.8,0.7,9,-1,0,8,10,0,0.00
1334,S,1,113,115,0.7,-0.1,9,0,0,9,9,0,0.00
1452,S,1,125,122,0.7,-0.6,8,0,0,8,8,0,0.00
1461,S,1,7,7,0.7,-0.9,10,0,0,10,10,0,0.00
1557,S,1,98,98,0.6,-0.3,9,0,0,9,9,0,0.00
1745,S,1,114,114,0.7,0.1,9,0,0,9,9,0,0.00
1746,S,1,85,84,0.7,0.7,9,-1,0,8,10,0,0.00
1875,S,1,123,126,0.8,1.2,9,-1,0,8,10,0,0.00
1883,S,1,5,6,0.8,1.3,10,-1,0,9,11,0,0.00
1993,S,1,120,126,0.1,-0.7,9,0,0,9,9,0,0.00
2182,S,1,122,125,-0.1,-1.7,8,1,1,9,7,0,0.00
2182,S,1,88,86,-0.1,-0.3,8,0,0,8,8,0,0.00
2310,S,1,112,113,-0.1,0.7,9,0,0,9,9,0,0.00
2319,S,1,12,12,-0.1,0.8,9,0,0,9,9,0,0.00
2424,S,1,101,103,-0.1,0.1,9,0,0,9,9,0,0.00
2542,S,1,114,117,-0.1,-0.3,9,0,0,9,9,0,0.00
2550,S,1,7,7,-0.1,-0.7,10,0,0,10,10,0,0.00
2656,S,1,105,104,-0.2,0.0,10,0,0,10,10,0,0.00
2841,S,1,122,117,-0.1,0.4,9,0,0,9,9,0,0.00
2841,S,1,88,89,-0.1,-0.4,9,0,0,9,9,0,0.00
3048,S,1,118,121,-0.3,-0.9,8,0,0,8,8,0,0.00
3048,S,1,89,89,-0.3,-1.0,8,0,0,8,8,0,0.00
3248,S,1,119,117,-0.2,-1.1,9,1,0,10,8,0,0.00
