HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,dp=0,OL=0,OR=0,hi=0.00
HB:t=122,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=102,hd=0,dp=0,OL=102,OR=102,hi=0.00
HB:t=127,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=102,hd=0,dp=0,OL=102,OR=102,hi=0.00
HB:t=256,m=S,run=1,el=64,er=53,yaw=0.3,yr=4.7,pc=49,hd=-17,dp=-15,OL=63,OR=97,hi=-0.00
HB:t=469,m=S,run=1,el=149,er=137,yaw=1.7,yr=1.7,pc=61,hd=-16,dp=-6,OL=64,OR=96,hi=-0.00
HB:t=469,m=S,run=1,el=149,er=137,yaw=1.7,yr=1.7,pc=61,hd=-16,dp=-6,OL=64,OR=96,hi=-0.00
HB:t=689,m=S,run=1,el=151,er=168,yaw=0.9,yr=-2.0,pc=70,hd=1,dp=6,OL=81,OR=79,hi=-0.01
HB:t=690,m=S,run=1,el=151,er=168,yaw=0.9,yr=-2.0,pc=70,hd=1,dp=6,OL=81,OR=79,hi=-0.01
HB:t=911,m=S,run=1,el=173,er=169,yaw=0.8,yr=-1.1,pc=76,hd=-1,dp=4,OL=79,OR=81,hi=-0.01
HB:t=912,m=S,run=1,el=173,er=169,yaw=0.8,yr=-1.1,pc=76,hd=-1,dp=4,OL=79,OR=81,hi=-0.01
HB:t=1133,m=S,run=1,el=178,er=171,yaw=1.1,yr=-0.6,pc=80,hd=-5,dp=2,OL=75,OR=85,hi=-0.01
HB:t=1133,m=S,run=1,el=178,er=171,yaw=1.1,yr=-0.6,pc=80,hd=-5,dp=2,OL=75,OR=85,hi=-0.01
HB:t=1354,m=S,run=1,el=176,er=178,yaw=1.0,yr=-1.1,pc=83,hd=-3,dp=4,OL=80,OR=86,hi=-0.02
HB:t=1354,m=S,run=1,el=176,er=178,yaw=1.0,yr=-1.1,pc=83,hd=-3,dp=4,OL=80,OR=86,hi=-0.02
HB:t=1485,m=S,run=1,el=101,er=105,yaw=1.0,yr=-1.4,pc=86,hd=-1,dp=4,OL=85,OR=87,hi=-0.02
HB:t=1486,m=S,run=1,el=101,er=105,yaw=1.0,yr=-1.4,pc=86,hd=-1,dp=4,OL=85,OR=87,hi=-0.02
HB:t=1618,m=S,run=1,el=105,er=106,yaw=0.7,yr=-0.9,pc=40,hd=-1,dp=3,OL=79,OR=81,hi=-0.02
HB:t=1831,m=S,run=1,el=179,er=177,yaw=0.7,yr=-0.0,pc=54,hd=-4,dp=0,OL=76,OR=84,hi=-0.03
HB:t=1831,m=S,run=1,el=179,er=177,yaw=0.7,yr=-0.0,pc=54,hd=-4,dp=0,OL=76,OR=84,hi=-0.03
HB:t=2053,m=S,run=1,el=176,er=179,yaw=0.8,yr=-1.0,pc=64,hd=-2,dp=3,OL=78,OR=82,hi=-0.03
HB:t=2053,m=S,run=1,el=176,er=179,yaw=0.8,yr=-1.0,pc=64,hd=-2,dp=3,OL=78,OR=82,hi=-0.03
HB:t=2274,m=S,run=1,el=182,er=180,yaw=0.8,yr=-0.5,pc=71,hd=-3,dp=2,OL=77,OR=83,hi=-0.03
HB:t=2274,m=S,run=1,el=182,er=180,yaw=0.8,yr=-0.5,pc=71,hd=-3,dp=2,OL=77,OR=83,hi=-0.03
