HB:t=1,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=3,hd=0,OL=3,OR=3
HB:t=3325,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3345,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3365,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3385,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3505,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3525,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3545,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3565,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3585,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3705,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3725,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3745,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3765,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3785,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3905,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3925,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3945,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3965,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=3985,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4105,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4125,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4145,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4165,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4185,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4305,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4325,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4345,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4365,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4385,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4505,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4525,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4545,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4565,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4585,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4705,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4725,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4745,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4765,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4785,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4905,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4925,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4945,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4965,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=4985,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5105,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5125,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5145,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5165,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5185,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5305,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5325,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5345,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5365,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5385,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5505,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5525,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5545,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5565,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5585,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5705,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5725,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5745,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5765,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5785,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5905,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5925,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5945,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5965,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=5985,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6105,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6125,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6145,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6165,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6185,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6305,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6325,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6345,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6365,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6385,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6505,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6525,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6545,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6565,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6585,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=13,hd=0,OL=13,OR=13
HB:t=6705,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=6725,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=6745,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=6765,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=6785,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=6905,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=6925,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=6945,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=6965,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=6985,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7105,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7125,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7145,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7165,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7185,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7305,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7325,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7345,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7365,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7385,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7505,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7525,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7545,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7565,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7585,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7705,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7725,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7745,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7765,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7785,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7905,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7925,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7945,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7965,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=7985,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8105,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8125,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8145,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8165,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8185,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8305,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8325,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8345,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8365,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8385,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8505,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8525,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8545,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8565,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8585,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8705,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8725,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8745,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8765,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8785,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8905,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8925,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8945,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8965,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=8985,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=9105,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=9125,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=9145,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=9165,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=9185,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=9305,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=9325,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=9345,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=9365,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
HB:t=9385,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=14,hd=0,OL=14,OR=14
