t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,2,2,0,0.00
197,S,1,26,36,0.1,0.0,2,0,2,2,0,0.00
197,S,1,47,47,0.1,0.0,3,0,3,3,0,0.00
318,S,1,70,66,0.2,0.1,4,0,4,4,0,0.00
326,S,1,9,8,0.2,0.1,4,0,4,4,0,0.00
372,S,1,25,23,0.2,0.1,6,0,6,6,0,0.00
412,S,1,7,7,0.5,2.1,6,0,6,6,0,0.00
412,S,1,18,16,0.5,2.1,7,-1,6,8,0,0.00
570,S,1,79,73,0.8,2.2,8,-1,7,9,0,0.00
570,S,1,39,36,0.8,2.2,9,-1,8,10,0,0.00
606,S,1,8,8,1.2,4.7,10,-1,9,11,0,0.00
610,S,1,1,1,1.2,4.7,11,-2,9,13,0,0.00
769,S,1,102,112,1.4,4.2,11,-2,9,13,0,0.00
769,S,1,51,59,1.4,4.2,11,-2,9,13,0,0.00
805,S,1,10,12,0.8,-0.5,11,-2,9,13,0,0.00
809,S,1,2,3,0.8,-0.5,12,0,12,12,0,0.00
934,S,1,123,131,0.4,-0.9,10,0,10,10,0,0.00
938,S,1,3,4,0.4,-0.9,11,0,11,11,0,0.00
989,S,1,47,50,0.0,-3.6,11,1,12,10,0,0.00
1029,S,1,11,13,-0.6,-7.6,11,1,12,10,0,0.00
1030,S,1,26,26,-0.6,-7.6,11,2,13,9,0,0.00
1153,S,1,138,120,-1.0,-7.0,9,2,11,7,0,0.00
1156,S,1,23,19,-1.0,-7.0,10,2,12,8,0,0.00
1207,S,1,52,44,-1.1,-6.9,10,1,11,9,0,0.00
1248,S,1,13,11,-0.5,-1.9,11,2,13,9,0,0.00
1248,S,1,40,35,-0.5,-1.9,11,0,11,11,0,0.00
1371,S,1,135,122,0.2,-0.7,10,0,10,10,0,0.00
1375,S,1,21,18,0.2,-0.7,10,-1,9,11,0,0.00
1425,S,1,43,41,0.9,4.0,10,-2,8,12,0,0.00
1464,S,1,11,11,2.1,12.1,11,-2,9,13,0,0.00
1465,S,1,31,33,2.1,12.1,11,-3,8,14,0,0.00
1622,S,1,113,141,2.3,10.7,9,-3,6,12,0,0.00
1622,S,1,54,68,2.3,10.7,10,-3,7,13,0,0.00
1653,S,1,11,13,0.8,-1.8,10,-3,7,13,0,0.00
1662,S,1,5,6,0.8,-1.8,11,1,12,10,0,0.00
1825,S,1,123,131,-0.4,-2.9,9,1,10,8,0,0.00
1825,S,1,59,58,-0.4,-2.9,10,2,12,8,0,0.00
1861,S,1,11,10,-1.4,-9.8,11,2,13,9,0,0.00
1981,S,1,128,117,-1.5,-8.5,10,3,13,7,0,0.00
1990,S,1,8,7,-1.5,-8.5,10,2,12,8,0,0.00
2035,S,1,50,36,-1.4,-7.1,10,2,12,8,0,0.00
