t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
162,S,1,0,0,-0.0,0.0,2,0,0,2,2,0,0.00
162,S,1,14,17,-0.0,0.0,3,0,0,3,3,0,0.00
198,S,1,2,3,-0.0,0.0,3,0,0,3,3,0,0.00
317,S,1,55,40,0.1,-0.0,4,0,0,4,4,0,0.00
326,S,1,3,2,0.1,-0.0,4,0,0,4,4,0,0.00
371,S,1,27,19,0.1,0.3,6,0,0,6,6,0,0.00
412,S,1,7,6,1.0,0.3,6,0,0,6,6,0,0.00
412,S,1,22,17,1.0,10.9,7,0,-1,7,7,0,0.00
534,S,1,77,65,1.7,10.9,7,-1,-1,6,8,0,0.00
539,S,1,12,10,1.7,10.9,8,-1,-1,7,9,0,0.00
588,S,1,28,25,2.2,9.5,10,-1,-1,9,11,0,0.00
628,S,1,8,8,3.1,9.5,10,-1,-1,9,11,0,0.00
628,S,1,21,20,3.1,16.1,11,-1,-1,10,12,0,0.00
786,S,1,96,98,3.4,16.1,11,-2,-1,9,13,0,0.00
786,S,1,47,54,3.4,16.1,11,-2,-1,9,13,0,0.00
822,S,1,9,11,3.3,16.1,11,-2,-1,9,13,0,0.00
826,S,1,19,23,3.3,6.0,11,-2,0,9,13,0,0.00
950,S,1,111,126,3.0,6.0,10,-2,0,8,12,0,0.00
954,S,1,0,1,3.0,6.0,12,-2,0,10,14,0,0.00
1004,S,1,41,49,2.7,-0.0,11,-1,0,10,12,0,0.00
1045,S,1,10,12,1.5,-0.0,11,-2,0,9,13,0,0.00
1045,S,1,23,28,1.5,-15.4,11,-1,1,10,12,0,0.00
1168,S,1,111,123,0.8,-15.4,10,-1,1,9,11,0,0.00
1172,S,1,3,3,0.8,-15.4,11,-1,1,10,12,0,0.00
1222,S,1,40,46,0.3,-12.2,11,0,1,11,11,0,0.00
1261,S,1,10,10,-0.6,-12.2,12,0,1,12,12,0,0.00
1262,S,1,32,35,-0.6,-17.2,12,0,1,12,12,0,0.00
1384,S,1,121,127,-1.0,-17.2,10,1,1,11,9,0,0.00
1388,S,1,19,20,-1.0,-17.2,10,0,1,10,10,0,0.00
1438,S,1,42,40,-1.3,-10.9,11,0,1,11,11,0,0.00
1473,S,1,11,11,-1.9,-10.9,11,0,1,11,11,0,0.00
1630,S,1,128,120,-2.2,-13.9,10,1,1,11,9,0,0.00
1631,S,1,61,53,-2.2,-13.9,10,1,1,11,9,0,0.00
1666,S,1,12,10,-1.7,-13.9,11,1,1,12,10,0,0.00
1670,S,1,29,26,-1.7,0.6,11,1,0,12,10,0,0.00
1829,S,1,125,112,-0.8,0.6,10,1,0,11,9,0,0.00
1830,S,1,58,47,-0.8,0.6,10,0,0,10,10,0,0.00
1865,S,1,11,10,0.7,0.6,11,0,0,11,11,0,0.00
1869,S,1,26,23,0.7,20.3,11,0,-2,11,11,0,0.00
1995,S,1,111,115,1.2,20.3,10,-1,-2,9,11,0,0.00
1999,S,1,17,18,1.2,20.3,10,-1,-2,9,11,0,0.00
2070,S,1,56,68,1.8,14.1,11,-1,-1,10,12,0,0.00
2190,S,1,113,134,1.3,14.1,10,-1,-1,9,11,0,0.00
2199,S,1,1,2,1.3,14.1,11,-1,-1,10,12,0,0.00
2245,S,1,43,54,1.0,4.5,11,-1,0,10,12,0,0.00
2284,S,1,11,13,-0.9,4.5,11,-1,0,10,12,0,0.00
2285,S,1,25,29,-0.9,-17.7,11,0,1,11,11,0,0.00
2408,S,1,115,123,-1.8,-17.7,10,1,1,11,9,0,0.00
2412,S,1,3,4,-1.8,-17.7,11,1,1,12,10,0,0.00
2462,S,1,47,44,-2.4,-14.3,11,1,1,12,10,0,0.00
2503,S,1,11,11,-3.4,-14.3,11,1,1,12,10,0,0.00
2503,S,1,26,23,-3.4,-18.3,11,1,1,12,10,0,0.00
2661,S,1,132,114,-3.0,-18.3,10,2,1,12,8,0,0.00
2661,S,1,63,49,-3.0,-18.3,10,1,1,11,9,0,0.00
2697,S,1,12,10,-1.7,-18.3,11,1,1,12,10,0,0.00
