t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
219,S,1,0,0,-0.0,0.0,102,0,0,102,102,0,0.00
220,S,1,0,0,-0.0,0.0,102,0,0,102,102,0,0.00
431,S,1,118,145,-0.9,-5.6,100,23,18,123,77,0,0.00
432,S,1,118,145,-0.9,-5.6,100,23,18,123,77,0,0.00
653,S,1,222,211,-2.0,-2.9,96,21,9,117,75,0,0.00
653,S,1,222,211,-2.0,-2.9,96,21,9,117,75,0,0.00
875,S,1,272,216,0.3,6.4,93,-22,-20,71,115,0,0.00
875,S,1,272,216,0.3,6.4,93,-22,-20,71,115,0,0.00
1096,S,1,223,249,1.4,-0.4,91,-7,1,84,98,0,0.00
1096,S,1,223,249,1.4,-0.4,91,-7,1,84,98,0,0.00
1227,S,1,127,139,1.0,-5.2,92,11,17,103,81,0,0.00
1227,S,1,127,139,1.0,-5.2,92,11,17,103,81,0,0.00
1359,S,1,112,115,-0.5,-2.5,22,11,8,91,69,0,0.00
1360,S,1,112,115,-0.5,-2.5,22,11,8,91,69,0,0.00
1482,S,1,112,104,-0.6,-1.6,43,8,5,88,72,0,0.00
1486,S,1,112,104,-0.6,-1.6,43,8,5,88,72,0,0.00
1615,S,1,99,95,-0.1,2.5,1,-8,-8,72,88,0,0.00
1737,S,1,103,100,0.1,4.5,31,-15,-15,65,95,0,0.00
1741,S,1,3,3,0.1,4.5,54,-15,-15,65,95,0,0.00
1861,S,1,89,96,0.2,0.6,21,-3,-2,77,83,0,0.00
1984,S,1,99,104,0.1,-2.4,45,7,8,87,73,0,0.00
1988,S,1,99,104,0.1,-2.4,45,7,8,87,73,0,0.00
2117,S,1,102,97,-0.1,0.7,1,-2,-2,78,82,0,0.00
2329,S,1,182,174,0.3,0.8,31,-5,-3,75,85,0,0.00
2329,S,1,182,174,0.3,0.8,31,-5,-3,75,85,0,0.00
2549,S,1,172,175,0.4,-0.2,52,-2,1,78,82,0,0.00
2550,S,1,172,175,0.4,-0.2,52,-2,1,78,82,0,0.00
2771,S,1,166,169,0.2,0.1,67,-1,0,79,81,0,0.00
2772,S,1,166,169,0.2,0.1,67,-1,0,79,81,0,0.00
2993,S,1,177,174,0.2,1.0,77,-4,-3,76,84,0,0.00
2993,S,1,177,174,0.2,1.0,77,-4,-3,76,84,0,0.00
3214,S,1,178,181,0.1,-0.4,84,0,1,84,84,0,0.00
3215,S,1,178,181,0.1,-0.4,84,0,1,84,84,0,0.00
3346,S,1,110,110,0.1,0.3,91,-2,-1,89,93,0,0.00
3346,S,1,110,110,0.1,0.3,91,-2,-1,89,93,0,0.00
3478,S,1,117,117,-0.0,0.4,1,-1,-1,79,81,0,0.00
3479,S,1,117,117,-0.0,0.4,1,-1,-1,79,81,0,0.00
