t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,hi,sb,lp
3410,S,1,170,173,-0.3,-1.0,56,5,3,85,75,0.040,0,0.00
3631,S,1,168,163,-0.3,-0.4,64,3,1,83,77,0.040,0,0.00
3631,S,1,168,163,-0.3,-0.4,64,3,1,83,77,0.040,0,0.00
3762,S,1,103,101,-0.2,0.6,72,-1,-2,79,81,0.040,0,0.00
3762,S,1,103,101,-0.2,0.6,72,-1,-2,79,81,0.040,0,0.00
3894,S,1,90,92,-0.1,-0.0,3,1,0,81,79,0.040,0,0.00
3895,S,1,90,92,-0.1,-0.0,3,1,0,81,79,0.040,0,0.00
4107,S,1,164,167,-0.2,-0.8,27,4,3,84,76,0.040,0,0.00
4107,S,1,164,167,-0.2,-0.8,27,4,3,84,76,0.040,0,0.00
4328,S,1,174,170,-0.1,0.1,43,0,0,80,80,0.050,0,0.00
4329,S,1,174,170,-0.1,0.1,43,0,0,80,80,0.050,0,0.00
4550,S,1,169,169,-0.0,-0.1,55,0,0,80,80,0.050,0,0.00
4550,S,1,169,169,-0.0,-0.1,55,0,0,80,80,0.050,0,0.00
4770,S,1,170,171,-0.2,-1.5,63,6,5,86,74,0.050,0,0.00
4771,S,1,170,171,-0.2,-1.5,63,6,5,86,74,0.050,0,0.00
4991,S,1,164,162,-0.3,-0.5,69,3,1,83,77,0.050,0,0.00
4991,S,1,164,162,-0.3,-0.5,69,3,1,83,77,0.050,0,0.00
5122,S,1,99,98,-0.2,0.4,75,0,-1,80,80,0.050,0,0.00
5122,S,1,99,98,-0.2,0.4,75,0,-1,80,80,0.050,0,0.00
5254,S,1,90,89,-0.1,0.3,4,-1,-1,79,81,0.050,0,0.00
5255,S,1,90,89,-0.1,0.3,4,-1,-1,79,81,0.050,0,0.00
5376,S,1,96,96,-0.1,0.6,29,-2,-2,78,82,0.050,0,0.00
5381,S,1,1,1,-0.1,0.6,48,-2,-2,78,82,0.050,0,0.00
5511,S,1,94,97,-0.1,-0.7,21,3,2,83,77,0.050,0,0.00
5633,S,1,96,96,-0.2,-0.4,40,2,1,82,78,0.060,0,0.00
5637,S,1,96,96,-0.2,-0.4,40,2,1,82,78,0.060,0,0.00
5757,S,1,87,84,-0.1,-0.1,8,1,0,81,79,0.060,0,0.00
5880,S,1,97,95,-0.1,0.4,31,-1,-1,79,81,0.060,0,0.00
5884,S,1,97,95,-0.1,0.4,31,-1,-1,79,81,0.060,0,0.00
6013,S,1,92,90,0.1,0.3,1,-1,-1,79,81,0.060,0,0.00
6225,S,1,156,162,-0.2,-0.2,29,2,1,82,78,0.060,0,0.00
6225,S,1,156,162,-0.2,-0.2,29,2,1,82,78,0.060,0,0.00
6447,S,1,166,166,-0.3,0.3,48,1,-1,81,79,0.060,0,0.00
6447,S,1,166,166,-0.3,0.3,48,1,-1,81,79,0.060,0,0.00
6668,S,1,176,172,-0.2,0.6,61,-1,-2,79,81,0.060,0,0.00
6668,S,1,176,172,-0.2,0.6,61,-1,-2,79,81,0.060,0,0.00
6889,S,1,172,177,-0.2,-0.0,70,1,0,81,79,0.070,0,0.00
6890,S,1,172,177,-0.2,-0.0,70,1,0,81,79,0.070,0,0.00
7021,S,1,105,106,-0.2,-0.2,78,2,1,82,78,0.070,0,0.00
7021,S,1,105,106,-0.2,-0.2,78,2,1,82,78,0.070,0,0.00
7153,S,1,99,97,-0.3,-0.1,4,2,0,82,78,0.070,0,0.00
7154,S,1,99,97,-0.3,-0.1,4,2,0,82,78,0.070,0,0.00
7276,S,1,103,99,-0.3,0.5,31,0,-2,80,80,0.070,0,0.00
7280,S,1,2,2,-0.3,0.5,52,0,-2,80,80,0.070,0,0.00
7409,S,1,99,99,-0.2,0.6,20,-1,-2,79,81,0.070,0,0.00
7531,S,1,93,95,-0.2,-0.4,42,2,1,82,78,0.080,0,0.00
7535,S,1,93,95,-0.2,-0.4,42,2,1,82,78,0.080,0,0.00
7655,S,1,85,83,-0.3,-0.5,3,4,2,84,76,0.080,0,0.00
7777,S,1,97,94,-0.3,-0.6,30,4,2,84,76,0.080,0,0.00
7781,S,1,1,1,-0.3,-0.6,51,4,2,84,76,0.080,0,0.00
7911,S,1,100,98,-0.1,0.3,25,0,-1,80,80,0.080,0,0.00
8122,S,1,170,168,0.1,0.8,44,-3,-3,77,83,0.080,0,0.00
8122,S,1,170,168,0.1,0.8,44,-3,-3,77,83,0.080,0,0.00
8244,S,1,98,99,0.1,0.9,59,-4,-3,76,84,0.080,0,0.00
8249,S,1,2,3,0.1,0.9,71,-4,-3,76,84,0.080,0,0.00
8370,S,1,91,92,0.1,0.3,15,-2,-1,78,82,0.080,0,0.00
8581,S,1,172,170,0.1,0.9,36,-3,-3,77,83,0.080,0,0.00
8582,S,1,172,170,0.1,0.9,36,-3,-3,77,83,0.080,0,0.00
8794,S,1,169,170,0.0,0.2,51,-1,-1,79,81,0.080,0,0.00
8794,S,1,169,170,0.0,0.2,51,-1,-1,79,81,0.080,0,0.00
9007,S,1,162,166,-0.3,-1.8,62,8,6,88,72,0.080,0,0.00
9007,S,1,162,166,-0.3,-1.8,62,8,6,88,72,0.080,0,0.00
9228,S,1,180,176,-0.2,0.7,69,-1,-2,79,81,0.080,0,0.00
9229,S,1,180,176,-0.2,0.7,69,-1,-2,79,81,0.080,0,0.00
9360,S,1,107,104,-0.2,1.4,76,-3,-4,77,83,0.080,0,0.00
9360,S,1,107,104,-0.2,1.4,76,-3,-4,77,83,0.080,0,0.00
9492,S,1,95,92,0.2,1.3,4,-5,-4,75,85,0.080,0,0.00
9493,S,1,95,92,0.2,1.3,4,-5,-4,75,85,0.080,0,0.00
9705,S,1,175,179,0.2,0.6,28,-3,-2,77,83,0.080,0,0.00
9705,S,1,175,179,0.2,0.6,28,-3,-2,77,83,0.080,0,0.00
9926,S,1,184,182,0.1,0.4,44,-2,-1,78,82,0.080,0,0.00
9927,S,1,184,182,0.1,0.4,44,-2,-1,78,82,0.080,0,0.00
10148,S,1,181,180,0.1,-0.1,56,0,0,80,80,0.080,0,0.00
10148,S,1,181,180,0.1,-0.1,56,0,0,80,80,0.080,0,0.00
10279,S,1,101,102,0.1,-0.4,66,1,1,81,79,0.080,0,0.00
10280,S,1,101,102,0.1,-0.4,66,1,1,81,79,0.080,0,0.00
10412,S,1,91,93,-0.1,-0.4,1,2,1,82,78,0.080,0,0.00
10623,S,1,177,174,-0.0,0.2,25,0,-1,80,80,0.080,0,0.00
10624,S,1,177,174,-0.0,0.2,25,0,-1,80,80,0.080,0,0.00
10845,S,1,182,181,0.2,1.0,42,-4,-3,76,84,0.080,0,0.00
10845,S,1,182,181,0.2,1.0,42,-4,-3,76,84,0.080,0,0.00
11066,S,1,183,186,0.1,-0.1,54,0,0,80,80,0.070,0,0.00
11067,S,1,183,186,0.1,-0.1,54,0,0,80,80,0.070,0,0.00
11189,S,1,105,102,0.1,-0.4,64,1,1,81,79,0.070,0,0.00
11194,S,1,105,102,0.1,-0.4,64,1,1,81,79,0.070,0,0.00
11313,S,1,89,88,0.1,-0.3,1,1,1,81,79,0.070,0,0.00
11525,S,1,170,169,0.1,0.1,25,-1,0,79,81,0.070,0,0.00
11526,S,1,170,169,0.1,0.1,25,-1,0,79,81,0.070,0,0.00
11747,S,1,182,181,0.1,-0.3,41,1,1,81,79,0.070,0,0.00
11747,S,1,182,181,0.1,-0.3,41,1,1,81,79,0.070,0,0.00
11968,S,1,184,186,0.0,0.1,53,0,0,80,80,0.070,0,0.00
11968,S,1,0,1,0.0,0.1,65,0,0,80,80,0.070,0,0.00
12099,S,1,107,107,0.0,-0.4,69,1,1,81,79,0.070,0,0.00
12099,S,1,107,107,0.0,-0.4,69,1,1,81,79,0.070,0,0.00
12231,S,1,95,93,0.2,-0.1,1,-1,0,79,81,0.070,0,0.00
12232,S,1,95,93,0.2,-0.1,1,-1,0,79,81,0.070,0,0.00
12444,S,1,180,180,0.1,-0.8,25,2,3,82,78,0.070,0,0.00
12444,S,1,180,180,0.1,-0.8,25,2,3,82,78,0.070,0,0.00
12665,S,1,186,186,0.1,-0.5,42,1,2,81,79,0.070,0,0.00
12666,S,1,186,186,0.1,-0.5,42,1,2,81,79,0.070,0,0.00
12887,S,1,183,178,0.2,0.1,54,-1,0,79,81,0.070,0,0.00
12887,S,1,183,178,0.2,0.1,54,-1,0,79,81,0.070,0,0.00
13018,S,1,110,109,0.2,0.2,64,-2,-1,78,82,0.060,0,0.00
13019,S,1,110,109,0.2,0.2,64,-2,-1,78,82,0.060,0,0.00
13151,S,1,104,106,0.2,-0.1,32,-1,0,79,81,0.060,0,0.00
13362,S,1,178,179,0.1,0.1,47,-1,0,79,81,0.060,0,0.00
13363,S,1,178,179,0.1,0.1,47,-1,0,79,81,0.060,0,0.00
13584,S,1,188,187,0.3,0.5,57,-3,-2,77,83,0.060,0,0.00
13584,S,1,188,187,0.3,0.5,57,-3,-2,77,83,0.060,0,0.00
13805,S,1,187,188,0.1,0.1,64,-1,0,79,81,0.060,0,0.00
13806,S,1,187,188,0.1,0.1,64,-1,0,79,81,0.060,0,0.00
14027,S,1,186,184,0.0,-0.2,69,1,1,81,79,0.060,0,0.00
14027,S,1,186,184,0.0,-0.2,69,1,1,81,79,0.060,0,0.00
14247,S,1,185,182,0.2,0.5,73,-2,-1,78,82,0.060,0,0.00
14248,S,1,0,1,0.2,0.5,79,-2,-1,78,82,0.060,0,0.00
14378,S,1,112,111,0.2,1.0,79,-4,-3,76,84,0.050,0,0.00
14379,S,1,112,111,0.2,1.0,79,-4,-3,76,84,0.050,0,0.00
14510,S,1,106,108,0.1,-0.1,38,-1,0,79,81,0.050,0,0.00
14722,S,1,179,182,0.1,0.7,51,-3,-2,77,83,0.050,0,0.00
14722,S,1,179,182,0.1,0.7,51,-3,-2,77,83,0.050,0,0.00
14943,S,1,191,188,0.2,0.3,59,-2,-1,78,82,0.050,0,0.00
14944,S,1,191,188,0.2,0.3,59,-2,-1,78,82,0.050,0,0.00
15165,S,1,187,189,0.0,-0.5,65,2,2,82,78,0.050,0,0.00
15165,S,1,187,189,0.0,-0.5,65,2,2,82,78,0.050,0,0.00
15386,S,1,178,178,-0.1,0.2,70,0,-1,80,80,0.050,0,0.00
15387,S,1,178,178,-0.1,0.2,70,0,-1,80,80,0.050,0,0.00
15608,S,1,190,185,0.1,0.5,73,-2,-2,78,82,0.050,0,0.00
15608,S,1,0,0,0.1,0.5,79,-2,-2,78,82,0.050,0,0.00
15828,S,1,187,192,0.0,0.2,75,-1,-1,79,81,0.050,0,0.00
15828,S,1,187,192,0.0,0.2,75,-1,-1,79,81,0.050,0,0.00
16048,S,1,188,188,-0.0,0.2,77,-1,-1,79,81,0.050,0,0.00
16048,S,1,188,188,-0.0,0.2,77,-1,-1,79,81,0.050,0,0.00
16268,S,1,190,186,0.1,0.6,78,-2,-2,78,82,0.050,0,0.00
16269,S,1,190,186,0.1,0.6,78,-2,-2,78,82,0.050,0,0.00
16489,S,1,182,186,-0.1,-0.1,79,1,0,81,79,0.050,0,0.00
16489,S,1,182,186,-0.1,-0.1,79,1,0,81,79,0.050,0,0.00
16701,S,1,178,174,-0.1,-0.0,79,1,0,81,79,0.050,0,0.00
16701,S,1,178,174,-0.1,-0.0,79,1,0,81,79,0.050,0,0.00
16923,S,1,188,186,0.1,0.2,79,-1,-1,79,81,0.050,0,0.00
16923,S,1,188,186,0.1,0.2,79,-1,-1,79,81,0.050,0,0.00
17144,S,1,187,190,0.0,-0.3,80,1,1,81,79,0.050,0,0.00
17144,S,1,187,190,0.0,-0.3,80,1,1,81,79,0.050,0,0.00
17365,S,1,187,186,-0.0,0.4,80,-1,-1,79,81,0.050,0,0.00
17366,S,1,187,186,-0.0,0.4,80,-1,-1,79,81,0.050,0,0.00
17497,S,1,110,109,-0.0,0.4,82,-1,-1,81,83,0.050,0,0.00
17497,S,1,110,109,-0.0,0.4,82,-1,-1,81,83,0.050,0,0.00
17629,S,1,104,103,0.1,-0.4,40,1,1,81,79,0.050,0,0.00
17630,S,1,104,103,0.1,-0.4,40,1,1,81,79,0.050,0,0.00
17752,S,1,102,102,0.1,-0.0,53,0,0,80,80,0.050,0,0.00
17756,S,1,102,102,0.1,-0.0,53,0,0,80,80,0.050,0,0.00
17885,S,1,96,96,-0.1,-0.2,1,2,1,82,78,0.050,0,0.00
18007,S,1,99,99,-0.1,-0.1,29,1,0,81,79,0.050,0,0.00
18011,S,1,0,1,-0.1,-0.1,51,1,0,81,79,0.050,0,0.00
18131,S,1,95,93,0.0,0.8,28,-3,-2,77,83,0.050,0,0.00
18343,S,1,173,174,0.1,0.9,46,-3,-3,77,83,0.050,0,0.00
18344,S,1,173,174,0.1,0.9,46,-3,-3,77,83,0.050,0,0.00
18565,S,1,180,186,-0.1,-0.1,59,1,0,81,79,0.050,0,0.00
18565,S,1,180,186,-0.1,-0.1,59,1,0,81,79,0.050,0,0.00
18696,S,1,107,108,-0.2,-1.1,69,5,4,85,75,0.050,0,0.00
18697,S,1,107,108,-0.2,-1.1,69,5,4,85,75,0.050,0,0.00
18828,S,1,101,96,-0.1,0.1,33,1,0,81,79,0.050,0,0.00
19040,S,1,167,168,-0.2,-0.0,50,1,0,81,79,0.060,0,0.00
19041,S,1,167,168,-0.2,-0.0,50,1,0,81,79,0.060,0,0.00
19262,S,1,167,175,-0.7,-0.6,61,6,2,86,74,0.060,0,0.00
19262,S,1,167,175,-0.7,-0.6,61,6,2,86,74,0.060,0,0.00
19483,S,1,179,174,-0.7,0.2,69,3,-1,83,77,0.070,0,0.00
19483,S,1,179,174,-0.7,0.2,69,3,-1,83,77,0.070,0,0.00
19704,S,1,175,177,-0.5,-0.6,75,5,2,85,75,0.080,0,0.00
19705,S,1,175,177,-0.5,-0.6,75,5,2,85,75,0.080,0,0.00
19836,S,1,106,107,-0.5,-0.5,80,5,2,85,75,0.080,0,0.00
19836,S,1,106,107,-0.5,-0.5,80,5,2,85,75,0.080,0,0.00
19968,S,1,107,106,-0.6,-0.5,38,5,2,85,75,0.080,0,0.00
19969,S,1,107,106,-0.6,-0.5,38,5,2,85,75,0.080,0,0.00
20181,S,1,182,175,-0.4,0.7,52,0,-2,80,80,0.090,0,0.00
20181,S,1,182,175,-0.4,0.7,52,0,-2,80,80,0.090,0,0.00
20402,S,1,169,173,-0.4,-0.3,63,4,1,84,76,0.090,0,0.00
20403,S,1,169,173,-0.4,-0.3,63,4,1,84,76,0.090,0,0.00
20624,S,1,176,174,-0.6,-0.2,70,5,1,85,75,0.100,0,0.00
20624,S,1,176,174,-0.6,-0.2,70,5,1,85,75,0.100,0,0.00
20755,S,1,107,105,-0.6,0.2,77,3,-1,83,77,0.110,0,0.00
20756,S,1,107,105,-0.6,0.2,77,3,-1,83,77,0.110,0,0.00
20888,S,1,99,99,-0.4,0.4,25,2,-1,82,78,0.110,0,0.00
21099,S,1,172,171,-0.3,0.2,43,2,-1,82,78,0.110,0,0.00
21100,S,1,172,171,-0.3,0.2,43,2,-1,82,78,0.110,0,0.00
21321,S,1,182,183,-0.4,-0.5,56,4,2,84,76,0.120,0,0.00
21321,S,1,182,183,-0.4,-0.5,56,4,2,84,76,0.120,0,0.00
21542,S,1,180,177,-0.3,0.4,65,1,-1,81,79,0.120,0,0.00
21543,S,1,180,177,-0.3,0.4,65,1,-1,81,79,0.120,0,0.00
21763,S,1,169,168,-0.4,-0.4,71,4,1,84,76,0.120,0,0.00
21764,S,1,169,168,-0.4,-0.4,71,4,1,84,76,0.120,0,0.00
21895,S,1,106,105,-0.4,-0.2,77,3,1,83,77,0.130,0,0.00
21895,S,1,106,105,-0.4,-0.2,77,3,1,83,77,0.130,0,0.00
22027,S,1,103,105,-0.4,0.3,21,2,-1,82,78,0.130,0,0.00
22028,S,1,1,0,-0.4,0.3,44,2,-1,82,78,0.130,0,0.00
22240,S,1,182,181,-0.3,0.6,52,0,-2,80,80,0.130,0,0.00
22240,S,1,182,181,-0.3,0.6,52,0,-2,80,80,0.130,0,0.00
22462,S,1,183,182,-0.2,0.9,61,-2,-3,78,82,0.130,0,0.00
22462,S,1,183,182,-0.2,0.9,61,-2,-3,78,82,0.130,0,0.00
22683,S,1,185,189,-0.3,-0.1,68,2,0,82,78,0.140,0,0.00
22683,S,1,185,189,-0.3,-0.1,68,2,0,82,78,0.140,0,0.00
22815,S,1,113,107,-0.3,0.0,74,2,0,82,78,0.140,0,0.00
22815,S,1,113,107,-0.3,0.0,74,2,0,82,78,0.140,0,0.00
22947,S,1,100,99,-0.2,0.3,22,1,-1,81,79,0.140,0,0.00
23159,S,1,174,174,-0.2,0.1,40,1,0,81,79,0.140,0,0.00
23159,S,1,174,174,-0.2,0.1,40,1,0,81,79,0.140,0,0.00
23380,S,1,191,190,-0.2,0.5,53,0,-2,80,80,0.150,0,0.00
23380,S,1,191,190,-0.2,0.5,53,0,-2,80,80,0.150,0,0.00
23601,S,1,188,188,-0.2,0.6,61,-1,-2,79,81,0.150,0,0.00
23602,S,1,188,188,-0.2,0.6,61,-1,-2,79,81,0.150,0,0.00
23822,S,1,187,189,-0.1,0.3,68,0,-1,80,80,0.150,0,0.00
23823,S,1,187,189,-0.1,0.3,68,0,-1,80,80,0.150,0,0.00
23954,S,1,115,113,-0.1,-0.4,73,2,1,82,78,0.150,0,0.00
23954,S,1,115,113,-0.1,-0.4,73,2,1,82,78,0.150,0,0.00
24086,S,1,103,100,-0.1,-0.1,19,1,0,81,79,0.150,0,0.00
24087,S,1,103,100,-0.1,-0.1,19,1,0,81,79,0.150,0,0.00
24299,S,1,176,175,-0.1,-0.5,38,2,2,82,78,0.150,0,0.00
24299,S,1,176,175,-0.1,-0.5,38,2,2,82,78,0.150,0,0.00
24521,S,1,191,186,0.1,0.2,50,-1,-1,79,81,0.150,0,0.00
24521,S,1,191,186,0.1,0.2,50,-1,-1,79,81,0.150,0,0.00
24742,S,1,189,189,0.2,0.3,59,-2,-1,78,82,0.150,0,0.00
24742,S,1,189,189,0.2,0.3,59,-2,-1,78,82,0.150,0,0.00
24874,S,1,110,110,0.3,1.0,67,-5,-3,75,85,0.150,0,0.00
24874,S,1,110,110,0.3,1.0,67,-5,-3,75,85,0.150,0,0.00
25006,S,1,101,100,0.4,0.4,6,-4,-1,76,84,0.140,0,0.00
25218,S,1,182,180,0.4,-0.7,28,0,2,80,80,0.140,0,0.00
25218,S,1,182,180,0.4,-0.7,28,0,2,80,80,0.140,0,0.00
25439,S,1,185,181,0.5,-0.2,43,-2,1,78,82,0.130,0,0.00
25439,S,1,185,181,0.5,-0.2,43,-2,1,78,82,0.130,0,0.00
25661,S,1,179,174,0.6,0.4,54,-5,-1,75,85,0.130,0,0.00
25661,S,1,179,174,0.6,0.4,54,-5,-1,75,85,0.130,0,0.00
25882,S,1,180,183,0.6,-0.1,61,-3,0,77,83,0.120,0,0.00
25882,S,1,180,183,0.6,-0.1,61,-3,0,77,83,0.120,0,0.00
26013,S,1,108,111,0.6,0.1,68,-4,0,76,84,0.110,0,0.00
26014,S,1,108,111,0.6,0.1,68,-4,0,76,84,0.110,0,0.00
26146,S,1,90,93,0.4,-1.7,12,3,5,83,77,0.110,0,0.00
26358,S,1,175,171,0.5,-0.6,32,-1,2,79,81,0.110,0,0.00
26358,S,1,175,171,0.5,-0.6,32,-1,2,79,81,0.110,0,0.00
26579,S,1,181,180,0.6,-0.4,45,-2,1,78,82,0.100,0,0.00
26580,S,1,181,180,0.6,-0.4,45,-2,1,78,82,0.100,0,0.00
26801,S,1,175,176,0.3,-0.4,55,-1,1,79,81,0.100,0,0.00
26801,S,1,175,176,0.3,-0.4,55,-1,1,79,81,0.100,0,0.00
26933,S,1,103,104,0.3,-0.5,63,0,2,80,80,0.090,0,0.00
26933,S,1,103,104,0.3,-0.5,63,0,2,80,80,0.090,0,0.00
27065,S,1,93,93,0.2,0.0,1,-1,0,79,81,0.090,0,0.00
27277,S,1,171,172,0.2,-0.2,25,-1,1,79,81,0.090,0,0.00
27277,S,1,171,172,0.2,-0.2,25,-1,1,79,81,0.090,0,0.00
27498,S,1,175,179,0.0,0.2,42,-1,-1,79,81,0.090,0,0.00
27499,S,1,175,179,0.0,0.2,42,-1,-1,79,81,0.090,0,0.00
27720,S,1,173,176,-0.1,-0.5,54,2,2,82,78,0.090,0,0.00
27720,S,1,173,176,-0.1,-0.5,54,2,2,82,78,0.090,0,0.00
27941,S,1,179,175,-0.1,0.4,62,0,-1,80,80,0.090,0,0.00
27941,S,1,179,175,-0.1,0.4,62,0,-1,80,80,0.090,0,0.00
28072,S,1,103,106,-0.1,-1.2,70,5,4,85,75,0.100,0,0.00
28073,S,1,103,106,-0.1,-1.2,70,5,4,85,75,0.100,0,0.00
28205,S,1,89,90,-0.4,-1.0,2,6,3,86,74,0.100,0,0.00
28416,S,1,164,160,-0.4,-0.0,26,2,0,82,78,0.100,0,0.00
28417,S,1,164,160,-0.4,-0.0,26,2,0,82,78,0.100,0,0.00
28638,S,1,176,174,-0.2,1.0,42,-2,-3,78,82,0.100,0,0.00
28638,S,1,176,174,-0.2,1.0,42,-2,-3,78,82,0.100,0,0.00
28859,S,1,174,181,-0.3,-0.7,53,4,2,84,76,0.100,0,0.00
28860,S,1,174,181,-0.3,-0.7,53,4,2,84,76,0.100,0,0.00
29081,S,1,180,174,-0.2,0.5,61,0,-2,80,80,0.110,0,0.00
29081,S,1,180,174,-0.2,0.5,61,0,-2,80,80,0.110,0,0.00
29212,S,1,105,103,-0.2,0.3,68,0,-1,80,80,0.110,0,0.00
29212,S,1,105,103,-0.2,0.3,68,0,-1,80,80,0.110,0,0.00
29344,S,1,89,90,-0.2,-0.0,1,1,0,81,79,0.110,0,0.00
29345,S,1,89,90,-0.2,-0.0,1,1,0,81,79,0.110,0,0.00
29557,S,1,156,163,-0.6,-1.7,24,9,5,89,71,0.120,0,0.00
29557,S,1,156,163,-0.6,-1.7,24,9,5,89,71,0.120,0,0.00
29779,S,1,177,171,-0.6,-0.2,40,4,1,84,76,0.120,0,0.00
29779,S,1,177,171,-0.6,-0.2,40,4,1,84,76,0.120,0,0.00
30000,S,1,175,175,-0.4,0.6,52,1,-2,81,79,0.130,0,0.00
