HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=1988,m=S,run=1,el=121,er=116,yaw=0.7,yr=4.1,pc=9,hd=-1,OL=8,OR=10
HB:t=1992,m=S,run=1,el=3,er=4,yaw=0.7,yr=4.1,pc=10,hd=0,OL=10,OR=10
HB:t=2042,m=S,run=1,el=45,er=43,yaw=0.7,yr=4.0,pc=11,hd=-1,OL=10,OR=12
HB:t=2077,m=S,run=1,el=11,er=12,yaw=0.9,yr=4.7,pc=10,hd=-1,OL=9,OR=11
HB:t=2200,m=S,run=1,el=125,er=128,yaw=1.0,yr=4.1,pc=9,hd=-1,OL=8,OR=10
HB:t=2204,m=S,run=1,el=2,er=3,yaw=1.0,yr=4.1,pc=10,hd=-1,OL=9,OR=11
HB:t=2254,m=S,run=1,el=50,er=55,yaw=1.0,yr=3.4,pc=10,hd=-1,OL=9,OR=11
HB:t=2294,m=S,run=1,el=12,er=13,yaw=0.7,yr=1.2,pc=10,hd=-1,OL=9,OR=11
HB:t=2294,m=S,run=1,el=27,er=29,yaw=0.7,yr=1.2,pc=10,hd=0,OL=10,OR=10
HB:t=2417,m=S,run=1,el=132,er=126,yaw=0.6,yr=0.8,pc=9,hd=0,OL=9,OR=9
HB:t=2421,m=S,run=1,el=19,er=19,yaw=0.6,yr=0.8,pc=9,hd=0,OL=9,OR=9
HB:t=2471,m=S,run=1,el=45,er=46,yaw=0.4,yr=-0.2,pc=10,hd=0,OL=10,OR=10
HB:t=2511,m=S,run=1,el=11,er=12,yaw=0.4,yr=-0.7,pc=11,hd=0,OL=11,OR=11
HB:t=2511,m=S,run=1,el=35,er=35,yaw=0.4,yr=-0.7,pc=11,hd=0,OL=11,OR=11
HB:t=2634,m=S,run=1,el=131,er=135,yaw=0.3,yr=-0.6,pc=9,hd=0,OL=9,OR=9
HB:t=2638,m=S,run=1,el=20,er=21,yaw=0.3,yr=-0.6,pc=9,hd=0,OL=9,OR=9
HB:t=2688,m=S,run=1,el=44,er=44,yaw=0.3,yr=-0.7,pc=10,hd=0,OL=10,OR=10
HB:t=2728,m=S,run=1,el=12,er=12,yaw=0.2,yr=-1.7,pc=10,hd=0,OL=10,OR=10
HB:t=2729,m=S,run=1,el=32,er=33,yaw=0.2,yr=-1.7,pc=10,hd=0,OL=10,OR=10
HB:t=2852,m=S,run=1,el=122,er=123,yaw=0.1,yr=-1.6,pc=9,hd=0,OL=9,OR=9
HB:t=2855,m=S,run=1,el=18,er=18,yaw=0.1,yr=-1.6,pc=9,hd=0,OL=9,OR=9
HB:t=2906,m=S,run=1,el=36,er=38,yaw=0.0,yr=-1.7,pc=10,hd=0,OL=10,OR=10
HB:t=2946,m=S,run=1,el=11,er=11,yaw=-0.1,yr=-2.4,pc=10,hd=0,OL=10,OR=10
HB:t=2946,m=S,run=1,el=26,er=27,yaw=-0.1,yr=-2.4,pc=11,hd=0,OL=11,OR=11
HB:t=3069,m=S,run=1,el=124,er=124,yaw=-0.1,yr=-2.1,pc=9,hd=0,OL=9,OR=9
HB:t=3073,m=S,run=1,el=3,er=2,yaw=-0.1,yr=-2.1,pc=10,hd=0,OL=10,OR=10
HB:t=3123,m=S,run=1,el=50,er=50,yaw=-0.2,yr=-1.8,pc=10,hd=0,OL=10,OR=10
HB:t=3159,m=S,run=1,el=12,er=12,yaw=-0.3,yr=-2.6,pc=10,hd=0,OL=10,OR=10
HB:t=3282,m=S,run=1,el=126,er=128,yaw=-0.4,yr=-2.3,pc=9,hd=0,OL=9,OR=9
HB:t=3285,m=S,run=1,el=19,er=19,yaw=-0.4,yr=-2.3,pc=9,hd=0,OL=9,OR=9
HB:t=3336,m=S,run=1,el=39,er=39,yaw=-0.4,yr=-2.3,pc=10,hd=0,OL=10,OR=10
HB:t=3377,m=S,run=1,el=11,er=12,yaw=-0.5,yr=-2.7,pc=10,hd=0,OL=10,OR=10
HB:t=3377,m=S,run=1,el=30,er=29,yaw=-0.5,yr=-2.7,pc=10,hd=0,OL=10,OR=10
HB:t=3500,m=S,run=1,el=123,er=123,yaw=-0.5,yr=-2.3,pc=9,hd=1,OL=10,OR=8
HB:t=3503,m=S,run=1,el=2,er=2,yaw=-0.5,yr=-2.3,pc=10,hd=0,OL=10,OR=10
HB:t=3554,m=S,run=1,el=47,er=47,yaw=-0.5,yr=-2.0,pc=10,hd=0,OL=10,OR=10
HB:t=3595,m=S,run=1,el=12,er=12,yaw=-0.5,yr=-1.5,pc=10,hd=0,OL=10,OR=10
HB:t=3595,m=S,run=1,el=27,er=26,yaw=-0.5,yr=-1.5,pc=10,hd=0,OL=10,OR=10
HB:t=3718,m=S,run=1,el=119,er=121,yaw=-0.5,yr=-1.3,pc=9,hd=0,OL=9,OR=9
HB:t=3721,m=S,run=1,el=18,er=19,yaw=-0.5,yr=-1.3,pc=9,hd=0,OL=9,OR=9
HB:t=3772,m=S,run=1,el=43,er=43,yaw=-0.5,yr=-1.1,pc=10,hd=0,OL=10,OR=10
HB:t=3812,m=S,run=1,el=11,er=11,yaw=-0.5,yr=-1.3,pc=10,hd=0,OL=10,OR=10
HB:t=3813,m=S,run=1,el=21,er=22,yaw=-0.5,yr=-1.3,pc=11,hd=0,OL=11,OR=11
HB:t=3935,m=S,run=1,el=122,er=120,yaw=-0.6,yr=-1.1,pc=9,hd=0,OL=9,OR=9
HB:t=3939,m=S,run=1,el=20,er=18,yaw=-0.6,yr=-1.1,pc=10,hd=0,OL=10,OR=10
HB:t=3989,m=S,run=1,el=43,er=42,yaw=-0.5,yr=-0.8,pc=10,hd=0,OL=10,OR=10
HB:t=4029,m=S,run=1,el=11,er=11,yaw=-0.5,yr=-0.8,pc=11,hd=0,OL=11,OR=11
HB:t=4029,m=S,run=1,el=33,er=33,yaw=-0.5,yr=-0.8,pc=11,hd=0,OL=11,OR=11
HB:t=4152,m=S,run=1,el=132,er=133,yaw=-0.5,yr=-0.6,pc=9,hd=0,OL=9,OR=9
HB:t=4156,m=S,run=1,el=20,er=21,yaw=-0.5,yr=-0.6,pc=9,hd=0,OL=9,OR=9
HB:t=4206,m=S,run=1,el=42,er=42,yaw=-0.6,yr=-0.9,pc=10,hd=0,OL=10,OR=10
HB:t=4247,m=S,run=1,el=12,er=12,yaw=-0.6,yr=-1.1,pc=10,hd=0,OL=10,OR=10
HB:t=4247,m=S,run=1,el=30,er=29,yaw=-0.6,yr=-1.1,pc=10,hd=0,OL=10,OR=10
HB:t=4370,m=S,run=1,el=125,er=123,yaw=-0.6,yr=-0.8,pc=9,hd=1,OL=10,OR=8
HB:t=4373,m=S,run=1,el=1,er=2,yaw=-0.6,yr=-0.8,pc=10,hd=0,OL=10,OR=10
HB:t=4424,m=S,run=1,el=48,er=47,yaw=-0.6,yr=-0.7,pc=10,hd=0,OL=10,OR=10
HB:t=4465,m=S,run=1,el=11,er=12,yaw=-0.5,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=4465,m=S,run=1,el=27,er=27,yaw=-0.5,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=4588,m=S,run=1,el=121,er=123,yaw=-0.5,yr=-0.2,pc=9,hd=0,OL=9,OR=9
HB:t=4592,m=S,run=1,el=4,er=4,yaw=-0.5,yr=-0.2,pc=10,hd=0,OL=10,OR=10
HB:t=4642,m=S,run=1,el=44,er=45,yaw=-0.4,yr=-0.0,pc=10,hd=0,OL=10,OR=10
HB:t=4678,m=S,run=1,el=11,er=11,yaw=-0.5,yr=-0.2,pc=10,hd=0,OL=10,OR=10
HB:t=4801,m=S,run=1,el=113,er=111,yaw=-0.5,yr=-0.2,pc=9,hd=0,OL=9,OR=9
HB:t=4804,m=S,run=1,el=0,er=1,yaw=-0.5,yr=-0.2,pc=11,hd=0,OL=11,OR=11
HB:t=4855,m=S,run=1,el=47,er=46,yaw=-0.5,yr=-0.5,pc=11,hd=0,OL=11,OR=11
HB:t=4895,m=S,run=1,el=11,er=11,yaw=-0.5,yr=-0.4,pc=11,hd=0,OL=11,OR=11
HB:t=4895,m=S,run=1,el=27,er=26,yaw=-0.5,yr=-0.4,pc=11,hd=0,OL=11,OR=11
HB:t=5018,m=S,run=1,el=127,er=127,yaw=-0.5,yr=-0.4,pc=9,hd=0,OL=9,OR=9
HB:t=5021,m=S,run=1,el=20,er=20,yaw=-0.5,yr=-0.4,pc=9,hd=0,OL=9,OR=9
HB:t=5092,m=S,run=1,el=73,er=72,yaw=-0.5,yr=0.2,pc=10,hd=0,OL=10,OR=10
HB:t=5212,m=S,run=1,el=125,er=125,yaw=-0.5,yr=0.2,pc=9,hd=0,OL=9,OR=9
HB:t=5221,m=S,run=1,el=13,er=13,yaw=-0.5,yr=0.2,pc=9,hd=0,OL=9,OR=9
HB:t=5266,m=S,run=1,el=38,er=38,yaw=-0.5,yr=0.0,pc=10,hd=0,OL=10,OR=10
HB:t=5307,m=S,run=1,el=11,er=11,yaw=-0.5,yr=-0.0,pc=10,hd=0,OL=10,OR=10
HB:t=5307,m=S,run=1,el=27,er=28,yaw=-0.5,yr=-0.0,pc=10,hd=0,OL=10,OR=10
HB:t=5430,m=S,run=1,el=117,er=117,yaw=-0.5,yr=-0.0,pc=9,hd=0,OL=9,OR=9
HB:t=5433,m=S,run=1,el=1,er=1,yaw=-0.5,yr=-0.0,pc=11,hd=0,OL=11,OR=11
HB:t=5484,m=S,run=1,el=48,er=47,yaw=-0.5,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=5523,m=S,run=1,el=11,er=12,yaw=-0.4,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=5523,m=S,run=1,el=26,er=24,yaw=-0.4,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=5646,m=S,run=1,el=119,er=120,yaw=-0.4,yr=0.8,pc=9,hd=0,OL=9,OR=9
HB:t=5650,m=S,run=1,el=18,er=17,yaw=-0.4,yr=0.8,pc=9,hd=0,OL=9,OR=9
HB:t=5700,m=S,run=1,el=40,er=41,yaw=-0.3,yr=0.8,pc=10,hd=0,OL=10,OR=10
HB:t=5735,m=S,run=1,el=11,er=11,yaw=-0.5,yr=-0.1,pc=11,hd=0,OL=11,OR=11
HB:t=5858,m=S,run=1,el=123,er=122,yaw=-0.5,yr=-0.1,pc=9,hd=0,OL=9,OR=9
HB:t=5862,m=S,run=1,el=3,er=4,yaw=-0.5,yr=-0.1,pc=10,hd=0,OL=10,OR=10
HB:t=5912,m=S,run=1,el=48,er=47,yaw=-0.5,yr=-0.0,pc=10,hd=0,OL=10,OR=10
HB:t=5952,m=S,run=1,el=11,er=11,yaw=-0.4,yr=0.2,pc=10,hd=0,OL=10,OR=10
HB:t=5952,m=S,run=1,el=25,er=24,yaw=-0.4,yr=0.2,pc=10,hd=0,OL=10,OR=10
HB:t=6075,m=S,run=1,el=124,er=122,yaw=-0.4,yr=0.2,pc=9,hd=0,OL=9,OR=9
HB:t=6079,m=S,run=1,el=17,er=18,yaw=-0.4,yr=0.2,pc=9,hd=0,OL=9,OR=9
HB:t=6129,m=S,run=1,el=43,er=42,yaw=-0.4,yr=0.4,pc=10,hd=0,OL=10,OR=10
HB:t=6169,m=S,run=1,el=12,er=11,yaw=-0.3,yr=0.5,pc=11,hd=0,OL=11,OR=11
HB:t=6169,m=S,run=1,el=32,er=32,yaw=-0.3,yr=0.5,pc=10,hd=0,OL=10,OR=10
HB:t=6292,m=S,run=1,el=123,er=124,yaw=-0.3,yr=0.5,pc=9,hd=0,OL=9,OR=9
HB:t=6296,m=S,run=1,el=19,er=19,yaw=-0.3,yr=0.5,pc=9,hd=0,OL=9,OR=9
HB:t=6346,m=S,run=1,el=38,er=36,yaw=-0.3,yr=0.5,pc=10,hd=0,OL=10,OR=10
HB:t=6387,m=S,run=1,el=11,er=11,yaw=-0.2,yr=1.1,pc=10,hd=0,OL=10,OR=10
HB:t=6387,m=S,run=1,el=29,er=27,yaw=-0.2,yr=1.1,pc=10,hd=0,OL=10,OR=10
HB:t=6544,m=S,run=1,el=118,er=116,yaw=-0.1,yr=1.2,pc=9,hd=0,OL=9,OR=9
HB:t=6545,m=S,run=1,el=54,er=54,yaw=-0.1,yr=1.2,pc=9,hd=0,OL=9,OR=9
HB:t=6591,m=S,run=1,el=31,er=31,yaw=0.0,yr=1.8,pc=10,hd=0,OL=10,OR=10
HB:t=6709,m=S,run=1,el=112,er=113,yaw=0.0,yr=1.5,pc=9,hd=0,OL=9,OR=9
HB:t=6718,m=S,run=1,el=2,er=2,yaw=0.0,yr=1.5,pc=10,hd=0,OL=10,OR=10
HB:t=6763,m=S,run=1,el=46,er=44,yaw=0.0,yr=1.4,pc=10,hd=0,OL=10,OR=10
HB:t=6803,m=S,run=1,el=12,er=11,yaw=0.0,yr=1.1,pc=10,hd=0,OL=10,OR=10
HB:t=6803,m=S,run=1,el=23,er=23,yaw=0.0,yr=1.1,pc=10,hd=0,OL=10,OR=10
HB:t=6926,m=S,run=1,el=122,er=117,yaw=0.1,yr=1.0,pc=9,hd=0,OL=9,OR=9
HB:t=6930,m=S,run=1,el=18,er=19,yaw=0.1,yr=1.0,pc=9,hd=0,OL=9,OR=9
HB:t=6980,m=S,run=1,el=44,er=44,yaw=0.1,yr=1.1,pc=10,hd=0,OL=10,OR=10
HB:t=7015,m=S,run=1,el=11,er=11,yaw=0.2,yr=1.9,pc=11,hd=0,OL=11,OR=11
HB:t=7138,m=S,run=1,el=131,er=131,yaw=0.3,yr=1.6,pc=9,hd=0,OL=9,OR=9
HB:t=7142,m=S,run=1,el=4,er=4,yaw=0.3,yr=1.6,pc=10,hd=0,OL=10,OR=10
HB:t=7192,m=S,run=1,el=49,er=49,yaw=0.3,yr=1.5,pc=10,hd=0,OL=10,OR=10
HB:t=7232,m=S,run=1,el=12,er=11,yaw=0.3,yr=1.4,pc=10,hd=0,OL=10,OR=10
HB:t=7232,m=S,run=1,el=25,er=24,yaw=0.3,yr=1.4,pc=10,hd=0,OL=10,OR=10
HB:t=7355,m=S,run=1,el=122,er=122,yaw=0.3,yr=1.2,pc=9,hd=0,OL=9,OR=9
HB:t=7359,m=S,run=1,el=18,er=18,yaw=0.3,yr=1.2,pc=9,hd=0,OL=9,OR=9
HB:t=7409,m=S,run=1,el=42,er=41,yaw=0.3,yr=1.1,pc=10,hd=0,OL=10,OR=10
HB:t=7449,m=S,run=1,el=11,er=11,yaw=0.4,yr=1.7,pc=11,hd=0,OL=11,OR=11
HB:t=7449,m=S,run=1,el=32,er=32,yaw=0.4,yr=1.7,pc=10,hd=0,OL=10,OR=10
HB:t=7572,m=S,run=1,el=119,er=119,yaw=0.5,yr=1.6,pc=9,hd=0,OL=9,OR=9
HB:t=7576,m=S,run=1,el=18,er=17,yaw=0.5,yr=1.6,pc=9,hd=0,OL=9,OR=9
HB:t=7627,m=S,run=1,el=38,er=39,yaw=0.5,yr=1.4,pc=10,hd=0,OL=10,OR=10
HB:t=7668,m=S,run=1,el=11,er=11,yaw=0.5,yr=1.1,pc=10,hd=0,OL=10,OR=10
HB:t=7668,m=S,run=1,el=27,er=28,yaw=0.5,yr=1.1,pc=10,hd=0,OL=10,OR=10
HB:t=7791,m=S,run=1,el=95,er=104,yaw=0.4,yr=0.9,pc=9,hd=0,OL=9,OR=9
HB:t=7794,m=S,run=1,el=0,er=0,yaw=0.4,yr=0.9,pc=11,hd=0,OL=11,OR=11
HB:t=7845,m=S,run=1,el=49,er=50,yaw=0.3,yr=-0.3,pc=11,hd=0,OL=11,OR=11
HB:t=7885,m=S,run=1,el=12,er=11,yaw=-0.2,yr=-3.7,pc=10,hd=0,OL=10,OR=10
HB:t=7885,m=S,run=1,el=28,er=29,yaw=-0.2,yr=-3.7,pc=10,hd=0,OL=10,OR=10
