t_ms,t_s,yaw,yr,hi,hd,pc,ol,or,el,er,cum_el,cum_er,x_enc_mm,y_enc_mm,theta_enc_deg,x_imu_mm,y_imu_mm,v_mps
16232,16.2320,4.10,2.60,1.4200,-2,9,7,11,86,125,15010,14963,7620.520,335.824,-9.724,7822.200,-292.810,0.4642
16240,16.2400,4.10,-2.40,1.4200,2,10,12,8,1,2,15011,14965,7621.294,335.694,-9.517,7822.984,-292.754,0.0982
16346,16.3460,0.50,-2.90,1.4100,2,9,11,7,112,101,15123,15066,7675.881,324.298,-11.793,7878.745,-292.267,0.5261
16464,16.4640,0.20,-2.70,1.4200,3,8,11,5,114,103,15237,15169,7730.987,310.487,-14.069,7935.555,-292.069,0.4814
16473,16.4730,0.20,-2.60,1.4200,3,9,12,6,12,10,15249,15179,7736.564,309.047,-14.483,7941.314,-292.049,0.6400
16578,16.5780,2.20,5.00,1.4100,-1,9,8,10,106,86,15355,15265,7784.198,292.997,-18.621,7991.543,-290.119,0.4787
16697,16.6970,2.40,8.70,1.4000,-4,8,4,12,112,110,15467,15375,7839.139,274.042,-19.034,8049.611,-287.685,0.4884
16705,16.7050,2.40,11.50,1.4000,-4,10,6,14,6,6,15473,15381,7842.109,273.018,-19.034,8052.750,-287.554,0.3927
16803,16.8030,2.40,-3.50,1.3800,3,9,12,6,70,106,15543,15487,7887.247,263.764,-11.586,8098.786,-285.624,0.4702
16991,16.9910,1.60,-11.30,1.3700,4,9,13,5,109,95,15652,15582,7938.957,250.407,-14.483,8152.173,-284.133,0.2841
16992,16.9920,1.60,4.70,1.3700,-2,9,7,11,87,58,15739,15640,7974.518,237.124,-20.483,8190.119,-283.073,37.9609
17121,17.1210,2.00,16.70,1.3600,-4,9,5,13,95,126,15834,15766,8030.640,223.059,-14.069,8247.941,-281.054,0.4485
17129,17.1290,2.00,19.70,1.3600,-5,10,5,15,1,3,15835,15769,8031.658,222.812,-13.655,8248.988,-281.017,0.1309
17240,17.2400,-0.80,-6.30,1.3700,4,9,13,5,79,138,15914,15907,8088.450,221.376,-1.448,8305.793,-281.811,0.5118
17362,17.3620,-1.50,-19.50,1.3800,3,8,11,5,110,97,16024,16004,8142.501,217.466,-4.138,8359.967,-283.229,0.4442
17367,17.3670,-1.50,-30.70,1.3800,5,10,15,5,1,1,16025,16005,8143.024,217.428,-4.138,8360.490,-283.243,0.1047
17467,17.4670,-1.20,-3.70,1.4000,4,10,14,6,108,70,16133,16075,8188.605,207.739,-12.000,8407.080,-284.219,0.4660
17586,17.5860,-0.70,10.80,1.4100,-3,9,6,12,142,79,16275,16154,8241.028,183.256,-25.034,8464.933,-284.926,0.4862
17594,17.5940,-0.70,21.60,1.4100,-5,9,4,14,8,7,16283,16161,8244.580,181.581,-25.241,8468.860,-284.974,0.4909
17700,17.7000,2.90,6.70,1.4000,-3,9,6,12,92,110,16375,16271,8293.778,162.184,-21.517,8521.676,-282.298,0.4989
17819,17.8190,4.70,-1.70,1.3900,1,8,9,7,88,126,16463,16397,8348.219,148.958,-13.655,8577.513,-277.708,0.4708
17827,17.8270,4.70,-8.00,1.3800,4,10,14,6,4,4,16467,16401,8350.254,148.464,-13.655,8579.600,-277.536,0.2618
17925,17.9250,2.00,-1.10,1.3700,2,9,11,7,108,74,16575,16475,8394.829,131.630,-20.690,8627.218,-275.873,0.4862
18094,18.0940,4.80,2.90,1.3500,-1,8,7,9,121,87,16696,16562,8443.032,106.297,-27.724,8681.482,-271.316,0.3222
18094,18.0940,4.80,10.20,1.3300,-4,9,5,13,57,56,16753,16618,8469.169,92.440,-27.931,8710.961,-268.841,2.9583
18133,18.1330,5.40,15.60,1.3300,-4,10,6,14,8,9,16761,16627,8473.108,90.369,-27.724,8715.392,-268.422,0.1141
18330,18.3300,1.00,12.80,1.3000,-4,9,5,13,72,123,16833,16750,8521.884,75.296,-17.172,8766.435,-267.531,0.2591
18331,18.3310,1.00,-12.20,1.2800,4,9,13,5,58,117,16891,16867,8567.526,71.331,-4.966,8812.243,-266.732,45.8149
18525,18.5250,-1.40,-24.70,1.2800,4,8,12,4,103,96,16994,16963,8619.298,65.511,-6.414,8864.326,-268.004,0.2685
18525,18.5250,-1.40,-3.90,1.2900,3,9,12,6,83,55,17077,17018,8654.610,57.872,-12.207,8900.443,-268.887,3.6128
18654,18.6540,-1.00,6.50,1.3000,-1,8,7,9,118,72,17195,17090,8700.819,39.461,-21.724,8950.177,-269.755,0.3856
18659,18.6590,-1.00,13.70,1.3000,-4,9,5,13,16,13,17211,17103,8707.841,36.574,-22.345,8957.768,-269.888,1.5184
18765,18.7650,2.60,8.10,1.3000,-3,9,6,12,68,105,17279,17208,8751.652,25.089,-14.690,9003.013,-267.833,0.4273
18933,18.9330,-0.90,2.70,1.2800,-1,9,8,10,79,127,17358,17335,8805.397,20.615,-4.759,9056.937,-268.680,0.3210
18934,18.9340,-0.90,-12.60,1.2900,4,9,13,5,54,71,17412,17406,8838.114,19.906,-1.241,9089.658,-269.194,32.7249
18972,18.9720,-1.90,-24.00,1.2900,5,10,15,5,8,10,17420,17416,8842.826,19.838,-0.828,9094.368,-269.351,0.1240
19170,19.1700,0.30,-23.70,1.3200,4,9,13,5,125,87,17545,17503,8897.690,11.453,-8.690,9149.869,-269.060,0.2803
19170,19.1700,0.30,2.70,1.3100,0,9,9,9,113,65,17658,17568,8941.851,-3.427,-18.621,9196.468,-268.816,4.6600
19365,19.3650,4.60,15.90,1.3000,-3,8,5,11,116,92,17774,17660,8991.756,-25.215,-23.586,9250.747,-264.449,0.2793
19365,19.3650,4.60,13.70,1.2800,-4,8,4,12,72,72,17846,17732,9026.306,-40.300,-23.586,9288.325,-261.425,3.7699
19564,19.5640,0.80,12.60,1.2600,-4,8,4,12,68,107,17914,17839,9070.451,-52.557,-15.517,9334.135,-260.786,0.2302
19565,19.5650,0.80,-9.60,1.2500,4,9,13,5,44,91,17958,17930,9105.613,-56.124,-5.793,9369.475,-260.292,35.3429
19764,19.7640,-0.50,-20.80,1.2300,4,8,12,4,105,88,18063,18018,9155.475,-64.298,-9.310,9420.000,-260.733,0.2539
19765,19.7650,-0.50,-1.40,1.2400,2,8,10,6,87,53,18150,18071,9190.646,-74.613,-16.345,9456.651,-261.053,36.6519
19964,19.9640,3.80,8.20,1.2400,-3,8,5,11,110,71,18260,18142,9233.794,-94.199,-24.414,9503.932,-257.913,0.2381
19965,19.9650,3.80,11.70,1.2300,-3,8,5,11,63,76,18323,18218,9267.600,-107.668,-21.724,9540.242,-255.501,36.3901
20094,20.0940,3.80,13.50,1.2100,-4,8,4,12,74,102,18397,18320,9311.907,-120.315,-15.931,9586.218,-252.447,0.3572
20098,20.0980,3.80,5.40,1.2000,-2,9,7,11,10,16,18407,18336,9318.491,-122.041,-14.690,9593.009,-251.996,1.7017
20193,20.1930,0.60,-4.70,1.1900,3,10,13,7,72,75,18479,18411,9355.821,-131.396,-14.069,9631.492,-251.593,0.4051
20311,20.3110,0.40,-6.80,1.2100,4,9,13,5,117,95,18596,18506,9408.417,-149.118,-18.621,9686.992,-251.206,0.4704
20319,20.3190,0.40,-8.30,1.2000,5,10,15,5,3,1,18599,18507,9409.407,-149.460,-19.034,9688.039,-251.198,0.1309
20425,20.4250,3.10,11.20,1.1900,-4,9,5,13,129,81,18728,18588,9457.508,-176.084,-28.966,9742.936,-248.225,0.5187
20543,20.5430,3.80,21.10,1.1800,-4,8,4,12,98,114,18826,18702,9507.538,-200.114,-25.655,9798.316,-244.547,0.4704
20552,20.5520,3.80,26.10,1.1700,-4,9,5,13,9,12,18835,18714,9512.519,-202.441,-25.034,9803.802,-244.183,0.6109
20657,20.6570,2.70,0.60,1.1600,0,9,9,9,76,122,18911,18836,9562.466,-216.308,-15.517,9855.580,-241.741,0.4937
20775,20.7750,2.10,-13.30,1.1500,4,8,12,4,94,120,19005,18956,9617.617,-226.170,-10.138,9911.568,-239.688,0.4748
20784,20.7840,2.10,-23.80,1.1500,4,9,13,5,7,7,19012,18963,9621.225,-226.815,-10.138,9915.231,-239.553,0.4072
20880,20.8800,-0.40,-7.60,1.1500,4,9,13,5,95,73,19107,19036,9663.769,-237.968,-14.690,9959.212,-239.860,0.4581
21069,21.0690,4.40,1.40,1.1600,1,8,9,7,131,77,19238,19113,9712.770,-261.721,-25.862,10013.506,-235.683,0.2881
21069,21.0690,4.40,13.50,1.1500,-3,8,5,11,93,62,19331,19175,9747.079,-283.390,-32.276,10053.965,-232.570,4.0579
21198,21.1980,4.90,22.60,1.1300,-4,8,4,12,88,109,19419,19284,9792.645,-307.548,-27.931,10105.351,-228.164,0.3998
21206,21.2060,4.90,24.90,1.1300,-4,10,6,14,4,6,19423,19290,9794.967,-308.758,-27.517,10107.959,-227.941,0.3272
21317,21.3170,2.50,-4.70,1.1100,3,9,12,6,69,131,19492,19421,9845.616,-322.035,-14.690,10160.269,-225.657,0.4717
21506,21.5060,0.10,-19.60,1.1200,4,8,12,4,102,103,19594,19524,9897.579,-335.457,-14.483,10213.938,-225.563,0.2840
21507,21.5070,0.10,-2.40,1.1100,2,9,11,7,79,57,19673,19581,9931.237,-347.069,-19.034,10249.543,-225.501,35.6047
21634,21.6340,0.40,10.50,1.1200,-4,9,5,13,85,95,19758,19676,9976.310,-360.820,-16.966,10296.666,-225.172,0.3711
21643,21.6430,0.40,12.60,1.1200,-4,9,5,13,9,12,19767,19688,9981.586,-362.367,-16.345,10302.163,-225.134,0.6109
21748,21.7480,-0.30,-6.20,1.1300,5,10,15,5,58,108,19825,19796,10024.806,-366.910,-6.000,10345.621,-225.361,0.4139
21867,21.8670,-0.80,-16.40,1.1400,4,9,13,5,114,90,19939,19886,10077.238,-377.069,-10.966,10399.023,-226.107,0.4488
21875,21.8750,-0.80,-24.10,1.1400,4,10,14,6,7,5,19946,19891,10080.318,-377.689,-11.379,10402.164,-226.151,0.3927
21961,21.9610,-0.90,0.60,1.1500,1,10,11,9,91,51,20037,19942,10115.327,-390.193,-19.655,10439.335,-226.735,0.4323
22159,22.1590,4.30,13.60,1.1700,-4,9,5,13,130,93,20167,20035,10167.201,-416.979,-27.310,10497.552,-222.357,0.2949
22160,22.1600,4.30,12.70,1.1500,-4,8,4,12,86,93,20253,20128,10209.370,-437.420,-25.862,10544.282,-218.844,46.8621
22283,22.2830,4.20,12.30,1.1400,-3,8,5,11,71,115,20324,20243,10255.996,-451.461,-16.759,10592.846,-215.277,0.3959
22287,22.2870,4.20,-4.70,1.1300,3,10,13,7,0,1,20324,20244,10256.247,-451.536,-16.552,10593.107,-215.258,0.0654
22388,22.3880,0.60,-0.80,1.1200,1,10,11,9,94,73,20418,20317,10297.092,-467.130,-20.897,10636.826,-214.800,0.4329
22507,22.5070,0.40,2.60,1.1300,0,9,9,9,109,100,20527,20417,10347.548,-488.297,-22.759,10691.540,-214.418,0.4598
22515,22.5150,0.40,5.10,1.1300,-1,10,9,11,6,5,20533,20422,10350.200,-489.420,-22.966,10694.420,-214.398,0.3600
22601,22.6010,1.90,0.60,1.1200,1,9,10,8,74,82,20607,20504,10388.248,-504.263,-21.310,10735.238,-213.044,0.4749
22799,22.7990,1.50,-1.80,1.1200,2,9,11,7,103,103,20710,20607,10438.491,-523.862,-21.310,10789.150,-211.632,0.2724
22799,22.7990,1.50,1.80,1.1100,-1,8,7,9,86,76,20796,20683,10477.421,-540.692,-23.379,10831.547,-210.522,4.2412
22989,22.9890,1.60,3.70,1.1100,0,8,8,8,83,89,20879,20772,10519.131,-557.660,-22.138,10876.559,-209.265,0.2370
22989,22.9890,1.60,1.80,1.1000,-1,9,8,10,60,60,20939,20832,10548.231,-569.499,-22.138,10907.963,-208.388,3.1416
23119,23.1190,1.60,0.50,1.0900,0,9,9,9,97,90,21036,20922,10593.097,-589.088,-23.586,10956.900,-207.021,0.3766
23127,23.1270,1.60,0.10,1.0900,1,10,11,9,5,4,21041,20926,10595.253,-590.039,-23.793,10959.256,-206.955,0.2945
23221,23.2210,2.00,-0.80,1.0800,1,9,10,8,87,85,21128,21011,10636.323,-608.502,-24.207,11004.258,-205.383,0.4790
23411,23.4110,2.30,-1.20,1.0700,2,8,10,6,109,102,21237,21113,10686.117,-632.418,-25.655,11059.453,-203.167,0.2907
23412,23.4120,2.30,1.30,1.0600,-1,8,7,9,81,66,21318,21179,10719.855,-650.934,-28.759,11097.906,-201.622,38.4845
23622,23.6220,3.20,3.30,1.0500,-2,9,7,11,103,106,21421,21285,10768.104,-676.738,-28.138,11152.537,-198.568,0.2606
23622,23.6220,3.20,1.50,1.0400,0,8,8,8,86,93,21507,21378,10809.973,-697.786,-26.690,11199.326,-195.952,4.6862
23741,23.7410,3.30,0.70,1.0300,0,8,8,8,104,95,21611,21473,10855.735,-722.687,-28.552,11251.338,-192.953,0.4378
23749,23.7490,3.30,-0.00,1.0200,0,10,10,10,2,2,21613,21475,10856.655,-723.187,-28.552,11252.383,-192.893,0.1309
23856,23.8560,3.70,1.60,1.0100,0,9,9,9,95,91,21708,21566,10899.087,-747.076,-29.379,11300.977,-189.750,0.4551
23974,23.9740,3.70,2.50,0.9900,-1,9,8,10,103,99,21811,21665,10944.790,-773.683,-30.207,11353.750,-186.338,0.4482
23982,23.9820,3.70,2.90,0.9900,-2,9,7,11,11,11,21822,21676,10949.768,-776.581,-30.207,11359.497,-185.966,0.7199
24079,24.0790,3.90,-0.30,0.9700,0,9,9,9,80,87,21902,21763,10988.095,-797.616,-28.759,11403.117,-182.992,0.4507
24268,24.2680,3.60,-2.00,0.9500,1,8,9,7,105,103,22007,21866,11035.642,-824.159,-29.172,11457.463,-179.573,0.2881
24268,24.2680,3.60,1.00,0.9400,0,8,8,8,79,68,22086,21934,11068.474,-844.238,-31.448,11495.872,-177.157,3.8485
24397,24.3970,3.70,3.40,0.9200,-1,8,7,9,93,107,22179,22041,11114.466,-869.263,-28.552,11548.123,-173.778,0.4059
24405,24.4050,3.70,3.90,0.9200,-2,9,7,11,5,6,22184,22047,11117.001,-870.630,-28.345,11550.997,-173.592,0.3600
24516,24.5160,2.90,-1.30,0.9000,0,9,9,9,97,110,22281,22157,11165.851,-894.093,-25.655,11605.120,-170.850,0.4882
24639,24.6390,2.80,-4.00,0.8900,3,8,11,5,110,111,22391,22268,11218.095,-918.954,-25.448,11662.908,-168.024,0.4704
24643,24.6430,2.80,-6.00,0.8900,3,9,12,6,19,16,22410,22284,11226.325,-922.981,-26.069,11672.060,-167.576,2.2907
24744,24.7440,3.10,7.70,0.8800,-4,9,5,13,109,73,22519,22357,11266.050,-949.292,-33.517,11719.638,-164.999,0.4718
24863,24.8630,3.60,15.40,0.8700,-4,8,4,12,95,121,22614,22478,11315.916,-975.960,-28.138,11776.075,-161.449,0.4752
24871,24.8710,3.60,21.10,0.8600,-4,10,6,14,0,0,22614,22478,11315.916,-975.960,-28.138,11776.075,-161.449,0.0000
24977,24.9770,1.50,-9.50,0.8400,4,9,13,5,68,134,22682,22612,11367.118,-989.185,-14.483,11828.940,-160.064,0.4989
25095,25.0950,0.70,-25.40,0.8400,4,8,12,4,105,100,22787,22712,11418.831,-1003.543,-15.517,11882.605,-159.409,0.4548
25103,25.1030,0.70,-33.30,0.8400,4,9,13,5,12,9,22799,22721,11424.112,-1005.071,-16.138,11888.103,-159.341,0.6872
25200,25.2000,0.10,-7.10,0.8300,4,9,13,5,101,59,22900,22780,11462.129,-1022.660,-24.828,11929.991,-159.268,0.4318
25388,25.3880,6.70,9.00,0.8400,-3,9,6,12,135,67,23035,22847,11503.287,-1055.866,-38.897,11982.513,-153.098,0.2813
25389,25.3890,6.70,23.10,0.8100,-4,8,4,12,87,79,23122,22926,11536.308,-1084.120,-40.552,12025.675,-148.028,43.4587
25518,25.5180,7.10,33.70,0.7900,-3,8,5,11,95,119,23217,23045,11581.870,-1116.722,-35.586,12081.270,-141.103,0.4343
25526,25.5260,7.10,36.40,0.7800,-4,9,5,13,4,7,23221,23052,11584.230,-1118.373,-34.966,12084.128,-140.747,0.3600
25620,25.6200,4.00,-0.70,0.7600,0,9,9,9,62,118,23283,23170,11627.484,-1137.072,-23.379,12131.137,-137.460,0.5013
25810,25.8100,-1.60,-19.50,0.7400,4,8,12,4,96,128,23379,23298,11683.637,-1153.981,-16.759,12189.757,-139.098,0.3086
25810,25.8100,-1.60,-14.20,0.7500,4,8,12,4,82,75,23461,23373,11722.682,-1166.824,-18.207,12230.844,-140.245,4.1103
26021,26.0210,3.60,-10.20,0.7700,3,8,11,5,125,75,23586,23448,11768.674,-1191.849,-28.552,12283.100,-136.958,0.2482
26021,26.0210,3.60,8.50,0.7600,-3,8,5,11,108,62,23694,23510,11803.712,-1219.292,-38.069,12327.518,-134.163,4.4506
26140,26.1400,4.10,17.80,0.7500,-4,8,4,12,85,97,23779,23607,11842.461,-1247.020,-35.586,12375.044,-130.756,0.4004
26148,26.1480,4.10,24.80,0.7400,-4,10,6,14,2,3,23781,23610,11843.528,-1247.777,-35.379,12376.350,-130.663,0.1636
26255,26.2550,2.50,-9.00,0.7300,4,9,13,5,63,127,23844,23737,11889.603,-1266.522,-22.138,12426.044,-128.493,0.4649
26373,26.3730,1.60,-26.50,0.7300,4,8,12,4,106,103,23950,23840,11940.059,-1287.689,-22.759,12480.739,-126.965,0.4637
26381,26.3810,1.60,-39.60,0.7300,4,10,14,6,0,0,23950,23840,11940.059,-1287.689,-22.759,12480.739,-126.965,0.0000
26478,26.4780,1.60,-7.20,0.7200,4,9,13,5,122,72,24072,23912,11982.604,-1315.428,-33.103,12531.508,-125.547,0.5236
26666,26.6660,9.10,10.00,0.7300,-4,8,4,12,153,73,24225,23985,12020.908,-1360.522,-49.655,12589.930,-116.189,0.3147
26667,26.6670,9.10,19.60,0.6900,-3,8,5,11,87,84,24312,24069,12049.519,-1394.954,-50.276,12634.134,-109.109,44.7677
26796,26.7960,9.40,26.70,0.6600,-3,8,5,11,78,136,24390,24205,12093.500,-1429.659,-38.276,12689.407,-99.959,0.4343
26804,26.8040,9.40,28.50,0.6400,-4,9,5,13,5,10,24395,24215,12096.627,-1432.035,-37.241,12693.281,-99.317,0.4909
26915,26.9150,5.80,-6.30,0.6100,2,9,11,7,66,137,24461,24352,12145.708,-1452.418,-22.552,12746.155,-93.947,0.4788
27038,27.0380,1.10,-23.90,0.6000,4,8,12,4,100,114,24561,24466,12198.469,-1471.262,-19.655,12802.169,-92.871,0.4555
27042,27.0420,1.10,-33.40,0.6000,3,8,11,5,17,15,24578,24481,12206.338,-1474.137,-20.069,12810.545,-92.710,2.0944
27143,27.1430,-0.90,-11.10,0.6100,4,9,13,5,97,68,24675,24549,12245.140,-1493.120,-26.069,12853.737,-93.389,0.4277
27262,27.2620,-0.40,3.60,0.6300,1,8,9,7,124,72,24799,24621,12286.213,-1523.877,-36.828,12905.048,-93.747,0.4312
27270,27.2700,-0.40,14.70,0.6300,-4,10,6,14,2,1,24801,24622,12286.840,-1524.350,-37.034,12905.834,-93.753,0.0982
27376,27.3760,3.20,-1.00,0.6200,1,9,10,8,88,119,24889,24741,12333.476,-1551.953,-30.621,12959.942,-90.727,0.5112
27495,27.4950,3.70,-9.70,0.6100,3,8,11,5,110,107,24999,24848,12382.048,-1581.418,-31.241,13016.634,-87.061,0.4774
27503,27.5030,3.70,-14.10,0.6000,4,9,13,5,13,10,25012,24858,12387.162,-1584.596,-31.862,13022.643,-86.673,0.7527
27589,27.5890,3.30,6.60,0.5900,-4,9,5,13,95,51,25107,24909,12416.024,-1609.655,-40.966,13060.802,-84.472,0.4445
27708,27.7080,4.00,18.60,0.5800,-4,8,4,12,96,114,25203,25023,12459.792,-1642.926,-37.241,13115.646,-80.637,0.4620
27716,27.7160,4.00,27.60,0.5700,-4,9,5,13,4,6,25207,25029,12461.887,-1644.496,-36.828,13118.258,-80.455,0.3272
27822,27.8220,3.40,-2.50,0.5600,1,9,10,8,72,128,25279,25157,12509.248,-1666.824,-25.241,13170.525,-77.350,0.4940
27940,27.9400,2.70,-18.30,0.5500,3,8,11,5,100,122,25379,25279,12563.619,-1687.358,-20.690,13228.580,-74.612,0.4925
27949,27.9490,2.70,-30.20,0.5400,4,9,13,5,3,3,25382,25282,12565.088,-1687.913,-20.690,13230.149,-74.538,0.1745
28054,28.0540,0.30,-3.10,0.5400,2,9,11,7,115,78,25497,25360,12609.558,-1711.902,-28.345,13280.676,-74.273,0.4812
28173,28.1730,0.90,11.40,0.5400,-4,8,4,12,124,82,25621,25442,12652.609,-1744.384,-37.034,13334.600,-73.426,0.4532
28181,28.1810,0.90,22.30,0.5400,-4,10,6,14,0,0,25621,25442,12652.609,-1744.384,-37.034,13334.600,-73.426,0.0000
28279,28.2790,4.30,7.00,0.5200,-4,9,5,13,70,115,25691,25557,12695.482,-1766.916,-27.724,13382.896,-69.795,0.4942
28467,28.4670,-3.40,-1.60,0.5000,0,8,8,8,62,140,25753,25697,12747.288,-1777.537,-11.586,13435.687,-72.931,0.2813
28467,28.4670,-3.40,-18.00,0.5200,4,8,12,4,52,89,25805,25786,12784.115,-1780.068,-3.931,13472.536,-75.120,3.6914
28597,28.5970,-4.10,-30.30,0.5300,4,9,13,5,96,82,25901,25868,12830.384,-1785.607,-6.828,13519.017,-78.452,0.3585
28605,28.6050,-4.10,-33.30,0.5400,5,10,15,5,7,4,25908,25872,12833.240,-1785.981,-7.448,13521.889,-78.658,0.3600
28716,28.7160,-2.30,-4.00,0.5500,3,9,12,6,111,64,26019,25936,12877.012,-1799.508,-17.172,13567.667,-80.496,0.4127
28838,28.8380,-1.70,10.90,0.5700,-3,8,5,11,128,76,26147,26012,12924.198,-1824.524,-27.931,13621.051,-82.081,0.4378
28843,28.8430,-1.70,18.80,0.5700,-4,9,5,13,17,13,26164,26025,12931.083,-1828.303,-28.759,13628.901,-82.314,1.5708
28943,28.9430,1.90,6.20,0.5600,-3,9,6,12,71,95,26235,26120,12970.849,-1845.835,-23.793,13672.336,-80.873,0.4346
29061,29.0610,2.50,-3.00,0.5400,1,8,9,7,76,118,26311,26238,13019.883,-1859.069,-15.103,13723.077,-78.658,0.4304
29070,29.0700,2.50,-10.00,0.5400,4,10,14,6,2,2,26313,26240,13020.894,-1859.342,-15.103,13724.123,-78.612,0.1164
29175,29.1750,-0.70,6.90,0.5500,-3,9,6,12,118,74,26431,26314,13066.740,-1879.952,-24.207,13774.385,-79.226,0.4787
29294,29.2940,-0.20,15.90,0.5500,-3,8,5,11,96,104,26527,26418,13115.096,-1900.033,-22.552,13826.744,-79.409,0.4400
29302,29.3020,-0.20,20.40,0.5500,-5,9,4,14,10,12,26537,26430,13120.431,-1902.204,-22.138,13832.504,-79.429,0.7199
29388,29.3880,0.10,-1.20,0.5500,1,9,10,8,54,83,26591,26513,13154.884,-1912.173,-16.138,13868.370,-79.366,0.4171
29507,29.5070,-0.50,-13.80,0.5500,4,9,13,5,86,104,26677,26617,13203.463,-1922.866,-12.414,13918.110,-79.800,0.4180
29515,29.5150,-0.50,-23.20,0.5500,5,10,15,5,6,5,26683,26622,13206.273,-1923.495,-12.621,13920.990,-79.825,0.3600
29621,29.6210,-2.60,-4.80,0.5600,4,9,13,5,98,72,26781,26694,13248.601,-1937.248,-18.000,13965.450,-81.844,0.4199
29739,29.7390,-2.30,5.10,0.5700,-1,9,8,10,117,71,26898,26765,13292.251,-1959.988,-27.517,14014.628,-83.820,0.4171
29748,29.7480,-2.30,12.60,0.5800,-5,10,5,15,4,3,26902,26768,13293.874,-1960.840,-27.724,14016.460,-83.893,0.2036
29853,29.8530,1.30,2.00,0.5600,-1,9,8,10,81,105,26983,26873,13338.777,-1979.678,-22.759,14065.142,-82.788,0.4638
29972,29.9720,1.30,-4.00,0.5500,2,8,10,6,96,107,27079,26980,13388.562,-1998.275,-20.483,14118.273,-81.583,0.4466
29980,29.9800,1.30,-8.50,0.5400,4,10,14,6,1,1,27080,26981,13389.053,-1998.458,-20.483,14118.797,-81.571,0.0654
30078,30.0780,0.70,3.30,0.5300,-2,9,7,11,112,65,27192,27046,13429.099,-2021.772,-30.207,14165.132,-81.005,0.4728
