t_ms,t_s,yaw,yr,hi,hd,pc,ol,or,el,er,cum_el,cum_er,x_enc_mm,y_enc_mm,theta_enc_deg,x_imu_mm,y_imu_mm,v_mps
24086,24.0860,-5.30,-15.70,-0.2900,1,9,10,8,53,152,21680,21960,8878.338,5862.531,57.931,11396.113,92.100,0.2855
24087,24.0870,-5.30,-18.60,-0.2700,8,9,17,1,61,90,21741,22050,8895.710,5898.041,63.931,11435.476,88.448,39.5317
24216,24.2160,-5.70,-20.80,-0.2500,8,9,17,1,131,53,21872,22103,8928.072,5933.722,47.793,11483.409,83.664,0.3734
24224,24.2240,-5.70,-21.30,-0.2500,9,10,19,1,8,0,21880,22103,8929.523,5935.232,46.138,11485.493,83.456,0.2618
24335,24.3350,-2.10,29.70,-0.2400,-9,10,1,19,150,1,22030,22104,8967.652,5945.670,15.310,11524.998,82.007,0.3561
24524,24.5240,8.90,55.20,-0.2500,-8,9,1,17,44,115,22074,22219,9003.701,5966.484,30.000,11566.123,88.447,0.2202
24524,24.5240,8.90,16.00,-0.2700,-9,10,1,19,-4,103,22070,22322,9019.609,5986.946,52.138,11591.729,92.457,2.5918
24727,24.7270,3.00,-13.40,-0.3200,-2,10,8,12,0,76,22070,22398,9027.107,6005.376,67.862,11611.598,93.499,0.0980
24728,24.7280,3.00,-23.40,-0.3300,5,11,16,6,9,58,22079,22456,9030.754,6022.533,78.000,11629.115,94.417,17.5406
24852,24.8520,2.40,-30.90,-0.3500,6,11,17,5,87,44,22166,22500,9042.986,6054.573,69.103,11663.381,95.853,0.2766
24861,24.8610,2.40,-32.20,-0.3500,9,11,20,2,12,5,22178,22505,9044.678,6058.689,67.655,11667.827,96.039,0.4945
24966,24.9660,6.00,20.90,-0.3700,-9,10,1,19,143,30,22321,22535,9077.106,6090.308,44.276,11712.871,100.773,0.4313
25084,25.0840,8.70,47.90,-0.4000,-8,9,1,17,95,119,22416,22654,9113.684,6132.745,49.241,11768.251,109.248,0.4748
25093,25.0930,8.70,68.20,-0.4100,-9,10,1,19,0,8,22416,22662,9115.005,6134.370,50.897,11770.321,109.565,0.2327
25198,25.1980,6.10,-6.60,-0.4300,-1,10,9,11,-4,135,22412,22797,9121.163,6168.108,79.655,11804.423,113.209,0.3266
25317,25.3170,4.30,-45.60,-0.4600,9,10,19,1,22,93,22434,22890,9118.882,6198.129,94.345,11834.445,115.466,0.2530
25325,25.3250,4.30,-74.90,-0.4600,10,11,21,1,2,2,22436,22892,9118.803,6199.173,94.345,11835.489,115.545,0.1309
25432,25.4320,0.70,-36.10,-0.4700,9,10,19,1,135,12,22571,22904,9132.659,6235.076,68.897,11873.971,116.015,0.3597
25611,25.6110,-1.60,-14.20,-0.4600,5,10,15,5,167,0,22738,22904,9168.758,6259.742,34.345,11917.674,114.794,0.2442
25611,25.6110,-1.60,-0.90,-0.4600,0,10,10,10,88,14,22826,22918,9194.001,6268.451,19.034,11944.367,114.049,2.6704
25662,25.6620,-1.00,9.00,-0.4600,-3,11,8,14,9,2,22835,22920,9196.746,6269.321,17.586,11947.247,113.998,0.0565
25662,25.6620,-1.00,8.30,-0.4500,-3,11,8,14,20,20,22855,22940,9206.729,6272.485,17.586,11957.717,113.816,1.0472
25851,25.8510,-5.90,8.00,-0.4400,-2,11,9,13,47,103,22902,23043,9241.018,6291.627,29.172,11996.779,109.779,0.2078
25851,25.8510,-5.90,-17.20,-0.4200,8,10,18,2,45,103,22947,23146,9270.183,6317.135,41.172,12035.320,105.796,3.8746
26059,26.0590,-4.20,-39.20,-0.4000,9,10,19,1,115,64,23062,23210,9310.511,6341.004,30.621,12082.056,102.364,0.2253
26059,26.0590,-4.20,11.00,-0.3800,-2,9,7,11,127,23,23189,23233,9349.286,6347.217,9.103,12121.221,99.488,3.9270
26249,26.2490,-2.40,48.60,-0.3700,-8,9,1,17,63,133,23252,23366,9396.312,6367.749,23.586,12172.488,97.339,0.2701
26250,26.2500,-2.40,-4.80,-0.3600,3,9,12,6,11,102,23263,23468,9418.153,6387.702,42.414,12202.046,96.100,29.5833
26379,26.3790,-3.60,-51.40,-0.3500,9,10,19,1,119,51,23382,23519,9457.323,6408.833,28.345,12246.464,93.306,0.3450
26388,26.3880,-3.60,-56.40,-0.3500,10,11,21,1,3,0,23385,23519,9458.018,6409.198,27.724,12247.248,93.257,0.0873
26497,26.4970,0.00,18.30,-0.3400,-7,10,3,17,186,14,23571,23533,9509.886,6402.036,-7.862,12299.608,93.257,0.4804
26685,26.6850,11.30,56.00,-0.3500,-8,9,1,17,130,89,23701,23622,9564.903,6385.901,-16.345,12355.830,104.491,0.3050
26686,26.6860,11.30,9.90,-0.3800,-8,9,1,17,39,89,23740,23711,9598.230,6382.398,-6.000,12388.691,111.057,33.5103
26815,26.8150,10.50,-24.60,-0.4300,0,10,10,10,48,48,23788,23759,9623.225,6379.771,-6.000,12413.403,115.637,0.1948
26823,26.8230,10.50,-33.30,-0.4500,6,11,17,5,3,3,23791,23762,9624.787,6379.607,-6.000,12414.947,115.924,0.1963
26934,26.9340,9.50,-5.30,-0.4800,-3,10,7,13,93,52,23884,23814,9661.542,6370.113,-14.483,12452.388,122.189,0.3420
27123,27.1230,10.60,9.40,-0.5100,-8,9,1,17,102,100,23986,23914,9712.648,6356.518,-14.897,12504.369,131.917,0.2798
27123,27.1230,10.60,-13.10,-0.5500,-1,9,8,10,48,101,24034,24015,9751.564,6353.844,-3.931,12542.711,139.092,3.9008
27251,27.2510,9.70,-29.90,-0.5900,3,9,12,6,92,112,24126,24127,9804.971,6354.037,0.207,12595.355,148.091,0.4172
27260,27.2600,9.70,-32.70,-0.6000,5,9,14,4,12,11,24138,24138,9810.992,6354.037,0.000,12601.290,149.106,0.6690
27365,27.3650,6.50,-0.60,-0.6200,-4,9,5,13,119,67,24257,24205,9858.831,6344.947,-10.759,12649.672,154.618,0.4638
27483,27.4830,7.20,16.20,-0.6400,-7,8,1,15,93,99,24350,24304,9908.404,6336.636,-9.517,12699.541,160.918,0.4260
27491,27.4910,7.20,24.50,-0.6400,-8,9,1,17,8,13,24358,24317,9913.842,6335.825,-8.483,12704.995,161.607,0.6872
27597,27.5970,5.70,-19.40,-0.6700,3,9,12,6,34,136,24392,24453,9957.273,6345.549,12.621,12749.281,166.027,0.4199
27715,27.7150,4.20,-44.50,-0.6800,7,8,15,1,76,120,24468,24573,10004.941,6364.542,21.724,12800.456,169.785,0.4349
27723,27.7230,4.20,-63.30,-0.6800,9,10,19,1,5,4,24473,24577,10007.133,6365.406,21.517,12802.806,169.958,0.2945
27821,27.8210,0.60,-18.20,-0.6900,5,10,15,5,100,37,24573,24614,10042.607,6370.697,8.483,12838.670,170.333,0.3660
28009,28.0090,10.30,6.00,-0.6800,-1,9,8,10,150,46,24723,24660,10092.598,6359.124,-13.034,12889.156,179.508,0.2729
28009,28.0090,10.30,30.10,-0.7100,-8,9,1,17,102,62,24825,24722,10132.597,6343.521,-21.310,12931.399,187.185,4.2935
28138,28.1380,11.30,48.10,-0.7300,-8,9,1,17,73,135,24898,24857,10186.456,6335.488,-8.483,12984.798,197.855,0.4221
28147,28.1470,11.30,52.70,-0.7400,-9,10,1,19,1,4,24899,24861,10187.752,6335.309,-7.862,12986.082,198.112,0.1454
28256,28.2560,7.70,-17.10,-0.7700,1,9,10,8,18,170,24917,25031,10232.859,6355.003,23.586,13034.856,204.706,0.4515
28444,28.4440,-9.70,-52.40,-0.7800,7,8,15,1,51,145,24968,25176,10270.366,6390.020,43.034,13085.435,196.061,0.2729
28445,28.4450,-9.70,-28.50,-0.7500,8,9,17,1,56,55,25024,25231,10291.678,6409.775,42.828,13114.079,191.164,29.0597
28574,28.5740,-9.60,-10.70,-0.7000,8,9,17,1,117,25,25141,25256,10325.694,6424.773,23.793,13150.734,184.965,0.2882
28582,28.5820,-9.60,-6.20,-0.6900,6,10,16,4,11,1,25152,25257,10328.612,6425.936,21.724,13153.832,184.441,0.3927
28693,28.6930,-6.00,34.50,-0.6600,-8,9,1,17,155,30,25307,25287,10376.919,6422.441,-4.138,13202.000,179.378,0.4363
28881,28.8810,6.10,54.50,-0.6400,-8,9,1,17,93,100,25400,25387,10427.391,6420.070,-2.690,13252.241,184.747,0.2688
28882,28.8820,6.10,-0.90,-0.6600,-4,9,5,13,24,102,25424,25489,10459.473,6427.741,13.448,13285.041,188.253,32.9867
29010,29.0100,4.90,-42.40,-0.6800,8,9,17,1,95,81,25519,25570,10504.770,6436.179,10.552,13330.949,192.188,0.3600
29019,29.0190,4.90,-52.80,-0.6900,10,11,21,1,1,0,25520,25570,10505.028,6436.226,10.345,13331.210,192.211,0.0291
29123,29.1230,5.90,11.80,-0.7100,-7,10,3,17,154,26,25674,25596,10550.295,6423.128,-16.138,13378.084,197.055,0.4531
29242,29.2420,7.60,45.00,-0.7300,-8,9,1,17,115,98,25789,25694,10602.809,6404.372,-19.655,13433.358,204.430,0.4686
29250,29.2500,7.60,61.60,-0.7300,-8,9,1,17,7,14,25796,25708,10608.032,6402.654,-18.207,13438.807,205.157,0.6872
29356,29.3560,9.10,1.10,-0.7700,-6,9,3,15,26,132,25822,25840,10649.309,6405.341,3.724,13479.651,211.699,0.3902
29475,29.4750,7.60,-35.40,-0.8000,6,9,15,3,30,164,25852,26004,10692.637,6431.839,31.448,13529.994,218.416,0.4268
29483,29.4830,7.60,-62.70,-0.8100,8,9,17,1,6,7,25858,26011,10695.534,6433.625,31.655,13533.367,218.866,0.4254
29589,29.5890,4.00,-16.50,-0.8300,2,9,11,7,103,57,25961,26068,10734.334,6449.410,22.138,13575.153,221.788,0.3952
29707,29.7070,-3.30,8.90,-0.8300,-5,9,4,14,106,62,26067,26130,10777.183,6459.329,13.034,13619.062,219.256,0.3727
29716,29.7160,-3.30,28.00,-0.8300,-8,10,2,18,3,3,26070,26133,10778.714,6459.684,13.034,13620.631,219.166,0.1745
29768,29.7680,0.30,26.80,-0.8300,-9,10,1,19,25,50,26095,26183,10797.366,6465.819,18.207,13640.265,219.269,0.3776
29852,29.8520,-3.10,23.50,-0.8300,-8,10,2,18,5,12,26100,26195,10801.557,6467.316,19.655,13644.709,219.028,0.0530
29853,29.8530,-3.10,-18.50,-0.8200,6,10,16,4,26,103,26126,26298,10829.022,6486.969,35.586,13678.432,217.202,33.7721
