t_ms,t_s,yaw,yr,hi,hd,pc,ol,or,el,er,cum_el,cum_er,x_enc_mm,y_enc_mm,theta_enc_deg,x_imu_mm,y_imu_mm,v_mps
39,0.0390,0.00,0.00,0.0000,0,104,104,104,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.0000
161,0.1610,0.00,0.00,0.0000,0,112,112,112,54,56,54,56,28.798,0.010,0.414,28.798,0.000,0.2360
165,0.1650,0.00,0.00,0.0000,0,112,112,112,54,56,108,112,57.596,0.021,0.828,57.596,0.000,7.1995
286,0.2860,-0.50,-3.50,0.0100,14,49,94,66,94,101,202,213,108.645,-0.336,2.276,108.645,-0.445,0.4219
408,0.4080,-0.60,-5.20,0.0700,19,67,99,61,105,101,307,314,162.573,-0.931,1.448,162.573,-1.010,0.4421
413,0.4130,-0.60,-5.20,0.0700,19,67,99,61,105,101,412,415,216.500,-1.536,0.621,216.500,-1.575,10.7861
542,0.5420,-0.90,-0.50,0.1100,6,23,86,74,92,92,504,507,264.665,-2.282,0.621,264.665,-2.332,0.3734
753,0.7530,-0.30,0.90,0.1400,-1,40,79,81,164,156,668,663,348.439,-2.884,-1.034,348.440,-2.770,0.3970
754,0.7540,-0.30,0.90,0.1400,-1,40,79,81,164,156,832,819,432.213,-3.452,-2.690,432.215,-3.209,83.7758
876,0.8760,-0.30,0.90,0.1700,-1,59,79,81,93,88,925,907,479.598,-3.747,-3.724,479.600,-3.457,0.3884
880,0.8800,-0.30,0.90,0.1700,-1,59,79,81,93,88,1018,995,526.983,-4.040,-4.759,526.985,-3.705,11.8464
1002,1.0020,0.10,1.20,0.2000,-4,28,76,84,83,81,1101,1076,569.918,-3.998,-5.172,569.920,-3.630,0.3519
1213,1.2130,0.20,0.50,0.1800,-2,44,78,82,158,162,1259,1238,653.693,-3.655,-4.345,653.695,-3.338,0.3970
1214,1.2140,0.20,0.50,0.1800,-2,44,78,82,158,162,1417,1400,737.468,-3.300,-3.517,737.470,-3.045,83.7758
1426,1.4260,0.30,0.60,0.1500,-3,55,77,83,155,150,1572,1550,817.316,-2.958,-4.552,817.318,-2.627,0.3766
1426,1.4260,0.30,0.60,0.1500,-3,55,77,83,155,150,1727,1700,897.164,-2.615,-5.586,897.166,-2.209,7.9849
1639,1.6390,0.50,0.50,0.1000,-4,64,76,84,145,141,1872,1841,972.036,-2.033,-6.414,972.038,-1.556,0.3515
1639,1.6390,0.50,0.50,0.1000,-4,64,76,84,145,141,2017,1982,1046.909,-1.437,-7.241,1046.909,-0.902,7.4875
1860,1.8600,0.40,-0.30,0.0600,-1,71,79,81,132,138,2149,2120,1117.592,-0.863,-6.000,1117.593,-0.409,0.3198
1861,1.8610,0.40,-0.30,0.0600,-1,71,79,81,132,138,2281,2258,1188.276,-0.289,-4.759,1188.278,0.085,70.6858
1992,1.9920,0.40,-1.10,0.0200,2,81,83,79,80,82,2361,2340,1230.686,0.024,-4.345,1230.688,0.381,0.3238
1992,1.9920,0.40,-1.10,0.0200,2,81,83,79,80,82,2441,2422,1273.096,0.337,-3.931,1273.099,0.677,4.2412
2124,2.1240,0.20,-1.10,-0.0100,3,38,83,77,96,95,2537,2517,1323.100,0.512,-4.138,1323.102,0.851,0.3788
2125,2.1250,0.20,-1.10,-0.0100,3,38,83,77,96,95,2633,2612,1373.103,0.677,-4.345,1373.105,1.026,50.0037
2246,2.2460,0.20,-1.10,-0.0300,2,56,82,78,104,98,2737,2710,1425.986,0.804,-5.586,1425.988,1.210,0.4371
2251,2.2510,0.20,-1.10,-0.0300,2,56,82,78,104,98,2841,2808,1478.870,0.929,-6.828,1478.872,1.395,10.5767
2380,2.3800,0.50,-0.40,-0.0500,-1,16,79,81,95,93,2936,2901,1528.086,1.325,-7.241,1528.088,1.825,0.3815
2592,2.5920,0.60,-0.00,-0.1100,-3,35,77,83,164,163,3100,3064,1613.690,2.195,-7.448,1613.692,2.721,0.4038
2592,2.5920,0.60,-0.00,-0.1100,-3,35,77,83,164,163,3264,3227,1699.294,3.075,-7.655,1699.295,3.617,8.5608
2804,2.8040,0.60,-0.50,-0.1600,-1,48,79,81,155,156,3419,3383,1780.709,3.942,-7.448,1780.711,4.470,0.3841
2804,2.8040,0.60,-0.50,-0.1600,-1,48,79,81,155,156,3574,3539,1862.124,4.810,-7.241,1862.126,5.323,8.1420
2926,2.9260,0.50,-0.50,-0.2200,-1,64,79,81,87,87,3661,3626,1907.676,5.212,-7.241,1907.677,5.720,0.3734
2931,2.9310,0.50,-0.50,-0.2200,-1,64,79,81,87,87,3748,3713,1953.227,5.609,-7.241,1953.228,6.118,9.1106
3060,3.0600,0.60,-0.30,-0.2500,-2,24,78,82,87,87,3835,3800,1998.778,6.082,-7.241,1998.779,6.595,0.3531
3272,3.2720,0.60,-0.30,-0.3200,-2,42,78,82,145,148,3980,3948,2075.480,6.927,-6.621,2075.482,7.398,0.3618
3272,3.2720,0.60,-0.30,-0.3200,-2,42,78,82,145,148,4125,4096,2152.183,7.774,-6.000,2152.185,8.201,7.6707
3395,3.3950,0.60,-0.70,-0.3800,-1,60,79,81,78,77,4203,4173,2192.759,8.192,-6.207,2192.762,8.626,0.3299
3399,3.3990,0.60,-0.70,-0.4000,-1,80,79,81,0,0,4203,4173,2192.759,8.192,-6.207,2192.762,8.626,0.0000
3521,3.5210,0.50,-0.70,-0.4200,0,60,80,80,85,84,4288,4257,2237.002,8.574,-6.414,2237.004,9.012,0.3627
3643,3.6430,0.40,-0.60,-0.4700,-1,71,79,81,94,92,4382,4349,2285.695,8.901,-6.828,2285.698,9.352,0.3991
3647,3.6470,0.40,-0.60,-0.4900,-1,87,86,88,2,3,4384,4352,2287.004,8.910,-6.621,2287.007,9.361,0.3272
3767,3.7670,0.50,-0.30,-0.5000,-2,51,78,82,95,96,4479,4448,2337.006,9.352,-6.414,2337.008,9.798,0.4167
3979,3.9790,0.50,-0.10,-0.5500,-3,58,77,83,172,169,4651,4617,2426.277,10.083,-7.034,2426.279,10.577,0.4211
3979,3.9790,0.50,-0.10,-0.5500,-3,58,77,83,172,169,4823,4786,2515.547,10.811,-7.655,2515.549,11.356,8.9274
4110,4.1100,0.50,0.00,-0.6100,-3,70,77,83,95,96,4918,4882,2565.549,11.255,-7.448,2565.551,11.792,0.3817
4111,4.1110,0.50,0.00,-0.6100,-3,70,77,83,95,96,5013,4978,2615.551,11.701,-7.241,2615.552,12.229,50.0037
4243,4.2430,0.40,-0.10,-0.6600,-2,16,78,82,97,100,5110,5078,2667.124,12.094,-6.621,2667.126,12.589,0.3907
4365,4.3650,0.40,-0.30,-0.7000,-2,40,78,82,97,100,5207,5178,2718.697,12.483,-6.000,2718.699,12.949,0.4227
4370,4.3700,0.40,-0.30,-0.7100,-2,65,78,82,1,1,5208,5179,2719.220,12.487,-6.000,2719.222,12.952,0.1047
4499,4.4990,0.30,-0.10,-0.7300,-2,54,78,82,87,87,5295,5266,2764.773,12.730,-6.000,2764.775,13.191,0.3531
4621,4.6210,0.30,-0.70,-0.7600,0,69,80,80,78,77,5373,5343,2805.351,12.935,-6.207,2805.353,13.403,0.3326
4625,4.6250,0.30,-0.70,-0.7600,0,69,80,80,78,77,5451,5420,2845.930,13.140,-6.414,2845.932,13.616,10.1447
4745,4.7450,0.30,-1.00,-0.7900,1,37,81,79,74,75,5525,5495,2884.937,13.351,-6.207,2884.939,13.820,0.3251
4866,4.8660,0.30,-0.70,-0.8100,0,56,80,80,86,87,5611,5582,2930.228,13.596,-6.000,2930.230,14.057,0.3743
4871,4.8710,0.30,-0.70,-0.8100,0,56,80,80,86,87,5697,5669,2975.518,13.842,-5.793,2975.520,14.294,9.0583
5000,5.0000,0.10,-0.90,-0.8300,2,53,82,78,89,91,5786,5760,3022.642,13.950,-5.379,3022.644,14.377,0.3653
5211,5.2110,0.00,-0.60,-0.8300,1,61,81,79,161,159,5947,5919,3106.418,13.929,-5.793,3106.420,14.377,0.3970
5212,5.2120,0.00,-0.60,-0.8300,1,61,81,79,161,159,6108,6078,3190.194,13.898,-6.207,3190.196,14.377,83.7758
5334,5.3340,0.00,-0.70,-0.8300,1,72,81,79,92,89,6200,6167,3237.579,13.872,-6.828,3237.582,14.377,0.3884
5339,5.3390,0.00,-0.70,-0.8400,1,87,88,86,1,2,6201,6169,3238.365,13.872,-6.621,3238.367,14.377,0.1571
5460,5.4600,0.10,-0.30,-0.8400,0,52,80,80,93,94,6294,6263,3287.321,13.962,-6.414,3287.323,14.462,0.4046
5671,5.6710,0.10,-0.00,-0.8500,-1,59,79,81,166,169,6460,6432,3375.024,14.163,-5.793,3375.026,14.615,0.4157
5672,5.6720,0.10,-0.00,-0.8500,-1,59,79,81,166,169,6626,6601,3462.726,14.366,-5.172,3462.729,14.768,87.7028
5884,5.8840,0.00,0.00,-0.8500,-1,64,79,81,157,157,6783,6758,3544.931,14.376,-5.172,3544.934,14.768,0.3878
5884,5.8840,0.00,0.00,-0.8500,-1,64,79,81,157,157,6940,6915,3627.136,14.376,-5.172,3627.139,14.768,8.2205
6096,6.0960,-0.10,-0.20,-0.8500,0,70,80,80,138,141,7078,7056,3700.178,14.295,-4.552,3700.181,14.641,0.3445
6097,6.0970,-0.10,-0.20,-0.8500,0,70,80,80,138,141,7216,7197,3773.220,14.209,-3.931,3773.223,14.513,73.0420
6318,6.3180,-0.10,-0.70,-0.8400,2,73,82,78,140,142,7356,7339,3847.048,14.109,-3.517,3847.050,14.384,0.3341
6318,6.3180,-0.10,-0.70,-0.8400,2,73,82,78,140,142,7496,7481,3920.875,14.008,-3.103,3920.877,14.255,7.3827
6538,6.5380,-0.20,-0.30,-0.8200,1,74,81,79,161,157,7657,7638,4004.127,13.666,-3.931,4004.129,13.965,0.3784
6539,6.5390,-0.20,-0.30,-0.8200,1,74,81,79,161,157,7818,7795,4087.378,13.313,-4.759,4087.381,13.674,83.2522
6759,6.7590,-0.30,-0.10,-0.7900,1,74,81,79,169,171,7987,7966,4176.389,12.883,-4.345,4176.391,13.208,0.4046
6759,6.7590,-0.30,-0.10,-0.7900,1,74,81,79,169,171,8156,8137,4265.399,12.451,-3.931,4265.402,12.742,8.9012
6890,6.8900,-0.30,-0.00,-0.7600,1,80,81,79,96,97,8252,8234,4315.926,12.197,-3.724,4315.928,12.478,0.3857
6891,6.8910,-0.30,-0.00,-0.7600,1,80,81,79,96,97,8348,8331,4366.453,11.942,-3.517,4366.455,12.213,50.5273
7022,7.0220,-0.30,0.60,-0.7300,-1,19,79,81,97,97,8445,8428,4417.241,11.676,-3.517,4417.243,11.947,0.3877
7023,7.0230,-0.30,0.60,-0.7300,-1,19,79,81,97,97,8542,8525,4468.030,11.411,-3.517,4468.032,11.681,50.7891
7235,7.2350,-0.40,0.20,-0.6900,0,35,80,80,176,177,8718,8702,4560.443,10.790,-3.310,4560.445,11.036,0.4359
7235,7.2350,-0.40,0.20,-0.6900,0,35,80,80,176,177,8894,8879,4652.856,10.163,-3.103,4652.858,10.391,9.2415
7456,7.4560,-0.60,0.20,-0.6300,2,47,82,78,160,166,9054,9045,4738.199,9.377,-1.862,4738.199,9.497,0.3862
7457,7.4570,-0.60,0.20,-0.6300,2,47,82,78,160,166,9214,9211,4823.542,8.581,-0.621,4823.541,8.603,85.3466
7678,7.6780,-0.70,-0.10,-0.5600,3,56,83,77,146,146,9360,9357,4899.981,7.659,-0.621,4899.981,7.669,0.3459
7678,7.6780,-0.70,-0.10,-0.5600,3,56,83,77,146,146,9506,9503,4976.421,6.725,-0.621,4976.421,6.735,7.6445
7809,7.8090,-0.70,-0.10,-0.4900,3,68,83,77,92,91,9598,9594,5024.327,6.131,-0.828,5024.327,6.150,0.3657
7809,7.8090,-0.70,-0.10,-0.4900,3,68,83,77,92,91,9690,9685,5072.232,5.537,-1.034,5072.232,5.565,4.7909
7942,7.9420,-0.70,-0.60,-0.4300,5,16,85,75,96,95,9786,9780,5122.232,4.916,-1.241,5122.232,4.954,0.3760
7942,7.9420,-0.70,-0.60,-0.4300,5,16,85,75,96,95,9882,9875,5172.232,4.296,-1.448,5172.232,4.343,5.0004
8154,8.1540,-0.70,-0.20,-0.3500,4,32,84,76,182,177,10064,10052,5266.210,3.062,-2.483,5266.211,3.195,0.4433
8154,8.1540,-0.70,-0.20,-0.3500,4,32,84,76,182,177,10246,10229,5360.188,1.825,-3.517,5360.190,2.047,9.3986
8376,8.3760,-0.50,1.30,-0.3000,-2,43,78,82,171,171,10417,10400,5449.720,1.024,-3.517,5449.722,1.265,0.4033
8376,8.3760,-0.50,1.30,-0.3000,-2,43,78,82,171,171,10588,10571,5539.252,0.241,-3.517,5539.254,0.484,8.9535
8597,8.5970,-0.30,1.70,-0.2700,-4,52,76,84,168,168,10756,10739,5627.215,-0.235,-3.517,5627.217,0.023,0.3980
8597,8.5970,-0.30,1.70,-0.2700,-4,52,76,84,168,168,10924,10907,5715.178,-0.696,-3.517,5715.181,-0.437,8.7965
8728,8.7280,-0.30,0.90,-0.2300,-2,64,78,82,99,101,11023,11008,5767.537,-0.951,-3.103,5767.540,-0.711,0.3997
8729,8.7290,-0.30,0.90,-0.2300,-2,64,78,82,99,101,11122,11109,5819.897,-1.206,-2.690,5819.899,-0.986,52.3599
8861,8.8610,-0.50,0.60,-0.2000,0,19,80,80,88,90,11210,11199,5866.495,-1.587,-2.276,5866.498,-1.392,0.3530
8983,8.9830,-0.50,0.30,-0.1500,1,42,81,79,91,91,11301,11290,5914.141,-2.001,-2.276,5914.143,-1.808,0.3906
8988,8.9880,-0.50,0.30,-0.1300,1,65,81,79,2,2,11303,11292,5915.188,-2.010,-2.276,5915.190,-1.817,0.2094
9117,9.1170,-0.60,-0.50,-0.1100,4,44,84,76,86,85,11389,11377,5959.953,-2.483,-2.483,5959.956,-2.286,0.3470
9239,9.2390,-0.60,0.10,-0.0500,3,59,83,77,91,88,11480,11465,6006.813,-2.999,-3.103,6006.815,-2.777,0.3841
9243,9.2430,-0.60,0.10,-0.0500,3,59,83,77,91,88,11571,11553,6053.672,-3.517,-3.724,6053.675,-3.267,11.7155
9363,9.3630,-0.40,0.50,-0.0000,0,20,80,80,87,85,11658,11638,6098.700,-3.857,-4.138,6098.703,-3.582,0.3752
9575,9.5750,-0.50,-0.10,0.0500,3,34,83,77,176,174,11834,11812,6190.326,-4.684,-4.552,6190.329,-4.381,0.4322
9575,9.5750,-0.50,-0.10,0.0500,3,34,83,77,176,174,12010,11986,6281.952,-5.518,-4.966,6281.956,-5.181,9.1630
9797,9.7970,-0.40,0.10,0.0900,2,45,82,78,169,169,12179,12155,6370.438,-6.145,-4.966,6370.442,-5.799,0.3986
9797,9.7970,-0.40,0.10,0.0900,2,45,82,78,169,169,12348,12324,6458.924,-6.763,-4.966,6458.928,-6.416,8.8488
9928,9.9280,-0.30,0.80,0.1200,-1,59,79,81,101,99,12449,12423,6511.283,-7.061,-5.379,6511.287,-6.691,0.3997
9928,9.9280,-0.30,0.80,0.1200,-1,59,79,81,101,99,12550,12522,6563.642,-7.355,-5.793,6563.646,-6.965,5.2360
10061,10.0610,-0.10,0.70,0.1500,-1,16,79,81,91,90,12641,12612,6611.028,-7.456,-6.000,6611.032,-7.047,0.3563
10061,10.0610,-0.10,0.70,0.1500,-1,16,79,81,91,90,12732,12702,6658.413,-7.548,-6.207,6658.417,-7.130,4.7386
10183,10.1830,-0.10,0.40,0.1600,-1,39,79,81,93,93,12825,12795,6707.108,-7.633,-6.207,6707.112,-7.215,0.3991
10188,10.1880,-0.10,0.40,0.1700,-1,63,79,81,2,2,12827,12797,6708.155,-7.635,-6.207,6708.159,-7.217,0.2094
10317,10.3170,-0.30,-0.70,0.1700,4,43,84,76,84,85,12911,12882,6752.399,-7.851,-6.000,6752.403,-7.449,0.3430
10529,10.5290,-0.30,0.20,0.2100,1,53,81,79,142,143,13053,13025,6827.011,-8.227,-5.793,6827.014,-7.839,0.3519
10529,10.5290,-0.30,0.20,0.2100,1,53,81,79,142,143,13195,13168,6901.623,-8.603,-5.586,6901.626,-8.230,7.4613
10652,10.6520,-0.30,-0.30,0.2400,3,65,83,77,89,87,13284,13255,6947.699,-8.861,-6.000,6947.702,-8.471,0.3746
10656,10.6560,-0.30,-0.30,0.2500,3,81,84,78,3,2,13287,13257,6949.008,-8.868,-6.207,6949.011,-8.478,0.3272
10776,10.7760,-0.10,0.50,0.2800,-1,58,79,81,0,0,13287,13257,6949.008,-8.868,-6.207,6949.011,-8.478,0.0000
10987,10.9870,-0.10,0.50,0.2900,-1,61,79,81,175,173,13462,13430,7040.114,-9.061,-6.621,7040.117,-8.637,0.4318
10988,10.9880,-0.10,0.50,0.2900,-1,61,79,81,175,173,13637,13603,7131.220,-9.254,-7.034,7131.223,-8.796,91.1062
11110,11.1100,-0.10,0.80,0.3000,-2,70,78,82,93,96,13730,13699,7180.700,-9.315,-6.414,7180.703,-8.882,0.4056
11114,11.1140,-0.10,0.80,0.3000,-2,70,78,82,93,96,13823,13795,7230.180,-9.373,-5.793,7230.183,-8.969,12.3700
11235,11.2350,-0.10,0.50,0.3100,-1,20,79,81,89,90,13912,13885,7277.042,-9.445,-5.586,7277.045,-9.051,0.3873
11357,11.3570,-0.10,0.80,0.3200,-2,41,78,82,100,97,14012,13982,7328.616,-9.562,-6.207,7328.620,-9.141,0.4227
11361,11.3610,-0.10,0.80,0.3200,-2,41,78,82,100,97,14112,14079,7380.190,-9.682,-6.828,7380.194,-9.231,12.8936
11481,11.4810,0.00,0.50,0.3300,-1,18,79,81,81,79,14193,14158,7422.078,-9.702,-7.241,7422.082,-9.231,0.3491
11603,11.6030,0.00,0.30,0.3300,-1,40,79,81,84,87,14277,14245,7466.846,-9.679,-6.621,7466.850,-9.231,0.3669
11608,11.6080,0.00,0.30,0.3300,-1,64,79,81,2,2,14279,14247,7467.893,-9.679,-6.621,7467.897,-9.231,0.2094
11737,11.7370,-0.10,-0.90,0.3300,4,38,84,76,80,83,14359,14330,7510.566,-9.726,-6.000,7510.570,-9.305,0.3308
11949,11.9490,-0.20,-0.80,0.3600,4,49,84,76,145,144,14504,14474,7586.226,-9.995,-6.207,7586.230,-9.569,0.3569
11949,11.9490,-0.20,-0.80,0.3600,4,49,84,76,145,144,14649,14618,7661.885,-10.273,-6.414,7661.889,-9.833,7.5660
12161,12.1610,-0.10,0.50,0.3700,-1,56,79,81,158,149,14807,14767,7742.257,-10.552,-8.276,7742.262,-9.974,0.3791
12162,12.1620,-0.10,0.50,0.3700,-1,56,79,81,158,149,14965,14916,7822.629,-10.829,-10.138,7822.634,-10.114,80.3724
12374,12.3740,0.10,0.30,0.3500,-1,60,79,81,165,165,15130,15081,7909.023,-10.701,-10.138,7909.028,-9.963,0.4075
12374,12.3740,0.10,0.30,0.3500,-1,60,79,81,165,165,15295,15246,7995.417,-10.551,-10.138,7995.421,-9.812,8.6394
12595,12.5950,0.10,0.50,0.3500,-2,62,78,82,169,169,15464,15415,8083.905,-10.397,-10.138,8083.909,-9.658,0.4004
12596,12.5960,0.10,0.50,0.3400,-2,79,78,82,0,1,15464,15416,8084.167,-10.396,-9.931,8084.171,-9.657,0.2618
12727,12.7270,0.10,-0.20,0.3300,0,82,82,82,100,99,15564,15515,8136.265,-10.314,-10.138,8136.269,-9.566,0.3977
12727,12.7270,0.10,-0.20,0.3300,0,82,82,82,100,99,15664,15614,8188.363,-10.233,-10.345,8188.367,-9.476,5.2098
12859,12.8590,0.20,0.60,0.3200,-2,17,78,82,95,95,15759,15709,8238.104,-10.065,-10.345,8238.109,-9.302,0.3768
12860,12.8600,0.20,0.60,0.3200,-2,17,78,82,95,95,15854,15804,8287.846,-9.891,-10.345,8287.850,-9.128,49.7419
13072,13.0720,0.20,0.10,0.3000,-1,32,79,81,164,168,16018,15972,8374.762,-9.525,-9.517,8374.767,-8.825,0.4100
13072,13.0720,0.20,0.10,0.3000,-1,32,79,81,164,168,16182,16140,8461.679,-9.156,-8.690,8461.684,-8.522,8.6917
13294,13.2940,-0.00,-0.70,0.3000,3,44,83,77,156,157,16338,16297,8543.622,-9.124,-8.483,8543.627,-8.522,0.3691
13294,13.2940,-0.00,-0.70,0.3000,3,44,83,77,156,157,16494,16454,8625.565,-9.107,-8.276,8625.570,-8.522,8.1943
13515,13.5150,0.00,0.60,0.3000,-2,51,78,82,167,162,16661,16616,8711.697,-9.184,-9.310,8711.702,-8.522,0.3897
13515,13.5150,0.00,0.60,0.3000,-2,51,78,82,167,162,16828,16778,8797.829,-9.266,-10.345,8797.834,-8.522,8.6132
13646,13.6460,0.10,0.40,0.2900,-1,62,79,81,104,104,16932,16882,8852.284,-9.178,-10.345,8852.289,-8.426,0.4157
