t_ms,t_s,yaw,yr,hi,hd,pc,ol,or,el,er,cum_el,cum_er,x_enc_mm,y_enc_mm,theta_enc_deg,x_imu_mm,y_imu_mm,v_mps
23677,23.6770,0.40,-0.00,1.1700,0,53,80,80,166,167,22656,22606,11799.037,-738.568,-10.345,11849.405,4.809,0.3945
23678,23.6780,0.40,-0.00,1.1700,0,53,80,80,166,167,22822,22773,11884.827,-754.068,-10.138,11936.582,5.418,87.1792
23899,23.8990,0.40,0.30,1.1400,-1,57,79,81,150,152,22972,22925,11962.706,-767.703,-9.724,12015.643,5.970,0.3578
24120,24.1200,0.30,-0.40,1.1200,1,59,81,79,148,147,23120,23072,12038.804,-780.885,-9.931,12092.873,6.441,0.3495
24121,24.1210,0.30,-0.40,1.1200,1,59,81,79,148,147,23268,23219,12114.853,-794.342,-10.138,12170.103,6.846,77.2308
24341,24.3410,0.20,-0.40,1.1100,2,59,82,78,164,164,23432,23383,12199.383,-809.457,-10.138,12255.972,7.221,0.3903
24562,24.5620,0.30,-0.30,1.0900,1,59,81,79,169,166,23601,23549,12285.631,-825.362,-10.759,12343.674,7.603,0.3968
24693,24.6930,0.30,0.50,1.0700,-2,65,78,82,100,96,23701,23645,12335.971,-835.304,-11.586,12394.986,7.872,0.3917
24825,24.8250,0.40,0.20,1.0500,-1,12,79,81,88,88,23789,23733,12381.109,-844.558,-11.586,12441.062,8.153,0.3491
24826,24.8260,0.40,0.20,1.0500,-1,12,79,81,88,88,23877,23821,12426.247,-853.812,-11.586,12487.137,8.475,46.0767
25038,25.0380,0.40,-0.00,1.0200,0,26,80,80,165,167,24042,23988,12511.456,-870.961,-11.172,12574.053,9.082,0.4100
25259,25.2590,0.40,-0.10,0.9900,0,37,80,80,159,160,24201,24148,12593.416,-886.995,-10.966,12657.565,9.665,0.3779
25260,25.2600,0.40,-0.10,0.9700,0,58,80,80,0,0,24201,24148,12593.416,-886.995,-10.966,12657.565,9.665,0.0000
25480,25.4800,0.40,-0.00,0.9400,0,60,80,80,145,143,24346,24291,12667.386,-901.605,-11.379,12732.961,10.191,0.3427
25481,25.4810,0.40,-0.00,0.9400,0,60,80,80,145,143,24491,24434,12741.247,-916.748,-11.793,12808.357,10.718,75.3982
25701,25.7010,0.30,-0.40,0.9100,1,61,81,79,154,155,24645,24589,12820.466,-933.138,-11.586,12889.252,11.212,0.3677
25702,25.7020,0.30,-0.40,0.9100,1,61,81,79,154,155,24799,24744,12899.743,-949.242,-11.379,12970.147,11.635,80.8960
25832,25.8320,0.30,-0.30,0.8900,1,66,81,79,101,100,24900,24844,12951.311,-959.718,-11.586,13022.768,11.911,0.4048
25833,25.8330,0.30,-0.30,0.8900,1,66,81,79,101,100,25001,24944,13002.841,-970.380,-11.793,13075.389,12.186,52.6217
25964,25.9640,0.30,-0.10,0.8700,0,10,80,80,91,89,25092,25033,13048.935,-980.177,-12.207,13122.512,12.433,0.3597
26177,26.1770,0.40,0.30,0.8500,-1,25,79,81,163,161,25255,25194,13131.775,-998.412,-12.621,13207.333,12.951,0.3982
26398,26.3980,0.40,0.10,0.8200,-1,35,79,81,165,167,25420,25361,13216.661,-1017.096,-12.207,13294.249,13.558,0.3933
26619,26.6190,0.30,-0.10,0.8000,0,42,80,80,166,166,25586,25527,13301.613,-1035.474,-12.207,13381.164,14.089,0.3933
26620,26.6200,0.30,-0.10,0.7700,0,61,80,80,0,0,25586,25527,13301.613,-1035.474,-12.207,13381.164,14.089,0.0000
26751,26.7510,0.30,-0.30,0.7600,1,67,81,79,90,90,25676,25617,13347.671,-1045.438,-12.207,13428.288,14.336,0.3597
26884,26.8840,0.30,0.30,0.7400,-1,22,79,81,77,77,25753,25694,13387.077,-1053.963,-12.207,13468.604,14.547,0.3031
27096,27.0960,0.30,-0.50,0.7200,1,34,81,79,147,147,25900,25841,13462.306,-1070.238,-12.207,13545.572,14.950,0.3631
27097,27.0970,0.30,-0.50,0.7200,1,34,81,79,147,147,26047,25988,13537.534,-1086.512,-12.207,13622.540,15.353,76.9690
27318,27.3180,0.30,-0.10,0.6900,0,41,80,80,165,161,26212,26149,13620.819,-1105.160,-13.034,13707.886,15.800,0.3862
27539,27.5390,0.30,0.60,0.6700,-2,46,78,82,167,166,26379,26315,13705.716,-1124.975,-13.241,13795.064,16.256,0.3945
27670,27.6700,0.30,0.10,0.6500,-1,56,79,81,95,96,26474,26411,13754.411,-1136.341,-13.034,13845.067,16.518,0.3817
27671,27.6710,0.30,0.10,0.6500,-1,56,79,81,95,96,26569,26507,13803.147,-1147.531,-12.828,13895.070,16.780,50.0037
27803,27.8030,0.40,0.70,0.6300,-3,44,77,83,91,89,26660,26596,13849.056,-1158.159,-13.241,13942.193,17.068,0.3570
28015,28.0150,0.40,0.40,0.6000,-2,49,78,82,156,158,26816,26754,13929.143,-1176.699,-12.828,14024.396,17.642,0.3878
28236,28.2360,0.20,-0.80,0.5800,2,52,82,78,152,156,26968,26910,14007.892,-1194.033,-12.000,14105.029,18.064,0.3649
28237,28.2370,0.20,-0.80,0.5800,2,52,82,78,152,156,27120,27066,14086.883,-1210.228,-11.172,14185.662,18.345,80.6342
28458,28.4580,0.20,-1.40,0.5700,4,56,84,76,140,140,27260,27206,14158.798,-1224.431,-11.172,14258.966,18.601,0.3317
28679,28.6790,0.50,0.10,0.5200,-2,57,78,82,160,150,27420,27356,14238.121,-1241.592,-13.241,14340.122,19.097,0.3672
28900,28.9000,0.90,0.70,0.4500,-5,57,75,85,170,165,27590,27521,14323.307,-1262.450,-14.276,14427.818,20.168,0.3968
29031,29.0310,0.90,0.90,0.3700,-6,62,74,86,102,100,27692,27621,14374.510,-1275.676,-14.690,14480.695,20.999,0.4037
29163,29.1630,1.10,0.80,0.3000,-7,12,73,87,85,84,27777,27705,14417.288,-1286.973,-14.897,14524.933,21.771,0.3352
29164,29.1640,1.10,0.80,0.3000,-7,12,73,87,85,84,27862,27789,14460.024,-1298.424,-15.103,14569.169,22.621,44.2441
29285,29.2850,1.10,0.60,0.2000,-6,32,74,86,92,91,27954,27880,14506.256,-1310.991,-15.310,14617.069,23.540,0.3959
29290,29.2900,1.10,0.60,0.1600,-6,53,74,86,3,3,27957,27883,14507.771,-1311.405,-15.310,14618.640,23.570,0.3142
29418,29.4180,1.20,1.00,0.1300,-8,-3,-88,-72,90,90,28047,27973,14553.223,-1323.848,-15.310,14665.754,24.516,0.3682
29541,29.5410,1.20,1.10,0.0200,-9,30,71,89,-5,-5,28042,27968,14550.698,-1323.157,-15.310,14663.137,24.461,-0.0213
29545,29.5450,1.20,1.10,0.0200,-9,30,71,89,-5,-5,28037,27963,14548.172,-1322.466,-15.310,14660.519,24.407,-0.6545
29650,29.6500,1.20,2.50,-0.0600,-13,61,67,93,18,24,28055,27987,14558.809,-1325.254,-14.069,14671.512,24.637,0.1047
29862,29.8620,1.00,0.20,-0.1500,-5,64,75,85,108,117,28163,28104,14616.172,-1338.643,-12.207,14730.406,25.768,0.2779
30075,30.0750,0.50,-0.70,-0.1900,0,64,80,80,129,134,28292,28238,14683.597,-1352.593,-11.172,14799.254,26.669,0.3233
30296,30.2960,0.20,-0.60,-0.1900,1,64,81,79,143,146,28435,28384,14757.901,-1366.851,-10.552,14874.912,27.131,0.3424
30517,30.5170,0.10,-0.10,-0.2000,0,61,80,80,163,163,28598,28547,14841.805,-1382.480,-10.552,14960.259,27.355,0.3862
30518,30.5180,0.10,-0.10,-0.2000,0,61,80,80,163,163,28761,28710,14925.708,-1398.109,-10.552,15045.605,27.503,85.3466
30738,30.7380,-0.00,-0.30,-0.1900,1,59,81,79,171,170,28932,28880,15013.442,-1414.615,-10.759,15134.879,27.581,0.4058
30869,30.8690,-0.10,-0.70,-0.1700,3,64,83,77,101,102,29033,28982,15065.671,-1424.442,-10.552,15188.024,27.535,0.4057
30870,30.8700,-0.10,-0.70,-0.1600,3,76,83,77,0,0,29033,28982,15065.671,-1424.442,-10.552,15188.024,27.535,0.0000
31002,31.0020,-0.10,0.00,-0.1600,0,46,80,80,94,94,29127,29076,15114.057,-1433.455,-10.552,15237.242,27.449,0.3729
31214,31.2140,0.10,0.10,-0.1600,0,49,80,80,162,162,29289,29238,15197.446,-1448.988,-10.552,15322.065,27.449,0.4001
31435,31.4350,0.00,-0.00,-0.1500,0,51,80,80,160,161,29449,29399,15280.090,-1464.228,-10.345,15406.103,27.522,0.3803
31656,31.6560,-0.10,-0.50,-0.1300,2,53,82,78,153,156,29602,29555,15359.749,-1478.323,-9.724,15486.999,27.452,0.3660
31657,31.6570,-0.10,-0.50,-0.1300,2,53,82,78,153,156,29755,29711,15439.555,-1491.555,-9.103,15567.894,27.311,80.8960
31878,31.8780,0.10,0.00,-0.1300,0,54,80,80,167,161,29922,29872,15524.192,-1506.059,-10.345,15653.765,27.311,0.3886
