t_ms,t_s,yaw,yr,hi,hd,pc,ol,or,el,er,cum_el,cum_er,x_enc_mm,y_enc_mm,theta_enc_deg,x_imu_mm,y_imu_mm,v_mps
23378,23.3780,-0.10,0.20,-1.7200,-2,55,78,82,168,166,22294,22244,11670.968,32.162,-1.219,11670.980,31.895,0.3979
23599,23.5990,0.00,0.20,-1.7200,-2,57,78,82,164,165,22458,22409,11757.186,32.174,-0.945,11757.198,31.820,0.3901
23730,23.7300,-0.00,0.20,-1.7200,-2,64,78,82,98,99,22556,22508,11808.812,32.185,-0.697,11808.824,31.820,0.3941
23862,23.8620,-0.20,-0.10,-1.7100,-1,35,79,81,88,90,22644,22598,11855.458,32.049,-0.246,11855.471,31.738,0.3534
23863,23.8630,-0.20,-0.10,-1.7000,-1,57,79,81,0,0,22644,22598,11855.458,32.049,-0.246,11855.471,31.738,0.0000
23984,23.9840,-0.20,0.20,-1.6800,-2,65,78,82,86,87,22730,22685,11900.795,31.901,-0.004,11900.807,31.580,0.3747
23989,23.9890,-0.20,0.20,-1.6800,-2,65,78,82,86,87,22816,22772,11946.131,31.753,0.239,11946.143,31.422,9.0673
24118,24.1180,-0.20,0.80,-1.6700,-4,20,76,84,80,80,22896,22852,11988.060,31.608,0.272,11988.072,31.276,0.3250
24330,24.3300,-0.20,0.90,-1.6600,-4,33,76,84,155,154,23051,23006,12069.035,31.315,0.128,12069.048,30.993,0.3820
24542,24.5420,-0.30,0.60,-1.6300,-2,42,78,82,161,160,23212,23166,12153.155,30.871,-0.013,12153.167,30.626,0.3968
24543,24.5430,-0.30,0.60,-1.6000,-2,62,78,82,0,1,23212,23167,12153.417,30.870,0.194,12153.430,30.624,0.2623
24664,24.6640,-0.30,-0.40,-1.5700,1,68,81,79,95,94,23307,23261,12202.945,30.604,0.026,12202.958,30.365,0.4093
24669,24.6690,-0.30,-0.40,-1.5700,1,68,81,79,95,94,23402,23355,12252.474,30.337,-0.143,12252.486,30.106,9.9058
24798,24.7980,-0.30,0.50,-1.5400,-2,10,78,82,92,91,23494,23446,12300.429,30.078,-0.312,12300.442,29.855,0.3718
25010,25.0100,-0.20,0.50,-1.5200,-2,25,78,82,166,163,23660,23609,12386.645,29.727,-0.866,12386.658,29.479,0.4067
25223,25.2230,-0.20,0.30,-1.5000,-1,36,79,81,158,160,23818,23769,12469.980,29.469,-0.387,12469.993,29.188,0.3912
25223,25.2230,-0.20,0.30,-1.4900,-1,58,79,81,0,0,23818,23769,12469.980,29.469,-0.387,12469.993,29.188,0.0000
25436,25.4360,-0.20,0.50,-1.4600,-2,59,78,82,150,151,23968,23920,12548.860,29.212,-0.118,12548.872,28.912,0.3703
25657,25.6570,-0.10,0.80,-1.4500,-3,60,77,83,157,154,24125,24074,12630.359,29.024,-0.675,12630.371,28.699,0.3688
25789,25.7890,-0.10,0.50,-1.4400,-2,66,78,82,98,96,24223,24170,12681.198,28.917,-1.050,12681.210,28.610,0.3851
25921,25.9210,-0.10,0.40,-1.4300,-2,22,78,82,94,93,24317,24263,12730.203,28.824,-1.218,12730.215,28.525,0.3712
25922,25.9220,-0.10,0.40,-1.4300,-2,22,78,82,94,93,24411,24356,12779.207,28.731,-1.387,12779.220,28.439,49.0048
26043,26.0430,-0.00,0.60,-1.4200,-3,39,77,83,99,98,24510,24454,12830.833,28.718,-1.554,12830.845,28.394,0.4267
26048,26.0480,-0.00,0.60,-1.4200,-3,39,77,83,99,98,24609,24552,12882.458,28.710,-1.721,12882.470,28.394,10.3251
26177,26.1770,-0.00,0.70,-1.4200,-3,0,-3,3,91,89,24700,24641,12929.628,28.694,-2.098,12929.640,28.394,0.3657
26300,26.3000,0.00,0.90,-1.4200,-4,30,76,84,29,28,24729,24669,12944.565,28.691,-2.293,12944.578,28.394,0.1214
26304,26.3040,0.00,0.90,-1.4200,-4,53,76,84,0,0,24729,24669,12944.565,28.691,-2.293,12944.578,28.394,0.0000
26424,26.4240,0.10,1.20,-1.4300,-6,57,74,86,42,42,24771,24711,12966.578,28.728,-2.276,12966.590,28.413,0.1834
26546,26.5460,0.10,0.60,-1.4300,-4,66,76,84,75,74,24846,24785,13005.624,28.790,-2.453,13005.637,28.481,0.3201
26551,26.5510,0.10,0.60,-1.4300,-4,66,76,84,75,74,24921,24859,13044.671,28.852,-2.629,13044.683,28.550,7.8093
26679,26.6790,0.20,0.80,-1.4400,-5,14,75,85,86,86,25007,24945,13089.745,29.006,-2.594,13089.757,28.668,0.3521
26891,26.8910,0.20,-0.00,-1.4700,-2,28,78,82,155,157,25162,25102,13171.507,29.326,-2.116,13171.520,28.953,0.3857
26892,26.8920,0.20,-0.00,-1.4700,-2,28,78,82,155,157,25317,25259,13253.269,29.647,-1.637,13253.282,29.238,81.7629
27113,27.1130,0.10,-0.30,-1.4800,-1,38,79,81,155,154,25472,25413,13334.245,29.787,-1.781,13334.258,29.450,0.3664
27334,27.3340,0.30,0.20,-1.5100,-4,44,76,84,162,159,25634,25572,13418.365,30.172,-2.337,13418.378,29.744,0.3806
27335,27.3350,0.30,0.20,-1.5100,-4,44,76,84,162,159,25796,25731,13502.484,30.569,-2.892,13502.497,30.184,84.1201
27556,27.5560,0.40,0.50,-1.5500,-5,48,75,85,172,169,25968,25900,13591.843,31.139,-3.443,13591.856,30.730,0.4043
27687,27.6870,0.40,-0.10,-1.5900,-3,56,77,83,104,104,26072,26004,13646.350,31.520,-3.401,13646.363,31.111,0.4161
27688,27.6880,0.40,-0.10,-1.5900,-3,56,77,83,104,104,26176,26108,13700.857,31.903,-3.358,13700.870,31.491,54.5083
27820,27.8200,0.40,0.20,-1.6300,-4,4,76,84,92,91,26268,26199,13748.812,32.231,-3.528,13748.825,31.826,0.3633
28032,28.0320,0.50,0.60,-1.6800,-6,20,74,86,165,164,26433,26363,13835.026,32.965,-3.667,13835.040,32.503,0.4067
28253,28.2530,0.60,0.10,-1.7400,-5,31,75,85,167,167,26600,26530,13922.549,33.878,-3.599,13922.564,33.344,0.3961
28474,28.4740,0.50,0.50,-1.8000,-6,39,74,86,156,159,26756,26689,14005.095,34.655,-2.913,14005.109,34.136,0.3735
28475,28.4750,0.50,0.50,-1.8000,-6,39,74,86,156,159,26912,26848,14087.641,35.427,-2.227,14087.655,34.856,82.5493
28696,28.6960,0.40,-0.10,-1.8400,-3,45,77,83,164,166,27076,27014,14174.118,36.078,-1.745,14174.133,35.536,0.3913
28916,28.9160,0.50,0.80,-1.8900,-7,48,73,87,174,168,27250,27182,14263.738,36.763,-2.917,14263.752,36.239,0.4074
28917,28.9170,0.50,0.80,-1.8900,-7,48,73,87,174,168,27424,27350,14353.358,37.448,-4.090,14353.372,37.022,89.6226
29047,29.0470,0.50,0.70,-1.9400,-7,56,73,87,101,102,27525,27452,14406.554,37.921,-3.841,14406.568,37.486,0.4092
29048,29.0480,0.50,0.70,-1.9400,-7,56,73,87,101,102,27626,27554,14459.751,38.397,-3.592,14459.764,37.950,53.1982
29179,29.1790,0.30,0.30,-1.9800,-4,2,76,84,92,94,27718,27648,14508.493,38.681,-3.140,14508.506,38.290,0.3721
29392,29.3920,0.20,0.20,-2.0100,-4,18,76,84,166,167,27884,27815,14595.758,39.016,-2.865,14595.771,38.671,0.4097
29613,29.6130,0.30,0.50,-2.0400,-5,29,75,85,169,169,28053,27984,14684.333,39.479,-2.795,14684.346,39.058,0.4008
29835,29.8350,0.10,-0.90,-2.0500,0,38,80,80,152,159,28205,28143,14765.835,39.744,-1.282,14765.848,39.342,0.3671
30055,30.0550,-0.10,-0.50,-2.0400,0,44,80,80,158,159,28363,28302,14848.908,39.639,-1.010,14848.921,39.342,0.3776
30056,30.0560,-0.10,-0.50,-2.0400,0,44,80,80,158,159,28521,28461,14931.981,39.516,-0.738,14931.994,39.197,83.0729
30276,30.2760,0.00,0.20,-2.0400,-3,47,77,83,170,165,28691,28626,15019.769,39.435,-1.704,15019.782,39.120,0.3990
30407,30.4070,0.00,1.30,-2.0400,-6,55,74,86,100,98,28791,28724,15071.656,39.416,-2.078,15071.669,39.120,0.3961
30516,30.5160,0.20,0.40,-2.0500,-4,20,76,84,72,73,28863,28797,15109.655,39.549,-1.841,15109.668,39.187,0.3486
30647,30.6470,0.10,0.30,-2.0600,-4,36,76,84,102,102,28965,28899,15163.115,39.649,-1.799,15163.128,39.327,0.4081
30779,30.7790,0.00,-0.40,-2.0700,-1,-4,-81,-79,91,91,29056,28990,15210.809,39.655,-1.762,15210.823,39.368,0.3613
30780,30.7800,0.00,-0.40,-2.0700,-1,-4,-81,-79,91,91,29147,29081,15258.504,39.657,-1.725,15258.517,39.368,47.6947
30901,30.9010,0.00,-0.70,-2.0800,0,29,80,80,-5,-7,29142,29074,15255.359,39.658,-2.141,15255.372,39.368,-0.0260
30906,30.9060,0.00,-0.70,-2.0800,0,52,80,80,0,0,29142,29074,15255.359,39.658,-2.141,15255.372,39.368,0.0000
31035,31.0350,0.00,-0.20,-2.0800,-1,63,79,81,33,32,29175,29106,15272.392,39.655,-2.335,15272.406,39.368,0.1320
31247,31.2470,0.00,-0.20,-2.0800,-2,63,78,82,131,131,29306,29237,15341.052,39.658,-2.281,15341.065,39.368,0.3239
31370,31.3700,0.00,0.70,-2.0800,-4,68,76,84,79,81,29385,29318,15382.982,39.674,-1.834,15382.995,39.368,0.3409
31374,31.3740,0.00,0.70,-2.0800,-4,79,76,84,2,2,29387,29320,15384.030,39.674,-1.833,15384.043,39.368,0.2621
31494,31.4940,-0.10,-0.60,-2.0800,0,43,80,80,70,73,29457,29393,15421.505,39.633,-1.183,15421.519,39.336,0.3123
31616,31.6160,-0.10,-1.30,-2.0700,3,54,83,77,80,82,29537,29475,15463.959,39.577,-0.735,15463.973,39.262,0.3480
31621,31.6210,-0.10,-1.30,-2.0700,3,54,83,77,80,82,29617,29557,15506.413,39.521,-0.288,15506.427,39.187,8.4908
31740,31.7400,-0.30,-0.90,-2.0600,2,18,82,78,74,74,29691,29631,15545.198,39.326,-0.258,15545.211,39.052,0.3259
31952,31.9520,-0.40,-0.00,-2.0200,0,29,80,80,158,157,29849,29788,15627.744,38.748,-0.400,15627.758,38.548,0.3894
