t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,99,0,0,99,99,0,0.00
221,S,1,136,127,0.2,1.5,105,-6,-5,99,111,0,0.00
221,S,1,136,127,0.2,1.5,105,-6,-5,99,111,0,0.00
433,S,1,221,206,1.3,3.3,108,-19,-11,89,127,0,0.00
434,S,1,221,0,0.0,0.0,0,0,0,0,0,0,0.00
654,S,1,255,269,1.6,0.6,98,-11,-2,87,109,0,0.00
655,S,1,255,269,1.6,0.6,98,-11,-2,87,109,0,0.00
867,S,1,228,250,0.1,-3.5,93,11,11,104,82,0,0.00
867,S,1,228,250,0.1,-3.5,93,11,11,104,82,0,0.00
1089,S,1,240,221,-0.4,-1.7,90,8,5,98,82,0,0.00
1089,S,1,240,221,-0.4,-1.7,90,8,5,98,82,0,0.00
1310,S,1,235,225,0.4,1.4,87,-7,-5,80,94,0,0.00
1310,S,1,235,225,0.4,1.4,87,-7,-5,80,94,0,0.00
1441,S,1,127,131,0.6,3.2,91,-14,-10,77,105,0,0.00
1442,S,1,127,0,0.0,0.0,0,0,0,0,0,0,0.00
1574,S,1,123,128,0.8,0.1,54,-5,0,75,85,0,0.00
1785,S,1,190,208,-0.1,-3.1,63,11,10,91,69,0,0.00
1786,S,1,0,1,-0.1,-3.1,81,11,10,92,70,0,0.00
2007,S,1,176,174,-0.7,-2.0,84,10,6,94,74,0,0.00
2007,S,1,176,174,-0.7,-2.0,84,10,6,94,74,0,0.00
2228,S,1,196,177,0.0,2.0,85,-7,-6,78,92,0,0.00
2229,S,1,196,177,0.0,2.0,85,-7,-6,78,92,0,0.00
2450,S,1,203,207,0.3,0.0,85,-2,0,83,87,0,0.00
2450,S,1,203,207,0.3,0.0,85,-2,0,83,87,0,0.00
2581,S,1,119,123,0.2,-1.0,90,2,3,92,88,0,0.00
2582,S,1,119,123,0.2,-1.0,90,2,3,92,88,0,0.00
2713,S,1,122,121,0.1,0.1,54,-1,0,79,81,0,0.00
2926,S,1,200,199,0.3,0.1,64,-2,0,78,82,0,0.00
2926,S,1,200,199,0.3,0.1,64,-2,0,78,82,0,0.00
