t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,-0.3,2,0,0,2,2,0,0.00
118,S,1,30,39,-0.0,-0.4,2,0,0,2,2,0,0.00
126,S,1,1,2,-0.0,-0.5,3,0,0,3,3,0,0.00
228,S,1,30,64,-0.1,-10.0,4,3,3,7,1,0,0.00
350,S,1,42,86,-2.4,-14.7,4,3,5,7,1,0,0.00
355,S,1,1,3,-2.4,-20.4,5,4,7,9,1,0,0.00
461,S,1,53,87,-6.0,-20.9,6,5,7,11,1,0,0.00
583,S,1,73,104,-8.1,-20.7,7,6,7,13,1,0,0.00
587,S,1,1,0,-8.1,-21.0,9,8,7,17,1,0,0.00
673,S,1,81,87,-11.7,-18.2,9,8,6,17,1,0,0.00
866,S,1,145,119,-10.9,-16.8,9,8,6,17,1,0,0.00
867,S,1,124,104,-10.9,-2.4,9,6,1,15,3,0,0.00
1065,S,1,159,138,-9.0,4.9,8,6,-2,14,2,0,0.00
1066,S,1,127,108,-9.0,7.4,7,2,-3,9,5,0,0.00
1265,S,1,141,130,-7.2,8.6,7,4,-3,11,3,0,0.00
1266,S,1,99,88,-7.2,8.8,7,1,-3,8,6,0,0.00
1465,S,1,115,111,-5.8,8.9,7,3,-3,10,4,0,0.00
1466,S,1,88,76,-5.8,8.3,8,1,-3,9,7,0,0.00
1665,S,1,114,102,-4.6,7.9,8,2,-3,10,6,0,0.00
1666,S,1,88,79,-4.6,7.6,8,1,-3,9,7,0,0.00
1864,S,1,110,100,-3.3,7.4,8,2,-3,10,6,0,0.00
1865,S,1,87,74,-3.3,7.4,8,0,-3,8,8,0,0.00
2065,S,1,110,96,-2.0,7.5,8,1,-3,9,7,0,0.00
2065,S,1,85,75,-2.0,6.9,8,0,-2,8,8,0,0.00
2266,S,1,108,102,-1.0,6.6,8,1,-2,9,7,0,0.00
2266,S,1,85,77,-1.0,6.1,8,0,-2,8,8,0,0.00
2466,S,1,108,98,0.1,5.9,8,0,-2,8,8,0,0.00
2466,S,1,81,72,0.1,5.3,9,0,-2,9,9,0,0.00
2665,S,1,106,96,1.3,5.0,8,0,-2,8,8,0,0.00
2666,S,1,81,75,1.3,4.5,9,-1,-2,8,10,0,0.00
2866,S,1,104,104,1.7,4.3,8,0,-1,8,8,0,0.00
2866,S,1,80,76,1.7,3.8,9,-1,-1,8,10,0,0.00
3065,S,1,102,99,2.0,3.6,8,0,-1,8,8,0,0.00
3066,S,1,82,75,2.0,3.5,9,-1,-1,8,10,0,0.00
3265,S,1,106,104,2.6,3.5,8,-1,-1,7,9,0,0.00
3266,S,1,88,85,2.6,3.5,8,-1,-1,7,9,0,0.00
3465,S,1,113,110,2.9,3.5,8,-1,-1,7,9,0,0.00
3466,S,1,86,84,2.9,2.7,8,-1,-1,7,9,0,0.00
3666,S,1,110,108,3.2,2.3,8,-1,-1,7,9,0,0.00
3666,S,1,84,81,3.2,1.5,8,-1,-1,7,9,0,0.00
3866,S,1,106,104,3.6,1.2,8,-1,0,7,9,0,0.00
3866,S,1,81,78,3.6,1.3,8,-1,0,7,9,0,0.00
4066,S,1,102,100,3.6,1.4,8,-1,0,7,9,0,0.00
4066,S,1,77,79,3.6,0.7,8,-1,0,7,9,0,0.00
4194,S,1,103,103,3.6,0.3,8,-1,0,7,9,0,0.00
4199,S,1,15,15,3.6,-0.1,9,0,0,9,9,0,0.00
4308,S,1,102,96,3.8,1.6,9,-1,-1,8,10,0,0.00
4427,S,1,115,117,3.8,2.5,9,-2,-1,7,11,0,0.00
4435,S,1,7,7,3.8,3.2,10,-2,-1,8,12,0,0.00
4522,S,1,84,94,3.8,-0.8,9,0,0,9,9,0,0.00
4710,S,1,123,124,3.1,-2.9,8,0,1,8,8,0,0.00
4711,S,1,85,85,3.1,-2.1,8,0,1,8,8,0,0.00
4922,S,1,119,120,3.0,-1.4,9,0,1,9,9,0,0.00
4923,S,1,102,102,3.0,-0.9,8,0,0,8,8,0,0.00
5041,S,1,101,105,3.0,-0.7,8,0,0,8,8,0,0.00
5049,S,1,2,2,3.0,-0.5,10,0,0,10,10,0,0.00
5155,S,1,107,111,2.6,-2.5,10,0,1,10,10,0,0.00
5340,S,1,126,125,2.3,-3.6,8,1,1,9,7,0,0.00
5340,S,1,91,84,2.3,-2.6,8,1,1,9,7,0,0.00
5476,S,1,120,130,2.3,-1.7,9,0,1,9,9,0,0.00
5481,S,1,18,18,2.3,-0.9,9,0,0,9,9,0,0.00
5596,S,1,119,121,2.0,-0.9,9,0,0,9,9,0,0.00
5780,S,1,119,121,1.7,-1.3,8,0,0,8,8,0,0.00
5780,S,1,78,79,1.7,-1.0,8,0,0,8,8,0,0.00
5987,S,1,111,113,1.7,-0.8,9,0,0,9,9,0,0.00
5988,S,1,89,91,1.7,-0.3,9,0,0,9,9,0,0.00
6188,S,1,108,109,1.3,0.1,9,0,0,9,9,0,0.00
6188,S,1,88,88,1.3,-0.6,8,0,0,8,8,0,0.00
6387,S,1,110,111,1.2,-1.2,9,1,0,10,8,0,0.00
6388,S,1,92,87,1.2,0.5,8,0,0,8,8,0,0.00
6517,S,1,111,114,1.2,1.8,8,0,-1,8,8,0,0.00
6522,S,1,16,16,1.2,2.2,9,-1,-1,8,10,0,0.00
6636,S,1,108,114,1.0,-0.7,9,0,0,9,9,0,0.00
6821,S,1,113,117,0.6,-2.3,8,1,1,9,7,0,0.00
6821,S,1,79,79,0.6,-1.5,8,1,1,9,7,0,0.00
7027,S,1,116,110,1.0,-0.8,9,1,0,10,8,0,0.00
7028,S,1,92,86,1.0,0.7,9,0,0,9,9,0,0.00
7228,S,1,106,108,1.0,1.8,9,0,-1,9,9,0,0.00
7228,S,1,87,88,1.0,0.5,9,0,0,9,9,0,0.00
7428,S,1,111,110,1.0,-0.4,8,0,0,8,8,0,0.00
7428,S,1,86,84,1.0,0.3,8,0,0,8,8,0,0.00
