t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
94,S,1,0,0,-0.0,0.0,2,0,0,2,2,0,0.00
212,S,1,84,90,-0.0,-1.0,1,0,0,1,1,0,0.00
426,S,1,81,83,0.1,-1.5,1,1,1,2,0,0,0.00
427,S,1,76,32,0.1,6.4,3,-2,-2,1,5,0,0.00
615,S,1,69,55,3.0,10.3,4,-3,-4,1,7,0,0.00
615,S,1,63,50,3.0,10.5,5,-4,-4,1,9,0,0.00
744,S,1,103,97,3.2,10.6,6,-5,-4,1,11,0,0.00
753,S,1,5,5,3.2,10.6,7,-5,-4,2,12,0,0.00
863,S,1,106,120,3.7,2.0,8,-2,-1,6,10,0,0.00
1051,S,1,113,125,2.5,-2.3,8,-1,1,7,9,0,0.00
1052,S,1,84,86,2.5,-3.1,9,0,1,9,9,0,0.00
1181,S,1,111,118,2.4,-3.7,9,0,1,9,9,0,0.00
1189,S,1,12,14,2.4,-3.8,10,0,1,10,10,0,0.00
1300,S,1,114,121,1.4,-4.6,10,1,2,11,9,0,0.00
1489,S,1,130,127,1.1,-4.9,8,1,2,9,7,0,0.00
1489,S,1,93,88,1.1,-2.3,9,0,1,9,9,0,0.00
1617,S,1,156,169,1.2,0.0,13,-1,0,12,14,0,0.00
1626,S,1,4,4,1.2,0.3,15,-1,0,14,16,0,0.00
1715,S,1,150,163,0.4,-4.8,11,1,2,12,10,0,0.00
1908,S,1,177,174,0.0,-7.4,9,3,3,12,6,0,0.00
1909,S,1,131,114,0.0,0.6,9,-1,0,8,10,0,0.00
2107,S,1,187,214,0.1,6.6,14,-2,-2,12,16,0,0.00
2108,S,1,153,183,0.1,-4.0,12,1,1,13,11,0,0.00
2307,S,1,240,219,-0.0,-12.0,13,4,4,17,9,0,0.00
2307,S,1,190,155,-0.0,3.1,11,-1,-1,10,12,0,0.00
2507,S,1,210,231,0.4,14.5,13,-5,-5,8,18,0,0.00
2508,S,1,137,189,0.4,-6.8,11,2,2,13,9,0,0.00
2707,S,1,232,200,-0.4,-22.8,13,8,8,21,5,0,0.00
2707,S,1,202,132,-0.4,6.7,11,-2,-2,9,13,0,0.00
2907,S,1,202,264,0.3,28.9,12,-10,-10,2,22,0,0.00
2907,S,1,125,222,0.3,-11.2,11,4,4,15,7,0,0.00
3107,S,1,280,200,-3.3,-41.2,11,10,14,21,1,0,0.00
3107,S,1,203,120,-3.3,-1.6,10,2,1,12,8,0,0.00
3307,S,1,206,222,-0.6,28.1,12,-8,-10,4,20,0,0.00
3307,S,1,131,187,-0.6,-0.4,11,0,0,11,11,0,0.00
3507,S,1,222,208,-2.8,-21.8,13,8,8,21,5,0,0.00
3508,S,1,192,134,-2.8,5.1,11,-1,-2,10,12,0,0.00
3707,S,1,211,223,-0.7,25.3,13,-7,-9,6,20,0,0.00
3708,S,1,132,192,-0.7,-3.0,11,1,1,12,10,0,0.00
3907,S,1,232,198,-2.5,-24.3,13,9,8,22,4,0,0.00
3908,S,1,202,129,-2.5,6.1,11,-1,-2,10,12,0,0.00
4107,S,1,200,226,-0.4,28.8,11,-9,-10,2,20,0,0.00
4107,S,1,121,187,-0.4,-5.7,10,2,2,12,8,0,0.00
4308,S,1,240,179,-1.3,-31.6,12,11,11,23,1,0,0.00
4308,S,1,204,113,-1.3,7.1,11,-2,-2,9,13,0,0.00
4436,S,1,228,301,-0.2,36.1,16,-12,-13,4,28,0,0.00
4441,S,1,5,8,-0.2,54.3,18,-17,-19,1,35,0,0.00
4545,S,1,146,320,-2.3,-17.2,12,7,6,19,5,0,0.00
4667,S,1,198,252,-4.6,-54.6,9,8,19,17,1,0,0.00
4672,S,1,3,3,-4.6,-103.3,20,19,20,39,1,0,0.00
4778,S,1,348,145,-8.2,-38.9,14,13,14,27,1,0,0.00
4899,S,1,363,133,-12.4,-2.6,10,7,1,17,3,0,0.00
4904,S,1,0,0,-12.4,42.0,24,-9,-15,15,33,0,0.00
4965,S,1,136,150,-8.8,87.8,18,-17,-20,1,35,0,0.00
5187,S,1,200,388,-1.8,116.5,11,-10,-20,1,21,0,0.00
5188,S,1,138,304,-1.8,13.1,8,-3,-5,5,11,0,0.00
5309,S,1,118,234,-3.7,-38.7,8,7,14,15,1,0,0.00
5314,S,1,16,28,-3.7,-67.2,10,9,20,19,1,0,0.00
5375,S,1,88,84,-7.3,-72.0,11,10,20,21,1,0,0.00
5605,S,1,226,144,-7.8,-64.8,9,8,20,17,1,0,0.00
5606,S,1,243,129,-7.8,-1.6,7,5,1,12,2,0,0.00
5724,S,1,204,112,-6.5,30.0,6,-5,-10,1,11,0,0.00
5733,S,1,8,6,-6.5,53.6,10,-9,-19,1,19,0,0.00
5838,S,1,134,164,-2.9,19.5,9,-4,-7,5,13,0,0.00
5956,S,1,128,175,2.0,0.5,8,2,0,10,6,0,0.00
5965,S,1,3,4,2.0,-13.8,13,5,5,18,8,0,0.00
6062,S,1,157,113,-1.6,-3.1,11,3,1,14,8,0,0.00
6184,S,1,184,124,-1.1,3.4,9,1,-1,10,8,0,0.00
6188,S,1,27,19,-1.1,16.5,9,-4,-6,5,13,0,0.00
6289,S,1,119,154,2.5,9.3,9,-3,-3,6,12,0,0.00
6407,S,1,128,168,4.5,0.7,8,-1,0,7,9,0,0.00
6415,S,1,2,3,4.5,-5.7,13,1,2,14,12,0,0.00
6521,S,1,135,146,0.9,-7.5,10,3,3,13,7,0,0.00
6640,S,1,154,135,0.2,-7.8,9,4,3,13,5,0,0.00
6648,S,1,18,15,0.2,-8.0,9,4,3,13,5,0,0.00
6747,S,1,133,97,1.7,5.7,9,-2,-2,7,11,0,0.00
6868,S,1,136,134,2.2,12.6,8,-4,-4,4,12,0,0.00
6873,S,1,1,2,2.2,24.9,13,-9,-9,4,22,0,0.00
6979,S,1,115,187,2.5,-2.4,10,1,1,11,9,0,0.00
7167,S,1,140,173,-2.5,-17.1,8,6,6,14,2,0,0.00
7168,S,1,110,105,-2.5,-7.4,8,5,3,13,3,0,0.00
7371,S,1,192,165,0.4,-0.1,12,2,0,14,10,0,0.00
7371,S,1,159,123,0.4,7.5,11,-2,-3,9,13,0,0.00
7571,S,1,170,177,1.7,11.3,9,-3,-4,6,12,0,0.00
7572,S,1,112,126,1.7,0.7,8,0,0,8,8,0,0.00
7771,S,1,131,130,0.3,-4.6,8,2,2,10,6,0,0.00
7771,S,1,95,93,0.3,-1.1,8,1,0,9,7,0,0.00
7971,S,1,116,117,0.7,0.6,8,1,0,9,7,0,0.00
7971,S,1,87,86,0.7,1.9,8,0,-1,8,8,0,0.00
8171,S,1,106,103,1.1,2.5,8,0,-1,8,8,0,0.00
8172,S,1,77,74,1.1,2.1,8,0,-1,8,8,0,0.00
8296,S,1,98,96,1.1,2.0,8,0,-1,8,8,0,0.00
8305,S,1,2,3,1.1,1.8,12,0,-1,12,12,0,0.00
8410,S,1,117,116,1.3,1.4,10,0,0,10,10,0,0.00
8528,S,1,140,134,1.3,1.1,9,0,0,9,9,0,0.00
8536,S,1,1,1,1.3,1.0,11,0,0,11,11,0,0.00
8642,S,1,137,133,1.7,2.0,9,-1,-1,8,10,0,0.00
