HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=123,m=S,run=1,el=25,er=33,yaw=0.0,yr=0.0,pc=2,hd=0,OL=2,OR=2
HB:t=127,m=S,run=1,el=7,er=7,yaw=0.0,yr=0.0,pc=2,hd=0,OL=2,OR=2
HB:t=226,m=S,run=1,el=48,er=51,yaw=-0.1,yr=-0.6,pc=3,hd=0,OL=3,OR=3
HB:t=344,m=S,run=1,el=65,er=71,yaw=-0.2,yr=-0.7,pc=4,hd=0,OL=4,OR=4
HB:t=352,m=S,run=1,el=3,er=3,yaw=-0.2,yr=-0.7,pc=4,hd=0,OL=4,OR=4
HB:t=398,m=S,run=1,el=28,er=30,yaw=-0.3,yr=-1.0,pc=6,hd=0,OL=6,OR=6
HB:t=438,m=S,run=1,el=7,er=7,yaw=-0.8,yr=-4.2,pc=7,hd=0,OL=7,OR=7
HB:t=439,m=S,run=1,el=21,er=23,yaw=-0.8,yr=-4.2,pc=8,hd=0,OL=8,OR=8
HB:t=561,m=S,run=1,el=78,er=84,yaw=-1.0,yr=-3.9,pc=8,hd=0,OL=8,OR=8
HB:t=565,m=S,run=1,el=12,er=14,yaw=-1.0,yr=-3.9,pc=9,hd=0,OL=9,OR=9
HB:t=615,m=S,run=1,el=30,er=33,yaw=-1.2,yr=-4.5,pc=11,hd=0,OL=11,OR=11
HB:t=655,m=S,run=1,el=8,er=10,yaw=-1.7,yr=-7.3,pc=11,hd=0,OL=11,OR=11
HB:t=656,m=S,run=1,el=26,er=27,yaw=-1.7,yr=-7.3,pc=11,hd=0,OL=11,OR=11
HB:t=778,m=S,run=1,el=115,er=121,yaw=-1.9,yr=-6.6,pc=10,hd=1,OL=11,OR=9
HB:t=782,m=S,run=1,el=19,er=20,yaw=-1.9,yr=-6.6,pc=10,hd=1,OL=11,OR=9
HB:t=832,m=S,run=1,el=51,er=49,yaw=-2.1,yr=-6.9,pc=10,hd=1,OL=11,OR=9
HB:t=873,m=S,run=1,el=12,er=11,yaw=-2.6,yr=-9.4,pc=10,hd=1,OL=11,OR=9
HB:t=873,m=S,run=1,el=29,er=28,yaw=-2.6,yr=-9.4,pc=10,hd=1,OL=11,OR=9
HB:t=996,m=S,run=1,el=127,er=121,yaw=-2.7,yr=-8.2,pc=9,hd=1,OL=10,OR=8
HB:t=999,m=S,run=1,el=2,er=2,yaw=-2.7,yr=-8.2,pc=11,hd=1,OL=12,OR=10
HB:t=1050,m=S,run=1,el=47,er=48,yaw=-2.7,yr=-7.4,pc=10,hd=1,OL=11,OR=9
HB:t=1090,m=S,run=1,el=11,er=11,yaw=-2.7,yr=-6.0,pc=10,hd=1,OL=11,OR=9
