HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=1927,m=S,run=1,el=130,er=132,yaw=0.1,yr=0.1,pc=9,hd=0,OL=9,OR=9
HB:t=1927,m=S,run=1,el=24,er=24,yaw=0.1,yr=0.1,pc=9,hd=0,OL=9,OR=9
HB:t=2007,m=S,run=1,el=12,er=11,yaw=0.0,yr=-0.1,pc=10,hd=0,OL=10,OR=10
HB:t=2007,m=S,run=1,el=75,er=76,yaw=0.0,yr=-0.1,pc=10,hd=0,OL=10,OR=10
HB:t=2126,m=S,run=1,el=124,er=120,yaw=-0.0,yr=-0.1,pc=9,hd=0,OL=9,OR=9
HB:t=2134,m=S,run=1,el=6,er=6,yaw=-0.0,yr=-0.1,pc=10,hd=0,OL=10,OR=10
HB:t=2180,m=S,run=1,el=45,er=44,yaw=0.0,yr=0.0,pc=10,hd=0,OL=10,OR=10
HB:t=2215,m=S,run=1,el=11,er=11,yaw=0.1,yr=0.5,pc=11,hd=0,OL=11,OR=11
HB:t=2338,m=S,run=1,el=131,er=134,yaw=0.1,yr=0.4,pc=9,hd=0,OL=9,OR=9
HB:t=2342,m=S,run=1,el=4,er=4,yaw=0.1,yr=0.4,pc=10,hd=0,OL=10,OR=10
HB:t=2392,m=S,run=1,el=49,er=49,yaw=0.1,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=2432,m=S,run=1,el=12,er=12,yaw=0.0,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=2432,m=S,run=1,el=25,er=25,yaw=0.0,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=2555,m=S,run=1,el=124,er=122,yaw=-0.0,yr=-0.3,pc=9,hd=0,OL=9,OR=9
HB:t=2559,m=S,run=1,el=18,er=18,yaw=-0.0,yr=-0.3,pc=9,hd=0,OL=9,OR=9
HB:t=2609,m=S,run=1,el=43,er=42,yaw=-0.1,yr=-0.6,pc=10,hd=0,OL=10,OR=10
HB:t=2649,m=S,run=1,el=12,er=11,yaw=0.0,yr=0.1,pc=11,hd=0,OL=11,OR=11
HB:t=2649,m=S,run=1,el=33,er=33,yaw=0.0,yr=0.1,pc=11,hd=0,OL=11,OR=11
HB:t=2772,m=S,run=1,el=131,er=132,yaw=0.1,yr=0.1,pc=9,hd=0,OL=9,OR=9
HB:t=2776,m=S,run=1,el=21,er=21,yaw=0.1,yr=0.1,pc=9,hd=0,OL=9,OR=9
HB:t=2826,m=S,run=1,el=43,er=41,yaw=0.1,yr=0.2,pc=10,hd=0,OL=10,OR=10
HB:t=2867,m=S,run=1,el=12,er=11,yaw=0.1,yr=0.5,pc=10,hd=0,OL=10,OR=10
HB:t=2867,m=S,run=1,el=31,er=31,yaw=0.1,yr=0.5,pc=10,hd=0,OL=10,OR=10
HB:t=2990,m=S,run=1,el=128,er=126,yaw=0.1,yr=0.4,pc=9,hd=0,OL=9,OR=9
HB:t=2993,m=S,run=1,el=1,er=1,yaw=0.1,yr=0.4,pc=10,hd=0,OL=10,OR=10
HB:t=3044,m=S,run=1,el=52,er=51,yaw=0.1,yr=0.4,pc=10,hd=0,OL=10,OR=10
HB:t=3085,m=S,run=1,el=12,er=11,yaw=0.3,yr=1.4,pc=10,hd=0,OL=10,OR=10
HB:t=3085,m=S,run=1,el=29,er=29,yaw=0.3,yr=1.4,pc=10,hd=0,OL=10,OR=10
HB:t=3208,m=S,run=1,el=129,er=126,yaw=0.4,yr=1.3,pc=9,hd=0,OL=9,OR=9
HB:t=3211,m=S,run=1,el=19,er=20,yaw=0.4,yr=1.3,pc=9,hd=0,OL=9,OR=9
HB:t=3262,m=S,run=1,el=47,er=46,yaw=0.4,yr=1.5,pc=10,hd=0,OL=10,OR=10
HB:t=3302,m=S,run=1,el=11,er=11,yaw=0.5,yr=1.8,pc=10,hd=0,OL=10,OR=10
HB:t=3302,m=S,run=1,el=24,er=24,yaw=0.5,yr=1.8,pc=10,hd=0,OL=10,OR=10
HB:t=3425,m=S,run=1,el=122,er=122,yaw=0.5,yr=1.5,pc=9,hd=0,OL=9,OR=9
HB:t=3429,m=S,run=1,el=19,er=17,yaw=0.5,yr=1.5,pc=9,hd=0,OL=9,OR=9
HB:t=3479,m=S,run=1,el=44,er=43,yaw=0.5,yr=1.5,pc=10,hd=0,OL=10,OR=10
HB:t=3514,m=S,run=1,el=12,er=11,yaw=0.7,yr=2.6,pc=10,hd=0,OL=10,OR=10
HB:t=3637,m=S,run=1,el=126,er=120,yaw=0.8,yr=2.4,pc=9,hd=-1,OL=8,OR=10
HB:t=3641,m=S,run=1,el=18,er=19,yaw=0.8,yr=2.4,pc=9,hd=0,OL=9,OR=9
HB:t=3711,m=S,run=1,el=73,er=69,yaw=1.2,yr=4.5,pc=10,hd=-1,OL=9,OR=11
HB:t=3831,m=S,run=1,el=131,er=135,yaw=1.3,yr=4.0,pc=9,hd=-1,OL=8,OR=10
HB:t=3840,m=S,run=1,el=1,er=0,yaw=1.3,yr=4.0,pc=11,hd=-1,OL=10,OR=12
HB:t=3885,m=S,run=1,el=54,er=56,yaw=1.3,yr=3.8,pc=10,hd=-1,OL=9,OR=11
HB:t=3926,m=S,run=1,el=12,er=13,yaw=1.2,yr=2.2,pc=10,hd=-1,OL=9,OR=11
HB:t=3926,m=S,run=1,el=29,er=31,yaw=1.2,yr=2.2,pc=10,hd=-1,OL=9,OR=11
HB:t=4049,m=S,run=1,el=127,er=133,yaw=1.0,yr=1.7,pc=9,hd=-1,OL=8,OR=10
HB:t=4052,m=S,run=1,el=3,er=3,yaw=1.0,yr=1.7,pc=10,hd=-1,OL=9,OR=11
HB:t=4103,m=S,run=1,el=49,er=49,yaw=1.0,yr=1.0,pc=10,hd=-1,OL=9,OR=11
HB:t=4142,m=S,run=1,el=12,er=12,yaw=0.7,yr=-0.8,pc=10,hd=-1,OL=9,OR=11
HB:t=4142,m=S,run=1,el=25,er=25,yaw=0.7,yr=-0.8,pc=10,hd=0,OL=10,OR=10
HB:t=4265,m=S,run=1,el=123,er=125,yaw=0.5,yr=-1.0,pc=9,hd=0,OL=9,OR=9
HB:t=4269,m=S,run=1,el=19,er=20,yaw=0.5,yr=-1.0,pc=9,hd=0,OL=9,OR=9
HB:t=4319,m=S,run=1,el=42,er=43,yaw=0.4,yr=-1.6,pc=10,hd=0,OL=10,OR=10
HB:t=4354,m=S,run=1,el=12,er=11,yaw=0.3,yr=-2.0,pc=11,hd=0,OL=11,OR=11
HB:t=4477,m=S,run=1,el=126,er=122,yaw=0.3,yr=-1.8,pc=9,hd=0,OL=9,OR=9
HB:t=4481,m=S,run=1,el=18,er=18,yaw=0.3,yr=-1.8,pc=9,hd=0,OL=9,OR=9
HB:t=4531,m=S,run=1,el=45,er=46,yaw=0.3,yr=-1.4,pc=10,hd=0,OL=10,OR=10
HB:t=4571,m=S,run=1,el=11,er=12,yaw=0.4,yr=-0.6,pc=11,hd=0,OL=11,OR=11
HB:t=4572,m=S,run=1,el=36,er=35,yaw=0.4,yr=-0.6,pc=11,hd=0,OL=11,OR=11
HB:t=4694,m=S,run=1,el=134,er=133,yaw=0.4,yr=-0.4,pc=9,hd=0,OL=9,OR=9
HB:t=4698,m=S,run=1,el=20,er=21,yaw=0.4,yr=-0.4,pc=9,hd=0,OL=9,OR=9
HB:t=4748,m=S,run=1,el=47,er=46,yaw=0.4,yr=-0.4,pc=10,hd=0,OL=10,OR=10
HB:t=4788,m=S,run=1,el=12,er=12,yaw=0.4,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=4788,m=S,run=1,el=32,er=31,yaw=0.4,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=4911,m=S,run=1,el=129,er=128,yaw=0.4,yr=-0.3,pc=9,hd=0,OL=9,OR=9
HB:t=4915,m=S,run=1,el=19,er=19,yaw=0.4,yr=-0.3,pc=9,hd=0,OL=9,OR=9
HB:t=4965,m=S,run=1,el=48,er=48,yaw=0.4,yr=-0.4,pc=10,hd=0,OL=10,OR=10
HB:t=5006,m=S,run=1,el=11,er=11,yaw=0.5,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=5006,m=S,run=1,el=26,er=27,yaw=0.5,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=5129,m=S,run=1,el=116,er=114,yaw=0.5,yr=0.3,pc=9,hd=0,OL=9,OR=9
HB:t=5132,m=S,run=1,el=2,er=3,yaw=0.5,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=5183,m=S,run=1,el=47,er=44,yaw=0.5,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=5223,m=S,run=1,el=11,er=11,yaw=0.7,yr=1.3,pc=10,hd=0,OL=10,OR=10
HB:t=5223,m=S,run=1,el=25,er=24,yaw=0.7,yr=1.3,pc=10,hd=-1,OL=9,OR=11
HB:t=5346,m=S,run=1,el=121,er=118,yaw=0.8,yr=1.2,pc=9,hd=-1,OL=8,OR=10
HB:t=5350,m=S,run=1,el=18,er=18,yaw=0.8,yr=1.2,pc=9,hd=-1,OL=8,OR=10
HB:t=5400,m=S,run=1,el=42,er=40,yaw=0.9,yr=1.6,pc=10,hd=-1,OL=9,OR=11
HB:t=5436,m=S,run=1,el=11,er=11,yaw=1.2,yr=3.6,pc=11,hd=-1,OL=10,OR=12
HB:t=5559,m=S,run=1,el=126,er=121,yaw=1.3,yr=3.2,pc=9,hd=-1,OL=8,OR=10
HB:t=5562,m=S,run=1,el=3,er=3,yaw=1.3,yr=3.2,pc=10,hd=-1,OL=9,OR=11
HB:t=5613,m=S,run=1,el=45,er=42,yaw=1.4,yr=3.7,pc=10,hd=-1,OL=9,OR=11
HB:t=5653,m=S,run=1,el=7,er=6,yaw=1.8,yr=5.9,pc=11,hd=-1,OL=10,OR=12
HB:t=5653,m=S,run=1,el=11,er=14,yaw=1.8,yr=5.9,pc=11,hd=-1,OL=10,OR=12
HB:t=5776,m=S,run=1,el=11,er=44,yaw=2.0,yr=5.3,pc=12,hd=-2,OL=10,OR=14
HB:t=5779,m=S,run=1,el=0,er=7,yaw=2.0,yr=5.3,pc=12,hd=-1,OL=11,OR=13
HB:t=5830,m=S,run=1,el=0,er=21,yaw=2.2,yr=6.2,pc=13,hd=-1,OL=12,OR=14
HB:t=5870,m=S,run=1,el=0,er=7,yaw=2.7,yr=8.4,pc=13,hd=-2,OL=11,OR=15
HB:t=5870,m=S,run=1,el=0,er=20,yaw=2.7,yr=8.4,pc=13,hd=-2,OL=11,OR=15
HB:t=5993,m=S,run=1,el=0,er=89,yaw=2.7,yr=7.2,pc=13,hd=-2,OL=11,OR=15
HB:t=5997,m=S,run=1,el=0,er=13,yaw=2.7,yr=7.2,pc=13,hd=-2,OL=11,OR=15
HB:t=6047,m=S,run=1,el=0,er=27,yaw=2.7,yr=6.1,pc=13,hd=-2,OL=11,OR=15
HB:t=6087,m=S,run=1,el=0,er=7,yaw=2.6,yr=4.9,pc=13,hd=-2,OL=11,OR=15
HB:t=6087,m=S,run=1,el=0,er=20,yaw=2.6,yr=4.9,pc=13,hd=-2,OL=11,OR=15
HB:t=6210,m=S,run=1,el=1,er=81,yaw=2.6,yr=4.2,pc=12,hd=-2,OL=10,OR=14
HB:t=6214,m=S,run=1,el=0,er=1,yaw=2.6,yr=4.2,pc=13,hd=-2,OL=11,OR=15
HB:t=6264,m=S,run=1,el=0,er=31,yaw=2.6,yr=3.6,pc=13,hd=-2,OL=11,OR=15
HB:t=6305,m=S,run=1,el=0,er=6,yaw=2.6,yr=3.1,pc=13,hd=-2,OL=11,OR=15
HB:t=6305,m=S,run=1,el=0,er=14,yaw=2.6,yr=3.1,pc=13,hd=-2,OL=11,OR=15
HB:t=6428,m=S,run=1,el=0,er=65,yaw=2.6,yr=2.7,pc=13,hd=-2,OL=11,OR=15
HB:t=6431,m=S,run=1,el=0,er=11,yaw=2.6,yr=2.7,pc=13,hd=-2,OL=11,OR=15
HB:t=6482,m=S,run=1,el=0,er=24,yaw=2.6,yr=2.2,pc=13,hd=-2,OL=11,OR=15
HB:t=6521,m=S,run=1,el=0,er=6,yaw=2.6,yr=2.0,pc=13,hd=-2,OL=11,OR=15
HB:t=6521,m=S,run=1,el=0,er=16,yaw=2.6,yr=2.0,pc=13,hd=-2,OL=11,OR=15
HB:t=6644,m=S,run=1,el=0,er=62,yaw=2.6,yr=1.7,pc=13,hd=-2,OL=11,OR=15
HB:t=6648,m=S,run=1,el=0,er=9,yaw=2.6,yr=1.7,pc=13,hd=-2,OL=11,OR=15
HB:t=6698,m=S,run=1,el=0,er=22,yaw=2.6,yr=1.4,pc=13,hd=-2,OL=11,OR=15
HB:t=6733,m=S,run=1,el=0,er=6,yaw=2.6,yr=1.2,pc=13,hd=-2,OL=11,OR=15
HB:t=6856,m=S,run=1,el=0,er=52,yaw=2.6,yr=1.1,pc=13,hd=-2,OL=11,OR=15
HB:t=6860,m=S,run=1,el=0,er=6,yaw=2.6,yr=1.1,pc=13,hd=-2,OL=11,OR=15
HB:t=6910,m=S,run=1,el=1,er=15,yaw=2.6,yr=0.9,pc=14,hd=-2,OL=12,OR=16
HB:t=6950,m=S,run=1,el=0,er=4,yaw=2.6,yr=0.6,pc=14,hd=-2,OL=12,OR=16
HB:t=6950,m=S,run=1,el=0,er=13,yaw=2.6,yr=0.6,pc=14,hd=-2,OL=12,OR=16
HB:t=7073,m=S,run=1,el=0,er=60,yaw=2.6,yr=0.6,pc=13,hd=-2,OL=11,OR=15
HB:t=7077,m=S,run=1,el=0,er=9,yaw=2.6,yr=0.6,pc=13,hd=-2,OL=11,OR=15
HB:t=7127,m=S,run=1,el=0,er=16,yaw=2.6,yr=0.4,pc=13,hd=-2,OL=11,OR=15
HB:t=7167,m=S,run=1,el=0,er=5,yaw=2.6,yr=0.4,pc=14,hd=-2,OL=12,OR=16
HB:t=7167,m=S,run=1,el=0,er=12,yaw=2.6,yr=0.4,pc=14,hd=-2,OL=12,OR=16
HB:t=7290,m=S,run=1,el=0,er=43,yaw=2.6,yr=0.3,pc=13,hd=-2,OL=11,OR=15
HB:t=7294,m=S,run=1,el=0,er=0,yaw=2.6,yr=0.3,pc=14,hd=-2,OL=12,OR=16
HB:t=7344,m=S,run=1,el=1,er=11,yaw=2.5,yr=0.2,pc=14,hd=-2,OL=12,OR=16
HB:t=7385,m=S,run=1,el=0,er=2,yaw=2.5,yr=-0.2,pc=14,hd=-2,OL=12,OR=16
HB:t=7385,m=S,run=1,el=1,er=6,yaw=2.5,yr=-0.2,pc=14,hd=-2,OL=12,OR=16
HB:t=7508,m=S,run=1,el=3,er=58,yaw=2.5,yr=-0.2,pc=13,hd=-2,OL=11,OR=15
HB:t=7511,m=S,run=1,el=0,er=12,yaw=2.5,yr=-0.2,pc=13,hd=-2,OL=11,OR=15
HB:t=7562,m=S,run=1,el=0,er=24,yaw=2.5,yr=0.3,pc=13,hd=-2,OL=11,OR=15
HB:t=7601,m=S,run=1,el=0,er=5,yaw=2.7,yr=1.3,pc=14,hd=-2,OL=12,OR=16
HB:t=7601,m=S,run=1,el=1,er=20,yaw=2.7,yr=1.3,pc=14,hd=-2,OL=12,OR=16
HB:t=7724,m=S,run=1,el=0,er=82,yaw=2.7,yr=1.1,pc=13,hd=-2,OL=11,OR=15
HB:t=7728,m=S,run=1,el=0,er=16,yaw=2.7,yr=1.1,pc=13,hd=-2,OL=11,OR=15
HB:t=7778,m=S,run=1,el=0,er=30,yaw=2.7,yr=1.0,pc=13,hd=-2,OL=11,OR=15
HB:t=7813,m=S,run=1,el=0,er=7,yaw=2.7,yr=0.9,pc=13,hd=-2,OL=11,OR=15
HB:t=7936,m=S,run=1,el=0,er=67,yaw=2.7,yr=0.8,pc=13,hd=-3,OL=10,OR=16
HB:t=7940,m=S,run=1,el=0,er=10,yaw=2.7,yr=0.8,pc=13,hd=-3,OL=10,OR=16
HB:t=7990,m=S,run=1,el=0,er=30,yaw=2.7,yr=0.7,pc=13,hd=-3,OL=10,OR=16
HB:t=8030,m=S,run=1,el=0,er=8,yaw=2.7,yr=0.6,pc=13,hd=-3,OL=10,OR=16
