t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
118,S,1,33,33,0.0,0.0,2,0,0,2,2,0,0.00
126,S,1,0,0,0.0,0.0,3,0,0,3,3,0,0.00
195,S,1,30,38,0.0,0.0,4,0,0,4,4,0,0.00
382,S,1,61,81,-2.4,0.0,5,0,0,5,5,0,0.00
382,S,1,47,62,-2.4,0.0,6,1,0,7,5,0,0.00
517,S,1,72,97,-2.6,0.0,7,1,0,8,6,0,0.00
525,S,1,1,0,-2.6,0.0,8,1,0,9,7,0,0.00
576,S,1,36,43,-2.9,-2.2,10,1,1,11,9,0,0.00
615,S,1,8,9,-4.8,-2.2,10,1,1,11,9,0,0.00
616,S,1,23,25,-4.8,-16.1,11,2,5,13,9,0,0.00
739,S,1,129,73,-5.4,-16.1,11,3,5,14,8,0,0.00
742,S,1,25,9,-5.4,-16.1,11,2,5,13,9,0,0.00
793,S,1,56,18,-5.6,-10.4,11,2,3,13,9,0,0.00
834,S,1,18,6,-2.2,-10.4,11,2,3,13,9,0,0.00
834,S,1,44,15,-2.2,9.8,11,1,-3,12,10,0,0.00
991,S,1,156,106,4.4,9.8,9,1,-3,10,8,0,0.00
992,S,1,63,53,4.4,9.8,10,-2,-3,8,12,0,0.00
1027,S,1,19,20,8.0,19.9,11,-3,-6,8,14,0,0.00
1190,S,1,76,173,9.3,19.9,10,-5,-6,5,15,0,0.00
1191,S,1,23,98,9.3,19.9,10,-4,-6,6,14,0,0.00
1225,S,1,4,34,5.7,-5.0,11,-2,2,9,13,0,0.00
1351,S,1,81,188,-1.5,-5.0,9,-3,2,6,12,0,0.00
1359,S,1,6,10,-1.5,-5.0,10,1,2,11,9,0,0.00
1425,S,1,57,72,-5.1,-17.5,10,2,5,12,8,0,0.00
1551,S,1,158,88,-14.6,-17.5,10,3,5,13,7,0,0.00
1559,S,1,12,3,-14.6,-17.5,11,6,5,17,5,0,0.00
1631,S,1,118,29,-11.0,6.2,10,4,-2,14,6,0,0.00
1751,S,1,191,81,-5.3,6.2,9,5,-2,14,4,0,0.00
