t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
118,S,1,34,38,0.0,0.0,2,0,0,2,2,0,0.00
127,S,1,1,1,0.0,0.0,2,0,0,2,2,0,0.00
225,S,1,53,55,-0.0,-0.1,3,0,0,3,3,0,0.00
347,S,1,70,72,-0.2,-0.1,4,0,0,4,4,0,0.00
352,S,1,1,2,-0.2,-2.5,5,1,1,6,4,0,0.00
452,S,1,68,69,-0.4,-1.8,6,1,1,7,5,0,0.00
570,S,1,81,82,-0.5,-1.2,7,1,0,8,6,0,0.00
578,S,1,9,9,-0.5,-1.0,7,1,0,8,6,0,0.00
684,S,1,74,78,-0.9,-2.6,9,1,1,10,8,0,0.00
802,S,1,92,93,-1.0,-3.5,10,2,1,12,8,0,0.00
810,S,1,7,7,-1.0,-4.2,11,2,1,13,9,0,0.00
907,S,1,98,94,-1.0,-1.5,10,1,0,11,9,0,0.00
1095,S,1,128,122,-0.7,-0.1,9,1,0,10,8,0,0.00
1096,S,1,94,88,-0.7,-0.0,9,0,0,9,9,0,0.00
1299,S,1,122,131,-0.7,-0.0,9,1,0,10,8,0,0.00
1299,S,1,93,89,-0.7,0.7,9,0,0,9,9,0,0.00
1504,S,1,120,121,-0.6,1.3,9,0,0,9,9,0,0.00
1505,S,1,97,95,-0.6,1.3,9,0,0,9,9,0,0.00
1694,S,1,108,107,-0.4,1.2,8,0,0,8,8,0,0.00
1695,S,1,78,77,-0.4,0.8,9,0,0,9,9,0,0.00
1904,S,1,114,112,-0.3,0.4,9,0,0,9,9,0,0.00
1905,S,1,99,98,-0.3,-0.1,9,0,0,9,9,0,0.00
2095,S,1,113,113,-0.2,-0.4,8,0,0,8,8,0,0.00
2095,S,1,80,79,-0.2,0.2,8,0,0,8,8,0,0.00
2224,S,1,113,112,-0.2,0.6,9,0,0,9,9,0,0.00
2233,S,1,5,5,-0.2,0.7,10,0,0,10,10,0,0.00
2343,S,1,112,111,-0.1,0.1,9,0,0,9,9,0,0.00
2531,S,1,112,114,-0.1,-0.2,9,0,0,9,9,0,0.00
2532,S,1,84,84,-0.1,0.1,9,0,0,9,9,0,0.00
2660,S,1,110,107,-0.1,0.4,9,0,0,9,9,0,0.00
2669,S,1,12,12,-0.1,0.4,9,0,0,9,9,0,0.00
2780,S,1,108,106,0.1,0.1,9,0,0,9,9,0,0.00
2901,S,1,116,115,0.1,-0.1,9,0,0,9,9,0,0.00
2906,S,1,16,17,0.1,-0.2,9,0,0,9,9,0,0.00
3007,S,1,98,100,0.0,-0.4,9,0,0,9,9,0,0.00
3125,S,1,120,116,0.0,-0.4,9,0,0,9,9,0,0.00
3134,S,1,5,4,0.0,-0.4,10,0,0,10,10,0,0.00
3240,S,1,111,108,0.3,0.4,9,0,0,9,9,0,0.00
3357,S,1,114,115,0.3,0.8,8,0,0,8,8,0,0.00
3366,S,1,2,1,0.3,1.1,11,0,0,11,11,0,0.00
3462,S,1,105,105,0.3,0.8,10,0,0,10,10,0,0.00
3585,S,1,130,127,0.3,0.5,9,0,0,9,9,0,0.00
3589,S,1,19,19,0.3,0.7,9,0,0,9,9,0,0.00
3690,S,1,109,105,0.4,0.8,9,0,0,9,9,0,0.00
3808,S,1,120,121,0.4,0.8,8,0,0,8,8,0,0.00
3817,S,1,1,2,0.4,0.8,11,0,0,11,11,0,0.00
3922,S,1,123,123,0.4,0.1,9,0,0,9,9,0,0.00
4041,S,1,129,127,0.4,-0.3,8,0,0,8,8,0,0.00
4049,S,1,14,13,0.4,-0.5,9,0,0,9,9,0,0.00
4146,S,1,98,99,0.5,-0.6,9,0,0,9,9,0,0.00
4268,S,1,116,116,0.6,-0.6,9,0,0,9,9,0,0.00
4273,S,1,1,1,0.6,1.0,11,-1,0,10,12,0,0.00
4379,S,1,113,115,0.5,-0.8,9,0,0,9,9,0,0.00
4567,S,1,122,122,-0.1,-1.9,8,0,1,8,8,0,0.00
4567,S,1,74,80,-0.1,-3.0,9,1,1,10,8,0,0.00
4696,S,1,125,119,-0.1,-3.9,9,1,1,10,8,0,0.00
4705,S,1,3,3,-0.1,-4.1,10,1,1,11,9,0,0.00
4809,S,1,122,114,0.5,-1.3,9,0,0,9,9,0,0.00
4994,S,1,126,124,0.8,0.1,8,0,0,8,8,0,0.00
4994,S,1,82,82,0.8,0.6,8,-1,0,7,9,0,0.00
5130,S,1,113,118,0.8,1.0,8,-1,0,7,9,0,0.00
5135,S,1,16,16,0.8,0.8,9,-1,0,8,10,0,0.00
5249,S,1,104,105,0.5,-0.1,9,0,0,9,9,0,0.00
5433,S,1,110,112,0.3,-0.5,9,0,0,9,9,0,0.00
5433,S,1,78,79,0.3,-0.7,9,0,0,9,9,0,0.00
5570,S,1,116,118,0.3,-0.8,9,0,0,9,9,0,0.00
5575,S,1,16,17,0.3,-1.0,9,0,0,9,9,0,0.00
5689,S,1,108,107,0.0,-1.3,9,0,0,9,9,0,0.00
5807,S,1,117,115,0.0,-1.3,8,0,0,8,8,0,0.00
5816,S,1,2,2,0.0,-1.3,10,0,0,10,10,0,0.00
5921,S,1,111,113,0.0,-0.8,9,0,0,9,9,0,0.00
6040,S,1,117,118,0.0,-0.6,8,0,0,8,8,0,0.00
6048,S,1,13,13,0.0,-0.5,9,0,0,9,9,0,0.00
6134,S,1,81,81,-0.2,-0.8,10,0,0,10,10,0,0.00
6253,S,1,119,120,-0.2,-1.0,9,1,0,10,8,0,0.00
