t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
118,S,1,39,39,0.0,0.0,2,0,0,2,2,0,0.00
126,S,1,4,5,0.0,0.0,2,0,0,2,2,0,0.00
225,S,1,58,59,-0.1,-1.0,3,0,0,3,3,0,0.00
343,S,1,75,80,-0.1,-1.4,4,1,0,5,3,0,0.00
352,S,1,2,2,-0.1,-2.6,5,1,1,6,4,0,0.00
454,S,1,76,78,-0.7,-2.0,6,1,1,7,5,0,0.00
572,S,1,83,87,-0.7,-1.6,6,1,1,7,5,0,0.00
580,S,1,3,2,-0.7,-1.3,8,1,0,9,7,0,0.00
677,S,1,79,80,-1.1,-1.7,9,1,1,10,8,0,0.00
865,S,1,102,101,-1.1,-1.9,10,2,1,12,8,0,0.00
866,S,1,88,80,-1.1,1.8,10,0,-1,10,10,0,0.00
1069,S,1,114,117,-0.4,4.6,9,-1,-2,8,10,0,0.00
1069,S,1,91,89,-0.4,3.0,9,-1,-1,8,10,0,0.00
1195,S,1,114,109,-0.4,1.7,9,0,-1,9,9,0,0.00
1203,S,1,1,1,-0.4,1.4,11,0,-1,11,11,0,0.00
1314,S,1,128,126,-0.0,1.4,10,0,0,10,10,0,0.00
1502,S,1,128,123,0.4,1.4,8,0,0,8,8,0,0.00
1503,S,1,89,85,0.4,2.0,9,-1,-1,8,10,0,0.00
1632,S,1,121,121,0.4,2.5,9,-1,-1,8,10,0,0.00
1640,S,1,4,4,0.4,2.6,10,-1,-1,9,11,0,0.00
1751,S,1,120,128,0.1,-0.1,9,0,0,9,9,0,0.00
1873,S,1,121,124,-0.0,-1.4,8,1,1,9,7,0,0.00
1878,S,1,2,2,-0.0,-3.5,10,1,1,11,9,0,0.00
1979,S,1,110,103,-0.1,-0.2,10,0,0,10,10,0,0.00
2097,S,1,126,122,-0.0,1.6,9,0,-1,9,9,0,0.00
2105,S,1,13,13,-0.0,2.5,9,-1,-1,8,10,0,0.00
2211,S,1,105,110,0.2,0.3,9,0,0,9,9,0,0.00
2395,S,1,114,114,-0.1,-1.2,9,0,0,9,9,0,0.00
2396,S,1,80,79,-0.1,-1.7,9,1,1,10,8,0,0.00
2532,S,1,115,107,-0.1,-2.1,9,1,1,10,8,0,0.00
2537,S,1,4,4,-0.1,-1.5,10,1,1,11,9,0,0.00
2652,S,1,123,115,0.8,1.7,9,-1,-1,8,10,0,0.00
2836,S,1,117,122,1.1,3.3,9,-2,-1,7,11,0,0.00
2836,S,1,84,86,1.1,0.7,9,-1,0,8,10,0,0.00
3043,S,1,119,110,1.2,-1.3,9,0,0,9,9,0,0.00
3043,S,1,86,84,1.2,1.1,9,-1,0,8,10,0,0.00
3243,S,1,112,112,1.3,2.8,9,-2,-1,7,11,0,0.00
3244,S,1,89,94,1.3,0.1,9,-1,0,8,10,0,0.00
3443,S,1,119,119,0.6,-1.9,9,0,1,9,9,0,0.00
3444,S,1,92,96,0.6,-2.6,9,1,1,10,8,0,0.00
3643,S,1,124,120,0.9,-3.1,9,1,1,10,8,0,0.00
3643,S,1,99,88,0.9,-0.6,9,0,0,9,9,0,0.00
3843,S,1,122,129,0.9,1.2,9,-1,0,8,10,0,0.00
3843,S,1,92,98,0.9,-0.4,9,0,0,9,9,0,0.00
4043,S,1,122,121,0.9,-1.5,9,0,1,9,9,0,0.00
4043,S,1,94,91,0.9,-0.4,9,0,0,9,9,0,0.00
4243,S,1,118,119,0.8,0.4,9,-1,0,8,10,0,0.00
4243,S,1,89,94,0.8,-0.6,9,0,0,9,9,0,0.00
4372,S,1,116,119,0.7,-1.3,9,0,0,9,9,0,0.00
4377,S,1,3,3,0.7,-1.9,10,0,1,10,10,0,0.00
4491,S,1,125,126,0.2,-2.4,9,1,1,10,8,0,0.00
4609,S,1,128,115,0.1,-2.6,8,1,1,9,7,0,0.00
4618,S,1,7,6,0.1,-2.7,9,1,1,10,8,0,0.00
4714,S,1,102,101,0.7,1.8,9,-1,-1,8,10,0,0.00
4837,S,1,113,117,0.8,4.1,8,-2,-1,6,10,0,0.00
4841,S,1,17,17,0.8,5.6,9,-2,-2,7,11,0,0.00
4942,S,1,90,101,0.8,-0.0,9,-1,0,8,10,0,0.00
5061,S,1,113,119,0.7,-3.4,9,1,1,10,8,0,0.00
5069,S,1,4,4,0.7,-5.9,10,2,2,12,8,0,0.00
5175,S,1,114,97,0.4,0.9,9,-1,0,8,10,0,0.00
5293,S,1,113,114,0.6,4.6,9,-2,-2,7,11,0,0.00
5301,S,1,2,2,0.6,7.3,11,-3,-3,8,14,0,0.00
5398,S,1,96,118,0.2,-2.9,10,1,1,11,9,0,0.00
5520,S,1,127,129,-0.1,-8.2,8,3,3,11,5,0,0.00
5525,S,1,19,18,-0.1,-12.1,9,4,4,13,5,0,0.00
5586,S,1,68,58,-1.2,-8.5,10,3,3,13,7,0,0.00
5808,S,1,151,118,2.5,-3.6,9,2,1,11,7,0,0.00
5808,S,1,139,108,2.5,6.6,8,-4,-2,4,12,0,0.00
6001,S,1,121,126,4.1,11.8,7,-5,-4,2,12,0,0.00
6002,S,1,97,101,4.1,5.4,7,-4,-2,3,11,0,0.00
6129,S,1,118,126,4.1,0.6,8,-2,0,6,10,0,0.00
6134,S,1,17,18,4.1,-1.2,9,-2,0,7,11,0,0.00
6248,S,1,107,114,2.6,-5.5,9,0,2,9,9,0,0.00
6366,S,1,98,112,2.4,-7.0,8,2,2,10,6,0,0.00
6375,S,1,11,11,2.4,-7.8,9,1,3,10,8,0,0.00
6471,S,1,78,77,1.4,-4.0,10,0,1,10,10,0,0.00
6594,S,1,88,94,1.4,-1.9,9,0,1,9,9,0,0.00
6598,S,1,1,1,1.4,1.5,11,-2,-1,9,13,0,0.00
6699,S,1,72,90,0.4,-5.8,11,1,2,12,10,0,0.00
6884,S,1,98,105,-0.4,-9.8,10,4,3,14,6,0,0.00
6884,S,1,84,75,-0.4,-4.2,9,1,1,10,8,0,0.00
7020,S,1,115,115,-0.3,0.8,9,1,0,10,8,0,0.00
7025,S,1,15,16,-0.3,4.7,10,-2,-2,8,12,0,0.00
7139,S,1,85,111,-0.8,-5.1,10,2,2,12,8,0,0.00
7257,S,1,85,90,-1.2,-11.5,9,5,4,14,4,0,0.00
7265,S,1,11,11,-1.2,-14.7,10,5,5,15,5,0,0.00
7371,S,1,136,93,-1.1,-0.7,9,0,0,9,9,0,0.00
7490,S,1,138,116,-0.7,7.5,8,-2,-3,6,10,0,0.00
7498,S,1,7,7,-0.7,13.6,9,-5,-5,4,14,0,0.00
7584,S,1,88,105,1.5,5.0,9,-3,-2,6,12,0,0.00
7703,S,1,122,150,1.3,0.1,8,-1,0,7,9,0,0.00
7711,S,1,3,2,1.3,-3.5,10,0,1,10,10,0,0.00
7817,S,1,124,118,-1.1,-1.5,9,1,1,10,8,0,0.00
7935,S,1,122,112,-1.0,-0.2,8,1,0,9,7,0,0.00
7944,S,1,0,0,-1.0,0.8,10,0,0,10,10,0,0.00
8049,S,1,118,126,-0.9,-0.8,9,0,0,9,9,0,0.00
8233,S,1,122,124,-0.9,-1.7,8,1,1,9,7,0,0.00
8234,S,1,82,79,-0.9,0.1,8,0,0,8,8,0,0.00
8370,S,1,120,119,-0.9,1.7,9,0,-1,9,9,0,0.00
8375,S,1,18,17,-0.9,1.0,9,0,0,9,9,0,0.00
8490,S,1,119,120,-0.8,0.4,9,0,0,9,9,0,0.00
8608,S,1,119,122,-0.8,0.4,8,0,0,8,8,0,0.00
8616,S,1,8,8,-0.8,0.3,9,0,0,9,9,0,0.00
8713,S,1,95,96,-1.0,0.1,9,0,0,9,9,0,0.00
8901,S,1,116,113,-0.8,-0.1,8,1,0,9,7,0,0.00
8902,S,1,83,80,-0.8,0.6,8,0,0,8,8,0,0.00
9031,S,1,109,109,-0.7,1.2,9,0,0,9,9,0,0.00
9039,S,1,5,5,-0.7,1.3,10,0,0,10,10,0,0.00
9150,S,1,112,112,-0.7,0.4,9,0,0,9,9,0,0.00
9339,S,1,115,112,-0.6,-0.1,8,0,0,8,8,0,0.00
9339,S,1,84,82,-0.6,0.8,8,0,0,8,8,0,0.00
9467,S,1,108,107,-0.6,1.5,8,0,-1,8,8,0,0.00
9476,S,1,8,8,-0.6,1.6,10,0,-1,10,10,0,0.00
9581,S,1,104,103,-0.4,1.0,9,0,0,9,9,0,0.00
9699,S,1,118,118,-0.4,0.7,8,0,0,8,8,0,0.00
9707,S,1,6,6,-0.4,0.5,9,0,0,9,9,0,0.00
9793,S,1,83,84,-0.5,0.4,9,0,0,9,9,0,0.00
9991,S,1,113,112,-0.2,0.3,9,0,0,9,9,0,0.00
9992,S,1,94,92,-0.2,0.8,8,0,0,8,8,0,0.00
10181,S,1,103,102,-0.3,1.1,8,0,0,8,8,0,0.00
10181,S,1,74,74,-0.3,0.3,8,0,0,8,8,0,0.00
10311,S,1,102,105,-0.3,-0.4,9,0,0,9,9,0,0.00
10319,S,1,5,5,-0.3,-0.5,10,0,0,10,10,0,0.00
10430,S,1,111,110,-0.5,-0.4,9,0,0,9,9,0,0.00
10552,S,1,117,115,-0.5,-0.4,8,0,0,8,8,0,0.00
10556,S,1,3,3,-0.5,0.1,10,0,0,10,10,0,0.00
10658,S,1,104,104,-0.4,-0.1,9,0,0,9,9,0,0.00
10842,S,1,118,122,-0.5,-0.3,8,0,0,8,8,0,0.00
