t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
117,S,1,21,30,-0.0,0.0,2,0,0,2,2,0,0.00
126,S,1,2,2,-0.0,0.0,3,0,0,3,3,0,0.00
219,S,1,35,36,0.0,0.0,4,0,0,4,4,0,0.00
337,S,1,45,58,-0.0,0.0,5,0,0,5,5,0,0.00
345,S,1,2,3,-0.0,0.0,5,0,0,5,5,0,0.00
391,S,1,16,25,-0.1,-0.5,7,0,0,7,7,0,0.00
431,S,1,5,7,-1.0,-0.5,7,0,0,7,7,0,0.00
431,S,1,13,20,-1.0,-10.9,8,3,2,11,5,0,0.00
554,S,1,64,77,-1.8,-10.9,9,3,2,12,6,0,0.00
558,S,1,12,13,-1.8,-10.9,9,3,2,12,6,0,0.00
608,S,1,31,30,-2.4,-10.6,11,3,2,14,8,0,0.00
644,S,1,9,8,-3.1,-10.6,11,3,2,14,8,0,0.00
767,S,1,132,89,-3.0,-15.1,11,5,3,16,6,0,0.00
770,S,1,24,15,-3.0,-15.1,11,4,3,15,7,0,0.00
821,S,1,58,36,-2.7,-4.9,11,2,1,13,9,0,0.00
861,S,1,15,10,-0.3,-4.9,11,2,1,13,9,0,0.00
861,S,1,45,29,-0.3,12.5,11,-2,-3,9,13,0,0.00
984,S,1,137,123,1.5,12.5,10,-3,-3,7,13,0,0.00
988,S,1,19,20,1.5,12.5,10,-3,-3,7,13,0,0.00
1059,S,1,60,67,4.7,21.3,10,-6,-4,4,16,0,0.00
1178,S,1,110,151,4.4,21.3,9,-7,-4,2,16,0,0.00
1187,S,1,3,4,4.4,21.3,10,-6,-4,4,16,0,0.00
1232,S,1,41,66,4.2,8.9,10,-3,-2,7,13,0,0.00
1273,S,1,10,17,1.4,8.9,10,-3,-2,7,13,0,0.00
1273,S,1,22,34,1.4,-10.5,10,2,2,12,8,0,0.00
1396,S,1,127,136,-0.8,-10.5,9,2,2,11,7,0,0.00
1400,S,1,20,19,-0.8,-10.5,10,2,2,12,8,0,0.00
1450,S,1,46,39,-2.2,-18.4,10,4,4,14,6,0,0.00
1489,S,1,13,11,-3.4,-18.4,11,4,4,15,7,0,0.00
1490,S,1,36,27,-3.4,-24.2,11,6,5,17,5,0,0.00
1647,S,1,167,104,-2.1,-24.2,9,7,5,16,2,0,0.00
1648,S,1,89,49,-2.1,-24.2,10,6,5,16,4,0,0.00
1678,S,1,18,10,1.5,-24.2,10,6,5,16,4,0,0.00
1687,S,1,7,4,1.5,2.9,10,-1,-1,9,11,0,0.00
1811,S,1,163,120,3.4,2.9,9,-2,-1,7,11,0,0.00
1815,S,1,0,1,3.4,2.9,11,-2,-1,9,13,0,0.00
1870,S,1,55,52,5.5,16.4,11,-5,-3,6,16,0,0.00
2015,S,1,116,153,9.4,16.4,10,-6,-3,4,16,0,0.00
2016,S,1,22,33,9.4,16.4,10,-7,-3,3,17,0,0.00
2074,S,1,43,71,9.5,8.7,10,-5,-2,5,15,0,0.00
2254,S,1,117,197,4.5,8.7,8,-6,-2,2,14,0,0.00
2254,S,1,61,103,4.5,8.7,9,-3,-2,6,12,0,0.00
2290,S,1,10,16,0.9,8.7,9,-4,-2,5,13,0,0.00
2447,S,1,121,137,-4.8,-10.6,9,2,2,11,7,0,0.00
2447,S,1,56,55,-4.8,-10.6,9,4,2,13,5,0,0.00
2478,S,1,11,10,-6.5,-10.6,10,4,2,14,6,0,0.00
2487,S,1,4,3,-6.5,-20.3,11,6,4,17,5,0,0.00
2612,S,1,168,112,-6.4,-20.3,9,7,4,16,2,0,0.00
2616,S,1,28,17,-6.4,-20.3,10,6,4,16,4,0,0.00
2671,S,1,69,39,-6.1,-8.0,10,4,2,14,6,0,0.00
2855,S,1,202,107,0.8,-8.0,9,5,2,14,4,0,0.00
2855,S,1,104,55,0.8,-8.0,9,1,2,10,8,0,0.00
2890,S,1,16,9,4.4,-8.0,10,1,2,11,9,0,0.00
3064,S,1,141,124,13.1,11.0,9,-4,-2,5,13,0,0.00
3064,S,1,76,85,13.1,11.0,9,-7,-2,2,16,0,0.00
3095,S,1,11,14,12.8,11.0,10,-7,-2,3,17,0,0.00
3213,S,1,112,160,12.5,-0.2,8,-5,0,3,13,0,0.00
3222,S,1,8,12,12.5,-0.2,9,-5,0,4,14,0,0.00
3267,S,1,37,56,12.1,-3.6,10,-4,1,6,14,0,0.00
3303,S,1,10,15,8.9,-3.6,10,-4,1,6,14,0,0.00
3426,S,1,115,141,7.7,-16.8,9,1,3,10,8,0,0.00
3429,S,1,17,21,7.7,-16.8,10,0,3,10,10,0,0.00
3480,S,1,38,44,6.4,-20.8,11,2,4,13,9,0,0.00
3520,S,1,10,11,3.5,-20.8,11,2,4,13,9,0,0.00
3520,S,1,30,32,3.5,-25.4,11,4,5,15,7,0,0.00
3677,S,1,130,115,2.4,-25.4,10,5,5,15,5,0,0.00
3678,S,1,71,54,2.4,-25.4,10,4,5,14,6,0,0.00
3713,S,1,14,10,3.2,-25.4,11,4,5,15,7,0,0.00
3717,S,1,30,22,3.2,-1.2,11,-1,0,10,12,0,0.00
3842,S,1,147,138,4.0,-1.2,9,0,0,9,9,0,0.00
3846,S,1,20,19,4.0,-1.2,9,-1,0,8,10,0,0.00
3896,S,1,39,40,4.9,8.1,10,-4,-2,6,14,0,0.00
3936,S,1,12,13,6.2,8.1,10,-4,-2,6,14,0,0.00
3937,S,1,28,32,6.2,19.0,10,-6,-4,4,16,0,0.00
4059,S,1,114,165,6.4,19.0,9,-6,-4,3,15,0,0.00
4063,S,1,2,2,6.4,19.0,10,-6,-4,4,16,0,0.00
4113,S,1,44,70,6.1,7.2,10,-4,-1,6,14,0,0.00
4153,S,1,11,16,2.8,7.2,10,-4,-1,6,14,0,0.00
4154,S,1,22,36,2.8,-11.4,10,1,2,11,9,0,0.00
4311,S,1,120,140,-0.9,-11.4,9,2,2,11,7,0,0.00
4312,S,1,55,59,-0.9,-11.4,9,2,2,11,7,0,0.00
4347,S,1,11,11,-3.2,-11.4,11,2,2,13,9,0,0.00
4351,S,1,29,29,-3.2,-20.7,11,5,4,16,6,0,0.00
4511,S,1,145,113,-3.3,-20.7,9,6,4,15,3,0,0.00
4511,S,1,79,53,-3.3,-20.7,10,5,4,15,5,0,0.00
4547,S,1,15,10,-1.3,-20.7,11,5,4,16,6,0,0.00
4551,S,1,36,26,-1.3,4.6,11,-1,-1,10,12,0,0.00
4711,S,1,136,129,0.3,4.6,9,0,-1,9,9,0,0.00
4711,S,1,62,57,0.3,4.6,10,-1,-1,9,11,0,0.00
4747,S,1,12,11,1.4,4.6,11,-1,-1,10,12,0,0.00
4751,S,1,31,30,1.4,17.2,11,-4,-3,7,15,0,0.00
4911,S,1,114,148,1.8,17.2,9,-4,-3,5,13,0,0.00
4911,S,1,54,75,1.8,17.2,10,-4,-3,6,14,0,0.00
4947,S,1,10,14,-0.1,17.2,11,-4,-3,7,15,0,0.00
4951,S,1,26,38,-0.1,-6.4,11,1,1,12,10,0,0.00
5076,S,1,125,139,-1.2,-6.4,9,2,1,11,7,0,0.00
5080,S,1,19,20,-1.2,-6.4,10,1,1,11,9,0,0.00
5130,S,1,42,42,-2.3,-14.0,10,3,3,13,7,0,0.00
5171,S,1,11,10,-3.9,-14.0,11,3,3,14,8,0,0.00
5171,S,1,34,32,-3.9,-22.0,11,5,4,16,6,0,0.00
5294,S,1,149,109,-4.2,-22.0,10,7,4,17,3,0,0.00
5298,S,1,25,17,-4.2,-22.0,10,6,4,16,4,0,0.00
5348,S,1,57,35,-4.0,-9.4,10,3,2,13,7,0,0.00
5389,S,1,16,10,-1.3,-9.4,10,3,2,13,7,0,0.00
5389,S,1,42,27,-1.3,10.3,10,-2,-2,8,12,0,0.00
5512,S,1,131,126,0.7,10.3,9,-2,-2,7,11,0,0.00
5516,S,1,18,18,0.7,10.3,9,-3,-2,6,12,0,0.00
5566,S,1,36,40,2.0,16.9,10,-4,-3,6,14,0,0.00
5602,S,1,10,12,3.1,16.9,10,-4,-3,6,14,0,0.00
5725,S,1,107,161,2.9,23.4,9,-7,-5,2,16,0,0.00
