t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
118,S,1,33,36,0.0,0.0,2,0,0,2,2,0,0.00
126,S,1,1,2,0.0,0.0,2,0,0,2,2,0,0.00
232,S,1,58,58,-0.1,0.1,3,0,0,3,3,0,0.00
417,S,1,72,73,-0.1,0.2,4,0,0,4,4,0,0.00
418,S,1,58,57,-0.1,0.5,5,0,0,5,5,0,0.00
623,S,1,75,74,-0.1,0.7,7,0,0,7,7,0,0.00
624,S,1,59,58,-0.1,0.4,8,0,0,8,8,0,0.00
754,S,1,73,76,-0.1,0.2,10,0,0,10,10,0,0.00
758,S,1,12,12,-0.1,0.3,10,0,0,10,10,0,0.00
872,S,1,92,93,-0.3,-1.6,11,1,0,12,10,0,0.00
1057,S,1,117,113,-0.1,-2.6,10,1,1,11,9,0,0.00
1057,S,1,92,84,-0.1,-0.4,9,0,0,9,9,0,0.00
1193,S,1,117,118,-0.1,1.5,9,0,0,9,9,0,0.00
1198,S,1,17,16,-0.1,2.2,10,-1,-1,9,11,0,0.00
1311,S,1,107,113,0.1,0.3,10,0,0,10,10,0,0.00
1496,S,1,119,120,-0.2,-0.9,9,0,0,9,9,0,0.00
1497,S,1,83,82,-0.2,-1.0,9,0,0,9,9,0,0.00
1632,S,1,116,115,-0.2,-1.0,9,0,0,9,9,0,0.00
1637,S,1,16,16,-0.2,-0.4,10,0,0,10,10,0,0.00
1751,S,1,95,96,-0.0,0.4,10,0,0,10,10,0,0.00
1869,S,1,105,105,-0.0,0.6,9,0,0,9,9,0,0.00
1877,S,1,2,2,-0.0,0.7,11,0,0,11,11,0,0.00
1974,S,1,100,101,-0.2,-0.5,10,0,0,10,10,0,0.00
2162,S,1,120,119,-0.2,-1.2,9,1,0,10,8,0,0.00
2163,S,1,88,78,-0.2,0.1,9,0,0,9,9,0,0.00
2291,S,1,111,115,-0.2,1.0,9,0,0,9,9,0,0.00
2300,S,1,12,13,-0.2,1.2,10,0,0,10,10,0,0.00
2410,S,1,113,111,0.0,0.5,9,0,0,9,9,0,0.00
2532,S,1,105,106,0.0,0.1,9,0,0,9,9,0,0.00
2536,S,1,16,16,0.0,0.4,10,0,0,10,10,0,0.00
2637,S,1,87,87,0.1,1.4,10,0,0,10,10,0,0.00
2821,S,1,112,109,0.3,1.8,9,-1,-1,8,10,0,0.00
2821,S,1,73,76,0.3,1.3,9,-1,0,8,10,0,0.00
3037,S,1,116,114,0.1,0.9,10,-1,0,9,11,0,0.00
3038,S,1,100,106,0.1,-1.0,9,0,0,9,9,0,0.00
3156,S,1,110,108,-0.0,-1.9,9,1,1,10,8,0,0.00
3164,S,1,5,4,-0.0,-2.7,10,1,1,11,9,0,0.00
3270,S,1,105,98,0.2,-0.1,10,0,0,10,10,0,0.00
3455,S,1,113,111,0.3,1.3,9,-1,0,8,10,0,0.00
3455,S,1,76,81,0.3,-0.2,9,0,0,9,9,0,0.00
3662,S,1,113,115,0.1,-1.4,9,0,0,9,9,0,0.00
3662,S,1,84,84,0.1,-1.5,9,0,0,9,9,0,0.00
3862,S,1,104,103,0.1,-1.5,8,0,0,8,8,0,0.00
3862,S,1,70,69,0.1,-1.4,9,0,0,9,9,0,0.00
4062,S,1,90,90,0.2,-1.3,9,0,0,9,9,0,0.00
4062,S,1,70,71,0.2,-0.3,9,0,0,9,9,0,0.00
4261,S,1,101,101,0.0,0.2,9,0,0,9,9,0,0.00
4262,S,1,79,76,0.0,0.2,9,0,0,9,9,0,0.00
4391,S,1,106,105,0.1,0.2,8,0,0,8,8,0,0.00
4396,S,1,15,15,0.1,0.8,9,0,0,9,9,0,0.00
4509,S,1,103,102,0.2,1.1,9,0,0,9,9,0,0.00
4628,S,1,101,101,0.2,1.1,9,0,0,9,9,0,0.00
4636,S,1,3,3,0.2,1.1,10,0,0,10,10,0,0.00
4733,S,1,93,94,0.3,0.1,10,0,0,10,10,0,0.00
4855,S,1,115,113,0.3,-0.5,9,0,0,9,9,0,0.00
4860,S,1,16,16,0.3,-0.5,10,0,0,10,10,0,0.00
4966,S,1,94,94,0.3,0.1,10,0,0,10,10,0,0.00
