t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,0,0,0,0,0,0,0.00
221,S,1,0,0,-0.0,0.0,9,0,0,89,89,0,0.00
222,S,1,0,0,-0.0,0.0,9,0,0,89,89,0,0.00
442,S,1,105,125,-0.3,-1.7,16,8,6,104,88,0,0.00
443,S,1,0,1,-0.3,-1.7,16,8,6,104,88,0,0.00
663,S,1,201,214,-1.3,-3.7,14,20,12,114,74,0,0.00
664,S,1,201,214,-1.3,-3.7,14,20,12,114,74,0,0.00
884,S,1,244,213,-1.0,3.1,14,-4,-10,90,98,0,0.00
884,S,1,244,213,-1.0,3.1,14,-4,-10,90,98,0,0.00
1015,S,1,140,138,-0.5,7.6,14,-21,-24,73,115,0,0.00
1016,S,1,140,0,0.0,0.0,0,0,0,0,0,0,0.00
1147,S,1,105,126,-0.3,-2.6,1,10,8,91,71,0,0.00
1359,S,1,187,193,-1.8,-2.0,7,17,6,104,70,0,0.00
1360,S,1,187,193,-1.8,-2.0,7,17,6,104,70,0,0.00
1581,S,1,213,187,-0.8,3.4,11,-6,-11,85,97,0,0.00
1582,S,1,213,187,-0.8,3.4,11,-6,-11,85,97,0,0.00
1802,S,1,213,216,0.1,2.7,13,-9,-9,84,102,0,0.00
1803,S,1,1,0,0.1,2.7,16,-9,-9,87,105,0,0.00
2023,S,1,227,227,0.2,1.4,16,-5,-4,91,101,0,0.00
2023,S,1,227,227,0.2,1.4,16,-5,-4,91,101,0,0.00
2244,S,1,223,227,0.1,-0.5,17,1,2,98,96,0,0.00
2244,S,1,223,227,0.1,-0.5,17,1,2,98,96,0,0.00
2375,S,1,134,139,-0.1,-2.3,18,8,7,106,90,0,0.00
2375,S,1,134,139,-0.1,-2.3,18,8,7,106,90,0,0.00
2506,S,1,125,121,-0.6,-0.1,1,4,0,85,77,0,0.00
2628,S,1,122,119,-0.6,0.5,8,2,-2,90,86,0,0.00
2633,S,1,4,4,-0.6,0.5,13,2,-2,95,91,0,0.00
2762,S,1,117,116,-0.1,1.2,1,-3,-4,78,84,0,0.00
2884,S,1,116,118,-0.1,1.7,8,-5,-5,83,93,0,0.00
2888,S,1,116,118,-0.1,1.7,8,-5,-5,83,93,0,0.00
3008,S,1,101,101,-0.2,0.8,1,-2,-3,79,83,0,0.00
3220,S,1,189,187,-0.1,1.0,7,-2,-3,85,89,0,0.00
3220,S,1,189,187,-0.1,1.0,7,-2,-3,85,89,0,0.00
3442,S,1,184,192,-0.5,-1.9,12,9,6,101,83,0,0.00
3442,S,1,184,192,-0.5,-1.9,12,9,6,101,83,0,0.00
3662,S,1,211,209,-0.8,0.5,15,3,-2,98,92,0,0.00
3663,S,1,1,0,-0.8,0.5,18,3,-2,101,95,0,0.00
3794,S,1,138,137,-0.7,1.8,19,-1,-6,98,100,0,0.00
3794,S,1,138,137,-0.7,1.8,19,-1,-6,98,100,0,0.00
3926,S,1,127,125,-0.3,1.5,1,-3,-5,78,84,0,0.00
3927,S,1,127,125,-0.3,1.5,1,-3,-5,78,84,0,0.00
4139,S,1,209,211,-0.4,0.9,8,-1,-3,87,89,0,0.00
4139,S,1,209,211,-0.4,0.9,8,-1,-3,87,89,0,0.00
