t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,4,0,4,4,0,0.00
123,S,1,32,36,0.0,0.0,7,0,7,7,0,0.00
127,S,1,8,5,0.0,0.0,8,0,8,8,0,0.00
200,S,1,37,31,0.0,0.0,12,0,12,12,0,0.00
371,S,1,99,85,0.5,0.7,12,0,12,12,0,0.00
371,S,1,75,67,0.5,0.7,11,0,11,11,0,0.00
407,S,1,12,11,1.6,7.8,12,0,12,12,0,0.00
525,S,1,128,129,1.9,7.2,10,-2,8,12,0,0.00
534,S,1,7,7,1.9,7.2,10,-2,8,12,0,0.00
579,S,1,41,45,2.1,7.4,11,-2,9,13,0,0.00
620,S,1,12,12,2.5,9.3,11,-2,9,13,0,0.00
620,S,1,33,35,2.5,9.3,11,-2,9,13,0,0.00
743,S,1,122,135,2.4,7.9,10,-3,7,13,0,0.00
747,S,1,18,22,2.4,7.9,10,-2,8,12,0,0.00
797,S,1,39,46,2.1,4.8,11,-1,10,12,0,0.00
837,S,1,12,13,0.9,-4.3,11,-1,10,12,0,0.00
838,S,1,30,32,0.9,-4.3,11,1,12,10,0,0.00
995,S,1,128,129,-0.1,-5.0,9,1,10,8,0,0.00
995,S,1,60,55,-0.1,-5.0,10,1,11,9,0,0.00
1030,S,1,11,10,-0.2,-5.5,10,1,11,9,0,0.00
1035,S,1,1,1,-0.2,-5.5,12,1,13,11,0,0.00
1159,S,1,137,134,-0.2,-4.7,10,1,11,9,0,0.00
1163,S,1,3,3,-0.2,-4.7,11,1,12,10,0,0.00
1213,S,1,54,52,-0.1,-3.3,11,0,11,11,0,0.00
1253,S,1,12,13,0.1,-1.1,11,0,11,11,0,0.00
1253,S,1,28,30,0.1,-1.1,11,0,11,11,0,0.00
1411,S,1,132,132,0.2,-0.9,9,0,9,9,0,0.00
1411,S,1,61,60,0.2,-0.9,10,0,10,10,0,0.00
1447,S,1,12,11,0.1,-1.2,11,0,11,11,0,0.00
1451,S,1,30,30,0.1,-1.2,11,0,11,11,0,0.00
1571,S,1,129,128,0.2,-1.0,10,0,10,10,0,0.00
1579,S,1,1,1,0.2,-1.0,11,0,11,11,0,0.00
1651,S,1,85,85,0.4,0.6,10,0,10,10,0,0.00
1805,S,1,140,135,0.4,0.6,10,0,10,10,0,0.00
1806,S,1,60,59,0.4,0.6,10,0,10,10,0,0.00
1836,S,1,18,17,0.6,1.7,10,-1,9,11,0,0.00
1975,S,1,129,132,0.6,1.5,9,-1,8,10,0,0.00
1978,S,1,20,21,0.6,1.5,10,-1,9,11,0,0.00
2054,S,1,71,76,0.5,0.7,10,-1,9,11,0,0.00
2206,S,1,112,125,0.1,0.0,9,-1,8,10,0,0.00
2207,S,1,47,54,0.1,0.0,10,0,10,10,0,0.00
2237,S,1,16,17,-0.9,-7.1,11,2,13,9,0,0.00
2415,S,1,130,118,-1.3,-6.5,9,2,11,7,0,0.00
2415,S,1,71,58,-1.3,-6.5,10,2,12,8,0,0.00
2450,S,1,13,10,-0.4,0.6,10,2,12,8,0,0.00
