t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,hi,sb,lp
4082,S,1,2,2,0.0,0.4,59,-2,-1,78,82,-0.000,0,0.00
4211,S,1,99,100,0.2,0.4,28,-2,-1,78,82,-0.000,0,0.00
4333,S,1,100,100,0.2,-0.3,50,0,1,80,80,-0.010,0,0.00
4337,S,1,100,100,0.2,-0.3,50,0,1,80,80,-0.010,0,0.00
4457,S,1,83,82,0.1,0.2,13,-1,-1,79,81,-0.010,0,0.00
4669,S,1,163,163,0.2,0.5,38,-3,-2,77,83,-0.010,0,0.00
4669,S,1,163,163,0.2,0.5,38,-3,-2,77,83,-0.010,0,0.00
4890,S,1,171,171,0.3,0.2,56,-2,-1,78,82,-0.010,0,0.00
4891,S,1,171,171,0.3,0.2,56,-2,-1,78,82,-0.010,0,0.00
5112,S,1,167,166,0.1,0.2,69,-1,-1,79,81,-0.010,0,0.00
5112,S,1,167,166,0.1,0.2,69,-1,-1,79,81,-0.010,0,0.00
5243,S,1,97,97,0.1,0.2,79,-1,-1,79,81,-0.010,0,0.00
5243,S,1,97,97,0.1,0.2,79,-1,-1,79,81,-0.010,0,0.00
5375,S,1,92,93,0.0,-0.7,13,2,2,82,78,-0.010,0,0.00
5376,S,1,92,93,0.0,-0.7,13,2,2,82,78,-0.010,0,0.00
5497,S,1,102,99,0.0,-0.4,39,1,1,81,79,-0.010,0,0.00
5502,S,1,2,1,0.0,-0.4,60,1,1,81,79,-0.010,0,0.00
5631,S,1,97,95,0.2,0.1,28,-2,0,78,82,-0.010,0,0.00
5753,S,1,94,97,0.2,0.1,50,-2,0,78,82,-0.010,0,0.00
5757,S,1,94,97,0.2,0.1,50,-2,0,78,82,-0.010,0,0.00
5877,S,1,82,82,0.2,0.3,11,-2,-1,78,82,-0.010,0,0.00
6089,S,1,162,163,0.2,-0.2,36,-1,1,79,81,-0.020,0,0.00
6090,S,1,0,0,0.2,-0.2,57,-1,1,79,81,-0.020,0,0.00
6311,S,1,170,166,0.3,0.3,65,-3,-1,77,83,-0.020,0,0.00
6311,S,1,170,166,0.3,0.3,65,-3,-1,77,83,-0.020,0,0.00
6442,S,1,96,98,0.3,-0.0,75,-1,0,79,81,-0.020,0,0.00
6443,S,1,96,98,0.3,-0.0,75,-1,0,79,81,-0.020,0,0.00
6575,S,1,88,90,0.1,-0.4,13,1,1,81,79,-0.020,0,0.00
6786,S,1,168,162,0.1,-0.3,37,1,1,81,79,-0.020,0,0.00
6787,S,1,168,162,0.1,-0.3,37,1,1,81,79,-0.020,0,0.00
7008,S,1,172,169,0.2,0.1,54,-2,0,78,82,-0.020,0,0.00
7008,S,1,172,169,0.2,0.1,54,-2,0,78,82,-0.020,0,0.00
7229,S,1,170,175,0.2,0.2,65,-2,-1,78,82,-0.030,0,0.00
7230,S,1,0,0,0.2,0.2,77,-2,-1,78,82,-0.030,0,0.00
7450,S,1,172,171,0.2,0.4,78,-2,-1,78,82,-0.030,0,0.00
7451,S,1,172,171,0.2,0.4,78,-2,-1,78,82,-0.030,0,0.00
7671,S,1,168,169,0.2,1.0,83,-5,-3,78,88,-0.030,0,0.00
7672,S,1,168,169,0.2,1.0,83,-5,-3,78,88,-0.030,0,0.00
7802,S,1,99,101,0.3,0.4,87,-3,-1,84,90,-0.030,0,0.00
7803,S,1,99,101,0.3,0.4,87,-3,-1,84,90,-0.030,0,0.00
7934,S,1,93,95,-0.1,-0.8,11,3,2,83,77,-0.030,0,0.00
8146,S,1,177,172,-0.2,0.3,35,0,-1,80,80,-0.030,0,0.00
8146,S,1,177,172,-0.2,0.3,35,0,-1,80,80,-0.030,0,0.00
8367,S,1,174,176,-0.0,0.2,51,0,-1,80,80,-0.030,0,0.00
8368,S,1,174,176,-0.0,0.2,51,0,-1,80,80,-0.030,0,0.00
8589,S,1,172,171,0.0,-0.6,63,2,2,82,78,-0.030,0,0.00
8589,S,1,172,171,0.0,-0.6,63,2,2,82,78,-0.030,0,0.00
8810,S,1,177,174,0.2,0.5,71,-3,-2,77,83,-0.030,0,0.00
8810,S,1,177,174,0.2,0.5,71,-3,-2,77,83,-0.030,0,0.00
8941,S,1,104,105,0.2,0.1,79,-2,0,78,82,-0.030,0,0.00
8942,S,1,104,105,0.2,0.1,79,-2,0,78,82,-0.030,0,0.00
9074,S,1,95,91,0.4,-0.3,7,-1,1,79,81,-0.030,0,0.00
9195,S,1,95,93,0.4,-0.0,33,-2,0,78,82,-0.040,0,0.00
9200,S,1,3,3,0.4,-0.0,53,-2,0,78,82,-0.040,0,0.00
9329,S,1,91,93,0.2,-0.1,7,-1,0,79,81,-0.040,0,0.00
9451,S,1,96,97,0.2,0.2,32,-2,-1,78,82,-0.040,0,0.00
9455,S,1,96,97,0.2,0.2,32,-2,-1,78,82,-0.040,0,0.00
9575,S,1,85,85,0.2,-0.4,1,0,1,80,80,-0.040,0,0.00
9787,S,1,171,167,0.3,0.6,28,-3,-2,77,83,-0.040,0,0.00
9787,S,1,171,167,0.3,0.6,28,-3,-2,77,83,-0.040,0,0.00
10009,S,1,171,178,0.2,0.3,46,-2,-1,78,82,-0.040,0,0.00
10009,S,1,171,178,0.2,0.3,46,-2,-1,78,82,-0.040,0,0.00
10230,S,1,178,179,0.1,-0.2,59,0,1,80,80,-0.040,0,0.00
10230,S,1,0,0,0.1,-0.2,72,0,1,80,80,-0.040,0,0.00
10361,S,1,105,103,0.1,0.2,77,-1,-1,79,81,-0.040,0,0.00
10361,S,1,105,103,0.1,0.2,77,-1,-1,79,81,-0.040,0,0.00
10493,S,1,90,89,0.1,-0.2,10,0,1,80,80,-0.040,0,0.00
10494,S,1,90,89,0.1,-0.2,10,0,1,80,80,-0.040,0,0.00
10706,S,1,168,170,-0.0,-0.7,33,2,2,82,78,-0.040,0,0.00
10706,S,1,168,170,-0.0,-0.7,33,2,2,82,78,-0.040,0,0.00
10927,S,1,184,179,-0.0,0.2,49,0,-1,80,80,-0.040,0,0.00
10928,S,1,184,179,-0.0,0.2,49,0,-1,80,80,-0.040,0,0.00
11149,S,1,181,182,0.1,1.4,61,-5,-5,75,85,-0.050,0,0.00
11149,S,1,181,182,0.1,1.4,61,-5,-5,75,85,-0.050,0,0.00
11280,S,1,104,107,0.2,0.8,70,-4,-3,76,84,-0.050,0,0.00
11281,S,1,104,107,0.2,0.8,70,-4,-3,76,84,-0.050,0,0.00
11413,S,1,93,94,0.1,-0.8,3,2,2,82,78,-0.050,0,0.00
11534,S,1,103,100,0.1,-1.7,29,5,6,85,75,-0.050,0,0.00
11539,S,1,103,100,0.1,-1.7,29,5,6,85,75,-0.050,0,0.00
11668,S,1,99,96,0.2,0.1,1,-1,0,79,81,-0.050,0,0.00
11790,S,1,98,97,0.2,0.4,33,-3,-1,77,83,-0.050,0,0.00
11794,S,1,98,97,0.2,0.4,33,-3,-1,77,83,-0.050,0,0.00
11914,S,1,79,80,0.2,0.0,12,-2,0,78,82,-0.050,0,0.00
12036,S,1,99,98,0.2,-0.7,40,1,2,81,79,-0.050,0,0.00
12041,S,1,4,3,0.2,-0.7,61,1,2,81,79,-0.050,0,0.00
12170,S,1,102,101,0.1,-0.1,20,-1,0,79,81,-0.050,0,0.00
12381,S,1,177,178,0.2,0.2,44,-2,-1,78,82,-0.050,0,0.00
12382,S,1,177,178,0.2,0.2,44,-2,-1,78,82,-0.050,0,0.00
12594,S,1,175,173,0.4,0.5,61,-4,-2,76,84,-0.060,0,0.00
12595,S,1,175,173,0.4,0.5,61,-4,-2,76,84,-0.060,0,0.00
12807,S,1,178,179,0.4,-0.1,72,-2,0,78,82,-0.060,0,0.00
12807,S,1,178,179,0.4,-0.1,72,-2,0,78,82,-0.060,0,0.00
13028,S,1,185,186,0.4,-0.3,80,-1,1,79,81,-0.060,0,0.00
13029,S,1,185,186,0.4,-0.3,80,-1,1,79,81,-0.060,0,0.00
13160,S,1,102,99,0.4,0.3,87,-3,-1,84,90,-0.070,0,0.00
13160,S,1,102,99,0.4,0.3,87,-3,-1,84,90,-0.070,0,0.00
13292,S,1,102,101,0.3,-0.5,9,0,2,80,80,-0.070,0,0.00
13293,S,1,102,101,0.3,-0.5,9,0,2,80,80,-0.070,0,0.00
13505,S,1,191,193,0.3,-0.2,35,-1,1,79,81,-0.070,0,0.00
13505,S,1,191,193,0.3,-0.2,35,-1,1,79,81,-0.070,0,0.00
13726,S,1,186,185,0.3,0.3,53,-3,-1,77,83,-0.070,0,0.00
13726,S,1,186,185,0.3,0.3,53,-3,-1,77,83,-0.070,0,0.00
13948,S,1,177,181,0.3,-0.1,66,-2,0,78,82,-0.080,0,0.00
13948,S,1,177,181,0.3,-0.1,66,-2,0,78,82,-0.080,0,0.00
14079,S,1,108,109,0.3,-0.4,77,-1,1,79,81,-0.080,0,0.00
14079,S,1,108,109,0.3,-0.4,77,-1,1,79,81,-0.080,0,0.00
14212,S,1,110,108,0.2,-1.0,41,2,3,82,78,-0.080,0,0.00
14212,S,1,110,108,0.2,-1.0,41,2,3,82,78,-0.080,0,0.00
14424,S,1,176,174,0.2,-0.8,58,1,2,81,79,-0.080,0,0.00
14425,S,1,176,174,0.2,-0.8,58,1,2,81,79,-0.080,0,0.00
14646,S,1,176,175,0.2,0.0,69,-2,0,78,82,-0.080,0,0.00
14646,S,1,176,175,0.2,0.0,69,-2,0,78,82,-0.080,0,0.00
14867,S,1,184,183,0.2,-0.7,77,1,2,81,79,-0.080,0,0.00
14868,S,1,184,183,0.2,-0.7,77,1,2,81,79,-0.080,0,0.00
14999,S,1,106,107,0.2,-0.5,84,0,2,84,84,-0.090,0,0.00
14999,S,1,106,107,0.2,-0.5,84,0,2,84,84,-0.090,0,0.00
15131,S,1,107,109,0.3,0.2,49,-2,-1,78,82,-0.090,0,0.00
15132,S,1,107,109,0.3,0.2,49,-2,-1,78,82,-0.090,0,0.00
15344,S,1,185,184,0.3,-0.1,62,-2,0,78,82,-0.090,0,0.00
15344,S,1,185,184,0.3,-0.1,62,-2,0,78,82,-0.090,0,0.00
15566,S,1,183,185,0.1,0.1,72,-1,0,79,81,-0.090,0,0.00
15566,S,1,183,185,0.1,0.1,72,-1,0,79,81,-0.090,0,0.00
15787,S,1,171,171,0.0,0.2,79,-1,0,79,81,-0.090,0,0.00
15788,S,1,171,171,0.0,0.2,79,-1,0,79,81,-0.090,0,0.00
15919,S,1,105,102,0.0,-0.4,85,1,1,86,84,-0.090,0,0.00
15919,S,1,105,102,0.0,-0.4,85,1,1,86,84,-0.090,0,0.00
16051,S,1,109,109,0.0,-0.5,48,1,2,81,79,-0.090,0,0.00
16052,S,1,109,109,0.0,-0.5,48,1,2,81,79,-0.090,0,0.00
16264,S,1,187,191,-0.0,0.0,61,0,0,80,80,-0.090,0,0.00
16264,S,1,187,191,-0.0,0.0,61,0,0,80,80,-0.090,0,0.00
16485,S,1,183,181,0.0,-0.2,71,0,0,80,80,-0.090,0,0.00
16486,S,1,183,181,0.0,-0.2,71,0,0,80,80,-0.090,0,0.00
16707,S,1,185,185,0.1,-0.2,78,0,1,80,80,-0.090,0,0.00
16707,S,1,185,185,0.1,-0.2,78,0,1,80,80,-0.090,0,0.00
16838,S,1,110,110,0.1,-0.4,84,1,1,85,83,-0.090,0,0.00
16839,S,1,110,110,0.1,-0.4,84,1,1,85,83,-0.090,0,0.00
16971,S,1,106,103,-0.0,-0.2,44,1,1,81,79,-0.090,0,0.00
17182,S,1,185,181,0.0,0.2,58,-1,-1,79,81,-0.090,0,0.00
17182,S,1,185,181,0.0,0.2,58,-1,-1,79,81,-0.090,0,0.00
17404,S,1,189,190,0.1,-0.6,68,1,2,81,79,-0.090,0,0.00
17404,S,1,189,190,0.1,-0.6,68,1,2,81,79,-0.090,0,0.00
17625,S,1,186,185,0.2,0.1,75,-1,0,79,81,-0.090,0,0.00
17626,S,1,186,185,0.2,0.1,75,-1,0,79,81,-0.090,0,0.00
17846,S,1,181,182,0.3,-0.5,80,0,2,80,80,-0.100,0,0.00
17847,S,1,181,182,0.3,-0.5,80,0,2,80,80,-0.100,0,0.00
18067,S,1,185,182,0.3,-0.8,84,0,2,84,84,-0.100,0,0.00
18068,S,1,185,182,0.3,-0.8,84,0,2,84,84,-0.100,0,0.00
18198,S,1,109,107,0.3,-0.3,88,-1,1,87,89,-0.100,0,0.00
18199,S,1,109,107,0.3,-0.3,88,-1,1,87,89,-0.100,0,0.00
18330,S,1,113,113,0.2,-0.9,40,1,3,81,79,-0.100,0,0.00
18543,S,1,195,191,0.4,-0.6,55,-1,2,79,81,-0.110,0,0.00
18543,S,1,195,191,0.4,-0.6,55,-1,2,79,81,-0.110,0,0.00
18764,S,1,190,191,0.5,-0.3,65,-2,1,78,82,-0.110,0,0.00
18765,S,1,190,191,0.5,-0.3,65,-2,1,78,82,-0.110,0,0.00
18986,S,1,187,189,0.5,-0.1,73,-3,0,77,83,-0.110,0,0.00
18986,S,1,187,189,0.5,-0.1,73,-3,0,77,83,-0.110,0,0.00
19117,S,1,112,111,0.5,0.1,80,-4,0,76,84,-0.120,0,0.00
19118,S,1,112,111,0.5,0.1,80,-4,0,76,84,-0.120,0,0.00
19250,S,1,108,106,0.5,0.6,33,-5,-2,75,85,-0.120,0,0.00
19371,S,1,104,106,0.5,-0.1,51,-3,0,77,83,-0.130,0,0.00
19376,S,1,104,106,0.5,-0.1,51,-3,0,77,83,-0.130,0,0.00
19505,S,1,96,98,0.3,-0.6,1,0,2,80,80,-0.130,0,0.00
19627,S,1,106,103,0.3,-0.6,30,0,2,80,80,-0.130,0,0.00
19631,S,1,2,2,0.3,-0.6,53,0,2,80,80,-0.130,0,0.00
19751,S,1,97,94,0.3,-0.2,24,-1,1,79,81,-0.130,0,0.00
19963,S,1,179,182,0.3,-1.1,45,1,3,81,79,-0.130,0,0.00
19963,S,1,179,182,0.3,-1.1,45,1,3,81,79,-0.130,0,0.00
20184,S,1,187,190,0.2,-1.2,59,2,4,82,78,-0.130,0,0.00
20184,S,1,187,190,0.2,-1.2,59,2,4,82,78,-0.130,0,0.00
20405,S,1,190,186,0.3,-0.4,69,-1,1,79,81,-0.140,0,0.00
20406,S,1,190,186,0.3,-0.4,69,-1,1,79,81,-0.140,0,0.00
20626,S,1,180,183,0.3,-0.3,77,-1,1,79,81,-0.140,0,0.00
20627,S,1,180,183,0.3,-0.3,77,-1,1,79,81,-0.140,0,0.00
20757,S,1,106,105,0.2,-0.4,83,0,1,83,83,-0.140,0,0.00
20758,S,1,106,105,0.2,-0.4,83,0,1,83,83,-0.140,0,0.00
20889,S,1,109,108,0.0,0.2,26,-1,-1,79,81,-0.140,0,0.00
21101,S,1,188,189,0.1,0.4,45,-2,-1,78,82,-0.140,0,0.00
21101,S,1,188,189,0.1,0.4,45,-2,-1,78,82,-0.140,0,0.00
21322,S,1,185,188,0.0,0.0,59,0,0,80,80,-0.140,0,0.00
21323,S,1,185,188,0.0,0.0,59,0,0,80,80,-0.140,0,0.00
21544,S,1,186,188,-0.1,-0.5,69,2,2,82,78,-0.140,0,0.00
21544,S,1,186,188,-0.1,-0.5,69,2,2,82,78,-0.140,0,0.00
21765,S,1,186,184,0.0,0.0,76,0,0,80,80,-0.140,0,0.00
21765,S,1,186,184,0.0,0.0,76,0,0,80,80,-0.140,0,0.00
21986,S,1,170,168,-0.1,-0.8,81,3,3,84,78,-0.140,0,0.00
21986,S,1,170,168,-0.1,-0.8,81,3,3,84,78,-0.140,0,0.00
22117,S,1,106,107,-0.1,-0.7,86,3,2,89,83,-0.140,0,0.00
22117,S,1,106,107,-0.1,-0.7,86,3,2,89,83,-0.140,0,0.00
22249,S,1,109,108,-0.2,-0.5,34,3,2,83,77,-0.140,0,0.00
22250,S,1,0,0,-0.2,-0.5,55,3,2,83,77,-0.140,0,0.00
22371,S,1,110,108,-0.1,0.1,65,0,0,80,80,-0.140,0,0.00
22376,S,1,110,108,-0.1,0.1,65,0,0,80,80,-0.140,0,0.00
22505,S,1,97,97,0.0,-0.2,1,1,1,81,79,-0.140,0,0.00
22717,S,1,173,176,0.0,-1.0,28,3,3,83,77,-0.140,0,0.00
22717,S,1,173,176,0.0,-1.0,28,3,3,83,77,-0.140,0,0.00
22929,S,1,178,175,-0.0,-0.6,46,2,2,82,78,-0.140,0,0.00
22930,S,1,0,1,-0.0,-0.6,63,2,2,82,78,-0.140,0,0.00
23052,S,1,100,97,0.0,0.5,71,-2,-2,78,82,-0.140,0,0.00
23057,S,1,100,97,0.0,0.5,71,-2,-2,78,82,-0.140,0,0.00
23185,S,1,89,89,0.0,0.3,9,-1,-1,79,81,-0.140,0,0.00
23307,S,1,95,97,-0.0,-0.2,35,0,1,80,80,-0.140,0,0.00
23312,S,1,2,2,-0.0,-0.2,55,0,1,80,80,-0.140,0,0.00
23432,S,1,91,90,-0.1,0.1,18,0,0,80,80,-0.140,0,0.00
23644,S,1,176,174,-0.1,0.7,39,-1,-2,79,81,-0.140,0,0.00
23644,S,1,176,174,-0.1,0.7,39,-1,-2,79,81,-0.140,0,0.00
23775,S,1,107,107,-0.1,0.5,55,-1,-2,79,81,-0.140,0,0.00
23776,S,1,107,107,-0.1,0.5,55,-1,-2,79,81,-0.140,0,0.00
23908,S,1,93,95,0.0,0.2,1,-1,-1,79,81,-0.140,0,0.00
24030,S,1,98,99,-0.0,-0.3,29,1,1,81,79,-0.140,0,0.00
24034,S,1,1,0,-0.0,-0.3,51,1,1,81,79,-0.140,0,0.00
24163,S,1,102,101,-0.1,-0.0,29,0,0,80,80,-0.140,0,0.00
24285,S,1,101,100,-0.1,-0.2,49,1,1,81,79,-0.140,0,0.00
24289,S,1,101,100,-0.1,-0.2,49,1,1,81,79,-0.140,0,0.00
24409,S,1,88,89,-0.1,0.1,2,0,0,80,80,-0.140,0,0.00
24621,S,1,163,162,-0.1,-0.9,28,3,3,83,77,-0.130,0,0.00
24621,S,1,163,162,-0.1,-0.9,28,3,3,83,77,-0.130,0,0.00
24842,S,1,183,179,-0.1,0.1,45,0,0,80,80,-0.130,0,0.00
24843,S,1,183,179,-0.1,0.1,45,0,0,80,80,-0.130,0,0.00
25064,S,1,185,186,0.0,0.3,58,-1,-1,79,81,-0.130,0,0.00
25064,S,1,185,186,0.0,0.3,58,-1,-1,79,81,-0.130,0,0.00
25195,S,1,107,107,0.0,0.3,68,-1,-1,79,81,-0.130,0,0.00
25195,S,1,107,107,0.0,0.3,68,-1,-1,79,81,-0.130,0,0.00
25327,S,1,97,96,0.1,0.2,14,-2,-1,78,82,-0.130,0,0.00
25328,S,1,97,96,0.1,0.2,14,-2,-1,78,82,-0.130,0,0.00
25540,S,1,176,178,0.1,-0.5,36,1,2,81,79,-0.140,0,0.00
25540,S,1,176,178,0.1,-0.5,36,1,2,81,79,-0.140,0,0.00
25762,S,1,182,179,0.1,-0.4,51,1,1,81,79,-0.140,0,0.00
25762,S,1,182,179,0.1,-0.4,51,1,1,81,79,-0.140,0,0.00
25983,S,1,175,172,0.2,-0.8,61,1,3,81,79,-0.140,0,0.00
25983,S,1,175,172,0.2,-0.8,61,1,3,81,79,-0.140,0,0.00
26115,S,1,108,107,0.2,-0.1,70,-1,0,79,81,-0.140,0,0.00
26115,S,1,108,107,0.2,-0.1,70,-1,0,79,81,-0.140,0,0.00
26247,S,1,100,101,0.2,-0.2,10,-1,1,79,81,-0.140,0,0.00
26248,S,1,100,101,0.2,-0.2,10,-1,1,79,81,-0.140,0,0.00
26460,S,1,180,179,0.3,0.0,32,-2,0,78,82,-0.140,0,0.00
26460,S,1,180,179,0.3,0.0,32,-2,0,78,82,-0.140,0,0.00
26681,S,1,184,186,0.4,0.3,48,-4,-1,76,84,-0.150,0,0.00
26682,S,1,184,186,0.4,0.3,48,-4,-1,76,84,-0.150,0,0.00
26903,S,1,190,191,0.3,0.2,58,-2,-1,78,82,-0.150,0,0.00
26903,S,1,190,191,0.3,0.2,58,-2,-1,78,82,-0.150,0,0.00
27034,S,1,109,108,0.2,-0.1,68,-1,0,79,81,-0.150,0,0.00
27035,S,1,109,108,0.2,-0.1,68,-1,0,79,81,-0.150,0,0.00
27167,S,1,94,94,0.1,-0.1,1,-1,0,79,81,-0.150,0,0.00
27378,S,1,178,177,0.1,0.3,26,-2,-1,78,82,-0.150,0,0.00
27379,S,1,178,177,0.1,0.3,26,-2,-1,78,82,-0.150,0,0.00
27600,S,1,192,193,0.0,-0.2,43,0,1,80,80,-0.150,0,0.00
27600,S,1,192,193,0.0,-0.2,43,0,1,80,80,-0.150,0,0.00
27821,S,1,186,189,0.0,0.6,55,-2,-2,78,82,-0.150,0,0.00
27821,S,1,186,189,0.0,0.6,55,-2,-2,78,82,-0.150,0,0.00
28042,S,1,186,185,0.1,0.8,63,-3,-2,77,83,-0.150,0,0.00
28043,S,1,186,185,0.1,0.8,63,-3,-2,77,83,-0.150,0,0.00
28174,S,1,111,111,0.0,0.0,71,-1,0,79,81,-0.150,0,0.00
28174,S,1,111,111,0.0,0.0,71,-1,0,79,81,-0.150,0,0.00
28306,S,1,95,95,-0.1,0.4,1,-1,-1,79,81,-0.150,0,0.00
28307,S,1,95,95,-0.1,0.4,1,-1,-1,79,81,-0.150,0,0.00
28429,S,1,98,98,-0.1,0.2,27,0,-1,80,80,-0.150,0,0.00
28433,S,1,1,1,-0.1,0.2,48,0,-1,80,80,-0.150,0,0.00
28562,S,1,102,99,-0.2,0.5,15,-1,-2,79,81,-0.150,0,0.00
28684,S,1,104,103,-0.1,1.3,37,-3,-4,77,83,-0.150,0,0.00
28688,S,1,104,103,-0.1,1.3,37,-3,-4,77,83,-0.150,0,0.00
28808,S,1,91,94,-0.2,0.3,1,0,-1,80,80,-0.150,0,0.00
28930,S,1,104,106,-0.2,-0.5,30,2,2,82,78,-0.150,0,0.00
28934,S,1,104,106,-0.2,-0.5,30,2,2,82,78,-0.150,0,0.00
29064,S,1,104,102,-0.2,-0.3,22,2,1,82,78,-0.150,0,0.00
29244,S,1,149,146,-0.1,0.7,44,-2,-2,78,82,-0.150,0,0.00
29244,S,1,149,146,-0.1,0.7,44,-2,-2,78,82,-0.150,0,0.00
29344,S,1,69,70,-0.0,-0.6,19,2,2,82,78,-0.150,0,0.00
29466,S,1,102,103,-0.1,-0.1,42,1,0,81,79,-0.150,0,0.00
29686,S,1,175,173,-0.2,-0.6,55,3,2,83,77,-0.150,0,0.00
29686,S,1,175,173,-0.2,-0.6,55,3,2,83,77,-0.150,0,0.00
29898,S,1,174,170,-0.1,0.4,66,-1,-1,79,81,-0.150,0,0.00
29899,S,1,174,170,-0.1,0.4,66,-1,-1,79,81,-0.150,0,0.00
