HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,dp=0,OL=0,OR=0,hi=0.00
HB:t=18267,m=S,run=1,el=144,er=144,yaw=0.0,yr=-0.5,pc=21,hd=2,dp=2,OL=103,OR=99,hi=0.11
HB:t=18267,m=S,run=1,el=144,er=144,yaw=0.0,yr=-0.5,pc=21,hd=2,dp=2,OL=103,OR=99,hi=0.11
HB:t=18399,m=S,run=1,el=141,er=140,yaw=-0.1,yr=0.0,pc=11,hd=0,dp=0,OL=91,OR=91,hi=0.11
HB:t=18400,m=S,run=1,el=141,er=140,yaw=-0.1,yr=0.0,pc=11,hd=0,dp=0,OL=91,OR=91,hi=0.11
HB:t=18612,m=S,run=1,el=232,er=230,yaw=0.2,yr=1.0,pc=15,hd=-4,dp=-3,OL=91,OR=99,hi=0.11
HB:t=18612,m=S,run=1,el=232,er=230,yaw=0.2,yr=1.0,pc=15,hd=-4,dp=-3,OL=91,OR=99,hi=0.11
HB:t=18834,m=S,run=1,el=233,er=231,yaw=0.2,yr=0.1,pc=17,hd=-1,dp=0,OL=96,OR=98,hi=0.11
HB:t=18834,m=S,run=1,el=233,er=231,yaw=0.2,yr=0.1,pc=17,hd=-1,dp=0,OL=96,OR=98,hi=0.11
HB:t=19055,m=S,run=1,el=238,er=237,yaw=0.2,yr=0.2,pc=19,hd=-2,dp=-1,OL=97,OR=101,hi=0.11
HB:t=19056,m=S,run=1,el=238,er=237,yaw=0.2,yr=0.2,pc=19,hd=-2,dp=-1,OL=97,OR=101,hi=0.11
HB:t=19276,m=S,run=1,el=244,er=246,yaw=0.1,yr=-0.6,pc=21,hd=1,dp=2,OL=102,OR=100,hi=0.11
HB:t=19276,m=S,run=1,el=244,er=246,yaw=0.1,yr=-0.6,pc=21,hd=1,dp=2,OL=102,OR=100,hi=0.11
HB:t=19407,m=S,run=1,el=151,er=156,yaw=0.0,yr=-0.6,pc=22,hd=2,dp=2,OL=104,OR=100,hi=0.11
HB:t=19407,m=S,run=1,el=151,er=156,yaw=0.0,yr=-0.6,pc=22,hd=2,dp=2,OL=104,OR=100,hi=0.11
HB:t=19539,m=S,run=1,el=146,er=144,yaw=-0.0,yr=-0.1,pc=12,hd=1,dp=0,OL=93,OR=91,hi=0.11
HB:t=19540,m=S,run=1,el=146,er=144,yaw=-0.0,yr=-0.1,pc=12,hd=1,dp=0,OL=93,OR=91,hi=0.11
HB:t=19752,m=S,run=1,el=238,er=236,yaw=0.1,yr=-0.9,pc=15,hd=2,dp=3,OL=97,OR=93,hi=0.11
HB:t=19752,m=S,run=1,el=238,er=236,yaw=0.1,yr=-0.9,pc=15,hd=2,dp=3,OL=97,OR=93,hi=0.11
HB:t=19973,m=S,run=1,el=234,er=233,yaw=-0.1,yr=-1.2,pc=18,hd=5,dp=4,OL=103,OR=93,hi=0.11
HB:t=19974,m=S,run=1,el=234,er=233,yaw=-0.1,yr=-1.2,pc=18,hd=5,dp=4,OL=103,OR=93,hi=0.11
HB:t=20195,m=S,run=1,el=238,er=235,yaw=-0.0,yr=0.1,pc=19,hd=0,dp=0,OL=99,OR=99,hi=0.11
HB:t=20195,m=S,run=1,el=238,er=235,yaw=-0.0,yr=0.1,pc=19,hd=0,dp=0,OL=99,OR=99,hi=0.11
HB:t=20326,m=S,run=1,el=150,er=151,yaw=0.0,yr=1.2,pc=21,hd=-4,dp=-4,OL=97,OR=105,hi=0.11
HB:t=20326,m=S,run=1,el=150,er=151,yaw=0.0,yr=1.2,pc=21,hd=-4,dp=-4,OL=97,OR=105,hi=0.11
HB:t=20459,m=S,run=1,el=141,er=147,yaw=-0.1,yr=-0.3,pc=8,hd=2,dp=1,OL=90,OR=86,hi=0.11
HB:t=20459,m=S,run=1,el=141,er=147,yaw=-0.1,yr=-0.3,pc=8,hd=2,dp=1,OL=90,OR=86,hi=0.11
HB:t=20671,m=S,run=1,el=227,er=227,yaw=-0.2,yr=-0.1,pc=13,hd=1,dp=0,OL=94,OR=92,hi=0.11
HB:t=20672,m=S,run=1,el=227,er=227,yaw=-0.2,yr=-0.1,pc=13,hd=1,dp=0,OL=94,OR=92,hi=0.11
HB:t=20893,m=S,run=1,el=219,er=228,yaw=-0.6,yr=-2.2,pc=16,hd=11,dp=7,OL=107,OR=85,hi=0.11
HB:t=20893,m=S,run=1,el=219,er=228,yaw=-0.6,yr=-2.2,pc=16,hd=11,dp=7,OL=107,OR=85,hi=0.11
HB:t=21114,m=S,run=1,el=235,er=233,yaw=-1.0,yr=-0.5,pc=18,hd=8,dp=2,OL=106,OR=90,hi=0.12
HB:t=21115,m=S,run=1,el=235,er=233,yaw=-1.0,yr=-0.5,pc=18,hd=8,dp=2,OL=106,OR=90,hi=0.12
HB:t=21246,m=S,run=1,el=151,er=143,yaw=-0.9,yr=1.4,pc=20,hd=1,dp=-5,OL=101,OR=99,hi=0.12
HB:t=21246,m=S,run=1,el=151,er=143,yaw=-0.9,yr=1.4,pc=20,hd=1,dp=-5,OL=101,OR=99,hi=0.12
HB:t=21378,m=S,run=1,el=141,er=143,yaw=-0.5,yr=0.8,pc=8,hd=1,dp=-2,OL=89,OR=87,hi=0.12
HB:t=21379,m=S,run=1,el=141,er=143,yaw=-0.5,yr=0.8,pc=8,hd=1,dp=-2,OL=89,OR=87,hi=0.12
HB:t=21591,m=S,run=1,el=233,er=234,yaw=-0.6,yr=0.3,pc=12,hd=3,dp=-1,OL=95,OR=89,hi=0.13
HB:t=21591,m=S,run=1,el=233,er=234,yaw=-0.6,yr=0.3,pc=12,hd=3,dp=-1,OL=95,OR=89,hi=0.13
HB:t=21812,m=S,run=1,el=226,er=225,yaw=-0.6,yr=-0.5,pc=15,hd=5,dp=2,OL=100,OR=90,hi=0.13
HB:t=21813,m=S,run=1,el=226,er=225,yaw=-0.6,yr=-0.5,pc=15,hd=5,dp=2,OL=100,OR=90,hi=0.13
HB:t=22034,m=S,run=1,el=228,er=233,yaw=-1.1,yr=-1.4,pc=18,hd=11,dp=5,OL=109,OR=87,hi=0.13
HB:t=22034,m=S,run=1,el=228,er=233,yaw=-1.1,yr=-1.4,pc=18,hd=11,dp=5,OL=109,OR=87,hi=0.13
HB:t=22165,m=S,run=1,el=148,er=138,yaw=-1.1,yr=-1.3,pc=20,hd=11,dp=4,OL=111,OR=89,hi=0.14
HB:t=22166,m=S,run=1,el=148,er=138,yaw=-1.1,yr=-1.3,pc=20,hd=11,dp=4,OL=111,OR=89,hi=0.14
HB:t=22298,m=S,run=1,el=143,er=134,yaw=-0.3,yr=1.7,pc=8,hd=-3,dp=-5,OL=85,OR=91,hi=0.14
HB:t=22419,m=S,run=1,el=133,er=138,yaw=-0.2,yr=3.0,pc=12,hd=-8,dp=-10,OL=84,OR=100,hi=0.14
HB:t=22424,m=S,run=1,el=133,
er=138,yaw=-0.2,yr=3.0,pc=12,hd=-8,dp=-10,OL=84,OR=100,hi=0.14
HB:t=22553,m=S,run=1,el=123,er=128,yaw=-0.5,yr=-0.6,pc=1,hd=5,dp=2,OL=86,OR=76,hi=0.14
HB:t=22675,m=S,run=1,el=124,er=119,yaw=-0.6,yr=-1.5,pc=9,hd=8,dp=5,OL=97,OR=81,hi=0.14
HB:t=22680,m=S,run=1,el=2,er=3,yaw=-0.6,yr=-1.5,pc=15,hd=8,dp=5,OL=103,OR=87,hi=0.14
HB:t=22799,m=S,run=1,el=110,er=108,yaw=-0.4,yr=-1.0,pc=9,hd=6,dp=3,OL=95,OR=83,hi=0.14
HB:t=23011,m=S,run=1,el=208,er=206,yaw=-0.4,yr=-0.5,pc=14,hd=4,dp=2,OL=98,OR=90,hi=0.15
HB:t=23012,m=S,run=1,el=208,er=206,yaw=-0.4,yr=-0.5,pc=14,hd=4,dp=2,OL=98,OR=90,hi=0.15
HB:t=23232,m=S,run=1,el=224,er=220,yaw=-0.3,yr=-0.3,pc=17,hd=3,dp=1,OL=100,OR=94,hi=0.15
HB:t=23233,m=S,run=1,el=224,er=220,yaw=-0.3,yr=-0.3,pc=17,hd=3,dp=1,OL=100,OR=94,hi=0.15
HB:t=23454,m=S,run=1,el=239,er=235,yaw=0.0,yr=0.1,pc=20,hd=0,dp=0,OL=100,OR=100,hi=0.15
HB:t=23454,m=S,run=1,el=239,er=235,yaw=0.0,yr=0.1,pc=20,hd=0,dp=0,OL=100,OR=100,hi=0.15
HB:t=23674,m=S,run=1,el=249,er=249,yaw=0.1,yr=0.6,pc=21,hd=-2,dp=-2,OL=99,OR=103,hi=0.15
HB:t=23675,m=S,run=1,el=249,er=249,yaw=0.1,yr=0.6,pc=21,hd=-2,dp=-2,OL=99,OR=103,hi=0.15
HB:t=23805,m=S,run=1,el=149,er=146,yaw=0.1,yr=0.9,pc=23,hd=-3,dp=-3,OL=100,OR=106,hi=0.15
HB:t=23806,m=S,run=1,el=149,er=146,yaw=0.1,yr=0.9,pc=23,hd=-3,dp=-3,OL=100,OR=106,hi=0.15
HB:t=23937,m=S,run=1,el=134,er=138,yaw=-0.1,yr=-1.1,pc=8,hd=4,dp=4,OL=92,OR=84,hi=0.15
HB:t=24150,m=S,run=1,el=222,er=223,yaw=-0.3,yr=-0.7,pc=13,hd=4,dp=2,OL=97,OR=89,hi=0.15
HB:t=24150,m=S,run=1,el=222,er=223,yaw=-0.3,yr=-0.7,pc=13,hd=4,dp=2,OL=97,OR=89,hi=0.15
HB:t=24371,m=S,run=1,el=222,er=219,yaw=-0.1,yr=0.9,pc=17,hd=-2,dp=-3,OL=95,OR=99,hi=0.15
HB:t=24371,m=S,run=1,el=222,er=219,yaw=-0.1,yr=0.9,pc=17,hd=-2,dp=-3,OL=95,OR=99,hi=0.15
HB:t=24592,m=S,run=1,el=235,er=239,yaw=-0.2,yr=0.1,pc=19,hd=1,dp=0,OL=100,OR=98,hi=0.15
HB:t=24593,m=S,run=1,el=235,er=239,yaw=-0.2,yr=0.1,pc=19,hd=1,dp=0,OL=100,OR=98,hi=0.15
HB:t=24813,m=S,run=1,el=241,er=238,yaw=-0.3,yr=0.5,pc=21,hd=0,dp=-1,OL=101,OR=101,hi=0.15
HB:t=24813,m=S,run=1,el=241,er=238,yaw=-0.3,yr=0.5,pc=21,hd=0,dp=-1,OL=101,OR=101,hi=0.15
HB:t=24944,m=S,run=1,el=144,er=146,yaw=-0.3,yr=-0.7,pc=22,hd=4,dp=2,OL=106,OR=98,hi=0.15
HB:t=24945,m=S,run=1,el=144,er=146,yaw=-0.3,yr=-0.7,pc=22,hd=4,dp=2,OL=106,OR=98,hi=0.15
HB:t=25077,m=S,run=1,el=137,er=136,yaw=-0.5,yr=-0.5,pc=7,hd=5,dp=2,OL=92,OR=82,hi=0.15
HB:t=25198,m=S,run=1,el=131,er=130,yaw=-0.5,yr=-1.1,pc=13,hd=7,dp=4,OL=100,OR=86,hi=0.15
HB:t=25203,m=S,run=1,el=131,er=130,yaw=-0.5,yr=-1.1,pc=13,hd=7,dp=4,OL=100,OR=86,hi=0.15
HB:t=25332,m=S,run=1,el=121,er=118,yaw=-0.2,yr=0.5,pc=1,hd=0,dp=-1,OL=81,OR=81,hi=0.15
HB:t=25454,m=S,run=1,el=121,er=120,yaw=-0.1,yr=1.0,pc=8,hd=-2,dp=-3,OL=86,OR=90,hi=0.16
HB:t=25458,m=S,run=1,el=4,er=3,yaw=-0.1,yr=1.0,pc=14,hd=-2,dp=-3,OL=92,OR=96,hi=0.16
HB:t=25578,m=S,run=1,el=111,er=110,yaw=0.1,yr=0.7,pc=4,hd=-3,dp=-2,OL=81,OR=87,hi=0.16
HB:t=25699,m=S,run=1,el=120,er=120,yaw=0.1,yr=-0.3,pc=11,hd=1,dp=1,OL=92,OR=90,hi=0.15
HB:t=25704,m=S,run=1,el=120,er=120,yaw=0.1,yr=-0.3,pc=11,hd=1,dp=1,OL=92,OR=90,hi=0.15
HB:t=25833,m=S,run=1,el=114,er=113,yaw=0.1,yr=-0.0,pc=1,hd=0,dp=0,OL=81,OR=81,hi=0.15
HB:t=26045,m=S,run=1,el=196,er=192,yaw=0.1,yr=0.1,pc=8,hd=-1,dp=0,OL=87,OR=89,hi=0.15
HB:t=26045,m=S,run=1,el=196,er=192,yaw=0.1,yr=0.1,pc=8,hd=-1,dp=0,OL=87,OR=89,hi=0.15
HB:t=26257,m=S,run=1,el=193,er=194,yaw=0.1,yr=-0.3,pc=13,hd=0,dp=1,OL=93,OR=93,hi=0.15
HB:t=26257,m=S,run=1,el=193,er=194,yaw=0.1,yr=-0.3,pc=13,hd=0,dp=1,OL=93,OR=93,hi=0.15
HB:t=26379,m=S,run=1,el=120,er=121,yaw=0.1,yr=-0.8,pc=17,hd=2,dp=3,OL=99,OR=95,hi=0.15
HB:t=26384,m=S,run=1,el=120,er=121,yaw=0.1,yr=-0.8,pc=17,hd=2,dp=3,OL=99,OR=95,hi=0.15
HB:t=26513,m=S,run=1,el=124,er=122,yaw=0.2,yr=-0.0,pc=1,hd=-1,dp=0,OL=80,OR=82,hi=0.15
HB:t=26724,m=S,run=1,el=203,er=203,yaw=0.3,yr=-0.2,pc=8,hd=-1,dp=1,OL=87,OR=89,hi=0.15
HB:t=26725,m=S,run=1,el=203,er=203,yaw=0.3,yr=-0.2,pc=8,hd=-1,dp=1,OL=87,OR=89,hi=0.15
HB:t=26847,m=S,run=1,el=112,er=115,yaw=0.3,yr=-0.4,pc=13,hd=0,dp=1,OL=93,OR=93,hi=0.15
HB:t=26852,m=S,run=1,el=0,er=0,yaw=0.3,yr=-0.4,pc=17,hd=0,dp=1,OL=97,OR=97,hi=0.15
HB:t=26972,m=S,run=1,el=114,er=112,yaw=0.0,yr=-0.4,pc=11,hd=1,dp=1,OL=92,OR=90,hi=0.15
HB:t=27184,m=S,run=1,el=213,er=211,yaw=0.0,yr=-0.6,pc=15,hd=2,dp=2,OL=97,OR=93,hi=0.15
HB:t=27185,m=S,run=1,el=213,er=211,yaw=0.0,yr=-0.6,pc=15,hd=2,dp=2,OL=97,OR=93,hi=0.15
HB:t=27396,m=S,run=1,el=223,er=225,yaw=0.0,yr=-0.3,pc=17,hd=1,dp=1,OL=98,OR=96,hi=0.15
HB:t=27397,m=S,run=1,el=223,er=225,yaw=0.0,yr=-0.3,pc=17,hd=1,dp=1,OL=98,OR=96,hi=0.15
HB:t=27519,m=S,run=1,el=130,er=132,yaw=-0.0,yr=-0.6,pc=20,hd=2,dp=2,OL=102,OR=98,hi=0.15
HB:t=27524,m=S,run=1,el=130,er=132,yaw=-0.0,yr=-0.6,pc=20,hd=2,dp=2,OL=102,OR=98,hi=0.15
HB:t=27653,m=S,run=1,el=131,er=131,yaw=0.0,yr=0.1,pc=1,hd=0,dp=0,OL=81,OR=81,hi=0.15
HB:t=27864,m=S,run=1,el=210,er=210,yaw=-0.0,yr=-0.6,pc=8,hd=2,dp=2,OL=90,OR=86,hi=0.15
HB:t=27865,m=S,run=1,el=210,er=210,yaw=-0.0,yr=-0.6,pc=8,hd=2,dp=2,OL=90,OR=86,hi=0.15
HB:t=28077,m=S,run=1,el=192,er=192,yaw=-0.2,yr=-0.7,pc=13,hd=4,dp=2,OL=97,OR=89,hi=0.15
HB:t=28078,m=S,run=1,el=0,er=1,yaw=-0.2,yr=-0.7,pc=17,hd=4,dp=2,OL=101,OR=93,hi=0.15
HB:t=28200,m=S,run=1,el=123,er=120,yaw=-0.2,yr=-0.0,pc=19,hd=2,dp=0,OL=101,OR=97,hi=0.15
HB:t=28204,m=S,run=1,el=123,er=120,yaw=-0.2,yr=-0.0,pc=19,hd=2,dp=0,OL=101,OR=97,hi=0.15
HB:t=28333,m=S,run=1,el=129,er=127,yaw=-0.1,yr=0.2,pc=1,hd=0,dp=-1,OL=81,OR=81,hi=0.15
HB:t=28545,m=S,run=1,el=208,er=212,yaw=-0.2,yr=-0.3,pc=8,hd=2,dp=1,OL=90,OR=86,hi=0.15
HB:t=28546,m=S,run=1,el=208,er=212,yaw=-0.2,yr=-0.3,pc=8,hd=2,dp=1,OL=90,OR=86,hi=0.15
HB:t=28766,m=S,run=1,el=210,er=208,yaw=-0.1,yr=0.9,pc=13,hd=-2,dp=-3,OL=91,OR=95,hi=0.15
HB:t=28766,m=S,run=1,el=210,er=208,yaw=-0.1,yr=0.9,pc=13,hd=-2,dp=-3,OL=91,OR=95,hi=0.15
HB:t=28988,m=S,run=1,el=226,er=223,yaw=-0.0,yr=0.3,pc=16,hd=-1,dp=-1,OL=95,OR=97,hi=0.16
HB:t=28988,m=S,run=1,el=226,er=223,yaw=-0.0,yr=0.3,pc=16,hd=-1,dp=-1,OL=95,OR=97,hi=0.16
HB:t=29209,m=S,run=1,el=233,er=235,yaw=-0.3,yr=0.2,pc=18,hd=1,dp=-1,OL=99,OR=97,hi=0.16
HB:t=29210,m=S,run=1,el=233,er=235,yaw=-0.3,yr=0.2,pc=18,hd=1,dp=-1,OL=99,OR=97,hi=0.16
HB:t=29431,m=S,run=1,el=246,er=242,yaw=-0.1,yr=0.9,pc=20,hd=-2,dp=-3,OL=98,OR=102,hi=0.16
HB:t=29431,m=S,run=1,el=246,er=242,yaw=-0.1,yr=0.9,pc=20,hd=-2,dp=-3,OL=98,OR=102,hi=0.16
HB:t=29562,m=S,run=1,el=150,er=154,yaw=-0.1,yr=1.1,pc=21,hd=-3,dp=-3,OL=98,OR=104,hi=0.16
HB:t=29562,m=S,run=1,el=150,er=154,yaw=-0.1,yr=1.1,pc=21,hd=-3,dp=-3,OL=98,OR=104,hi=0.16
HB:t=29695,m=S,run=1,el=139,er=139,yaw=-0.2,yr=0.4,pc=1,hd=0,dp=-1,OL=81,OR=81,hi=0.16
HB:t=29695,m=S,run=1,el=139,er=139,yaw=-0.2,yr=0.4,pc=1,hd=0,dp=-1,OL=81,OR=81,hi=0.16
HB:t=29907,m=S,run=1,el=217,er=215,yaw=-0.1,yr=0.2,pc=8,hd=0,dp=-1,OL=88,OR=88,hi=0.16
HB:t=29908,m=S,run=1,el=1,er=0,yaw=-0.1,yr=0.2,pc=14,hd=0,dp=-1,OL=94,OR=94,hi=0.16
