t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
193,S,1,0,0,-0.0,0.0,2,0,0,2,2,0,0.00
194,S,1,23,27,-0.0,0.0,2,0,0,2,2,0,0.00
412,S,1,42,56,-1.0,0.0,3,0,0,3,3,0,0.00
412,S,1,53,67,-1.0,-3.5,4,1,1,5,3,0,0.00
538,S,1,59,76,-1.7,-5.2,5,2,2,7,3,0,0.00
539,S,1,11,15,-1.7,-7.4,5,3,2,8,2,0,0.00
645,S,1,57,68,-2.9,-8.9,7,4,3,11,3,0,0.00
859,S,1,85,83,-3.7,-8.9,8,4,3,12,4,0,0.00
860,S,1,109,93,-3.7,-2.3,8,2,1,10,6,0,0.00
985,S,1,108,96,-3.4,1.0,9,2,0,11,7,0,0.00
986,S,1,21,17,-3.4,3.1,10,0,-1,10,10,0,0.00
1091,S,1,103,108,-2.7,5.1,10,0,-2,10,10,0,0.00
1305,S,1,122,117,-2.0,5.3,9,0,-2,9,9,0,0.00
1306,S,1,117,111,-2.0,4.0,9,0,-1,9,9,0,0.00
1519,S,1,107,103,-1.3,3.4,8,0,-1,8,8,0,0.00
1520,S,1,94,91,-1.3,2.8,8,0,-1,8,8,0,0.00
1646,S,1,81,81,-1.2,2.5,9,0,-1,9,9,0,0.00
1646,S,1,16,15,-1.2,1.4,10,0,0,10,10,0,0.00
1752,S,1,8,8,-1.0,0.5,12,0,0,12,12,0,0.00
1753,S,1,94,91,-1.0,-0.1,11,1,0,12,10,0,0.00
1879,S,1,129,119,-1.0,-0.4,9,1,0,10,8,0,0.00
1880,S,1,24,21,-1.0,-0.1,10,1,0,11,9,0,0.00
1986,S,1,108,93,-0.4,3.6,10,-1,-1,9,11,0,0.00
2199,S,1,117,120,0.6,5.3,9,-1,-2,8,10,0,0.00
2200,S,1,107,116,0.6,2.4,8,-1,-1,7,9,0,0.00
2413,S,1,104,105,-0.0,1.0,8,-1,0,7,9,0,0.00
2413,S,1,95,98,-0.0,-0.2,8,0,0,8,8,0,0.00
2627,S,1,87,91,-0.4,-0.8,8,0,0,8,8,0,0.00
2628,S,1,79,82,-0.4,-1.6,9,1,0,10,8,0,0.00
2840,S,1,83,78,-0.3,-2.0,9,1,1,10,8,0,0.00
2841,S,1,88,85,-0.3,-0.2,9,0,0,9,9,0,0.00
2967,S,1,92,94,-0.3,0.7,9,0,0,9,9,0,0.00
2968,S,1,18,18,-0.3,0.4,10,0,0,10,10,0,0.00
3111,S,1,130,129,-0.3,0.1,9,0,0,9,9,0,0.00
3325,S,1,112,108,-0.2,0.1,9,0,0,9,9,0,0.00
3326,S,1,107,104,-0.2,0.7,8,0,0,8,8,0,0.00
3539,S,1,94,96,-0.2,1.0,8,0,0,8,8,0,0.00
3540,S,1,86,88,-0.2,-0.4,8,0,0,8,8,0,0.00
3752,S,1,83,86,-0.3,-1.1,8,0,0,8,8,0,0.00
3753,S,1,81,80,-0.3,-0.8,9,1,0,10,8,0,0.00
3879,S,1,80,78,-0.4,-0.6,9,0,0,9,9,0,0.00
3880,S,1,16,14,-0.4,-0.5,10,0,0,10,10,0,0.00
4006,S,1,99,100,-0.3,-0.6,10,0,0,10,10,0,0.00
4219,S,1,103,107,-0.4,-0.6,9,0,0,9,9,0,0.00
4219,S,1,104,105,-0.4,-0.7,9,1,0,10,8,0,0.00
4432,S,1,105,96,-0.3,-0.7,8,1,0,9,7,0,0.00
4432,S,1,97,92,-0.3,2.7,8,-1,-1,7,9,0,0.00
4647,S,1,91,92,0.1,4.3,8,-1,-1,7,9,0,0.00
4647,S,1,90,90,0.1,2.4,8,-1,-1,7,9,0,0.00
4773,S,1,85,88,0.1,1.4,8,0,0,8,8,0,0.00
