t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,2,2,0,0.00
201,S,1,33,30,0.4,0.0,2,0,2,2,0,0.00
201,S,1,55,29,0.4,0.0,3,0,3,3,0,0.00
320,S,1,83,35,1.3,1.2,4,0,4,4,0,0.00
328,S,1,3,1,1.3,1.2,4,-1,3,5,0,0.00
395,S,1,55,26,4.9,26.2,6,-7,0,13,0,0.00
553,S,1,49,74,7.4,25.7,7,-8,0,15,0,0.00
553,S,1,5,40,7.4,25.7,9,-8,1,17,0,0.00
589,S,1,2,10,6.3,14.7,9,-8,1,17,0,0.00
593,S,1,11,26,6.3,14.7,10,0,10,10,0,0.00
757,S,1,88,124,2.5,8.2,10,-1,9,11,0,0.00
758,S,1,46,62,2.5,8.2,11,1,12,10,0,0.00
793,S,1,19,24,-0.1,-11.1,11,7,18,4,0,0.00
957,S,1,165,131,-1.6,-11.4,10,7,17,3,0,0.00
958,S,1,92,57,-1.6,-11.4,10,8,18,2,0,0.00
993,S,1,38,21,0.1,1.9,10,-5,5,15,0,0.00
1157,S,1,166,156,3.7,6.1,9,-5,4,14,0,0.00
1158,S,1,61,71,3.7,6.1,9,-7,2,16,0,0.00
1193,S,1,22,29,5.5,17.8,10,-8,2,18,0,0.00
1357,S,1,125,193,4.3,13.9,9,-9,0,18,0,0.00
1358,S,1,39,96,4.3,13.9,9,-8,1,17,0,0.00
1393,S,1,16,38,0.7,-13.2,10,9,19,1,0,0.00
1557,S,1,172,166,-5.5,-19.1,9,10,19,0,0,0.00
1558,S,1,89,48,-5.5,-19.1,9,12,21,0,0,0.00
1593,S,1,38,8,-8.2,-35.3,10,11,21,0,0,0.00
1757,S,1,261,74,-3.0,-23.9,9,13,22,0,0,0.00
1758,S,1,134,16,-3.0,-23.9,9,9,18,0,0,0.00
1793,S,1,48,3,0.6,4.6,10,-11,0,21,0,0.00
1957,S,1,131,159,20.2,28.0,9,-11,0,20,0,0.00
