t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,0,0,0,0,0,0.00
106,S,1,0,0,0.0,0.0,1,0,1,1,0,0.00
126,S,1,3,2,0.0,0.0,1,0,1,1,0,0.00
146,S,1,4,5,0.0,0.0,1,0,1,1,0,0.00
166,S,1,3,2,0.0,0.0,1,0,1,1,0,0.00
186,S,1,3,3,0.0,0.0,2,0,2,2,0,0.00
317,S,1,68,43,0.0,0.0,2,0,2,2,0,0.00
337,S,1,7,5,0.0,0.0,2,0,2,2,0,0.00
357,S,1,7,5,0.0,0.0,2,0,2,2,0,0.00
377,S,1,7,4,0.0,0.0,3,0,3,3,0,0.00
397,S,1,8,5,0.0,0.0,3,0,3,3,0,0.00
592,S,1,86,51,0.4,0.5,3,0,3,3,0,0.00
593,S,1,69,44,0.4,0.5,4,0,4,4,0,0.00
706,S,1,92,61,0.4,0.5,4,0,4,4,0,0.00
726,S,1,8,6,0.4,0.5,5,0,5,5,0,0.00
746,S,1,8,5,0.4,0.5,5,0,5,5,0,0.00
766,S,1,8,6,0.4,0.5,6,0,6,6,0,0.00
786,S,1,8,6,0.4,0.5,6,0,6,6,0,0.00
808,S,1,17,13,6.2,10.4,6,0,6,6,0,0.00
914,S,1,81,57,6.2,10.4,7,0,7,7,0,0.00
934,S,1,7,5,6.2,10.4,7,0,7,7,0,0.00
954,S,1,7,5,6.2,10.4,8,0,8,8,0,0.00
974,S,1,7,5,6.2,10.4,8,0,8,8,0,0.00
994,S,1,8,6,6.2,10.4,8,0,8,8,0,0.00
1201,S,1,149,103,10.3,14.0,7,0,7,7,0,0.00
1330,S,1,86,58,13.5,14.2,7,0,7,7,0,0.00
1333,S,1,14,10,13.5,14.2,7,0,7,7,0,0.00
1353,S,1,9,6,13.5,14.2,7,0,7,7,0,0.00
1373,S,1,8,6,13.5,14.2,8,0,8,8,0,0.00
1393,S,1,9,7,13.5,14.2,8,0,8,8,0,0.00
1514,S,1,95,69,13.5,14.2,7,0,7,7,0,0.00
1617,S,1,82,62,17.5,16.3,7,0,7,7,0,0.00
