t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,0,0,0,0,0,0.00
106,S,1,0,0,0.0,0.0,1,0,1,1,0,0.00
126,S,1,2,1,0.0,0.0,1,0,1,1,0,0.00
146,S,1,2,2,0.0,0.0,1,0,1,1,0,0.00
166,S,1,2,3,0.0,0.0,1,0,1,1,0,0.00
186,S,1,3,3,0.0,0.0,2,0,2,2,0,0.00
392,S,1,100,110,0.0,0.0,1,0,1,1,0,0.00
604,S,1,69,76,-1.1,-1.8,1,0,1,1,0,0.00
605,S,1,68,74,-1.1,-1.8,2,0,2,2,0,0.00
711,S,1,77,80,-1.1,-1.8,2,0,2,2,0,0.00
731,S,1,7,7,-1.1,-1.8,3,0,3,3,0,0.00
751,S,1,8,7,-1.1,-1.8,4,0,4,4,0,0.00
771,S,1,7,8,-1.1,-1.8,4,0,4,4,0,0.00
791,S,1,7,7,-1.1,-1.8,5,0,5,5,0,0.00
815,S,1,11,11,-1.4,-1.6,5,0,5,5,0,0.00
922,S,1,75,77,-1.4,-1.6,5,0,5,5,0,0.00
942,S,1,7,7,-1.4,-1.6,6,0,6,6,0,0.00
962,S,1,7,6,-1.4,-1.6,6,0,6,6,0,0.00
982,S,1,7,7,-1.4,-1.6,7,0,7,7,0,0.00
1002,S,1,6,7,-1.4,-1.6,7,0,7,7,0,0.00
1208,S,1,142,149,-1.7,-1.6,6,0,6,6,0,0.00
1415,S,1,84,88,-2.6,-2.6,7,0,7,7,0,0.00
1415,S,1,75,77,-2.6,-2.6,8,0,8,8,0,0.00
1522,S,1,86,88,-2.6,-2.6,8,0,8,8,0,0.00
1542,S,1,8,8,-2.6,-2.6,9,0,9,9,0,0.00
1562,S,1,9,9,-2.6,-2.6,10,0,10,10,0,0.00
1582,S,1,9,8,-2.6,-2.6,10,0,10,10,0,0.00
1602,S,1,9,10,-2.6,-2.6,10,0,10,10,0,0.00
1732,S,1,120,121,-2.7,-1.8,8,0,8,8,0,0.00
1752,S,1,10,10,-2.7,-1.8,9,0,9,9,0,0.00
1772,S,1,11,10,-2.7,-1.8,9,0,9,9,0,0.00
