HB:t=86,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,OL=0,OR=0
HB:t=2283,m=S,run=1,el=54,er=62,yaw=-2.8,yr=-12.2,pc=9,hd=0,OL=9,OR=9
HB:t=2390,m=S,run=1,el=81,er=90,yaw=-2.8,yr=-12.2,pc=8,hd=0,OL=8,OR=8
HB:t=2410,m=S,run=1,el=7,er=9,yaw=-2.8,yr=-12.2,pc=8,hd=0,OL=8,OR=8
HB:t=2430,m=S,run=1,el=7,er=9,yaw=-2.8,yr=-12.2,pc=9,hd=0,OL=9,OR=9
HB:t=2450,m=S,run=1,el=8,er=9,yaw=-2.8,yr=-12.2,pc=9,hd=0,OL=9,OR=9
HB:t=2470,m=S,run=1,el=8,er=9,yaw=-2.8,yr=-12.2,pc=9,hd=0,OL=9,OR=9
HB:t=2688,m=S,run=1,el=175,er=196,yaw=-6.0,yr=-13.5,pc=6,hd=0,OL=6,OR=6
HB:t=2806,m=S,run=1,el=83,er=92,yaw=-6.5,yr=-9.5,pc=6,hd=0,OL=6,OR=6
HB:t=2814,m=S,run=1,el=1,er=1,yaw=-6.5,yr=-9.5,pc=8,hd=0,OL=8,OR=8
HB:t=2834,m=S,run=1,el=7,er=8,yaw=-6.5,yr=-9.5,pc=9,hd=0,OL=9,OR=9
HB:t=2854,m=S,run=1,el=8,er=8,yaw=-6.5,yr=-9.5,pc=9,hd=0,OL=9,OR=9
HB:t=2874,m=S,run=1,el=7,er=8,yaw=-6.5,yr=-9.5,pc=9,hd=0,OL=9,OR=9
HB:t=2994,m=S,run=1,el=79,er=88,yaw=-6.5,yr=-9.5,pc=8,hd=0,OL=8,OR=8
HB:t=3093,m=S,run=1,el=75,er=83,yaw=-7.7,yr=-8.4,pc=8,hd=0,OL=8,OR=8
HB:t=3199,m=S,run=1,el=79,er=88,yaw=-7.7,yr=-8.4,pc=7,hd=0,OL=7,OR=7
HB:t=3219,m=S,run=1,el=7,er=8,yaw=-7.7,yr=-8.4,pc=8,hd=0,OL=8,OR=8
HB:t=3239,m=S,run=1,el=7,er=7,yaw=-7.7,yr=-8.4,pc=9,hd=0,OL=9,OR=9
HB:t=3259,m=S,run=1,el=8,er=9,yaw=-7.7,yr=-8.4,pc=9,hd=0,OL=9,OR=9
HB:t=3279,m=S,run=1,el=7,er=7,yaw=-7.7,yr=-8.4,pc=9,hd=0,OL=9,OR=9
HB:t=3410,m=S,run=1,el=97,er=102,yaw=-9.1,yr=-7.8,pc=8,hd=0,OL=8,OR=8
HB:t=3430,m=S,run=1,el=8,er=8,yaw=-9.1,yr=-7.8,pc=8,hd=0,OL=8,OR=8
HB:t=3450,m=S,run=1,el=8,er=8,yaw=-9.1,yr=-7.8,pc=9,hd=0,OL=9,OR=9
HB:t=3470,m=S,run=1,el=8,er=8,yaw=-9.1,yr=-7.8,pc=9,hd=0,OL=9,OR=9
HB:t=3490,m=S,run=1,el=8,er=8,yaw=-9.1,yr=-7.8,pc=9,hd=0,OL=9,OR=9
HB:t=3656,m=S,run=1,el=91,er=96,yaw=-9.2,yr=-5.2,pc=8,hd=0,OL=8,OR=8
HB:t=3656,m=S,run=1,el=46,er=48,yaw=-9.2,yr=-5.2,pc=8,hd=0,OL=8,OR=8
HB:t=3676,m=S,run=1,el=8,er=8,yaw=-9.2,yr=-5.2,pc=9,hd=0,OL=9,OR=9
HB:t=3799,m=S,run=1,el=96,er=101,yaw=-9.2,yr=-5.2,pc=8,hd=0,OL=8,OR=8
HB:t=3818,m=S,run=1,el=8,er=8,yaw=-9.2,yr=-5.2,pc=8,hd=0,OL=8,OR=8
HB:t=3838,m=S,run=1,el=9,er=9,yaw=-9.2,yr=-5.2,pc=8,hd=0,OL=8,OR=8
HB:t=3885,m=S,run=1,el=31,er=33,yaw=-10.2,yr=-5.1,pc=8,hd=1,OL=9,OR=7
HB:t=3999,m=S,run=1,el=96,er=93,yaw=-10.2,yr=-5.1,pc=8,hd=1,OL=9,OR=7
HB:t=4018,m=S,run=1,el=9,er=9,yaw=-10.2,yr=-5.1,pc=8,hd=1,OL=9,OR=7
HB:t=4038,m=S,run=1,el=8,er=8,yaw=-10.2,yr=-5.1,pc=8,hd=1,OL=9,OR=7
HB:t=4058,m=S,run=1,el=9,er=8,yaw=-10.2,yr=-5.1,pc=9,hd=1,OL=10,OR=8
HB:t=4078,m=S,run=1,el=9,er=8,yaw=-10.2,yr=-5.1,pc=9,hd=1,OL=10,OR=8
HB:t=4172,m=S,run=1,el=85,er=81,yaw=-11.8,yr=-6.2,pc=8,hd=1,OL=9,OR=7
HB:t=4278,m=S,run=1,el=90,er=87,yaw=-11.8,yr=-6.2,pc=7,hd=1,OL=8,OR=6
HB:t=4298,m=S,run=1,el=7,er=8,yaw=-11.8,yr=-6.2,pc=8,hd=1,OL=9,OR=7
HB:t=4318,m=S,run=1,el=8,er=7,yaw=-11.8,yr=-6.2,pc=9,hd=1,OL=10,OR=8
HB:t=4338,m=S,run=1,el=9,er=8,yaw=-11.8,yr=-6.2,pc=9,hd=1,OL=10,OR=8
HB:t=4358,m=S,run=1,el=9,er=8,yaw=-11.8,yr=-6.2,pc=9,hd=1,OL=10,OR=8
HB:t=4567,m=S,run=1,el=176,er=162,yaw=-11.0,yr=-2.5,pc=6,hd=1,OL=7,OR=5
HB:t=4689,m=S,run=1,el=96,er=88,yaw=-10.8,yr=-1.3,pc=6,hd=1,OL=7,OR=5
HB:t=4698,m=S,run=1,el=6,er=5,yaw=-10.8,yr=-1.3,pc=7,hd=1,OL=8,OR=6
HB:t=4718,m=S,run=1,el=8,er=7,yaw=-10.8,yr=-1.3,pc=8,hd=1,OL=9,OR=7
HB:t=4738,m=S,run=1,el=8,er=7,yaw=-10.8,yr=-1.3,pc=9,hd=1,OL=10,OR=8
HB:t=4758,m=S,run=1,el=9,er=7,yaw=-10.8,yr=-1.3,pc=9,hd=1,OL=10,OR=8
HB:t=4878,m=S,run=1,el=98,er=85,yaw=-10.8,yr=-1.3,pc=8,hd=1,OL=9,OR=7
HB:t=4946,m=S,run=1,el=53,er=47,yaw=-10.7,yr=-0.7,pc=8,hd=1,OL=9,OR=7
HB:t=4966,m=S,run=1,el=9,er=8,yaw=-10.7,yr=-0.7,pc=9,hd=1,OL=10,OR=8
HB:t=5078,m=S,run=1,el=106,er=92,yaw=-10.7,yr=-0.7,pc=8,hd=1,OL=9,OR=7
HB:t=5097,m=S,run=1,el=9,er=8,yaw=-10.7,yr=-0.7,pc=8,hd=1,OL=9,OR=7
HB:t=5117,m=S,run=1,el=10,er=9,yaw=-10.7,yr=-0.7,pc=8,hd=1,OL=9,OR=7
HB:t=5137,m=S,run=1,el=10,er=8,yaw=-10.7,yr=-0.7,pc=8,hd=1,OL=9,OR=7
HB:t=5175,m=S,run=1,el=37,er=33,yaw=-9.7,yr=1.2,pc=8,hd=0,OL=8,OR=8
HB:t=5281,m=S,run=1,el=97,er=88,yaw=-9.7,yr=1.2,pc=8,hd=0,OL=8,OR=8
HB:t=5301,m=S,run=1,el=8,er=7,yaw=-9.7,yr=1.2,pc=8,hd=0,OL=8,OR=8
HB:t=5321,m=S,run=1,el=8,er=7,yaw=-9.7,yr=1.2,pc=8,hd=0,OL=8,OR=8
HB:t=5341,m=S,run=1,el=8,er=8,yaw=-9.7,yr=1.2,pc=9,hd=0,OL=9,OR=9
HB:t=5361,m=S,run=1,el=8,er=8,yaw=-9.7,yr=1.2,pc=9,hd=0,OL=9,OR=9
HB:t=5568,m=S,run=1,el=175,er=161,yaw=-6.7,yr=6.1,pc=6,hd=0,OL=6,OR=6
HB:t=5697,m=S,run=1,el=95,er=87,yaw=-5.5,yr=5.9,pc=6,hd=0,OL=6,OR=6
HB:t=5700,m=S,run=1,el=14,er=12,yaw=-5.5,yr=5.9,pc=7,hd=0,OL=7,OR=7
HB:t=5720,m=S,run=1,el=8,er=8,yaw=-5.5,yr=5.9,pc=8,hd=0,OL=8,OR=8
HB:t=5740,m=S,run=1,el=8,er=7,yaw=-5.5,yr=5.9,pc=8,hd=0,OL=8,OR=8
HB:t=5760,m=S,run=1,el=8,er=7,yaw=-5.5,yr=5.9,pc=9,hd=0,OL=9,OR=9
HB:t=5881,m=S,run=1,el=103,er=93,yaw=-5.5,yr=5.9,pc=8,hd=0,OL=8,OR=8
HB:t=5984,m=S,run=1,el=75,er=68,yaw=-4.2,yr=6.1,pc=8,hd=0,OL=8,OR=8
HB:t=6090,m=S,run=1,el=86,er=75,yaw=-4.2,yr=6.1,pc=7,hd=0,OL=7,OR=7
HB:t=6110,m=S,run=1,el=8,er=7,yaw=-4.2,yr=6.1,pc=8,hd=0,OL=8,OR=8
HB:t=6130,m=S,run=1,el=7,er=7,yaw=-4.2,yr=6.1,pc=9,hd=0,OL=9,OR=9
HB:t=6150,m=S,run=1,el=9,er=8,yaw=-4.2,yr=6.1,pc=9,hd=0,OL=9,OR=9
HB:t=6170,m=S,run=1,el=9,er=8,yaw=-4.2,yr=6.1,pc=9,hd=0,OL=9,OR=9
HB:t=6379,m=S,run=1,el=186,er=164,yaw=-1.4,yr=8.8,pc=6,hd=0,OL=6,OR=6
HB:t=6501,m=S,run=1,el=103,er=93,yaw=-1.1,yr=6.2,pc=6,hd=0,OL=6,OR=6
HB:t=6510,m=S,run=1,el=4,er=4,yaw=-1.1,yr=6.2,pc=7,hd=0,OL=7,OR=7
HB:t=6530,m=S,run=1,el=9,er=8,yaw=-1.1,yr=6.2,pc=8,hd=0,OL=8,OR=8
HB:t=6550,m=S,run=1,el=9,er=8,yaw=-1.1,yr=6.2,pc=8,hd=0,OL=8,OR=8
HB:t=6570,m=S,run=1,el=8,er=8,yaw=-1.1,yr=6.2,pc=9,hd=0,OL=9,OR=9
HB:t=6690,m=S,run=1,el=95,er=92,yaw=-1.1,yr=6.2,pc=8,hd=0,OL=8,OR=8
HB:t=6788,m=S,run=1,el=77,er=72,yaw=0.2,yr=6.4,pc=8,hd=0,OL=8,OR=8
HB:t=6894,m=S,run=1,el=87,er=80,yaw=0.2,yr=6.4,pc=7,hd=0,OL=7,OR=7
HB:t=6914,m=S,run=1,el=8,er=7,yaw=0.2,yr=6.4,pc=8,hd=0,OL=8,OR=8
HB:t=6934,m=S,run=1,el=8,er=8,yaw=0.2,yr=6.4,pc=9,hd=0,OL=9,OR=9
HB:t=6954,m=S,run=1,el=8,er=8,yaw=0.2,yr=6.4,pc=9,hd=0,OL=9,OR=9
HB:t=6974,m=S,run=1,el=8,er=8,yaw=0.2,yr=6.4,pc=9,hd=0,OL=9,OR=9
HB:t=7105,m=S,run=1,el=111,er=103,yaw=0.9,yr=5.4,pc=7,hd=0,OL=7,OR=7
HB:t=7125,m=S,run=1,el=9,er=8,yaw=0.9,yr=5.4,pc=9,hd=0,OL=9,OR=9
HB:t=7145,m=S,run=1,el=9,er=9,yaw=0.9,yr=5.4,pc=9,hd=0,OL=9,OR=9
HB:t=7165,m=S,run=1,el=9,er=9,yaw=0.9,yr=5.4,pc=8,hd=0,OL=8,OR=8
HB:t=7185,m=S,run=1,el=9,er=9,yaw=0.9,yr=5.4,pc=9,hd=0,OL=9,OR=9
HB:t=7351,m=S,run=1,el=99,er=94,yaw=1.0,yr=3.6,pc=8,hd=0,OL=8,OR=8
HB:t=7351,m=S,run=1,el=44,er=44,yaw=1.0,yr=3.6,pc=8,hd=0,OL=8,OR=8
HB:t=7371,m=S,run=1,el=7,er=7,yaw=1.0,yr=3.6,pc=8,hd=0,OL=8,OR=8
HB:t=7494,m=S,run=1,el=98,er=87,yaw=1.0,yr=3.6,pc=8,hd=0,OL=8,OR=8
HB:t=7513,m=S,run=1,el=9,er=8,yaw=1.0,yr=3.6,pc=8,hd=0,OL=8,OR=8
HB:t=7533,m=S,run=1,el=9,er=9,yaw=1.0,yr=3.6,pc=9,hd=0,OL=9,OR=9
HB:t=7659,m=S,run=1,el=103,er=95,yaw=4.0,yr=7.5,pc=8,hd=0,OL=8,OR=8
HB:t=7766,m=S,run=1,el=95,er=91,yaw=4.0,yr=7.5,pc=7,hd=0,OL=7,OR=7
HB:t=7786,m=S,run=1,el=9,er=8,yaw=4.0,yr=7.5,pc=8,hd=0,OL=8,OR=8
HB:t=7806,m=S,run=1,el=8,er=8,yaw=4.0,yr=7.5,pc=9,hd=0,OL=9,OR=9
HB:t=7826,m=S,run=1,el=8,er=9,yaw=4.0,yr=7.5,pc=9,hd=0,OL=9,OR=9
HB:t=7846,m=S,run=1,el=8,er=8,yaw=4.0,yr=7.5,pc=9,hd=0,OL=9,OR=9
HB:t=7976,m=S,run=1,el=107,er=102,yaw=4.2,yr=5.3,pc=8,hd=0,OL=8,OR=8
HB:t=7996,m=S,run=1,el=9,er=9,yaw=4.2,yr=5.3,pc=9,hd=0,OL=9,OR=9
HB:t=8016,m=S,run=1,el=9,er=8,yaw=4.2,yr=5.3,pc=9,hd=0,OL=9,OR=9
