HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,OL=0,OR=0
HB:t=4752,m=S,run=1,el=11,er=10,yaw=-4.9,yr=-16.4,pc=11,hd=2,OL=13,OR=9
HB:t=4826,m=S,run=1,el=84,er=76,yaw=-6.4,yr=-21.2,pc=10,hd=3,OL=13,OR=7
HB:t=4945,m=S,run=1,el=136,er=108,yaw=-6.3,yr=-13.5,pc=9,hd=4,OL=13,OR=5
HB:t=4953,m=S,run=1,el=2,er=2,yaw=-6.3,yr=-13.5,pc=10,hd=3,OL=13,OR=7
HB:t=4973,m=S,run=1,el=13,er=10,yaw=-6.3,yr=-13.5,pc=10,hd=3,OL=13,OR=7
HB:t=4993,m=S,run=1,el=13,er=10,yaw=-6.3,yr=-13.5,pc=10,hd=3,OL=13,OR=7
HB:t=5054,m=S,run=1,el=91,er=64,yaw=-4.3,yr=5.5,pc=10,hd=2,OL=12,OR=8
HB:t=5177,m=S,run=1,el=141,er=98,yaw=-2.5,yr=9.5,pc=9,hd=1,OL=10,OR=8
HB:t=5181,m=S,run=1,el=22,er=15,yaw=-2.5,yr=9.5,pc=9,hd=1,OL=10,OR=8
HB:t=5201,m=S,run=1,el=12,er=9,yaw=-2.5,yr=9.5,pc=10,hd=1,OL=11,OR=9
HB:t=5221,m=S,run=1,el=13,er=9,yaw=-2.5,yr=9.5,pc=10,hd=1,OL=11,OR=9
HB:t=5261,m=S,run=1,el=44,er=32,yaw=-1.4,yr=13.7,pc=10,hd=0,OL=10,OR=10
HB:t=5431,m=S,run=1,el=131,er=100,yaw=3.4,yr=24.9,pc=9,hd=0,OL=9,OR=9
HB:t=5432,m=S,run=1,el=75,er=59,yaw=3.4,yr=24.9,pc=9,hd=-1,OL=8,OR=10
HB:t=5452,m=S,run=1,el=11,er=9,yaw=3.4,yr=24.9,pc=10,hd=-1,OL=9,OR=11
HB:t=5582,m=S,run=1,el=115,er=112,yaw=5.9,yr=22.4,pc=9,hd=-3,OL=6,OR=12
HB:t=5586,m=S,run=1,el=16,er=18,yaw=5.9,yr=22.4,pc=10,hd=-2,OL=8,OR=12
HB:t=5606,m=S,run=1,el=11,er=12,yaw=5.9,yr=22.4,pc=10,hd=-3,OL=7,OR=13
HB:t=5626,m=S,run=1,el=11,er=12,yaw=5.9,yr=22.4,pc=10,hd=-3,OL=7,OR=13
HB:t=5671,m=S,run=1,el=47,er=54,yaw=6.4,yr=18.6,pc=10,hd=-3,OL=7,OR=13
HB:t=5807,m=S,run=1,el=114,er=139,yaw=7.0,yr=14.0,pc=9,hd=-4,OL=5,OR=13
HB:t=5808,m=S,run=1,el=32,er=41,yaw=7.0,yr=14.0,pc=9,hd=-3,OL=6,OR=12
HB:t=5828,m=S,run=1,el=10,er=14,yaw=7.0,yr=14.0,pc=10,hd=-3,OL=7,OR=13
HB:t=5848,m=S,run=1,el=10,er=14,yaw=7.0,yr=14.0,pc=10,hd=-3,OL=7,OR=13
HB:t=5891,m=S,run=1,el=36,er=46,yaw=6.3,yr=4.3,pc=10,hd=-3,OL=7,OR=13
HB:t=6026,m=S,run=1,el=109,er=139,yaw=4.7,yr=-2.7,pc=9,hd=-3,OL=6,OR=12
HB:t=6027,m=S,run=1,el=31,er=38,yaw=4.7,yr=-2.7,pc=9,hd=-2,OL=7,OR=11
HB:t=6047,m=S,run=1,el=10,er=12,yaw=4.7,yr=-2.7,pc=10,hd=-2,OL=8,OR=12
HB:t=6067,m=S,run=1,el=10,er=12,yaw=4.7,yr=-2.7,pc=10,hd=-2,OL=8,OR=12
HB:t=6110,m=S,run=1,el=43,er=53,yaw=3.0,yr=-13.7,pc=10,hd=-1,OL=9,OR=11
HB:t=6246,m=S,run=1,el=104,er=129,yaw=0.8,yr=-15.9,pc=9,hd=0,OL=9,OR=9
HB:t=6246,m=S,run=1,el=29,er=35,yaw=0.8,yr=-15.9,pc=10,hd=0,OL=10,OR=10
HB:t=6266,m=S,run=1,el=10,er=12,yaw=0.8,yr=-15.9,pc=10,hd=0,OL=10,OR=10
HB:t=6286,m=S,run=1,el=11,er=12,yaw=0.8,yr=-15.9,pc=10,hd=0,OL=10,OR=10
HB:t=6330,m=S,run=1,el=43,er=53,yaw=-0.8,yr=-22.1,pc=10,hd=0,OL=10,OR=10
HB:t=6466,m=S,run=1,el=106,er=129,yaw=-2.7,yr=-20.5,pc=9,hd=1,OL=10,OR=8
HB:t=6466,m=S,run=1,el=30,er=33,yaw=-2.7,yr=-20.5,pc=10,hd=1,OL=11,OR=9
HB:t=6486,m=S,run=1,el=10,er=11,yaw=-2.7,yr=-20.5,pc=11,hd=1,OL=12,OR=10
HB:t=6506,m=S,run=1,el=10,er=11,yaw=-2.7,yr=-20.5,pc=11,hd=1,OL=12,OR=10
HB:t=6550,m=S,run=1,el=46,er=53,yaw=-4.0,yr=-22.5,pc=10,hd=2,OL=12,OR=8
HB:t=6720,m=S,run=1,el=121,er=114,yaw=-6.2,yr=-21.9,pc=9,hd=3,OL=12,OR=6
HB:t=6720,m=S,run=1,el=77,er=66,yaw=-6.2,yr=-21.9,pc=9,hd=3,OL=12,OR=6
HB:t=6740,m=S,run=1,el=13,er=11,yaw=-6.2,yr=-21.9,pc=10,hd=3,OL=13,OR=7
HB:t=6872,m=S,run=1,el=144,er=111,yaw=-6.2,yr=-14.1,pc=9,hd=4,OL=13,OR=5
HB:t=6875,m=S,run=1,el=23,er=17,yaw=-6.2,yr=-14.1,pc=9,hd=3,OL=12,OR=6
HB:t=6895,m=S,run=1,el=14,er=10,yaw=-6.2,yr=-14.1,pc=10,hd=3,OL=13,OR=7
HB:t=6915,m=S,run=1,el=13,er=10,yaw=-6.2,yr=-14.1,pc=10,hd=3,OL=13,OR=7
HB:t=6991,m=S,run=1,el=104,er=71,yaw=-3.0,yr=13.1,pc=10,hd=1,OL=11,OR=9
HB:t=7113,m=S,run=1,el=140,er=105,yaw=-1.0,yr=15.2,pc=9,hd=0,OL=9,OR=9
HB:t=7117,m=S,run=1,el=3,er=3,yaw=-1.0,yr=15.2,pc=10,hd=0,OL=10,OR=10
HB:t=7137,m=S,run=1,el=13,er=10,yaw=-1.0,yr=15.2,pc=10,hd=0,OL=10,OR=10
HB:t=7157,m=S,run=1,el=12,er=10,yaw=-1.0,yr=15.2,pc=10,hd=0,OL=10,OR=10
HB:t=7197,m=S,run=1,el=51,er=39,yaw=0.1,yr=17.6,pc=10,hd=0,OL=10,OR=10
HB:t=7385,m=S,run=1,el=130,er=106,yaw=6.0,yr=30.7,pc=9,hd=0,OL=9,OR=9
HB:t=7385,m=S,run=1,el=95,er=78,yaw=6.0,yr=30.7,pc=9,hd=-3,OL=6,OR=12
HB:t=7514,m=S,run=1,el=112,er=118,yaw=6.5,yr=21.4,pc=9,hd=-4,OL=5,OR=13
HB:t=7523,m=S,run=1,el=2,er=2,yaw=6.5,yr=21.4,pc=10,hd=-3,OL=7,OR=13
HB:t=7543,m=S,run=1,el=11,er=13,yaw=6.5,yr=21.4,pc=10,hd=-3,OL=7,OR=13
HB:t=7563,m=S,run=1,el=11,er=13,yaw=6.5,yr=21.4,pc=10,hd=-3,OL=7,OR=13
HB:t=7598,m=S,run=1,el=44,er=54,yaw=6.7,yr=15.5,pc=10,hd=-3,OL=7,OR=13
HB:t=7729,m=S,run=1,el=116,er=143,yaw=6.8,yr=10.2,pc=9,hd=-4,OL=5,OR=13
HB:t=7730,m=S,run=1,el=27,er=34,yaw=6.8,yr=10.2,pc=9,hd=-3,OL=6,OR=12
HB:t=7750,m=S,run=1,el=11,er=13,yaw=6.8,yr=10.2,pc=9,hd=-3,OL=6,OR=12
HB:t=7770,m=S,run=1,el=10,er=14,yaw=6.8,yr=10.2,pc=10,hd=-3,OL=7,OR=13
HB:t=7843,m=S,run=1,el=69,er=89,yaw=3.8,yr=-14.3,pc=10,hd=-1,OL=9,OR=11
HB:t=7961,m=S,run=1,el=113,er=132,yaw=2.4,yr=-13.8,pc=9,hd=-1,OL=8,OR=10
HB:t=7969,m=S,run=1,el=5,er=7,yaw=2.4,yr=-13.8,pc=9,hd=-1,OL=8,OR=10
HB:t=7989,m=S,run=1,el=10,er=12,yaw=2.4,yr=-13.8,pc=10,hd=-1,OL=9,OR=11
HB:t=8009,m=S,run=1,el=9,er=12,yaw=2.4,yr=-13.8,pc=10,hd=0,OL=10,OR=10
