HB:t=213,m=S,run=1,el=0,er=0,yaw=0.1,yr=0.0,pc=2,hd=0,dp=0,OL=2,OR=2
HB:t=214,m=S,run=1,el=38,er=42,yaw=0.1,yr=0.7,pc=3,hd=0,dp=0,OL=3,OR=3
HB:t=402,m=S,run=1,el=70,er=66,yaw=0.3,yr=1.1,pc=3,hd=0,dp=0,OL=3,OR=3
HB:t=402,m=S,run=1,el=65,er=60,yaw=0.3,yr=1.6,pc=4,hd=-1,dp=-1,OL=3,OR=5
HB:t=532,m=S,run=1,el=91,er=88,yaw=0.4,yr=2.1,pc=5,hd=-1,dp=-1,OL=4,OR=6
HB:t=540,m=S,run=1,el=1,er=1,yaw=0.4,yr=2.1,pc=6,hd=-1,dp=-1,OL=5,OR=7
HB:t=651,m=S,run=1,el=98,er=93,yaw=1.0,yr=1.9,pc=6,hd=-1,dp=-1,OL=5,OR=7
HB:t=773,m=S,run=1,el=97,er=92,yaw=1.1,yr=1.8,pc=7,hd=-1,dp=-1,OL=6,OR=8
HB:t=777,m=S,run=1,el=15,er=15,yaw=1.1,yr=2.3,pc=8,hd=-1,dp=-1,OL=7,OR=9
HB:t=879,m=S,run=1,el=89,er=91,yaw=1.4,yr=0.7,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=1062,m=S,run=1,el=111,er=116,yaw=1.1,yr=-0.3,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=1063,m=S,run=1,el=80,er=85,yaw=1.1,yr=-0.7,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=1199,m=S,run=1,el=129,er=125,yaw=1.0,yr=-1.1,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=1204,m=S,run=1,el=6,er=5,yaw=1.0,yr=-2.2,pc=10,hd=0,dp=1,OL=10,OR=10
HB:t=1318,m=S,run=1,el=101,er=105,yaw=0.8,yr=-3.9,pc=10,hd=1,dp=1,OL=11,OR=9
HB:t=1436,m=S,run=1,el=127,er=115,yaw=0.7,yr=-4.7,pc=9,hd=1,dp=2,OL=10,OR=8
HB:t=1445,m=S,run=1,el=9,er=8,yaw=0.7,yr=-5.3,pc=10,hd=1,dp=2,OL=11,OR=9
HB:t=1550,m=S,run=1,el=118,er=108,yaw=1.7,yr=-0.8,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=1669,m=S,run=1,el=118,er=124,yaw=1.8,yr=1.5,pc=8,hd=-2,dp=-1,OL=6,OR=10
HB:t=1677,m=S,run=1,el=4,er=5,yaw=1.8,yr=3.2,pc=10,hd=-2,dp=-1,OL=8,OR=12
HB:t=1774,m=S,run=1,el=99,er=108,yaw=1.8,yr=-0.4,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=1962,m=S,run=1,el=114,er=125,yaw=0.8,yr=-2.3,pc=9,hd=-1,dp=1,OL=8,OR=10
HB:t=1963,m=S,run=1,el=85,er=91,yaw=0.8,yr=-4.2,pc=9,hd=1,dp=1,OL=10,OR=8
HB:t=2092,m=S,run=1,el=120,er=112,yaw=0.7,yr=-5.8,pc=9,hd=1,dp=2,OL=10,OR=8
HB:t=2100,m=S,run=1,el=1,er=1,yaw=0.7,yr=-6.0,pc=11,hd=2,dp=2,OL=13,OR=9
HB:t=2210,m=S,run=1,el=136,er=117,yaw=1.4,yr=2.1,pc=10,hd=-2,dp=-1,OL=8,OR=12
HB:t=2399,m=S,run=1,el=123,er=133,yaw=1.5,yr=6.1,pc=8,hd=-3,dp=-2,OL=5,OR=11
HB:t=2399,m=S,run=1,el=91,er=100,yaw=1.5,yr=-0.6,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=2602,m=S,run=1,el=127,er=126,yaw=0.6,yr=-5.7,pc=8,hd=1,dp=2,OL=9,OR=7
HB:t=2602,m=S,run=1,el=92,er=89,yaw=0.6,yr=-3.6,pc=8,hd=1,dp=1,OL=9,OR=7
HB:t=2802,m=S,run=1,el=122,er=127,yaw=0.7,yr=-2.0,pc=9,hd=0,dp=1,OL=9,OR=9
HB:t=2802,m=S,run=1,el=96,er=96,yaw=0.7,yr=-0.7,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=2928,m=S,run=1,el=122,er=128,yaw=0.7,yr=0.3,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=2936,m=S,run=1,el=6,er=7,yaw=0.7,yr=0.6,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=3047,m=S,run=1,el=114,er=124,yaw=-0.3,yr=-2.9,pc=9,hd=1,dp=1,OL=10,OR=8
HB:t=3169,m=S,run=1,el=117,er=113,yaw=-0.4,yr=-4.7,pc=8,hd=2,dp=2,OL=10,OR=6
HB:t=3173,m=S,run=1,el=17,er=15,yaw=-0.4,yr=-5.3,pc=9,hd=2,dp=2,OL=11,OR=7
HB:t=3275,m=S,run=1,el=107,er=88,yaw=0.7,yr=2.2,pc=10,hd=-1,dp=-1,OL=9,OR=11
HB:t=3393,m=S,run=1,el=127,er=126,yaw=0.8,yr=6.1,pc=9,hd=-3,dp=-2,OL=6,OR=12
HB:t=3402,m=S,run=1,el=13,er=15,yaw=0.8,yr=8.1,pc=9,hd=-4,dp=-3,OL=5,OR=13
HB:t=3507,m=S,run=1,el=117,er=147,yaw=0.5,yr=-2.8,pc=8,hd=0,dp=1,OL=8,OR=8
HB:t=3691,m=S,run=1,el=119,er=126,yaw=-1.4,yr=-8.7,pc=8,hd=2,dp=3,OL=10,OR=6
HB:t=3692,m=S,run=1,el=84,er=83,yaw=-1.4,yr=-7.0,pc=8,hd=3,dp=2,OL=11,OR=5
HB:t=3828,m=S,run=1,el=124,er=109,yaw=-1.3,yr=-5.6,pc=9,hd=2,dp=2,OL=11,OR=7
HB:t=3833,m=S,run=1,el=18,er=15,yaw=-1.3,yr=-1.2,pc=10,hd=1,dp=0,OL=11,OR=9
HB:t=3948,m=S,run=1,el=122,er=119,yaw=0.4,yr=3.7,pc=9,hd=-2,dp=-1,OL=7,OR=11
HB:t=4131,m=S,run=1,el=115,er=121,yaw=0.2,yr=4.5,pc=8,hd=-3,dp=-2,OL=5,OR=11
HB:t=4132,m=S,run=1,el=81,er=85,yaw=0.2,yr=0.1,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=4269,m=S,run=1,el=126,er=116,yaw=0.1,yr=-3.7,pc=9,hd=0,dp=1,OL=9,OR=9
HB:t=4274,m=S,run=1,el=5,er=4,yaw=0.1,yr=-5.3,pc=10,hd=1,dp=2,OL=11,OR=9
HB:t=4388,m=S,run=1,el=127,er=115,yaw=0.8,yr=-0.7,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=4506,m=S,run=1,el=118,er=126,yaw=0.9,yr=1.8,pc=8,hd=-2,dp=-1,OL=6,OR=10
HB:t=4515,m=S,run=1,el=7,er=8,yaw=0.9,yr=3.6,pc=9,hd=-2,dp=-1,OL=7,OR=11
HB:t=4611,m=S,run=1,el=95,er=104,yaw=0.6,yr=-1.1,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=4733,m=S,run=1,el=119,er=119,yaw=0.5,yr=-3.6,pc=8,hd=0,dp=1,OL=8,OR=8
HB:t=4738,m=S,run=1,el=17,er=17,yaw=0.5,yr=-5.1,pc=9,hd=1,dp=2,OL=10,OR=8
HB:t=4823,m=S,run=1,el=87,er=83,yaw=0.2,yr=-1.1,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=5017,m=S,run=1,el=116,er=113,yaw=0.5,yr=1.2,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=5017,m=S,run=1,el=87,er=91,yaw=0.5,yr=-1.0,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=5215,m=S,run=1,el=111,er=111,yaw=0.2,yr=-2.1,pc=8,hd=0,dp=1,OL=8,OR=8
HB:t=5216,m=S,run=1,el=76,er=78,yaw=0.2,yr=-2.5,pc=8,hd=0,dp=1,OL=8,OR=8
HB:t=5415,m=S,run=1,el=105,er=100,yaw=0.4,yr=-2.6,pc=8,hd=0,dp=1,OL=8,OR=8
HB:t=5416,m=S,run=1,el=81,er=77,yaw=0.4,yr=-1.1,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=5615,m=S,run=1,el=103,er=102,yaw=0.5,yr=-0.4,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=5616,m=S,run=1,el=79,er=82,yaw=0.5,yr=-0.7,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=5815,m=S,run=1,el=103,er=104,yaw=0.4,yr=-0.8,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=5815,m=S,run=1,el=78,er=79,yaw=0.4,yr=-0.8,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=6014,m=S,run=1,el=101,er=98,yaw=0.6,yr=-0.9,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=6015,m=S,run=1,el=74,er=73,yaw=0.6,yr=0.6,pc=9,hd=-1,dp=0,OL=8,OR=10
HB:t=6215,m=S,run=1,el=101,er=106,yaw=0.2,yr=1.3,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=6215,m=S,run=1,el=77,er=82,yaw=0.2,yr=-1.0,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=6415,m=S,run=1,el=99,er=102,yaw=-0.2,yr=-2.1,pc=8,hd=0,dp=1,OL=8,OR=8
HB:t=6415,m=S,run=1,el=75,er=74,yaw=-0.2,yr=-2.6,pc=8,hd=0,dp=1,OL=8,OR=8
HB:t=6544,m=S,run=1,el=98,er=96,yaw=-0.2,yr=-2.9,pc=8,hd=1,dp=1,OL=9,OR=7
HB:t=6549,m=S,run=1,el=14,er=15,yaw=-0.2,yr=-1.5,pc=9,hd=0,dp=1,OL=9,OR=9
HB:t=6655,m=S,run=1,el=95,er=95,yaw=-0.1,yr=0.1,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=6822,m=S,run=1,el=120,er=128,yaw=-0.4,yr=0.3,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=6823,m=S,run=1,el=68,er=73,yaw=-0.4,yr=-2.0,pc=9,hd=0,dp=1,OL=9,OR=9
HB:t=6892,m=S,run=1,el=68,er=64,yaw=-0.7,yr=-3.5,pc=10,hd=1,dp=1,OL=11,OR=9
HB:t=7080,m=S,run=1,el=126,er=118,yaw=-0.1,yr=-3.4,pc=9,hd=1,dp=1,OL=10,OR=8
HB:t=7081,m=S,run=1,el=95,er=86,yaw=-0.1,yr=0.0,pc=9,hd=0,dp=0,OL=9,OR=9
HB:t=7210,m=S,run=1,el=125,er=134,yaw=0.0,yr=2.6,pc=8,hd=-1,dp=-1,OL=7,OR=9
HB:t=7218,m=S,run=1,el=3,er=4,yaw=0.0,yr=3.3,pc=10,hd=-2,dp=-1,OL=8,OR=12
HB:t=7329,m=S,run=1,el=110,er=127,yaw=-0.8,yr=-3.1,pc=9,hd=1,dp=1,OL=10,OR=8
HB:t=7452,m=S,run=1,el=119,er=115,yaw=-1.0,yr=-6.3,pc=8,hd=2,dp=2,OL=10,OR=6
HB:t=7456,m=S,run=1,el=1,er=1,yaw=-1.0,yr=-11.0,pc=10,hd=4,dp=4,OL=14,OR=6
HB:t=7542,m=S,run=1,el=102,er=85,yaw=-1.4,yr=-3.7,pc=10,hd=1,dp=1,OL=11,OR=9
HB:t=7736,m=S,run=1,el=142,er=126,yaw=0.8,yr=0.3,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=7736,m=S,run=1,el=101,er=95,yaw=0.8,yr=3.9,pc=8,hd=-2,dp=-1,OL=6,OR=10
HB:t=7934,m=S,run=1,el=121,er=124,yaw=1.4,yr=5.6,pc=7,hd=-3,dp=-2,OL=4,OR=10
HB:t=7935,m=S,run=1,el=93,er=91,yaw=1.4,yr=3.4,pc=8,hd=-2,dp=-1,OL=6,OR=10
HB:t=8134,m=S,run=1,el=118,er=116,yaw=1.4,yr=2.2,pc=7,hd=-2,dp=-1,OL=5,OR=9
HB:t=8134,m=S,run=1,el=85,er=85,yaw=1.4,yr=1.7,pc=8,hd=-2,dp=-1,OL=6,OR=10
HB:t=8334,m=S,run=1,el=107,er=113,yaw=1.0,yr=1.4,pc=7,hd=-2,dp=0,OL=5,OR=9
HB:t=8334,m=S,run=1,el=83,er=86,yaw=1.0,yr=-0.5,pc=8,hd=-1,dp=0,OL=7,OR=9
HB:t=8463,m=S,run=1,el=110,er=113,yaw=0.9,yr=-1.4,pc=7,hd=0,dp=0,OL=7,OR=7
HB:t=8468,m=S,run=1,el=0,er=0,yaw=0.9,yr=-2.0,pc=10,hd=0,dp=1,OL=10,OR=10
HB:t=8562,m=S,run=1,el=95,er=94,yaw=0.6,yr=-1.3,pc=10,hd=0,dp=0,OL=10,OR=10
HB:t=8680,m=S,run=1,el=125,er=125,yaw=0.6,yr=-1.0,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=8688,m=S,run=1,el=4,er=4,yaw=0.6,yr=-0.7,pc=10,hd=-1,dp=0,OL=9,OR=11
HB:t=8794,m=S,run=1,el=117,er=125,yaw=0.4,yr=-2.0,pc=9,hd=0,dp=1,OL=9,OR=9
HB:t=8912,m=S,run=1,el=124,er=125,yaw=0.3,yr=-2.7,pc=8,hd=0,dp=1,OL=8,OR=8
HB:t=8921,m=S,run=1,el=1,er=2,yaw=0.3,yr=-3.2,pc=10,hd=0,dp=1,OL=10,OR=10
HB:t=9026,m=S,run=1,el=116,er=116,yaw=0.1,yr=-1.7,pc=9,hd=0,dp=1,OL=9,OR=9
HB:t=9211,m=S,run=1,el=118,er=117,yaw=0.2,yr=-1.0,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=9211,m=S,run=1,el=78,er=78,yaw=0.2,yr=-0.9,pc=8,hd=0,dp=0,OL=8,OR=8
HB:t=9418,m=S,run=1,el=113,er=112,yaw=0.0,yr=-0.9,pc=9,hd=0,dp=0,OL=9,OR=9
