HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,dp=0,OL=0,OR=0,hi=0.00
HB:t=18347,m=S,run=1,el=225,er=227,yaw=0.2,yr=0.7,pc=38,hd=-3,dp=-2,OL=77,OR=83,hi=-0.02
HB:t=18347,m=S,run=1,el=225,er=227,yaw=0.2,yr=0.7,pc=38,hd=-3,dp=-2,OL=77,OR=83,hi=-0.02
HB:t=18568,m=S,run=1,el=193,er=189,yaw=0.2,yr=-0.6,pc=65,hd=1,dp=2,OL=81,OR=79,hi=-0.02
HB:t=18569,m=S,run=1,el=193,er=189,yaw=0.2,yr=-0.6,pc=65,hd=1,dp=2,OL=81,OR=79,hi=-0.02
HB:t=18789,m=S,run=1,el=196,er=196,yaw=0.2,yr=-0.6,pc=84,hd=1,dp=2,OL=85,OR=83,hi=-0.02
HB:t=18790,m=S,run=1,el=196,er=196,yaw=0.2,yr=-0.6,pc=84,hd=1,dp=2,OL=85,OR=83,hi=-0.02
HB:t=19010,m=S,run=1,el=201,er=200,yaw=0.2,yr=0.4,pc=97,hd=-3,dp=-1,OL=94,OR=100,hi=-0.03
HB:t=19011,m=S,run=1,el=0,er=1,yaw=0.2,yr=0.4,pc=110,hd=-3,dp=-1,OL=107,OR=113,hi=-0.03
HB:t=19141,m=S,run=1,el=142,er=140,yaw=0.3,yr=1.0,pc=114,hd=-5,dp=-3,OL=109,OR=119,hi=-0.03
HB:t=19142,m=S,run=1,el=142,er=140,yaw=0.3,yr=1.0,pc=114,hd=-5,dp=-3,OL=109,OR=119,hi=-0.03
HB:t=19273,m=S,run=1,el=149,er=153,yaw=0.3,yr=-0.7,pc=1,hd=1,dp=2,OL=81,OR=79,hi=-0.03
HB:t=19485,m=S,run=1,el=231,er=228,yaw=0.0,yr=-0.3,pc=40,hd=1,dp=1,OL=81,OR=79,hi=-0.03
HB:t=19486,m=S,run=1,el=231,er=228,yaw=0.0,yr=-0.3,pc=40,hd=1,dp=1,OL=81,OR=79,hi=-0.03
HB:t=19707,m=S,run=1,el=189,er=186,yaw=0.2,yr=-0.3,pc=68,hd=0,dp=1,OL=80,OR=80,hi=-0.03
HB:t=19707,m=S,run=1,el=189,er=186,yaw=0.2,yr=-0.3,pc=68,hd=0,dp=1,OL=80,OR=80,hi=-0.03
HB:t=19928,m=S,run=1,el=189,er=191,yaw=0.1,yr=-0.9,pc=88,hd=2,dp=3,OL=90,OR=86,hi=-0.03
HB:t=19929,m=S,run=1,el=189,er=191,yaw=0.1,yr=-0.9,pc=88,hd=2,dp=3,OL=90,OR=86,hi=-0.03
HB:t=20149,m=S,run=1,el=200,er=202,yaw=0.1,yr=-0.1,pc=101,hd=0,dp=0,OL=101,OR=101,hi=-0.03
HB:t=20149,m=S,run=1,el=200,
er=202,yaw=0.1,yr=-0.1,pc=101,hd=0,dp=0,OL=101,OR=101,hi=-0.03
HB:t=20280,m=S,run=1,el=135,er=135,yaw=0.1,yr=0.0,pc=112,hd=-1,dp=0,OL=111,OR=113,hi=-0.03
HB:t=20281,m=S,run=1,el=1,er=0,yaw=0.1,yr=0.0,pc=123,hd=-1,dp=0,OL=122,OR=124,hi=-0.03
HB:t=20413,m=S,run=1,el=156,er=159,yaw=0.1,yr=-0.9,pc=53,hd=3,dp=3,OL=83,OR=77,hi=-0.03
HB:t=20534,m=S,run=1,el=141,er=137,yaw=0.0,yr=-2.1,pc=78,hd=7,dp=7,OL=87,OR=73,hi=-0.03
HB:t=20539,m=S,run=1,el=141,er=137,yaw=0.0,yr=-2.1,pc=78,hd=7,dp=7,OL=87,OR=73,hi=-0.03
HB:t=20668,m=S,run=1,el=124,er=126,yaw=-0.1,yr=1.0,pc=7,hd=-3,dp=-3,OL=77,OR=83,hi=-0.03
HB:t=20790,m=S,run=1,el=126,er=124,yaw=-0.1,yr=2.0,pc=45,hd=-6,dp=-6,OL=74,OR=86,hi=-0.03
HB:t=20794,m=S,run=1,el=1,er=1,yaw=-0.1,yr=2.0,pc=75,hd=-6,dp=-6,OL=74,OR=86,hi=-0.03
HB:t=20914,m=S,run=1,el=107,er=110,yaw=-0.0,yr=-0.0,pc=58,hd=0,dp=0,OL=80,OR=80,hi=-0.03
HB:t=21036,m=S,run=1,el=111,er=114,yaw=-0.1,yr=-0.9,pc=81,hd=3,dp=3,OL=84,OR=78,hi=-0.03
HB:t=21040,m=S,run=1,el=111,er=114,yaw=-0.1,yr=-0.9,pc=81,hd=3,dp=3,OL=84,OR=78,hi=-0.03
HB:t=21170,m=S,run=1,el=125,er=125,yaw=-0.2,yr=-0.3,pc=25,hd=2,dp=1,OL=82,OR=78,hi=-0.03
HB:t=21381,m=S,run=1,el=206,er=201,yaw=0.1,yr=0.2,pc=56,hd=-1,dp=-1,OL=79,OR=81,hi=-0.03
HB:t=21381,m=S,run=1,el=206,er=201,yaw=0.1,yr=0.2,pc=56,hd=-1,dp=-1,OL=79,OR=81,hi=-0.03
HB:t=21504,m=S,run=1,el=97,er=101,yaw=0.1,yr=0.4,pc=79,hd=-2,dp=-1,OL=78,OR=82,hi=-0.03
HB:t=21508,m=S,run=1,el=97,er=101,yaw=0.1,yr=0.4,pc=79,hd=-2,dp=-1,OL=78,OR=82,hi=-0.03
HB:t=21629,m=S,run=1,el=99,er=104,yaw=-0.3,yr=-1.1,pc=26,hd=5,dp=3,OL=85,OR=75,hi=-0.03
HB:t=21841,m=S,run=1,el=196,er=190,yaw=-0.4,yr=-0.0,pc=56,hd=2,dp=0,OL=82,OR=78,hi=-0.03
HB:t=21841,m=S,run=1,el=196,er=190,yaw=-0.4,yr=-0.0,pc=56,hd=2,dp=0,OL=82,OR=78,hi=-0.03
HB:t=22053,m=S,run=1,el=181,er=178,yaw=-0.2,yr=0.3,pc=77,hd=0,dp=-1,OL=80,OR=80,hi=-0.03
HB:t=22054,m=S,run=1,el=181,er=178,yaw=-0.2,yr=0.3,pc=77,hd=0,dp=-1,OL=80,OR=80,hi=-0.03
HB:t=22266,m=S,run=1,el=175,er=182,yaw=-0.3,yr=-0.0,pc=92,hd=2,dp=0,OL=94,OR=90,hi=-0.02
HB:t=22266,m=S,run=1,el=175,er=182,yaw=-0.3,yr=-0.0,pc=92,hd=2,dp=0,OL=94,OR=90,hi=-0.02
HB:t=22487,m=S,run=1,el=208,er=207,yaw=-0.4,yr=0.5,pc=102,hd=1,dp=-2,OL=103,OR=101,hi=-0.02
HB:t=22488,m=S,run=1,el=208,er=207,yaw=-0.4,yr=0.5,pc=102,hd=1,dp=-2,OL=103,OR=101,hi=-0.02
HB:t=22708,m=S,run=1,el=238,er=239,yaw=-0.4,yr=0.4,pc=108,hd=1,dp=-1,OL=109,OR=107,hi=-0.02
HB:t=22708,m=S,run=1,el=238,er=239,yaw=-0.4,yr=0.4,pc=108,hd=1,dp=-1,OL=109,OR=107,hi=-0.02
HB:t=22840,m=S,run=1,el=154,er=153,yaw=-0.4,yr=-0.2,pc=114,hd=3,dp=1,OL=117,OR=111,hi=-0.02
HB:t=22840,m=S,run=1,el=154,er=153,yaw=-0.4,yr=-0.2,pc=114,hd=3,dp=1,OL=117,OR=111,hi=-0.02
HB:t=22972,m=S,run=1,el=162,er=159,yaw=-0.6,yr=0.1,pc=47,hd=3,dp=0,OL=83,OR=77,hi=-0.02
HB:t=23184,m=S,run=1,el=237,er=230,yaw=-0.4,yr=-0.6,pc=69,hd=5,dp=2,OL=85,OR=75,hi=-0.02
HB:t=23184,m=S,run=1,el=237,er=230,yaw=-0.4,yr=-0.6,pc=69,hd=5,dp=2,OL=85,OR=75,hi=-0.02
HB:t=23406,m=S,run=1,el=196,er=199,yaw=-0.3,yr=0.6,pc=85,hd=-1,dp=-2,OL=84,OR=86,hi=-0.02
HB:t=23406,m=S,run=1,el=196,er=199,yaw=-0.3,yr=0.6,pc=85,hd=-1,dp=-2,OL=84,OR=86,hi=-0.02
HB:t=23627,m=S,run=1,el=198,er=196,yaw=-0.1,yr=0.8,pc=97,hd=-2,dp=-3,OL=95,OR=99,hi=-0.02
HB:t=23627,m=S,run=1,el=198,er=196,yaw=-0.1,yr=0.8,pc=97,hd=-2,dp=-3,OL=95,OR=99,hi=-0.02
HB:t=23759,m=S,run=1,el=126,er=125,yaw=-0.1,yr=0.9,pc=106,hd=-2,dp=-3,OL=104,OR=108,hi=-0.02
HB:t=23759,m=S,run=1,el=126,er=125,yaw=-0.1,yr=0.9,pc=106,hd=-2,dp=-3,OL=104,OR=108,hi=-0.02
HB:t=23891,m=S,run=1,el=141,er=142,yaw=-0.3,yr=-0.4,pc=43,hd=3,dp=1,OL=83,OR=77,hi=-0.02
HB:t=24104,m=S,run=1,el=230,er=220,yaw=-0.2,yr=0.2,pc=66,hd=0,dp=-1,OL=80,OR=80,hi=-0.01
HB:t=24104,m=S,run=1,el=230,er=220,yaw=-0.2,yr=0.2,pc=66,hd=0,dp=-1,OL=80,OR=80,hi=-0.01
HB:t=24325,m=S,run=1,el=198,er=197,yaw=0.3,yr=1.0,pc=83,hd=-5,dp=-3,OL=78,OR=88,hi=-0.02
HB:t=24326,m=S,run=1,el=198,er=197,yaw=0.3,yr=1.0,pc=83,hd=-5,dp=-3,OL=78,OR=88,hi=-0.02
HB:t=24547,m=S,run=1,el=200,er=204,yaw=0.3,yr=-0.2,pc=94,hd=-1,dp=1,OL=93,OR=95,hi=-0.02
HB:t=24547,m=S,run=1,el=200,er=204,yaw=0.3,yr=-0.2,pc=94,hd=-1,dp=1,OL=93,OR=95,hi=-0.02
HB:t=24678,m=S,run=1,el=132,er=128,yaw=0.3,yr=0.3,pc=104,hd=-3,dp=-1,OL=101,OR=107,hi=-0.02
HB:t=24679,m=S,run=1,el=132,er=128,yaw=0.3,yr=0.3,pc=104,hd=-3,dp=-1,OL=101,OR=107,hi=-0.02
HB:t=24811,m=S,run=1,el=142,er=143,yaw=0.4,yr=0.7,pc=41,hd=-4,dp=-2,OL=76,OR=84,hi=-0.02
HB:t=24933,m=S,run=1,el=134,er=136,yaw=0.4,yr=0.8,pc=66,hd=-5,dp=-3,OL=75,OR=85,hi=-0.02
HB:t=24937,m=S,run=1,el=134,er=136,yaw=0.4,yr=0.8,pc=66,hd=-5,dp=-3,OL=75,OR=85,hi=-0.02
HB:t=25066,m=S,run=1,el=124,er=119,yaw=0.3,yr=0.0,pc=1,hd=-2,dp=0,OL=78,OR=82,hi=-0.02
HB:t=25188,m=S,run=1,el=122,er=122,yaw=0.3,yr=-0.3,pc=38,hd=-1,dp=1,OL=79,OR=81,hi=-0.02
HB:t=25192,m=S,run=1,el=3,er=2,yaw=0.3,yr=-0.3,pc=67,hd=-1,dp=1,OL=79,OR=81,hi=-0.02
HB:t=25312,m=S,run=1,el=104,er=104,yaw=0.4,yr=0.1,pc=33,hd=-3,dp=0,OL=77,OR=83,hi=-0.02
HB:t=25434,m=S,run=1,el=110,er=110,yaw=0.5,yr=0.7,pc=61,hd=-5,dp=-2,OL=75,OR=85,hi=-0.02
HB:t=25439,m=S,run=1,el=110,er=110,yaw=0.5,yr=0.7,pc=61,hd=-5,dp=-2,OL=75,OR=85,hi=-0.02
HB:t=25568,m=S,run=1,el=112,er=112,yaw=0.6,yr=0.1,pc=6,hd=-4,dp=0,OL=76,OR=84,hi=-0.02
HB:t=25779,m=S,run=1,el=191,er=193,yaw=0.5,yr=-0.0,pc=39,hd=-3,dp=0,OL=77,OR=83,hi=-0.03
HB:t=25780,m=S,run=1,el=191,er=193,yaw=0.5,yr=-0.0,pc=39,hd=-3,dp=0,OL=77,OR=83,hi=-0.03
HB:t=25902,m=S,run=1,el=99,er=99,yaw=0.5,yr=-0.6,pc=65,hd=-1,dp=2,OL=79,OR=81,hi=-0.03
HB:t=25906,m=S,run=1,el=99,er=99,yaw=0.5,yr=-0.6,pc=65,hd=-1,dp=2,OL=79,OR=81,hi=-0.03
HB:t=26027,m=S,run=1,el=95,er=93,yaw=0.5,yr=0.4,pc=22,hd=-4,dp=-1,OL=76,OR=84,hi=-0.03
HB:t=26239,m=S,run=1,el=186,er=186,yaw=0.4,yr=-0.4,pc=51,hd=-1,dp=1,OL=79,OR=81,hi=-0.03
HB:t=26239,m=S,run=1,el=186,er=186,yaw=0.4,yr=-0.4,pc=51,hd=-1,dp=1,OL=79,OR=81,hi=-0.03
HB:t=26452,m=S,run=1,el=184,er=185,yaw=0.3,yr=-0.5,pc=71,hd=0,dp=2,OL=80,OR=80,hi=-0.03
HB:t=26452,m=S,run=1,el=184,er=185,yaw=0.3,yr=-0.5,pc=71,hd=0,dp=2,OL=80,OR=80,hi=-0.03
HB:t=26664,m=S,run=1,el=177,er=175,yaw=0.5,yr=-0.7,pc=85,hd=-1,dp=2,OL=84,OR=86,hi=-0.03
HB:t=26665,m=S,run=1,el=177,er=175,yaw=0.5,yr=-0.7,pc=85,hd=-1,dp=2,OL=84,OR=86,hi=-0.03
HB:t=26886,m=S,run=1,el=190,er=192,yaw=0.5,yr=-0.9,pc=94,hd=0,dp=3,OL=94,OR=94,hi=-0.04
HB:t=26886,m=S,run=1,el=190,er=192,yaw=0.5,yr=-0.9,pc=94,hd=0,dp=3,OL=94,OR=94,hi=-0.04
HB:t=27017,m=S,run=1,el=124,er=126,yaw=0.5,yr=-0.2,pc=103,hd=-2,dp=1,OL=101,OR=105,hi=-0.04
HB:t=27018,m=S,run=1,el=124,er=126,yaw=0.5,yr=-0.2,pc=103,hd=-2,dp=1,OL=101,OR=105,hi=-0.04
HB:t=27150,m=S,run=1,el=131,er=130,yaw=0.3,yr=-0.2,pc=20,hd=-1,dp=1,OL=79,OR=81,hi=-0.04
HB:t=27272,m=S,run=1,el=128,er=125,yaw=0.3,yr=0.1,pc=50,hd=-2,dp=0,OL=78,OR=82,hi=-0.04
HB:t=27276,m=S,run=1,el=128,er=125,yaw=0.3,yr=0.1,pc=50,hd=-2,dp=0,OL=78,OR=82,hi=-0.04
HB:t=27405,m=S,run=1,el=106,er=106,yaw=0.4,yr=0.0,pc=3,hd=-3,dp=0,OL=77,OR=83,hi=-0.04
HB:t=27527,m=S,run=1,el=110,er=112,yaw=0.4,yr=-0.6,pc=38,hd=0,dp=2,OL=80,OR=80,hi=-0.04
HB:t=27531,m=S,run=1,el=3,er=3,yaw=0.4,yr=-0.6,pc=64,hd=0,dp=2,OL=80,OR=80,hi=-0.04
HB:t=27651,m=S,run=1,el=92,er=92,yaw=0.3,yr=-0.2,pc=35,hd=-1,dp=1,OL=79,OR=81,hi=-0.04
HB:t=27773,m=S,run=1,el=100,er=101,yaw=0.3,yr=0.5,pc=60,hd=-4,dp=-2,OL=76,OR=84,hi=-0.04
HB:t=27778,m=S,run=1,el=100,er=101,yaw=0.3,yr=0.5,pc=60,hd=-4,dp=-2,OL=76,OR=84,hi=-0.04
HB:t=27907,m=S,run=1,el=102,er=101,yaw=0.4,yr=-0.9,pc=10,hd=0,dp=3,OL=80,OR=80,hi=-0.04
HB:t=28118,m=S,run=1,el=182,er=183,yaw=0.4,yr=-0.1,pc=40,hd=-2,dp=0,OL=78,OR=82,hi=-0.05
HB:t=28119,m=S,run=1,el=182,er=183,yaw=0.4,yr=-0.1,pc=40,hd=-2,dp=0,OL=78,OR=82,hi=-0.05
HB:t=28331,m=S,run=1,el=163,er=167,yaw=0.2,yr=-0.0,pc=62,hd=-1,dp=0,OL=79,OR=81,hi=-0.05
HB:t=28332,m=S,run=1,el=163,er=167,yaw=0.2,yr=-0.0,pc=62,hd=-1,dp=0,OL=79,OR=81,hi=-0.05
HB:t=28544,m=S,run=1,el=162,er=161,yaw=0.0,yr=-0.6,pc=77,hd=2,dp=2,OL=82,OR=78,hi=-0.05
HB:t=28544,m=S,run=1,el=162,er=161,yaw=0.0,yr=-0.6,pc=77,hd=2,dp=2,OL=82,OR=78,hi=-0.05
HB:t=28765,m=S,run=1,el=182,er=180,yaw=0.1,yr=-0.7,pc=88,hd=2,dp=2,OL=90,OR=86,hi=-0.05
HB:t=28766,m=S,run=1,el=182,er=180,yaw=0.1,yr=-0.7,pc=88,hd=2,dp=2,OL=90,OR=86,hi=-0.05
HB:t=28897,m=S,run=1,el=116,er=118,yaw=0.1,yr=-0.8,pc=96,hd=2,dp=2,OL=98,OR=94,hi=-0.05
HB:t=28897,m=S,run=1,el=116,er=118,yaw=0.1,yr=-0.8,pc=96,hd=2,dp=2,OL=98,OR=94,hi=-0.05
HB:t=29029,m=S,run=1,el=123,er=126,yaw=-0.1,yr=-0.2,pc=32,hd=1,dp=1,OL=81,OR=79,hi=-0.05
HB:t=29030,m=S,run=1,el=123,er=126,yaw=-0.1,yr=-0.2,pc=32,hd=1,dp=1,OL=81,OR=79,hi=-0.05
HB:t=29242,m=S,run=1,el=203,er=202,yaw=-0.0,yr=0.2,pc=55,hd=-1,dp=-1,OL=79,OR=81,hi=-0.05
HB:t=29242,m=S,run=1,el=203,er=202,yaw=-0.0,yr=0.2,pc=55,hd=-1,dp=-1,OL=79,OR=81,hi=-0.05
HB:t=29463,m=S,run=1,el=179,er=185,yaw=-0.2,yr=-0.6,pc=71,hd=3,dp=2,OL=83,OR=77,hi=-0.05
HB:t=29464,m=S,run=1,el=179,er=185,yaw=-0.2,yr=-0.6,pc=71,hd=3,dp=2,OL=83,OR=77,hi=-0.05
HB:t=29684,m=S,run=1,el=167,er=168,yaw=-0.5,yr=-0.2,pc=83,hd=4,dp=1,OL=87,OR=79,hi=-0.04
HB:t=29685,m=S,run=1,el=167,er=168,yaw=-0.5,yr=-0.2,pc=83,hd=4,dp=1,OL=87,OR=79,hi=-0.04
HB:t=29905,m=S,run=1,el=180,er=172,yaw=-0.4,yr=0.3,pc=91,hd=1,dp=-1,OL=92,OR=90,hi=-0.04
HB:t=29906,m=S,run=1,el=180,er=172,yaw=-0.4,yr=0.3,pc=91,hd=1,dp=-1,OL=92,OR=90,hi=-0.04
