t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
106,S,1,0,0,0.0,0.0,0,0,0,0,0,0.00
126,S,1,0,0,0.0,0.0,0,0,0,0,0,0.00
146,S,1,1,1,0.0,0.0,1,0,1,1,0,0.00
166,S,1,5,4,0.0,0.0,0,0,0,0,0,0.00
186,S,1,1,2,0.0,0.0,1,0,1,1,0,0.00
322,S,1,59,53,-0.0,0.0,1,0,1,1,0,0.00
342,S,1,7,5,-0.0,0.0,1,0,1,1,0,0.00
362,S,1,7,6,-0.0,0.0,1,0,1,1,0,0.00
382,S,1,8,6,-0.0,0.0,2,0,2,2,0,0.00
593,S,1,81,71,0.0,0.0,2,0,2,2,0,0.00
593,S,1,71,65,0.0,0.0,2,0,2,2,0,0.00
706,S,1,88,78,0.0,0.0,3,0,3,3,0,0.00
726,S,1,9,7,0.0,0.0,4,0,4,4,0,0.00
746,S,1,8,7,0.0,0.0,4,0,4,4,0,0.00
766,S,1,9,7,0.0,0.0,5,0,5,5,0,0.00
786,S,1,8,7,0.0,0.0,5,0,5,5,0,0.00
910,S,1,85,75,1.8,3.2,5,0,5,5,0,0.00
930,S,1,8,7,1.8,3.2,6,0,6,6,0,0.00
950,S,1,8,7,1.8,3.2,7,0,7,7,0,0.00
970,S,1,9,6,1.8,3.2,7,0,7,7,0,0.00
990,S,1,8,8,1.8,3.2,7,0,7,7,0,0.00
1162,S,1,124,109,1.9,2.3,6,0,6,6,0,0.00
1182,S,1,8,7,1.9,2.3,7,0,7,7,0,0.00
1202,S,1,7,7,1.9,2.3,7,0,7,7,0,0.00
1397,S,1,76,67,4.6,5.2,7,0,7,7,0,0.00
1397,S,1,60,52,4.6,5.2,7,0,7,7,0,0.00
1510,S,1,80,71,4.6,5.2,7,0,7,7,0,0.00
1530,S,1,8,7,4.6,5.2,7,0,7,7,0,0.00
1550,S,1,7,7,4.6,5.2,8,0,8,8,0,0.00
1570,S,1,7,7,4.6,5.2,8,0,8,8,0,0.00
1590,S,1,8,7,4.6,5.2,8,0,8,8,0,0.00
1696,S,1,87,76,7.4,8.1,7,0,7,7,0,0.00
1803,S,1,93,81,7.4,8.1,6,0,6,6,0,0.00
1823,S,1,9,8,7.4,8.1,7,0,7,7,0,0.00
1843,S,1,8,8,7.4,8.1,7,0,7,7,0,0.00
1863,S,1,9,8,7.4,8.1,7,0,7,7,0,0.00
1883,S,1,9,8,7.4,8.1,7,0,7,7,0,0.00
2013,S,1,105,92,7.7,5.9,6,0,6,6,0,0.00
2033,S,1,9,7,7.7,5.9,7,0,7,7,0,0.00
2053,S,1,8,8,7.7,5.9,7,0,7,7,0,0.00
2073,S,1,8,7,7.7,5.9,7,0,7,7,0,0.00
2093,S,1,9,7,7.7,5.9,7,0,7,7,0,0.00
2289,S,1,92,84,9.2,5.6,7,0,7,7,0,0.00
2289,S,1,71,65,9.2,5.6,6,0,6,6,0,0.00
2402,S,1,93,83,9.2,5.6,7,0,7,7,0,0.00
