t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,118,0,0,118,118,0,0.00
212,S,1,175,173,0.2,1.0,123,-4,-3,119,127,0,0.00
212,S,1,175,173,0.2,1.0,123,-4,-3,119,127,0,0.00
425,S,1,301,301,0.5,0.6,119,-5,-2,114,124,0,0.00
425,S,1,301,301,0.5,0.6,119,-5,-2,114,124,0,0.00
647,S,1,326,330,0.3,0.3,115,-3,-1,112,118,0,0.00
647,S,1,326,330,0.3,0.3,115,-3,-1,112,118,0,0.00
778,S,1,191,190,0.3,-0.2,116,-1,1,115,117,0,0.00
778,S,1,191,190,0.3,-0.2,116,-1,1,115,117,0,0.00
910,S,1,176,177,0.1,-0.3,32,1,1,81,79,0,0.00
911,S,1,176,177,0.1,-0.3,32,1,1,81,79,0,0.00
1033,S,1,149,145,0.1,-0.8,57,2,2,82,78,0,0.00
1038,S,1,149,145,0.1,-0.8,57,2,2,82,78,0,0.00
1167,S,1,123,125,0.1,-0.6,1,1,2,81,79,0,0.00
1379,S,1,187,193,-0.1,-1.2,38,5,4,85,75,0,0.00
1379,S,1,187,193,-0.1,-1.2,38,5,4,85,75,0,0.00
1592,S,1,169,170,-0.2,-0.1,64,2,0,82,78,0,0.00
1592,S,1,169,170,-0.2,-0.1,64,2,0,82,78,0,0.00
1714,S,1,100,98,-0.2,0.1,84,1,0,85,83,0,0.00
1719,S,1,100,98,-0.2,0.1,84,1,0,85,83,0,0.00
1848,S,1,123,123,-0.2,-1.1,6,5,4,85,75,0,0.00
2060,S,1,213,203,-0.1,0.2,40,0,-1,80,80,0,0.00
2060,S,1,213,203,-0.1,0.2,40,0,-1,80,80,0,0.00
2281,S,1,196,197,0.2,1.1,65,-5,-3,75,85,0,0.00
2281,S,1,196,197,0.2,1.1,65,-5,-3,75,85,0,0.00
2502,S,1,181,186,0.2,-0.7,82,1,2,83,81,0,0.00
2503,S,1,181,186,0.2,-0.7,82,1,2,83,81,0,0.00
2724,S,1,174,181,-0.3,-1.4,94,6,4,100,88,0,0.00
2724,S,1,174,181,-0.3,-1.4,94,6,4,100,88,0,0.00
2945,S,1,210,207,-0.4,0.5,102,1,-2,103,101,0,0.00
2946,S,1,210,0,0.0,0.0,0,0,0,0,0,0,0.00
3077,S,1,143,143,-0.3,1.2,109,-2,-4,107,111,0,0.00
3077,S,1,143,0,0.0,0.0,0,0,0,0,0,0,0.00
3210,S,1,153,157,-0.6,-0.4,35,5,1,85,75,0,0.00
3210,S,1,153,157,-0.6,-0.4,35,5,1,85,75,0,0.00
3422,S,1,233,224,-0.6,1.5,59,-1,-5,79,81,0,0.00
3423,S,1,233,224,-0.6,1.5,59,-1,-5,79,81,0,0.00
3644,S,1,179,192,-0.7,-1.1,77,8,4,88,72,0,0.00
3644,S,1,179,192,-0.7,-1.1,77,8,4,88,72,0,0.00
