t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
12,S,1,0,0,0.0,0.0,25,0,25,25,0,0.00
148,S,1,117,116,0.0,0.0,-50,0,-50,-50,0,0.00
187,S,1,54,53,-0.0,-0.0,56,0,56,56,0,0.00
204,S,1,-18,-14,0.1,0.7,57,0,57,57,0,0.00
334,S,1,-10,7,0.2,1.9,2,0,2,2,0,0.00
380,S,1,-19,-20,-0.2,-4.8,10,0,10,10,0,0.00
392,S,1,5,3,-0.2,-1.1,-6,0,-6,-6,0,0.00
426,S,1,2,0,-0.2,0.0,3,0,3,3,0,0.00
544,S,1,11,2,-0.1,0.1,0,0,0,0,0,0.00
591,S,1,1,0,-0.1,1.6,2,0,2,2,0,0.00
604,S,1,1,4,-0.0,5.2,-2,0,-2,-2,0,0.00
731,S,1,40,38,0.1,2.8,-14,0,-14,-14,0,0.00
779,S,1,62,57,0.2,20.7,-60,0,-60,-60,0,0.00
791,S,1,28,27,0.0,7.1,60,0,60,60,0,0.00
811,S,1,22,22,-0.1,-20.7,-51,0,-51,-51,0,0.00
941,S,1,211,201,-0.1,-6.1,-60,0,-60,-60,0,0.00
983,S,1,5,7,-0.4,-6.5,24,0,24,24,0,0.00
1007,S,1,15,16,-0.6,-7.5,-45,0,-45,-45,0,0.00
1024,S,1,13,12,-0.5,3.0,-5,0,-5,-5,0,0.00
1142,S,1,10,8,-0.4,2.0,3,0,3,3,0,0.00
1183,S,1,1,0,-0.7,-1.8,1,0,1,1,0,0.00
1208,S,1,8,9,-0.8,-4.1,-4,0,-4,-4,0,0.00
1224,S,1,6,5,-0.8,1.4,-13,0,-13,-13,0,0.00
1342,S,1,-30,-24,-0.7,1.2,17,0,17,17,0,0.00
1383,S,1,6,4,-1.0,-2.5,-8,0,-8,-8,0,0.00
1408,S,1,-15,-14,-1.0,-0.8,29,0,29,29,0,0.00
1424,S,1,-3,-4,-1.0,-0.7,19,0,19,19,0,0.00
1542,S,1,67,40,-1.0,-0.7,-21,0,-21,-21,0,0.00
1583,S,1,4,4,-0.6,4.4,11,0,11,11,0,0.00
1608,S,1,20,19,-0.5,3.8,-26,0,-26,-26,0,0.00
1624,S,1,9,10,-0.6,-0.8,-17,0,-17,-17,0,0.00
1771,S,1,-30,-22,-0.5,-0.4,19,0,19,19,0,0.00
1783,S,1,-38,-37,-0.8,-2.8,18,0,18,18,0,0.00
1807,S,1,3,2,-0.9,-3.5,-18,0,-18,-18,0,0.00
1824,S,1,-5,-4,-0.9,0.6,1,0,1,1,0,0.00
1942,S,1,-2,-2,-0.9,0.4,4,0,4,4,0,0.00
1983,S,1,2,2,-0.8,1.2,2,0,2,2,0,0.00
2008,S,1,0,0,-0.8,-0.2,5,0,5,5,0,0.00
2024,S,1,0,0,-0.8,0.9,5,0,5,5,0,0.00
