HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,dp=0,OL=0,OR=0,hi=0.00
HB:t=122,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=102,hd=0,dp=0,OL=102,OR=102,hi=0.00
HB:t=127,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=102,hd=0,dp=0,OL=102,OR=102,hi=0.00
HB:t=255,m=S,run=1,el=67,er=58,yaw=0.3,yr=3.8,pc=55,hd=-14,dp=-12,OL=66,OR=94,hi=-0.00
HB:t=467,m=S,run=1,el=157,er=150,yaw=1.2,yr=2.1,pc=65,hd=-14,dp=-7,OL=66,OR=94,hi=-0.01
HB:t=468,m=S,run=1,el=157,er=150,yaw=1.2,yr=2.1,pc=65,hd=-14,dp=-7,OL=66,OR=94,hi=-0.01
HB:t=689,m=S,run=1,el=170,er=173,yaw=1.2,yr=0.8,pc=73,hd=-10,dp=-3,OL=70,OR=90,hi=-0.01
HB:t=689,m=S,run=1,el=170,er=173,yaw=1.2,yr=0.8,pc=73,hd=-10,dp=-3,OL=70,OR=90,hi=-0.01
HB:t=911,m=S,run=1,el=174,er=177,yaw=1.0,yr=-0.2,pc=78,hd=-5,dp=1,OL=75,OR=85,hi=-0.01
HB:t=911,m=S,run=1,el=174,er=177,yaw=1.0,yr=-0.2,pc=78,hd=-5,dp=1,OL=75,OR=85,hi=-0.01
HB:t=1132,m=S,run=1,el=175,er=177,yaw=0.8,yr=-0.3,pc=81,hd=-4,dp=1,OL=77,OR=85,hi=-0.02
HB:t=1133,m=S,run=1,el=175,er=177,yaw=0.8,yr=-0.3,pc=81,hd=-4,dp=1,OL=77,OR=85,hi=-0.02
HB:t=1264,m=S,run=1,el=106,er=112,yaw=0.7,yr=-1.0,pc=85,hd=-1,dp=3,OL=84,OR=86,hi=-0.02
HB:t=1264,m=S,run=1,el=106,er=112,yaw=0.7,yr=-1.0,pc=85,hd=-1,dp=3,OL=84,OR=86,hi=-0.02
HB:t=1396,m=S,run=1,el=107,er=112,yaw=0.2,yr=-1.7,pc=31,hd=4,dp=6,OL=84,OR=76,hi=-0.02
HB:t=1397,m=S,run=1,el=107,er=112,yaw=0.2,yr=-1.7,pc=31,hd=4,dp=6,OL=84,OR=76,hi=-0.02
HB:t=1519,m=S,run=1,el=108,er=109,yaw=0.2,yr=-1.7,pc=50,hd=4,dp=5,OL=84,OR=76,hi=-0.02
HB:t=1523,m=S,run=1,el=108,er=109,yaw=0.2,yr=-1.7,pc=50,hd=4,dp=5,OL=84,OR=76,hi=-0.02
HB:t=1652,m=S,run=1,el=95,er=96,yaw=-0.0,yr=-0.7,pc=1,hd=2,dp=2,OL=82,OR=78,hi=-0.02
HB:t=1774,m=S,run=1,el=92,er=96,yaw=-0.1,yr=-0.4,pc=30,hd=2,dp=1,OL=82,OR=78,hi=-0.02
HB:t=1778,m=S,run=1,el=1,er=1,yaw=-0.1,yr=-0.4,pc=53,hd=2,dp=1,OL=82,OR=78,hi=-0.02
HB:t=1898,m=S,run=1,el=88,er=91,yaw=-0.4,yr=-0.4,pc=33,hd=3,dp=1,OL=83,OR=77,hi=-0.02
HB:t=2110,m=S,run=1,el=173,er=174,yaw=-0.6,yr=-0.8,pc=51,hd=6,dp=3,OL=86,OR=74,hi=-0.02
