t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,2,2,0,0.00
123,S,1,25,39,0.0,0.0,2,0,2,2,0,0.00
126,S,1,6,9,0.0,0.0,3,0,3,3,0,0.00
199,S,1,28,41,0.0,0.0,4,0,4,4,0,0.00
370,S,1,64,87,-1.3,-1.7,4,0,4,4,0,0.00
370,S,1,39,55,-1.3,-1.7,6,1,7,5,0,0.00
406,S,1,6,9,-3.1,-14.3,7,1,8,6,0,0.00
563,S,1,77,94,-4.2,-13.7,8,4,12,4,0,0.00
563,S,1,44,45,-4.2,-13.7,9,4,13,5,0,0.00
594,S,1,10,10,-5.2,-18.7,10,4,14,6,0,0.00
603,S,1,9,8,-5.2,-18.7,10,4,14,6,0,0.00
728,S,1,133,104,-5.3,-16.1,10,5,15,5,0,0.00
732,S,1,22,16,-5.3,-16.1,10,4,14,6,0,0.00
808,S,1,99,66,-3.5,-1.5,10,3,13,7,0,0.00
961,S,1,160,107,-1.2,1.7,9,3,12,6,0,0.00
961,S,1,67,46,-1.2,1.7,9,1,10,8,0,0.00
992,S,1,13,9,2.3,26.0,11,1,12,10,0,0.00
1001,S,1,0,0,2.3,26.0,12,-2,10,14,0,0.00
1168,S,1,146,135,4.0,24.3,10,-4,6,14,0,0.00
1169,S,1,70,76,4.0,24.3,10,-3,7,13,0,0.00
1204,S,1,25,31,5.3,30.3,10,-4,6,14,0,0.00
1364,S,1,123,161,4.7,25.3,9,-6,3,15,0,0.00
1364,S,1,55,77,4.7,25.3,9,-4,5,13,0,0.00
1395,S,1,10,15,1.9,1.8,10,-4,6,14,0,0.00
1404,S,1,8,10,1.9,1.8,10,1,11,9,0,0.00
1569,S,1,125,140,0.1,-0.5,9,0,9,9,0,0.00
1569,S,1,59,65,0.1,-0.5,9,1,10,8,0,0.00
1605,S,1,10,11,-2.0,-15.5,10,1,11,9,0,0.00
1764,S,1,126,113,-2.6,-14.1,9,3,12,6,0,0.00
1764,S,1,61,51,-2.6,-14.1,10,3,13,7,0,0.00
1795,S,1,13,9,-1.7,-5.8,11,3,14,8,0,0.00
1804,S,1,8,7,-1.7,-5.8,11,2,13,9,0,0.00
1969,S,1,142,112,-0.8,-3.9,9,2,11,7,0,0.00
1969,S,1,73,56,-0.8,-3.9,10,1,11,9,0,0.00
2005,S,1,13,10,1.7,13.7,10,1,11,9,0,0.00
2164,S,1,128,132,3.0,13.5,9,-3,6,12,0,0.00
2164,S,1,57,65,3.0,13.5,10,-3,7,13,0,0.00
2195,S,1,12,13,3.0,12.0,10,-3,7,13,0,0.00
2204,S,1,8,9,3.0,12.0,10,-3,7,13,0,0.00
2330,S,1,116,145,2.9,10.2,9,-4,5,13,0,0.00
2334,S,1,2,4,2.9,10.2,10,-3,7,13,0,0.00
2388,S,1,47,63,2.6,6.2,11,-2,9,13,0,0.00
2429,S,1,10,14,0.2,-11.1,11,-2,9,13,0,0.00
2585,S,1,136,186,-2.1,-12.6,9,2,11,7,0,0.00
2586,S,1,53,59,-2.1,-12.6,9,3,12,6,0,0.00
2621,S,1,19,20,-4.8,-29.7,10,4,14,6,0,0.00
2739,S,1,120,108,-5.4,-26.3,9,6,15,3,0,0.00
2747,S,1,4,3,-5.4,-26.3,11,4,15,7,0,0.00
2793,S,1,53,39,-5.5,-23.6,11,4,15,7,0,0.00
2833,S,1,14,9,-4.4,-12.8,11,5,16,6,0,0.00
2834,S,1,30,20,-4.4,-12.8,11,2,13,9,0,0.00
2956,S,1,155,105,-3.2,-9.5,9,3,12,6,0,0.00
2960,S,1,24,17,-3.2,-9.5,10,2,12,8,0,0.00
3010,S,1,54,37,-2.2,-1.1,10,0,10,10,0,0.00
3050,S,1,14,11,1.1,22.2,11,0,11,11,0,0.00
3050,S,1,37,29,1.1,22.2,11,-2,9,13,0,0.00
3208,S,1,130,122,3.5,22.3,9,-3,6,12,0,0.00
3208,S,1,58,60,3.5,22.3,10,-3,7,13,0,0.00
3244,S,1,11,12,4.4,25.6,10,-3,7,13,0,0.00
3248,S,1,23,27,4.4,25.6,10,-4,6,14,0,0.00
3372,S,1,113,142,4.3,21.8,9,-5,4,14,0,0.00
3376,S,1,16,23,4.3,21.8,10,-4,6,14,0,0.00
3426,S,1,39,59,3.9,15.8,10,-3,7,13,0,0.00
3465,S,1,9,15,1.5,-2.7,10,-4,6,14,0,0.00
3465,S,1,20,31,1.5,-2.7,11,1,12,10,0,0.00
3623,S,1,104,133,-1.2,-5.9,9,1,10,8,0,0.00
3623,S,1,48,55,-1.2,-5.9,10,2,12,8,0,0.00
3654,S,1,9,11,-3.0,-17.7,11,2,13,9,0,0.00
