t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,hi,sb,lp
2406,S,1,109,107,0.8,0.2,78,-5,-1,75,85,-0.040,0,0.00
2406,S,1,109,107,0.8,0.2,78,-5,-1,75,85,-0.040,0,0.00
2538,S,1,105,107,0.7,-0.9,37,-1,3,79,81,-0.040,0,0.00
2749,S,1,173,176,0.4,-1.2,52,1,4,81,79,-0.040,0,0.00
2750,S,1,173,176,0.4,-1.2,52,1,4,81,79,-0.040,0,0.00
2971,S,1,174,157,1.1,2.8,62,-16,-9,64,96,-0.050,0,0.00
2971,S,1,174,157,1.1,2.8,62,-16,-9,64,96,-0.050,0,0.00
3193,S,1,131,172,-0.1,-6.6,70,22,21,102,58,-0.040,0,0.00
3193,S,1,131,0,0.0,0.0,0,0,0,0,0,0.000,0,0.00
3414,S,1,169,153,-1.2,-0.4,75,9,1,89,71,-0.040,0,0.00
3414,S,1,169,153,-1.2,-0.4,75,9,1,89,71,-0.040,0,0.00
3635,S,1,181,171,0.2,1.1,79,-4,-3,76,84,-0.040,0,0.00
3635,S,1,181,171,0.2,1.1,79,-4,-3,76,84,-0.040,0,0.00
3766,S,1,106,106,0.3,2.5,83,-10,-8,73,93,-0.040,0,0.00
3766,S,1,106,106,0.3,2.5,83,-10,-8,73,93,-0.040,0,0.00
3898,S,1,104,111,0.0,-0.3,37,1,1,81,79,-0.040,0,0.00
3899,S,1,104,111,0.0,-0.3,37,1,1,81,79,-0.040,0,0.00
4111,S,1,172,178,-0.5,-1.7,52,8,6,88,72,-0.040,0,0.00
4111,S,1,172,178,-0.5,-1.7,52,8,6,88,72,-0.040,0,0.00
4332,S,1,179,172,-0.5,0.1,62,2,0,82,78,-0.040,0,0.00
4333,S,1,179,172,-0.5,0.1,62,2,0,82,78,-0.040,0,0.00
4553,S,1,186,183,-0.0,0.0,69,0,0,80,80,-0.040,0,0.00
4554,S,1,186,183,-0.0,0.0,69,0,0,80,80,-0.040,0,0.00
4774,S,1,181,179,0.1,0.7,74,-3,-2,77,83,-0.040,0,0.00
4774,S,1,181,179,0.1,0.7,74,-3,-2,77,83,-0.040,0,0.00
4905,S,1,105,104,0.2,0.7,79,-3,-2,77,83,-0.040,0,0.00
4906,S,1,105,104,0.2,0.7,79,-3,-2,77,83,-0.040,0,0.00
5037,S,1,101,100,0.3,0.7,32,-4,-2,76,84,-0.040,0,0.00
5249,S,1,177,189,-0.2,-1.6,48,7,5,87,73,-0.040,0,0.00
5249,S,1,177,189,-0.2,-1.6,48,7,5,87,73,-0.040,0,0.00
5471,S,1,163,176,-1.3,-1.9,59,14,6,94,66,-0.030,0,0.00
5471,S,1,163,176,-1.3,-1.9,59,14,6,94,66,-0.030,0,0.00
5692,S,1,186,166,-1.1,3.2,66,-4,-10,76,84,-0.030,0,0.00
5692,S,1,186,166,-1.1,3.2,66,-4,-10,76,84,-0.030,0,0.00
5913,S,1,184,193,-0.6,0.7,71,1,-2,81,79,-0.020,0,0.00
5913,S,1,184,193,-0.6,0.7,71,1,-2,81,79,-0.020,0,0.00
6044,S,1,107,109,-0.7,-1.2,77,8,4,88,72,-0.020,0,0.00
6045,S,1,107,109,-0.7,-1.2,77,8,4,88,72,-0.020,0,0.00
6176,S,1,103,97,-0.6,0.3,31,2,-1,82,78,-0.020,0,0.00
6388,S,1,180,175,-0.3,0.0,46,2,0,82,78,-0.020,0,0.00
6389,S,1,180,175,-0.3,0.0,46,2,0,82,78,-0.020,0,0.00
6610,S,1,181,181,-0.2,0.1,57,1,0,81,79,-0.020,0,0.00
6610,S,1,181,181,-0.2,0.1,57,1,0,81,79,-0.020,0,0.00
6831,S,1,170,168,-0.2,-0.1,65,2,0,82,78,-0.020,0,0.00
6832,S,1,170,168,-0.2,-0.1,65,2,0,82,78,-0.020,0,0.00
7052,S,1,177,173,0.0,0.0,70,0,0,80,80,-0.020,0,0.00
7053,S,1,177,173,0.0,0.0,70,0,0,80,80,-0.020,0,0.00
7184,S,1,107,106,0.1,0.9,76,-3,-3,77,83,-0.020,0,0.00
7184,S,1,107,106,0.1,0.9,76,-3,-3,77,83,-0.020,0,0.00
7316,S,1,97,99,0.0,-0.8,23,2,2,82,78,-0.020,0,0.00
7317,S,1,0,1,0.0,-0.8,44,2,2,82,78,-0.020,0,0.00
7439,S,1,102,99,0.0,-1.2,55,4,4,84,76,-0.020,0,0.00
7443,S,1,102,99,0.0,-1.2,55,4,4,84,76,-0.020,0,0.00
7572,S,1,95,91,0.3,0.6,1,-4,-2,76,84,-0.020,0,0.00
7694,S,1,97,98,0.3,0.6,28,-4,-2,76,84,-0.020,0,0.00
7698,S,1,2,2,0.3,0.6,49,-4,-2,76,84,-0.020,0,0.00
7818,S,1,89,90,0.2,-0.1,16,-1,0,79,81,-0.020,0,0.00
8030,S,1,159,166,-0.2,-0.8,37,4,3,84,76,-0.020,0,0.00
8031,S,1,159,166,-0.2,-0.8,37,4,3,84,76,-0.020,0,0.00
8252,S,1,167,168,-0.4,0.1,52,2,0,82,78,-0.020,0,0.00
8252,S,1,167,168,-0.4,0.1,52,2,0,82,78,-0.020,0,0.00
8383,S,1,101,100,-0.4,0.1,64,2,0,82,78,-0.020,0,0.00
8384,S,1,101,100,-0.4,0.1,64,2,0,82,78,-0.020,0,0.00
8515,S,1,93,95,-0.3,0.2,14,1,-1,81,79,-0.020,0,0.00
8637,S,1,97,97,-0.3,0.2,37,1,-1,81,79,-0.010,0,0.00
8642,S,1,97,97,-0.3,0.2,37,1,-1,81,79,-0.010,0,0.00
8771,S,1,99,100,-0.3,0.5,26,0,-2,80,80,-0.010,0,0.00
8893,S,1,97,96,-0.4,0.6,45,0,-2,80,80,-0.010,0,0.00
8897,S,1,2,2,-0.4,0.6,61,0,-2,80,80,-0.010,0,0.00
9017,S,1,86,83,-0.2,0.2,14,1,-1,81,79,-0.010,0,0.00
9139,S,1,98,95,-0.2,0.3,36,0,-1,80,80,-0.010,0,0.00
9143,S,1,98,95,-0.2,0.3,36,0,-1,80,80,-0.010,0,0.00
9272,S,1,89,90,-0.2,-0.5,1,3,2,83,77,-0.010,0,0.00
9484,S,1,157,158,-0.3,0.4,28,1,-1,81,79,-0.010,0,0.00
9484,S,1,157,158,-0.3,0.4,28,1,-1,81,79,-0.010,0,0.00
9697,S,1,163,160,-0.2,0.8,47,-2,-3,78,82,-0.010,0,0.00
9697,S,1,163,160,-0.2,0.8,47,-2,-3,78,82,-0.010,0,0.00
9819,S,1,96,94,-0.1,1.2,62,-3,-4,77,83,-0.010,0,0.00
9824,S,1,96,94,-0.1,1.2,62,-3,-4,77,83,-0.010,0,0.00
9953,S,1,91,92,0.0,0.6,4,-2,-2,78,82,-0.010,0,0.00
10165,S,1,164,167,-0.0,-0.6,30,2,2,82,78,-0.010,0,0.00
10166,S,1,164,167,-0.0,-0.6,30,2,2,82,78,-0.010,0,0.00
10386,S,1,175,168,0.1,0.1,47,-1,0,79,81,-0.010,0,0.00
10386,S,1,175,168,0.1,0.1,47,-1,0,79,81,-0.010,0,0.00
10608,S,1,176,174,0.3,0.2,60,-2,-1,78,82,-0.010,0,0.00
10608,S,1,176,174,0.3,0.2,60,-2,-1,78,82,-0.010,0,0.00
10829,S,1,162,167,0.0,-1.4,69,4,4,84,76,-0.010,0,0.00
10830,S,1,162,167,0.0,-1.4,69,4,4,84,76,-0.010,0,0.00
11050,S,1,174,170,-0.0,0.4,75,-1,-1,79,81,-0.010,0,0.00
11051,S,1,174,170,-0.0,0.4,75,-1,-1,79,81,-0.010,0,0.00
11182,S,1,104,101,0.1,2.4,81,-8,-8,73,89,-0.010,0,0.00
11182,S,1,104,101,0.1,2.4,81,-8,-8,73,89,-0.010,0,0.00
11315,S,1,96,99,0.3,0.9,18,-5,-3,75,85,-0.010,0,0.00
11315,S,1,96,99,0.3,0.9,18,-5,-3,75,85,-0.010,0,0.00
11527,S,1,174,179,0.1,-0.7,39,2,2,82,78,-0.010,0,0.00
11528,S,1,174,179,0.1,-0.7,39,2,2,82,78,-0.010,0,0.00
11749,S,1,182,176,0.1,0.5,53,-2,-2,78,82,-0.010,0,0.00
11749,S,1,182,176,0.1,0.5,53,-2,-2,78,82,-0.010,0,0.00
11970,S,1,177,176,0.3,0.7,63,-4,-2,76,84,-0.010,0,0.00
11970,S,1,177,176,0.3,0.7,63,-4,-2,76,84,-0.010,0,0.00
12102,S,1,97,101,0.2,-0.0,72,-1,0,79,81,-0.010,0,0.00
12102,S,1,97,101,0.2,-0.0,72,-1,0,79,81,-0.010,0,0.00
12234,S,1,94,97,-0.2,-1.7,1,7,5,87,73,-0.010,0,0.00
12446,S,1,176,167,0.1,0.9,27,-3,-3,77,83,-0.010,0,0.00
12446,S,1,176,167,0.1,0.9,27,-3,-3,77,83,-0.010,0,0.00
12667,S,1,178,175,0.5,0.5,44,-5,-2,75,85,-0.020,0,0.00
12667,S,1,178,175,0.5,0.5,44,-5,-2,75,85,-0.020,0,0.00
12889,S,1,180,180,0.6,0.5,56,-5,-2,75,85,-0.020,0,0.00
12889,S,1,180,180,0.6,0.5,56,-5,-2,75,85,-0.020,0,0.00
13110,S,1,180,180,0.5,-0.5,65,-2,1,78,82,-0.020,0,0.00
13110,S,1,180,180,0.5,-0.5,65,-2,1,78,82,-0.020,0,0.00
13241,S,1,109,106,0.5,-0.2,72,-3,1,77,83,-0.020,0,0.00
13242,S,1,109,106,0.5,-0.2,72,-3,1,77,83,-0.020,0,0.00
13374,S,1,91,91,0.6,0.4,4,-5,-1,75,85,-0.020,0,0.00
13495,S,1,95,96,0.6,0.2,29,-4,-1,76,84,-0.030,0,0.00
13500,S,1,1,1,0.6,0.2,49,-4,-1,76,84,-0.030,0,0.00
13629,S,1,97,100,0.4,0.2,16,-3,-1,77,83,-0.030,0,0.00
13751,S,1,99,99,0.3,-0.1,37,-2,0,78,82,-0.030,0,0.00
13755,S,1,99,99,0.3,-0.1,37,-2,0,78,82,-0.030,0,0.00
13875,S,1,88,86,0.4,-0.7,1,0,2,80,80,-0.030,0,0.00
14087,S,1,171,169,0.5,0.5,27,-5,-2,75,85,-0.030,0,0.00
14088,S,1,171,169,0.5,0.5,27,-5,-2,75,85,-0.030,0,0.00
14309,S,1,183,185,0.5,0.0,45,-3,0,77,83,-0.030,0,0.00
14309,S,1,183,185,0.5,0.0,45,-3,0,77,83,-0.030,0,0.00
14530,S,1,187,184,0.5,0.1,58,-3,0,77,83,-0.030,0,0.00
14530,S,1,187,184,0.5,0.1,58,-3,0,77,83,-0.030,0,0.00
14750,S,1,171,174,0.5,0.2,67,-3,-1,77,83,-0.040,0,0.00
14751,S,1,171,174,0.5,0.2,67,-3,-1,77,83,-0.040,0,0.00
14881,S,1,103,104,0.4,-0.2,75,-2,1,78,82,-0.040,0,0.00
14882,S,1,103,104,0.4,-0.2,75,-2,1,78,82,-0.040,0,0.00
15013,S,1,98,98,0.3,-1.4,1,3,5,83,77,-0.040,0,0.00
15226,S,1,181,179,0.3,-0.3,26,-1,1,79,81,-0.040,0,0.00
15226,S,1,181,179,0.3,-0.3,26,-1,1,79,81,-0.040,0,0.00
15447,S,1,180,180,0.5,0.3,44,-4,-1,76,84,-0.040,0,0.00
15448,S,1,180,180,0.5,0.3,44,-4,-1,76,84,-0.040,0,0.00
15669,S,1,186,186,0.4,0.0,57,-3,0,77,83,-0.040,0,0.00
15669,S,1,186,186,0.4,0.0,57,-3,0,77,83,-0.040,0,0.00
15800,S,1,112,113,0.4,-0.4,67,-1,1,79,81,-0.050,0,0.00
15801,S,1,112,113,0.4,-0.4,67,-1,1,79,81,-0.050,0,0.00
15933,S,1,92,93,0.2,0.1,2,-2,0,78,82,-0.050,0,0.00
16145,S,1,165,167,0.1,-1.4,27,4,4,84,76,-0.050,0,0.00
16146,S,1,165,167,0.1,-1.4,27,4,4,84,76,-0.050,0,0.00
16367,S,1,187,183,0.3,-0.0,44,-2,0,78,82,-0.050,0,0.00
16367,S,1,187,183,0.3,-0.0,44,-2,0,78,82,-0.050,0,0.00
16588,S,1,185,186,0.3,0.5,56,-4,-2,76,84,-0.050,0,0.00
16589,S,1,185,186,0.3,0.5,56,-4,-2,76,84,-0.050,0,0.00
16720,S,1,109,107,0.4,0.5,66,-4,-2,76,84,-0.050,0,0.00
16720,S,1,109,107,0.4,0.5,66,-4,-2,76,84,-0.050,0,0.00
16852,S,1,97,98,0.4,-0.1,1,-2,0,78,82,-0.050,0,0.00
16853,S,1,97,98,0.4,-0.1,1,-2,0,78,82,-0.050,0,0.00
17065,S,1,181,179,0.4,0.4,27,-4,-1,76,84,-0.050,0,0.00
17065,S,1,181,179,0.4,0.4,27,-4,-1,76,84,-0.050,0,0.00
17287,S,1,180,182,0.2,-0.3,45,0,1,80,80,-0.050,0,0.00
17287,S,1,180,182,0.2,-0.3,45,0,1,80,80,-0.050,0,0.00
17508,S,1,178,179,0.2,0.2,58,-2,-1,78,82,-0.060,0,0.00
17509,S,1,178,179,0.2,0.2,58,-2,-1,78,82,-0.060,0,0.00
17640,S,1,109,110,0.2,0.0,68,-1,0,79,81,-0.060,0,0.00
17640,S,1,109,110,0.2,0.0,68,-1,0,79,81,-0.060,0,0.00
17772,S,1,98,99,0.1,-0.2,1,0,1,80,80,-0.060,0,0.00
17773,S,1,98,99,0.1,-0.2,1,0,1,80,80,-0.060,0,0.00
17985,S,1,178,177,0.2,-0.3,27,0,1,80,80,-0.060,0,0.00
17985,S,1,178,177,0.2,-0.3,27,0,1,80,80,-0.060,0,0.00
18206,S,1,188,181,0.5,0.1,46,-3,0,77,83,-0.060,0,0.00
18207,S,1,0,1,0.5,0.1,63,-3,0,77,83,-0.060,0,0.00
18428,S,1,190,189,0.5,-1.0,66,0,3,80,80,-0.060,0,0.00
18428,S,1,190,189,0.5,-1.0,66,0,3,80,80,-0.060,0,0.00
18559,S,1,106,105,0.5,-0.4,75,-2,1,78,82,-0.060,0,0.00
18560,S,1,106,105,0.5,-0.4,75,-2,1,78,82,-0.060,0,0.00
18692,S,1,97,96,0.5,-0.8,3,-1,2,79,81,-0.060,0,0.00
18903,S,1,184,179,0.8,-0.7,28,-3,2,77,83,-0.070,0,0.00
18904,S,1,184,179,0.8,-0.7,28,-3,2,77,83,-0.070,0,0.00
19125,S,1,189,191,0.8,-0.3,45,-4,1,76,84,-0.070,0,0.00
19125,S,1,189,191,0.8,-0.3,45,-4,1,76,84,-0.070,0,0.00
19347,S,1,187,186,0.9,0.1,58,-5,0,75,85,-0.070,0,0.00
19347,S,1,187,186,0.9,0.1,58,-5,0,75,85,-0.070,0,0.00
19568,S,1,187,185,0.9,0.2,67,-6,-1,74,86,-0.080,0,0.00
19568,S,1,187,185,0.9,0.2,67,-6,-1,74,86,-0.080,0,0.00
19788,S,1,179,188,0.5,-0.6,73,-1,2,79,81,-0.080,0,0.00
19789,S,1,179,188,0.5,-0.6,73,-1,2,79,81,-0.080,0,0.00
19919,S,1,107,109,0.4,-2.0,78,4,6,84,76,-0.080,0,0.00
19920,S,1,107,109,0.4,-2.0,78,4,6,84,76,-0.080,0,0.00
20051,S,1,101,99,0.2,-0.9,1,2,3,82,78,-0.080,0,0.00
20263,S,1,187,184,0.4,-0.0,26,-2,0,78,82,-0.080,0,0.00
20263,S,1,187,184,0.4,-0.0,26,-2,0,78,82,-0.080,0,0.00
20485,S,1,192,193,0.5,0.3,44,-4,-1,76,84,-0.090,0,0.00
20485,S,1,192,193,0.5,0.3,44,-4,-1,76,84,-0.090,0,0.00
20706,S,1,191,186,0.6,-0.1,56,-3,0,77,83,-0.090,0,0.00
20706,S,1,191,186,0.6,-0.1,56,-3,0,77,83,-0.090,0,0.00
20927,S,1,184,187,0.6,-1.3,65,0,4,80,80,-0.090,0,0.00
20927,S,1,184,187,0.6,-1.3,65,0,4,80,80,-0.090,0,0.00
21148,S,1,179,182,0.2,-0.8,71,1,2,81,79,-0.090,0,0.00
21148,S,1,179,182,0.2,-0.8,71,1,2,81,79,-0.090,0,0.00
21279,S,1,108,108,0.2,-1.0,77,2,3,82,78,-0.090,0,0.00
21279,S,1,108,108,0.2,-1.0,77,2,3,82,78,-0.090,0,0.00
21411,S,1,99,96,0.3,0.6,1,-4,-2,76,84,-0.090,0,0.00
21411,S,1,99,96,0.3,0.6,1,-4,-2,76,84,-0.090,0,0.00
21624,S,1,182,184,0.4,-0.4,26,-1,1,79,81,-0.100,0,0.00
21624,S,1,182,184,0.4,-0.4,26,-1,1,79,81,-0.100,0,0.00
21846,S,1,190,191,0.3,-0.1,43,-2,0,78,82,-0.100,0,0.00
21846,S,1,190,191,0.3,-0.1,43,-2,0,78,82,-0.100,0,0.00
22067,S,1,185,182,0.3,0.3,55,-3,-1,77,83,-0.100,0,0.00
22067,S,1,185,182,0.3,0.3,55,-3,-1,77,83,-0.100,0,0.00
22287,S,1,175,184,-0.0,-1.4,64,4,5,84,76,-0.100,0,0.00
22288,S,1,175,184,-0.0,-1.4,64,4,5,84,76,-0.100,0,0.00
22418,S,1,102,107,-0.2,-3.1,72,11,10,91,69,-0.100,0,0.00
22419,S,1,102,0,0.0,0.0,0,0,0,0,0,0.000,0,0.00
22550,S,1,95,89,-0.6,-0.7,3,6,2,86,74,-0.100,0,0.00
22762,S,1,182,171,0.2,0.6,26,-3,-2,77,83,-0.100,0,0.00
22762,S,1,182,171,0.2,0.6,26,-3,-2,77,83,-0.100,0,0.00
22983,S,1,182,186,0.3,-0.5,43,0,2,80,80,-0.100,0,0.00
22984,S,1,182,186,0.3,-0.5,43,0,2,80,80,-0.100,0,0.00
23205,S,1,189,186,0.4,0.2,54,-3,-1,77,83,-0.100,0,0.00
23205,S,1,189,186,0.4,0.2,54,-3,-1,77,83,-0.100,0,0.00
23426,S,1,183,179,0.5,0.1,63,-3,0,77,83,-0.100,0,0.00
23426,S,1,183,179,0.5,0.1,63,-3,0,77,83,-0.100,0,0.00
23647,S,1,166,172,0.3,-0.9,69,1,3,81,79,-0.100,0,0.00
23647,S,1,166,172,0.3,-0.9,69,1,3,81,79,-0.100,0,0.00
23778,S,1,104,106,0.2,-1.7,74,4,6,84,76,-0.110,0,0.00
23778,S,1,104,106,0.2,-1.7,74,4,6,84,76,-0.110,0,0.00
23910,S,1,94,90,0.0,0.4,2,-2,-1,78,82,-0.110,0,0.00
23911,S,1,94,90,0.0,0.4,2,-2,-1,78,82,-0.110,0,0.00
24032,S,1,99,97,0.1,1.7,27,-6,-5,74,86,-0.110,0,0.00
24037,S,1,3,3,0.1,1.7,46,-6,-5,74,86,-0.110,0,0.00
24166,S,1,94,96,0.3,0.2,1,-2,-1,78,82,-0.110,0,0.00
24378,S,1,168,170,0.2,-0.1,26,-1,0,79,81,-0.110,0,0.00
24378,S,1,168,170,0.2,-0.1,26,-1,0,79,81,-0.110,0,0.00
24501,S,1,100,99,0.2,-0.4,45,0,1,80,80,-0.110,0,0.00
24505,S,1,100,99,0.2,-0.4,45,0,1,80,80,-0.110,0,0.00
24626,S,1,87,85,0.2,-0.0,1,-1,0,79,81,-0.110,0,0.00
24838,S,1,168,167,0.3,-0.7,26,0,2,80,80,-0.110,0,0.00
24838,S,1,168,167,0.3,-0.7,26,0,2,80,80,-0.110,0,0.00
24960,S,1,89,89,0.3,-0.3,45,-1,1,79,81,-0.110,0,0.00
24965,S,1,89,89,0.3,-0.3,45,-1,1,79,81,-0.110,0,0.00
25085,S,1,84,84,0.2,-0.9,1,2,3,82,78,-0.110,0,0.00
25208,S,1,97,97,0.1,-1.7,28,4,5,84,76,-0.110,0,0.00
25212,S,1,97,97,0.1,-1.7,28,4,5,84,76,-0.110,0,0.00
25317,S,1,74,71,0.2,0.2,5,-2,-1,78,82,-0.110,0,0.00
25529,S,1,169,168,0.5,-0.1,28,-3,0,77,83,-0.110,0,0.00
25530,S,1,169,168,0.5,-0.1,28,-3,0,77,83,-0.110,0,0.00
25742,S,1,171,170,0.6,0.0,44,-4,0,76,84,-0.120,0,0.00
25742,S,1,171,170,0.6,0.0,44,-4,0,76,84,-0.120,0,0.00
25963,S,1,181,182,0.5,0.3,56,-4,-1,76,84,-0.120,0,0.00
25964,S,1,181,182,0.5,0.3,56,-4,-1,76,84,-0.120,0,0.00
26185,S,1,182,181,0.5,-0.1,64,-3,0,77,83,-0.120,0,0.00
26185,S,1,182,181,0.5,-0.1,64,-3,0,77,83,-0.120,0,0.00
26316,S,1,99,102,0.4,-0.6,71,-1,2,79,81,-0.120,0,0.00
26317,S,1,1,1,0.4,-0.6,78,-1,2,79,81,-0.120,0,0.00
26449,S,1,94,97,0.2,-1.3,37,3,4,83,77,-0.120,0,0.00
26660,S,1,174,171,0.2,-0.0,50,-1,0,79,81,-0.120,0,0.00
26661,S,1,174,171,0.2,-0.0,50,-1,0,79,81,-0.120,0,0.00
26882,S,1,183,181,0.3,0.7,59,-4,-2,76,84,-0.120,0,0.00
26882,S,1,183,181,0.3,0.7,59,-4,-2,76,84,-0.120,0,0.00
27103,S,1,179,182,0.4,-0.2,66,-2,1,78,82,-0.130,0,0.00
27104,S,1,179,182,0.4,-0.2,66,-2,1,78,82,-0.130,0,0.00
27325,S,1,185,183,0.3,-0.1,71,-2,0,78,82,-0.130,0,0.00
27325,S,1,185,183,0.3,-0.1,71,-2,0,78,82,-0.130,0,0.00
27545,S,1,180,179,0.2,-0.0,74,-2,0,78,82,-0.130,0,0.00
27546,S,1,180,179,0.2,-0.0,74,-2,0,78,82,-0.130,0,0.00
27676,S,1,102,103,0.3,-0.7,78,1,2,81,79,-0.130,0,0.00
27677,S,1,1,1,0.3,-0.7,82,1,2,83,81,-0.130,0,0.00
27808,S,1,101,99,0.2,-0.4,41,0,1,80,80,-0.130,0,0.00
27930,S,1,104,103,0.2,0.4,54,-3,-1,77,83,-0.130,0,0.00
27935,S,1,104,103,0.2,0.4,54,-3,-1,77,83,-0.130,0,0.00
28064,S,1,100,100,0.3,0.7,1,-4,-2,76,84,-0.130,0,0.00
28186,S,1,101,102,0.3,0.7,30,-4,-2,76,84,-0.130,0,0.00
28190,S,1,0,0,0.3,0.7,53,-4,-2,76,84,-0.130,0,0.00
28310,S,1,93,93,0.4,0.7,36,-5,-2,75,85,-0.130,0,0.00
28431,S,1,101,100,0.4,0.9,54,-6,-3,74,86,-0.130,0,0.00
28436,S,1,101,100,0.4,0.9,54,-6,-3,74,86,-0.130,0,0.00
28565,S,1,97,98,0.3,0.1,1,-2,0,78,82,-0.130,0,0.00
28777,S,1,176,177,0.3,-0.4,29,-1,1,79,81,-0.140,0,0.00
28777,S,1,176,177,0.3,-0.4,29,-1,1,79,81,-0.140,0,0.00
28966,S,1,150,148,0.3,-0.3,49,-1,1,79,81,-0.140,0,0.00
28966,S,1,150,148,0.3,-0.3,49,-1,1,79,81,-0.140,0,0.00
29196,S,1,177,175,0.4,-0.6,78,0,2,80,80,-0.140,0,0.00
29197,S,1,1,1,0.4,-0.6,87,0,2,87,87,-0.140,0,0.00
29409,S,1,187,188,0.4,-0.3,85,-2,1,83,87,-0.140,0,0.00
29409,S,1,187,188,0.4,-0.3,85,-2,1,83,87,-0.140,0,0.00
29531,S,1,111,109,0.5,0.4,90,-4,-1,86,94,-0.140,0,0.00
29536,S,1,111,109,0.5,0.4,90,-4,-1,86,94,-0.140,0,0.00
29665,S,1,114,114,0.6,0.1,1,-4,0,76,84,-0.140,0,0.00
29877,S,1,189,190,0.5,-1.3,30,1,4,81,79,-0.140,0,0.00
29878,S,1,189,190,0.5,-1.3,30,1,4,81,79,-0.140,0,0.00
30098,S,1,180,177,0.5,-1.0,50,0,3,80,80,-0.150,0,0.00
