t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
119,S,1,24,28,0.0,0.0,2,0,0,2,2,0,0.00
127,S,1,2,2,0.0,0.0,3,0,0,3,3,0,0.00
185,S,1,32,28,0.0,0.7,4,0,0,4,4,0,0.00
413,S,1,78,74,0.6,1.3,4,0,0,4,4,0,0.00
413,S,1,81,75,0.6,2.6,5,-1,-1,4,6,0,0.00
608,S,1,82,79,1.1,3.3,6,-1,-1,5,7,0,0.00
608,S,1,66,64,1.1,2.9,7,-1,-1,6,8,0,0.00
731,S,1,86,82,1.1,2.7,8,-1,-1,7,9,0,0.00
739,S,1,3,3,1.1,2.5,10,-1,-1,9,11,0,0.00
846,S,1,93,94,1.4,1.7,11,-1,-1,10,12,0,0.00
964,S,1,121,116,1.4,1.3,9,-1,0,8,10,0,0.00
972,S,1,0,0,1.4,1.0,11,-1,0,10,12,0,0.00
1078,S,1,128,128,1.6,0.9,10,-1,0,9,11,0,0.00
1196,S,1,130,134,1.6,0.8,8,-1,0,7,9,0,0.00
1205,S,1,9,9,1.6,0.8,10,-1,0,9,11,0,0.00
1302,S,1,104,106,1.3,-1.1,9,0,0,9,9,0,0.00
1424,S,1,118,118,1.2,-2.1,8,0,1,8,8,0,0.00
1428,S,1,0,0,1.2,-1.9,11,0,1,11,11,0,0.00
1529,S,1,103,104,1.2,-0.3,10,-1,0,9,11,0,0.00
1647,S,1,118,122,1.2,0.4,9,-1,0,8,10,0,0.00
1656,S,1,8,7,1.2,1.0,10,-1,0,9,11,0,0.00
1761,S,1,107,111,0.7,-1.2,9,0,0,9,9,0,0.00
1879,S,1,118,117,0.6,-2.3,9,0,1,9,9,0,0.00
1887,S,1,5,5,0.6,-3.2,10,1,1,11,9,0,0.00
1984,S,1,100,97,0.5,-0.7,10,0,0,10,10,0,0.00
2172,S,1,122,122,0.6,0.6,9,0,0,9,9,0,0.00
2173,S,1,91,92,0.6,0.5,9,-1,0,8,10,0,0.00
2376,S,1,129,134,0.3,0.4,9,0,0,9,9,0,0.00
2376,S,1,94,95,0.3,0.1,9,0,0,9,9,0,0.00
2576,S,1,114,114,0.3,0.0,8,0,0,8,8,0,0.00
2576,S,1,80,80,0.3,-0.3,8,0,0,8,8,0,0.00
2781,S,1,99,98,0.1,-0.4,8,0,0,8,8,0,0.00
2782,S,1,77,78,0.1,-0.5,9,0,0,9,9,0,0.00
2971,S,1,99,99,-0.0,-0.5,8,0,0,8,8,0,0.00
2972,S,1,76,77,-0.0,-1.1,9,0,0,9,9,0,0.00
3101,S,1,118,117,-0.0,-1.5,9,0,0,9,9,0,0.00
3110,S,1,3,3,-0.0,-1.6,11,0,1,11,11,0,0.00
3220,S,1,125,125,-0.0,-1.2,9,0,0,9,9,0,0.00
3408,S,1,124,126,-0.2,-1.0,8,0,0,8,8,0,0.00
3409,S,1,84,86,-0.2,-0.7,8,0,0,8,8,0,0.00
3538,S,1,108,108,-0.2,-0.5,9,0,0,9,9,0,0.00
3546,S,1,7,7,-0.2,-0.5,10,0,0,10,10,0,0.00
3657,S,1,104,103,-0.3,-0.6,9,0,0,9,9,0,0.00
3845,S,1,110,109,-0.3,-0.7,9,0,0,9,9,0,0.00
3845,S,1,83,84,-0.3,-0.8,9,0,0,9,9,0,0.00
3974,S,1,113,113,-0.3,-0.9,9,0,0,9,9,0,0.00
3983,S,1,0,1,-0.3,-0.9,11,0,0,11,11,0,0.00
4087,S,1,119,120,-0.6,-1.0,10,0,0,10,10,0,0.00
