t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
118,S,1,30,35,0.0,0.0,2,0,0,2,2,0,0.00
127,S,1,1,2,0.0,0.0,2,0,0,2,2,0,0.00
232,S,1,53,53,-0.2,-0.4,3,0,0,3,3,0,0.00
417,S,1,69,69,-0.3,-0.6,4,0,0,4,4,0,0.00
418,S,1,55,56,-0.3,-0.6,5,0,0,5,5,0,0.00
624,S,1,79,82,-0.5,-0.6,7,0,0,7,7,0,0.00
624,S,1,65,68,-0.5,-0.9,8,1,0,9,7,0,0.00
824,S,1,83,83,-0.5,-1.1,9,1,0,10,8,0,0.00
824,S,1,73,69,-0.5,0.5,10,0,0,10,10,0,0.00
953,S,1,104,99,-0.4,1.7,10,0,-1,10,10,0,0.00
958,S,1,17,17,-0.4,2.6,10,-1,-1,9,11,0,0.00
1072,S,1,107,111,-0.2,0.6,10,0,0,10,10,0,0.00
1191,S,1,115,118,-0.3,-0.8,9,0,0,9,9,0,0.00
1199,S,1,1,1,-0.3,-1.9,11,1,1,12,10,0,0.00
1257,S,1,62,60,-0.5,-1.6,11,1,0,12,10,0,0.00
1485,S,1,125,120,-0.2,-1.2,10,1,0,11,9,0,0.00
1485,S,1,123,115,-0.2,0.7,9,0,0,9,9,0,0.00
1679,S,1,109,112,0.1,1.6,8,0,0,8,8,0,0.00
1679,S,1,80,81,0.1,1.2,9,0,0,9,9,0,0.00
1877,S,1,103,102,0.2,0.8,9,0,0,9,9,0,0.00
1878,S,1,84,82,0.2,0.8,9,0,0,9,9,0,0.00
2003,S,1,104,102,0.2,0.8,9,0,0,9,9,0,0.00
2011,S,1,12,12,0.2,0.8,10,0,0,10,10,0,0.00
2117,S,1,96,96,0.5,1.0,10,-1,0,9,11,0,0.00
2236,S,1,112,114,0.5,1.0,9,-1,0,8,10,0,0.00
2244,S,1,6,5,0.5,1.1,10,-1,0,9,11,0,0.00
2350,S,1,97,109,-0.0,-4.8,10,1,1,11,9,0,0.00
2535,S,1,112,115,-0.4,-7.8,9,2,2,11,7,0,0.00
2535,S,1,79,75,-0.4,-3.4,9,1,1,10,8,0,0.00
2742,S,1,115,114,-0.2,-0.2,9,0,0,9,9,0,0.00
2742,S,1,86,85,-0.2,-0.5,9,0,0,9,9,0,0.00
2942,S,1,106,107,-0.2,-0.7,8,0,0,8,8,0,0.00
2943,S,1,74,75,-0.2,-0.6,9,0,0,9,9,0,0.00
3071,S,1,93,92,-0.2,-0.5,9,0,0,9,9,0,0.00
3076,S,1,0,0,-0.2,0.2,11,0,0,11,11,0,0.00
3190,S,1,107,103,0.0,0.6,10,0,0,10,10,0,0.00
3375,S,1,112,109,0.1,0.7,9,0,0,9,9,0,0.00
3376,S,1,76,76,0.1,0.4,9,0,0,9,9,0,0.00
3582,S,1,110,113,-0.0,0.2,9,0,0,9,9,0,0.00
3582,S,1,82,83,-0.0,-0.2,9,0,0,9,9,0,0.00
3711,S,1,103,101,-0.1,-0.5,9,0,0,9,9,0,0.00
3716,S,1,14,15,-0.1,-0.6,10,0,0,10,10,0,0.00
3830,S,1,105,105,-0.1,0.1,9,0,0,9,9,0,0.00
3948,S,1,100,103,-0.1,0.5,9,0,0,9,9,0,0.00
3957,S,1,2,3,-0.1,0.8,11,0,0,11,11,0,0.00
4053,S,1,93,96,-0.2,-0.1,10,0,0,10,10,0,0.00
4242,S,1,113,112,-0.3,-0.6,9,0,0,9,9,0,0.00
4242,S,1,82,80,-0.3,-0.3,9,0,0,9,9,0,0.00
4425,S,1,104,104,-0.2,-0.1,9,0,0,9,9,0,0.00
4426,S,1,64,64,-0.2,0.3,9,0,0,9,9,0,0.00
4495,S,1,50,51,-0.2,0.5,11,0,0,11,11,0,0.00
4683,S,1,110,111,-0.4,0.4,10,0,0,10,10,0,0.00
4683,S,1,88,87,-0.4,0.4,9,0,0,9,9,0,0.00
4813,S,1,114,115,-0.4,0.4,9,0,0,9,9,0,0.00
4821,S,1,13,13,-0.4,0.4,9,0,0,9,9,0,0.00
4932,S,1,104,104,-0.2,0.9,10,0,0,10,10,0,0.00
5055,S,1,112,110,-0.2,1.1,9,0,0,9,9,0,0.00
5059,S,1,16,17,-0.2,1.3,9,0,0,9,9,0,0.00
5145,S,1,75,75,-0.1,1.1,10,0,0,10,10,0,0.00
5339,S,1,109,108,0.1,0.9,9,0,0,9,9,0,0.00
5339,S,1,85,84,0.1,0.9,9,0,0,9,9,0,0.00
5537,S,1,108,105,0.4,0.9,9,0,0,9,9,0,0.00
5538,S,1,84,80,0.4,1.5,9,-1,0,8,10,0,0.00
