t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
210,S,1,0,0,0.2,-0.1,2,0,0,2,2,0,0.00
210,S,1,24,38,0.2,-2.8,2,1,1,3,1,0,0.00
328,S,1,56,65,0.1,-4.2,3,1,1,4,2,0,0.00
337,S,1,3,3,0.1,-5.2,3,2,2,5,1,0,0.00
442,S,1,57,78,-1.7,-9.7,4,3,3,7,1,0,0.00
626,S,1,67,91,-4.2,-11.8,5,4,4,9,1,0,0.00
627,S,1,54,74,-4.2,-13.0,6,5,4,11,1,0,0.00
763,S,1,90,113,-4.5,-13.9,7,6,4,13,1,0,0.00
768,S,1,14,16,-4.5,-13.8,8,6,4,14,2,0,0.00
881,S,1,105,116,-7.6,-11.2,9,7,3,16,2,0,0.00
1000,S,1,118,123,-7.8,-9.8,9,8,3,17,1,0,0.00
1008,S,1,4,4,-7.8,-8.8,10,7,3,17,3,0,0.00
1106,S,1,117,103,-8.0,4.2,9,3,-1,12,6,0,0.00
1294,S,1,139,124,-7.1,10.6,8,2,-3,10,6,0,0.00
1295,S,1,95,90,-7.1,8.1,8,1,-3,9,7,0,0.00
1503,S,1,122,110,-6.0,6.2,9,3,-2,12,6,0,0.00
1503,S,1,104,95,-6.0,6.6,8,1,-2,9,7,0,0.00
1693,S,1,124,123,-5.2,6.9,9,2,-2,11,7,0,0.00
1694,S,1,93,87,-5.2,5.5,9,2,-2,11,7,0,0.00
1823,S,1,113,107,-5.2,4.4,9,3,-1,12,6,0,0.00
1832,S,1,0,0,-5.2,4.1,11,2,-1,13,9,0,0.00
1942,S,1,128,116,-4.1,4.6,10,2,-1,12,8,0,0.00
2064,S,1,123,112,-3.9,4.9,9,2,-2,11,7,0,0.00
2069,S,1,19,16,-3.9,5.7,9,1,-2,10,8,0,0.00
2154,S,1,84,76,-2.6,10.8,10,-1,-3,9,11,0,0.00
2348,S,1,122,125,-2.5,13.0,9,-2,-4,7,11,0,0.00
2348,S,1,95,103,-2.5,5.7,8,1,-2,9,7,0,0.00
2546,S,1,124,109,-1.8,0.2,8,2,0,10,6,0,0.00
2546,S,1,95,84,-1.8,4.4,8,1,-1,9,7,0,0.00
2675,S,1,104,105,-1.7,7.7,9,-1,-2,8,10,0,0.00
2680,S,1,15,16,-1.7,6.3,9,0,-2,9,9,0,0.00
2785,S,1,93,94,-1.6,3.0,10,1,-1,11,9,0,0.00
2973,S,1,121,113,-0.9,1.9,9,1,-1,10,8,0,0.00
2974,S,1,94,85,-0.9,3.0,9,1,-1,10,8,0,0.00
3181,S,1,115,107,0.1,3.9,9,0,-1,9,9,0,0.00
3182,S,1,95,92,0.1,3.3,9,0,-1,9,9,0,0.00
3372,S,1,118,113,0.5,2.9,9,0,-1,9,9,0,0.00
3373,S,1,92,88,0.5,2.1,9,0,-1,9,9,0,0.00
3502,S,1,131,119,0.5,1.3,9,0,0,9,9,0,0.00
