seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,4.0,0.0,0.425,0.425,1.429,4.533,3.104,2.9810000000000003,1.281,1.8116075733999346,7.0,6.75,0.25,14.0,13.0,1.0,6.0,6.0,0.0,12.0,12.0,0.02745341765591719,0.0014160834604693925,0.027499999999999997,0.0,0.0,0.02745341765591719,0.0014160834604693925,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.5,0.5,0.6470588235294118,0.0
1.0,2.0,0.781,1.112,0.331,4.476,4.174,-0.3019999999999996,4.325,1.1684999999999999,1.2487723971965428,13.5,14.0,-0.5,13.0,13.0,0.0,11.0,13.0,-2.0,11.0,13.0,4.291586761435627,0.31319653425679317,4.303,0.02745341765591719,0.0014160834604693925,4.3190401790915445,0.31461261771726257,barely_moving,balanced,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,1.0,1.0,0.8308157099697886,0.0
1.0,2.0,1.555,1.976,0.421,-0.028,0.553,0.5810000000000001,0.2625,-2.1075,2.233476326268089,14.0,14.0,0.0,14.0,13.0,1.0,12.0,12.0,0.0,13.0,11.0,5.683235279548378,0.05485441911698933,5.6834999999999996,4.3190401790915445,0.31461261771726257,10.002275458639922,0.3694670368342519,barely_moving,balanced,straight,0.0,4.5,0.170505,hesitating_straight,1.0,1.0,0.6650831353919241,0.0
1.0,2.0,2.397,2.818,0.421,1.57,2.795,1.2249999999999999,2.1825,0.473,0.7007267655798514,14.0,14.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,12.0,12.0,5.886988476881799,0.2874068076106178,5.894,10.002275458639922,0.3694670368342519,15.88926393552172,0.6568738444448697,barely_moving,balanced,right_arc,1.0,4.5,0.17682,hesitating_right_arc,1.0,1.0,0.6650831353919241,0.0
1.0,3.0,3.239,3.567,0.328,3.614,3.753,0.13900000000000023,3.6601953333333337,1.2190079999999999,1.2280196188139667,14.0,14.0,0.0,14.0,14.0,0.0,11.333333333333334,12.666666666666666,-1.3333333333333333,11.0,13.0,4.582616384130922,0.29336417352806954,4.591999999999999,15.88926393552172,0.6568738444448697,20.47188031965264,0.9502380179729393,barely_moving,balanced,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,1.0,1.0,1.2804878048780486,0.0
1.0,2.0,4.01,4.239,0.229,1.873,1.796,-0.07699999999999996,1.8345,-0.7424999999999999,0.7475215715950945,13.5,14.0,-0.5,13.0,14.0,-1.0,11.5,12.5,-1.0,12.0,12.0,3.0899813031435173,0.09689064053606579,3.0915,20.47188031965264,0.9502380179729393,23.561861622796158,1.0471286585090052,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,1.2008733624454149,0.0
1.0,2.0,4.66,5.081,0.421,0.654,3.065,2.411,1.8595,-0.1329999999999999,1.25009519637506,14.0,14.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,12.0,12.0,5.88556874431405,0.31514529340217035,5.894,23.561861622796158,1.0471286585090052,29.447430367110208,1.3622739519111755,barely_moving,balanced,right_arc,1.0,4.5,0.17682,hesitating_right_arc,1.0,1.0,0.6650831353919241,0.0
1.0,2.0,5.311,5.739,0.428,3.051,0.229,-2.822,1.6400000000000001,-0.5755000000000001,1.4002330163226406,13.5,14.5,-1.0,13.0,15.0,-2.0,11.0,13.0,-2.0,11.0,13.0,5.991952140635146,0.02394878572897151,5.991999999999999,29.447430367110208,1.3622739519111755,35.43938250774535,1.386222737640147,barely_moving,balanced,straight,0.0,4.5,0.17975999999999998,hesitating_straight,1.0,1.0,0.6542056074766356,0.0
1.0,2.0,6.143,6.563,0.42,-0.211,1.924,2.135,0.8564999999999999,-0.418,1.2396019522411217,14.0,14.0,0.0,14.0,14.0,0.0,13.0,11.0,2.0,13.0,11.0,5.876685092681365,0.19741408626693385,5.88,35.43938250774535,1.386222737640147,41.31606760042671,1.5836368239070808,barely_moving,balanced,right_arc,0.6786912097528388,4.5,0.1764,hesitating_right_arc,1.0,1.0,0.6666666666666667,0.0
1.0,2.0,6.925,7.255,0.33,2.912,3.485,0.573,3.1985,1.4935,1.4943876672403316,13.5,14.0,-0.5,13.0,13.0,0.0,11.5,12.5,-1.0,11.0,13.0,4.282066703284745,0.26077720111260044,4.29,41.31606760042671,1.5836368239070808,45.59813430371146,1.8444140250196812,barely_moving,balanced,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,1.0,1.0,0.8333333333333334,0.0
