seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,3.0,0.0,0.302,0.302,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.333333333333334,-1.3333333333333333,13.0,15.0,-2.0,8.0,8.0,0.0,12.0,12.0,4.225999999999999,0.0,4.225999999999999,0.0,0.0,4.225999999999999,0.0,barely_moving,right_faster,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6666666666666666,0.6666666666666666,0.8609271523178809,0.0
1.0,3.0,0.752,0.983,0.231,-7.725,-7.907,-0.18200000000000038,-7.785666666666667,-5.399333333333334,5.467517779273028,9.666666666666666,9.0,0.6666666666666666,15.0,12.0,3.0,8.666666666666666,7.333333333333333,1.3333333333333333,14.0,10.0,3.0898481285045376,-0.4290901286370089,3.1195,4.225999999999999,0.0,7.315848128504537,-0.4290901286370089,barely_moving,balanced,left_arc,1.0,4.5,0.15000000000000002,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.2121212121212122,0.0
1.0,2.0,1.283,1.732,0.449,-8.069,4.563,12.632000000000001,-1.7530000000000006,2.5255,5.990843554959519,15.0,12.0,3.0,16.0,13.0,3.0,14.0,10.0,4.0,14.0,10.0,6.489864715163757,0.5179442333615162,6.5105,7.315848128504537,-0.4290901286370089,13.805712843668294,0.08885410472450728,barely_moving,left_faster,right_arc,1.0,4.5,0.19531500000000002,hesitating_right_arc,1.0,1.0,0.6013363028953229,0.0
1.0,2.0,2.153,2.516,0.363,7.67,6.739,-0.931,7.2044999999999995,5.948,6.216426063261752,13.0,15.0,-2.0,12.0,16.0,-4.0,10.5,13.5,-3.0,10.0,14.0,5.0468884834132925,0.5963561318459594,5.082,13.805712843668294,0.08885410472450728,18.852601327081587,0.6852102365704666,barely_moving,right_faster,right_arc,1.0,4.5,0.15245999999999998,hesitating_right_arc,1.0,1.0,0.7713498622589533,0.0
1.0,2.0,2.884,3.312,0.428,0.959,-5.213,-6.172,-2.1270000000000002,-4.826,5.237509045338252,13.0,15.0,-2.0,14.0,14.0,0.0,11.0,13.0,-2.0,12.0,12.0,5.967215944137799,-0.5444243528972935,5.992000000000001,18.852601327081587,0.6852102365704666,24.819817271219385,0.14078588367317313,barely_moving,right_faster,left_arc,1.0,4.5,0.17976000000000003,hesitating_left_arc,1.0,1.0,0.6542056074766356,0.0
1.0,3.0,3.628,4.075,0.447,-5.535,1.274,6.809,-3.265416,-2.477669666666667,4.133258025096788,14.666666666666666,12.666666666666666,2.0,15.0,12.0,3.0,14.0,10.0,4.0,14.0,10.0,6.2313818433542565,-0.22597589228272028,6.246499999999999,24.819817271219385,0.14078588367317313,31.05119911457364,-0.08519000860954715,barely_moving,left_faster,left_arc,0.8088200775051653,4.5,0.18739499999999998,hesitating_left_arc,1.0,1.0,0.9172259507829978,0.0
1.0,2.0,4.43,4.84,0.41,4.281,6.296,2.0150000000000006,5.2885,4.486,4.48692288768149,13.5,13.0,0.5,13.0,14.0,-1.0,11.5,12.5,-1.0,11.0,13.0,5.501616278119568,0.6069953280955204,5.534999999999999,31.05119911457364,-0.08519000860954715,36.55281539269321,0.5218053194859732,barely_moving,balanced,right_arc,1.0,4.5,0.16604999999999998,hesitating_right_arc,1.0,1.0,0.6463414634146342,0.0
1.0,2.0,5.202,5.532,0.33,3.623,1.833,-1.7900000000000003,2.728,-0.6305,1.1936132120582446,13.0,15.0,-2.0,13.0,15.0,-2.0,10.5,13.5,-3.0,11.0,13.0,4.617635961180867,0.1477772986938472,4.62,36.55281539269321,0.5218053194859732,41.17045135387408,0.6695826181798203,barely_moving,right_faster,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.8484848484848485,0.0
1.0,2.0,5.966,6.387,0.421,-6.918,-5.173,1.745,-6.0455000000000005,-5.976,6.350651698841624,14.0,12.5,1.5,15.0,12.0,3.0,13.0,11.0,2.0,14.0,10.0,5.660351091061527,-0.5124429489402453,5.683499999999999,41.17045135387408,0.6695826181798203,46.83080244493561,0.157139669239575,barely_moving,left_faster,left_arc,1.0,4.5,0.17050499999999996,hesitating_left_arc,1.0,1.0,0.6294536817102139,0.0
1.0,2.0,6.79,7.176,0.386,1.099,6.031,4.9319999999999995,3.565,4.6665,4.973564365724043,15.0,12.5,2.5,15.0,13.0,2.0,12.5,11.5,1.0,12.0,12.0,5.3740899108778395,0.5677795609222069,5.404,46.83080244493561,0.157139669239575,52.20489235581345,0.724919230161782,barely_moving,left_faster,right_arc,1.0,4.5,0.16212,hesitating_right_arc,1.0,1.0,0.7124352331606219,0.0
1.0,2.0,7.59,8.01,0.42,6.425,1.528,-4.897,3.9764999999999997,1.6645000000000003,3.2750237403719686,12.5,14.0,-1.5,12.0,14.0,-2.0,10.0,14.0,-4.0,10.0,14.0,5.458058495726647,0.14559346560261166,5.460000000000001,52.20489235581345,0.724919230161782,57.662950851540096,0.8705126957643936,barely_moving,right_faster,left_arc,0.33327349452941046,4.5,0.16380000000000003,hesitating_left_arc,1.0,1.0,0.630952380952381,0.0
1.0,2.0,8.431,8.852,0.421,-3.063,-3.96,-0.8969999999999998,-3.5115,-4.141,4.162956881832912,13.5,13.5,0.0,13.0,12.0,1.0,12.5,11.5,1.0,13.0,11.0,5.249935814725948,-0.3634283853220605,5.2625,57.662950851540096,0.8705126957643936,62.91288666626605,0.507084310442333,barely_moving,balanced,left_arc,1.0,4.5,0.15787500000000002,hesitating_left_arc,1.0,1.0,0.6413301662707839,0.0
1.0,2.0,9.273,9.693,0.42,-2.524,0.149,2.673,-1.1875,0.10649999999999993,1.3317651820046956,14.5,12.5,2.0,14.0,12.0,2.0,13.0,11.0,2.0,13.0,11.0,5.459981537535456,0.014198935592541607,5.46,62.91288666626605,0.507084310442333,68.3728682038015,0.5212832460348746,barely_moving,left_faster,straight,0.0,4.5,0.1638,hesitating_straight,1.0,1.0,0.6428571428571429,0.0
1.0,2.0,10.114,10.535,0.421,2.401,2.576,0.17500000000000027,2.4885,2.386,2.4223377138623756,14.0,14.0,0.0,13.0,14.0,-1.0,11.5,12.5,-1.0,11.0,13.0,5.677756730919772,0.25544227233410266,5.6834999999999996,68.3728682038015,0.5212832460348746,74.05062493472127,0.7767255183689773,barely_moving,balanced,right_arc,1.0,4.5,0.170505,hesitating_right_arc,1.0,1.0,0.6650831353919241,0.0
1.0,2.0,10.956,11.377,0.421,0.828,-0.872,-1.7,-0.02200000000000002,-0.8504999999999999,1.0867393891821535,14.0,14.5,-0.5,15.0,14.0,1.0,11.5,12.5,-1.0,12.0,12.0,6.103793032540209,-0.09290245375443493,6.1045,74.05062493472127,0.7767255183689773,80.15441796726148,0.6838230646145423,barely_moving,balanced,straight,0.0,4.5,0.183135,hesitating_straight,1.0,1.0,0.6769596199524942,0.0
1.0,2.0,11.798,12.219,0.421,-1.628,-2.181,-0.5530000000000002,-1.9045,-1.567,1.567930164261151,14.0,15.0,-1.0,14.0,15.0,-1.0,12.0,12.0,0.0,12.0,12.0,6.100077847377971,-0.2323155309671185,6.1045,80.15441796726148,0.6838230646145423,86.25449581463945,0.45150753364742385,barely_moving,balanced,left_arc,0.9028219425597386,4.5,0.183135,hesitating_left_arc,1.0,1.0,0.6888361045130642,0.0
1.0,2.0,12.64,13.06,0.42,-1.083,0.127,1.21,-0.478,0.446,0.6827920620511049,14.5,14.5,0.0,14.0,15.0,-1.0,13.5,12.5,1.0,13.0,13.0,6.0899850393901875,0.013498888979960861,6.09,86.25449581463945,0.45150753364742385,92.34448085402964,0.46500642262738473,barely_moving,balanced,straight,0.0,4.5,0.1827,hesitating_straight,1.0,1.0,0.6904761904761905,0.0
1.0,2.0,13.482,13.902,0.42,1.001,1.805,0.804,1.403,1.4500000000000002,1.453307950848684,15.0,14.5,0.5,15.0,15.0,0.0,13.0,13.0,0.0,13.0,13.0,6.2968740373606025,0.1984372888697804,6.3,92.34448085402964,0.46500642262738473,98.64135489139025,0.6634437114971652,barely_moving,balanced,right_arc,0.5748991180141301,4.5,0.189,hesitating_right_arc,1.0,1.0,0.7023809523809523,0.0
1.0,2.0,14.323,14.744,0.421,0.721,-0.216,-0.9369999999999999,0.2525,-0.303,0.5082056670286155,14.5,14.5,0.0,14.0,14.0,0.0,12.5,13.5,-1.0,13.0,13.0,5.893958116606799,-0.022219803888060802,5.894,98.64135489139025,0.6634437114971652,104.53531300799705,0.6412239076091044,barely_moving,balanced,straight,0.0,4.5,0.17682,hesitating_straight,1.0,1.0,0.6888361045130641,0.0
1.0,2.0,15.165,15.569,0.404,-0.999,-1.377,-0.378,-1.188,-1.0825,1.0829582171071976,14.5,14.5,0.0,14.0,14.0,0.0,13.0,13.0,0.0,13.0,13.0,5.654366643004526,-0.13591860239769263,5.656000000000001,104.53531300799705,0.6412239076091044,110.18967965100157,0.5053053052114118,barely_moving,balanced,straight,0.0,4.5,0.16968000000000003,hesitating_straight,1.0,1.0,0.7178217821782177,0.0
