seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,3.0,0.0,0.351,0.351,-6.214,-18.807,-12.592999999999998,-10.411666666666667,-4.185666666666667,7.249787330214131,14.0,18.666666666666668,-4.666666666666667,21.0,27.0,-6.0,13.333333333333334,14.666666666666666,-1.3333333333333333,20.0,22.0,7.976376112923882,-2.710709378676891,8.424999999999999,0.0,0.0,7.976376112923882,-2.710709378676891,barely_moving,right_faster,left_arc,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.396011396011396,0.0
1.0,4.0,0.765,1.17,0.405,-32.619,-26.611,6.007999999999999,-29.615000000000002,-13.7645,15.045298617840723,13.0,10.75,2.25,30.0,17.0,13.0,7.75,-0.75,8.5,12.0,-24.0,0.04122517253525864,-0.023463575460721912,0.0475,7.976376112923882,-2.710709378676891,8.01760128545914,-2.734172954137613,barely_moving,left_faster,right_arc,hesitating_right_arc,0.5,0.5,1.1728395061728394,0.0
1.0,3.0,1.514,1.896,0.382,-5.061,30.469,35.53,18.625666666666667,34.687666666666665,36.906552123798654,20.0,11.0,9.0,29.0,21.0,8.0,15.666666666666666,11.0,4.666666666666667,22.0,20.0,0.021547590974838646,0.012676802561413198,0.025,8.01760128545914,-2.734172954137613,8.039148876433979,-2.7214961515761997,barely_moving,left_faster,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,1.2172774869109946,0.0
1.0,4.0,2.306,2.711,0.405,17.214,-27.786,-45.0,-5.286000000000001,-5.4239999999999995,23.122182098582304,10.25,20.5,-10.25,18.0,40.0,-22.0,8.75,16.75,-8.0,17.0,33.0,0.056700349899474714,-0.0039008465509143414,0.0615,8.039148876433979,-2.7214961515761997,8.095849226333453,-2.7253969981271142,barely_moving,right_faster,left_arc,hesitating_left_arc,0.5,0.5,1.5185185185185184,0.0
1.0,3.0,2.929,3.329,0.4,-35.462,-21.779,13.683000000000003,-26.340000000000003,-15.330333333333334,18.69377965170946,18.0,12.333333333333334,5.666666666666667,29.0,17.0,12.0,17.333333333333332,9.333333333333334,8.0,26.0,14.0,0.04271660638496368,-0.01706726512807718,0.04599999999999999,8.095849226333453,-2.7253969981271142,8.138565832718417,-2.7424642632551914,barely_moving,left_faster,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,1.1375,0.0
1.0,3.0,3.731,4.039,0.308,14.945,18.91,3.965,16.266666666666666,25.14633333333333,25.250568330237638,15.666666666666666,18.0,-2.3333333333333335,13.0,36.0,-23.0,16.666666666666668,18.0,-1.3333333333333333,22.0,38.0,7.142619028939087,2.4430571433040096,7.5489999999999995,8.138565832718417,-2.7424642632551914,15.281184861657504,-0.29940711995118185,barely_moving,right_faster,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,1.6396103896103897,0.0
1.0,4.0,4.409,4.812,0.403,-26.09,-65.167,-39.077,-45.6285,-40.3825,42.143008536410875,6.75,11.25,-4.5,27.0,10.0,17.0,10.0,7.5,2.5,29.0,17.0,0.0234863608742457,-0.02448560369314359,0.036000000000000004,15.281184861657504,-0.29940711995118185,15.30467122253175,-0.3238927236443254,barely_moving,right_faster,left_arc,hesitating_left_arc,0.5,0.5,0.8933002481389577,0.0
2.0,3.0,5.614,5.832,0.218,0.021,-0.039,-0.06,0.0010000000000000009,-0.03233333333333333,0.0560029761113937,9.333333333333334,15.666666666666666,-6.333333333333333,10.0,26.0,-16.0,16.666666666666668,18.0,-1.3333333333333333,26.0,28.0,3.925499093820251,-0.002651582534297658,3.9255,15.30467122253175,-0.3238927236443254,19.230170316352,-0.32654430617862307,barely_moving,right_faster,straight,hesitating_straight,0.6666666666666666,0.6666666666666666,1.7201834862385321,0.0
2.0,3.0,6.246,6.584,0.338,0.028,-0.122,-0.15,-0.022000000000000002,-0.05766666666666667,0.09197644626026093,10.666666666666666,15.666666666666666,-5.0,13.0,23.0,-10.0,18.666666666666668,20.0,-1.3333333333333333,27.0,29.0,6.090986284279304,-0.012856993110911532,6.091,19.230170316352,-0.32654430617862307,25.321156600631305,-0.3394012992895346,barely_moving,right_faster,straight,hesitating_straight,0.6666666666666666,0.6666666666666666,1.168639053254438,0.0
2.0,2.0,6.965,7.374,0.409,-0.113,-0.0,0.113,-0.0565,-0.0305,0.07134773997822216,18.5,23.0,-4.5,23.0,22.0,1.0,26.0,28.0,-2.0,25.0,27.0,9.202499999999999,0.0,9.202499999999999,25.321156600631305,-0.3394012992895346,34.523656600631305,-0.3394012992895346,barely_moving,right_faster,straight,hesitating_straight,1.0,1.0,1.014669926650367,0.0
