STAT tick=194275 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-6.305213 p=-3.798788 r=3.055075 yr=9.371376 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=975 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=0.300000 aki=0.000000 akd=0.500000 ok=649 fail=0 rx=519 txdrop=12840
STAT tick=198083 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-3.006436 p=-0.473662 r=5.614910 yr=0.005699 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=995 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=0.300000 aki=0.000000 akd=0.500000 ok=649 fail=0 rx=525 txdrop=12840
STAT tick=201729 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-2.992090 p=-0.467405 r=5.607778 yr=0.001149 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=1014 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=0.300000 aki=0.000000 akd=0.500000 ok=649 fail=0 rx=531 txdrop=12840
OK STOP
OK CAL
OK CAL
OK TS
OK SKP
OK SKI
OK SKD
OK AKP
OK AKI
OK AKD
STAT tick=212972 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-2.991997 p=-0.467538 r=5.586720 yr=-0.000156 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=1072 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=0.300000 aki=0.000000 akd=1.000000 ok=649 fail=0 rx=618 txdrop=12840
OK TS
OK TS
STAT tick=214353 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-2.992028 p=-0.467494 r=5.593740 yr=-0.000055 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=1079 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=0.300000 aki=0.000000 akd=1.000000 ok=649 fail=0 rx=642 txdrop=12840
OK TS
OK TS
STAT tick=215673 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-2.992120 p=-0.467361 r=5.614797 yr=-0.000060 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=1086 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=0.300000 aki=0.000000 akd=1.000000 ok=649 fail=0 rx=666 txdrop=12840
OK TS
OK TS
EXP_START id=253 ms=10000
OK EXP_START
OK CAL
TRACE RUN_STEP=ENTER
TRACE RUN_STEP=READ_IMU
TRACE RUN_STEP=IMU_OK
TRACE RUN_STEP=ENABLE
TRACE RUN_STEP=DONE
OK RUN
CFG exp_id=253 ms=10000 ts=35.000000 skp=0.600000 ski=0.012000 skd=0.000000 akp=0.300000 aki=0.000000 akd=1.000000
HB tick=217731 exp_id=253 t_ms=77 run=1 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=0.000 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=649 fail=0 vofa=firewater rx=703 txdrop=12840
OK EXP_STREAM
HB tick=217933 exp_id=253 t_ms=279 run=1 ts=10.388 as=0.000 ta=0.000 aa=0.000 se=10.388 so=6.253 ae=0.000 ao=0.000 pwm=6 pc=6 hd=0 y=0.000 yr=0.000 L=6 R=6 OL=6 OR=6 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=650 fail=0 vofa=firewater rx=717 txdrop=12840
HB tick=218094 exp_id=253 t_ms=440 run=1 ts=12.308 as=0.000 ta=0.000 aa=0.000 se=12.308 so=7.427 ae=0.000 ao=0.000 pwm=7 pc=7 hd=0 y=0.057 yr=0.124 L=7 R=7 OL=7 OR=7 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=651 fail=0 vofa=firewater rx=717 txdrop=12840
HB tick=218326 exp_id=253 t_ms=672 run=1 ts=15.068 as=2.500 ta=0.000 aa=0.057 se=12.568 so=7.618 ae=-0.057 ao=-0.109 pwm=8 pc=8 hd=0 y=0.078 yr=0.112 L=8 R=8 OL=8 OR=8 el=2 er=3 ed=-1 dl=2 dr=3 cl=0 cr=0 ok=652 fail=0 vofa=firewater rx=717 txdrop=12840
HB tick=218531 exp_id=253 t_ms=877 run=1 ts=17.588 as=4.500 ta=0.000 aa=0.078 se=13.088 so=7.962 ae=-0.078 ao=-0.136 pwm=8 pc=8 hd=0 y=-0.449 yr=-0.827 L=8 R=8 OL=8 OR=8 el=3 er=6 ed=-3 dl=3 dr=6 cl=0 cr=0 ok=653 fail=0 vofa=firewater rx=717 txdrop=12840
HB tick=218735 exp_id=253 t_ms=1081 run=1 ts=19.988 as=4.500 ta=0.000 aa=-0.449 se=15.488 so=9.436 ae=0.449 ao=0.962 pwm=9 pc=9 hd=1 y=-2.005 yr=-3.207 L=10 R=8 OL=10 OR=8 el=4 er=5 ed=-1 dl=4 dr=5 cl=0 cr=0 ok=654 fail=0 vofa=firewater rx=717 txdrop=12840
HB tick=218944 exp_id=253 t_ms=1290 run=1 ts=22.508 as=6.500 ta=0.000 aa=-2.005 se=16.008 so=9.787 ae=2.005 ao=3.809 pwm=10 pc=10 hd=3 y=-4.810 yr=-6.782 L=13 R=7 OL=13 OR=7 el=8 er=5 ed=3 dl=8 dr=5 cl=0 cr=0 ok=655 fail=0 vofa=firewater rx=717 txdrop=12840
OK EXP_STREAM
HB tick=219166 exp_id=253 t_ms=1512 run=1 ts=25.148 as=9.000 ta=0.000 aa=-4.810 se=16.148 so=9.913 ae=4.810 ao=8.226 pwm=10 pc=10 hd=3 y=2.331 yr=6.851 L=13 R=7 OL=13 OR=7 el=13 er=5 ed=8 dl=13 dr=5 cl=0 cr=0 ok=656 fail=0 vofa=firewater rx=731 txdrop=12840
HB tick=219365 exp_id=253 t_ms=1711 run=1 ts=27.548 as=9.500 ta=0.000 aa=2.331 se=18.048 so=11.094 ae=-2.331 ao=-7.550 pwm=11 pc=11 hd=-4 y=5.131 yr=9.377 L=7 R=15 OL=7 OR=15 el=8 er=11 ed=-3 dl=8 dr=11 cl=0 cr=0 ok=657 fail=0 vofa=firewater rx=731 txdrop=12840
HB tick=219570 exp_id=253 t_ms=1916 run=1 ts=30.068 as=11.500 ta=0.000 aa=5.131 se=18.568 so=11.452 ae=-5.131 ao=-10.916 pwm=11 pc=11 hd=-4 y=7.781 yr=10.619 L=7 R=15 OL=7 OR=15 el=9 er=14 ed=-5 dl=9 dr=14 cl=0 cr=0 ok=658 fail=0 vofa=firewater rx=731 txdrop=12840
HB tick=219775 exp_id=253 t_ms=2121 run=1 ts=32.468 as=12.500 ta=0.000 aa=7.781 se=19.968 so=12.338 ae=-7.781 ao=-12.953 pwm=12 pc=12 hd=-5 y=3.250 yr=-0.833 L=7 R=17 OL=7 OR=17 el=8 er=17 ed=-9 dl=8 dr=17 cl=0 cr=0 ok=659 fail=0 vofa=firewater rx=731 txdrop=12840
HB tick=219984 exp_id=253 t_ms=2330 run=1 ts=34.988 as=13.500 ta=0.000 aa=3.250 se=21.488 so=13.303 ae=-3.250 ao=-0.142 pwm=13 pc=13 hd=0 y=-6.555 yr=-16.961 L=13 R=13 OL=13 OR=13 el=11 er=16 ed=-5 dl=11 dr=16 cl=0 cr=0 ok=660 fail=0 vofa=firewater rx=731 txdrop=12840
