idx,x,y
0,0.0,0.0
1,0.024855465643170455,-0.0026843672738977547
2,9.049337924799543,-1.5400804107119337
3,9.049337924799543,-1.5400804107119337
4,9.096860820063407,-1.552020864042514
5,19.03065753546055,-4.6728923876982
6,27.549597467869383,-7.649507651384488
7,34.63285630721082,-10.174947061643895
8,44.738638063683815,-14.33096728422915
9,53.96137325085279,-18.372747327397676
10,64.35448796931189,-23.283774862338674
11,73.34396640146672,-27.71884572060275
12,78.47361755288568,-30.24967148796526
13,84.14105573155068,-33.248652730155754
14,89.60748471434079,-36.14749912589877
15,95.43323752748933,-42.43147598455221
16,99.77585815447233,-47.572275177294685
17,102.08384588338498,-54.531016794368036
18,102.18069516747462,-64.09802659190515
