seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,3.0,0.0,0.229,0.229,4.896,8.907,4.011,6.233,2.0433333333333334,3.539157150132406,18.333333333333332,15.666666666666666,2.6666666666666665,27.0,24.0,3.0,14.333333333333334,14.333333333333334,0.0,21.0,21.0,5.769295680799886,0.9023642988573553,5.839500000000001,0.0,0.0,5.769295680799886,0.9023642988573553,barely_moving,left_faster,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,2.2270742358078603,0.0
1.0,3.0,0.641,0.951,0.31,24.07,24.811,0.7409999999999997,24.316999999999997,15.177,15.363813686712033,17.666666666666668,16.666666666666668,1.0,26.0,26.0,0.0,13.0,14.333333333333334,-1.3333333333333333,18.0,22.0,7.315719878255593,3.3816783772844863,8.0595,5.769295680799886,0.9023642988573553,13.08501555905548,4.2840426761418415,barely_moving,balanced,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,1.6612903225806452,0.0
1.0,3.0,1.191,1.529,0.338,27.525,24.48,-3.044999999999998,26.51,9.220333333333334,9.82895031696332,15.0,19.0,-4.0,21.0,30.0,-9.0,12.0,16.666666666666668,-4.666666666666667,18.0,26.0,7.8430152297473015,3.573938893589017,8.619000000000002,13.08501555905548,4.2840426761418415,20.92803078880278,7.857981569730859,barely_moving,right_faster,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,1.5088757396449703,0.0
1.0,3.0,1.947,2.345,0.398,-9.879,-13.206,-3.327,-10.988,-23.858999999999998,24.033982171084343,16.0,17.333333333333332,-1.3333333333333333,29.0,24.0,5.0,17.0,13.0,4.0,25.0,19.0,10.26278910625208,-2.405447609281204,10.540999999999999,20.92803078880278,7.857981569730859,31.190819895054858,5.452533960449655,barely_moving,right_faster,left_arc,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.2562814070351758,0.0
1.0,4.0,2.564,2.986,0.422,-12.699,9.353,22.052,-1.673,-0.7645,11.299392129667861,15.25,12.25,3.0,31.0,25.0,6.0,12.5,9.5,3.0,25.0,19.0,0.0803068351534402,-0.007320310322127161,0.08199999999999999,31.190819895054858,5.452533960449655,31.271126730208298,5.445213650127528,barely_moving,left_faster,right_arc,hesitating_right_arc,0.5,0.5,1.303317535545024,0.0
1.0,3.0,3.333,3.718,0.385,16.372,14.994,-1.3780000000000001,15.453333333333333,9.812333333333333,10.227396850290564,18.0,18.666666666666668,-0.6666666666666666,26.0,29.0,-3.0,13.666666666666666,15.666666666666666,-2.0,20.0,24.0,0.026563705422643434,0.007114742034608414,0.0275,31.271126730208298,5.445213650127528,31.29769043563094,5.452328392162136,barely_moving,balanced,straight,hesitating_straight,0.6666666666666666,0.6666666666666666,1.4285714285714286,0.0
1.0,3.0,4.131,4.478,0.347,5.372,-0.038,-5.41,3.5686666666666667,-4.541333333333333,4.988287882630672,17.333333333333332,19.666666666666668,-2.3333333333333335,27.0,29.0,-2.0,14.666666666666666,16.0,-1.3333333333333333,23.0,23.0,9.715377084763917,-0.0038507255349785204,9.715499999999999,31.29769043563094,5.452328392162136,41.013067520394856,5.4484776666271575,barely_moving,right_faster,left_arc,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.5994236311239192,0.0
1.0,2.0,4.799,4.8,0.001,-1.977,-1.977,0.0,-1.977,-6.964,6.964,14.0,14.0,0.0,28.0,28.0,0.0,12.0,11.0,1.0,24.0,22.0,0.027983333169466197,-0.000965952755911531,0.028000000000000004,41.013067520394856,5.4484776666271575,41.04105085356432,5.447511713871246,barely_moving,balanced,straight,hesitating_straight,0.5,0.5,280.0,0.0
2.0,3.0,5.636,5.992,0.356,-1.471,-2.292,-0.8209999999999997,-1.7446666666666666,-0.269,0.465921667236028,16.333333333333332,17.333333333333332,-1.0,25.0,26.0,-1.0,14.333333333333334,14.333333333333334,0.0,22.0,22.0,9.069761821480522,-0.3622938447284247,9.076999999999998,41.04105085356432,5.447511713871246,50.11081267504484,5.085217869142822,barely_moving,balanced,left_arc,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.4185393258426968,0.0
2.0,3.0,6.393,6.703,0.31,-2.109,-2.017,0.09200000000000008,-2.078333333333333,-0.288,0.30789933419869553,16.666666666666668,17.0,-0.3333333333333333,25.0,26.0,-1.0,14.0,14.0,0.0,21.0,21.0,7.899601149163698,-0.27824705971921987,7.9045000000000005,50.11081267504484,5.085217869142822,58.01041382420854,4.806970809423602,barely_moving,balanced,left_arc,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.6290322580645162,0.0
