seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,5.0,0.0,0.411,0.411,0.0,0.86,0.86,0.386,0.6100000000000001,0.8672884180017626,2.2,1.8,0.4,5.0,4.0,1.0,3.6,3.6,0.0,7.0,7.0,3.6,7.0,3.6,7.0,0.0,0.0,0.0418,0.209,-0.0418,-0.209,-0.013600000000000001,-0.068,5.728,10.82,3.4622,6.558,0.0008939491290702662,0.0,0.0026204188811776745,0.0015460564083972137,0.0026204188811776745,0.0026204188811776745,0.0,0.08,balanced,low,0.003072991948757083,0.003072991948757083,0.08,balanced,low,straight,0.8259939853142673,0.003072991948757083,0.826,0.0,0.0,0.8259939853142673,0.003072991948757083,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.24330900243309006,0.0
1.0,4.0,0.763,1.158,0.395,1.888,3.277,1.3890000000000002,2.90975,2.81325,2.877405471948644,5.75,5.25,0.5,9.0,8.0,1.0,6.0,7.5,-1.5,9.0,11.0,6.75,10.0,6.75,10.0,-0.75,-1.0,1.67975,3.237,-1.67975,-3.237,-0.50425,-0.951,11.06,15.82,6.75225,9.681,0.002250563152842221,0.07104548714768005,0.14942543940203862,0.09074532373231109,0.14942543940203862,0.07837995225435856,0.0,0.08,right,high,0.08221030099242738,0.08221030099242738,0.08,right,moderate,straight,1.3822364238015972,0.07913730904367029,1.3844999999999998,0.8259939853142673,0.003072991948757083,2.208230409115864,0.08221030099242738,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.5569620253164557,0.0
1.0,3.0,1.389,1.803,0.414,3.18,3.027,-0.15300000000000002,3.0973333333333333,0.8126666666666665,0.908769497727559,10.666666666666666,11.333333333333334,-0.6666666666666666,12.0,13.0,-1.0,9.666666666666666,11.666666666666666,-2.0,10.0,12.0,10.666666666666666,11.0,10.666666666666666,11.0,-1.0,-1.0,3.1803333333333335,3.085,-3.1803333333333335,-3.085,-0.8433333333333334,-0.785,17.893333333333334,17.5,11.015333333333333,10.824,0.0006278271136195907,0.27630427456128076,0.5271205579076248,0.39887690345245,0.5271205579076248,0.25081628334634404,0.0,0.09514,right,high,0.33562934168946024,0.33562934168946024,0.11958474826756153,right,moderate,right_curve,4.750244417640289,0.25341904069703286,4.757,2.208230409115864,0.08221030099242738,6.958474826756153,0.33562934168946024,barely_moving,balanced,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,1.0,1.0,0.7971014492753624,0.0
1.0,3.0,2.008,2.422,0.414,2.316,-0.14,-2.4559999999999995,1.125,-2.4746666666666663,2.74840414301342,11.666666666666666,12.0,-0.3333333333333333,12.0,12.0,0.0,10.333333333333334,11.666666666666666,-1.3333333333333333,11.0,11.0,11.0,11.0,11.0,11.0,-0.6666666666666666,0.0,2.1806666666666668,1.199,-2.1806666666666668,-1.199,-0.4816666666666667,-0.172,18.166666666666668,18.0,11.314666666666668,11.26,0.007500440317822672,0.6210983995449204,0.6634434723187818,0.6518411982165474,0.6709817227859403,0.04234507277386135,0.0,0.09936,right,high,0.38069615379267707,0.38069615379267707,0.16925931311480463,right,moderate,straight,4.967456484724309,0.045066812103216836,4.968,6.958474826756153,0.33562934168946024,11.925931311480461,0.38069615379267707,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.857487922705314,0.0
1.0,3.0,2.626,3.019,0.393,-0.511,-1.307,-0.7959999999999999,-0.8573333333333334,-2.757,2.7724353313768506,11.666666666666666,12.0,-0.3333333333333333,11.0,12.0,-1.0,11.333333333333334,11.333333333333334,0.0,11.0,11.0,11.333333333333334,11.0,11.333333333333334,11.0,0.0,0.0,-0.46900000000000003,-0.755,0.46900000000000003,0.755,0.26233333333333336,0.3,18.166666666666668,18.5,11.445,11.69,0.002819288805873388,0.640269715747038,0.5514701568140938,0.6018423834498282,0.640269715747038,-0.08879955893294411,0.0,0.092,right,high,0.2944165084091381,0.2944165084091381,0.2152506988878915,right,mild,straight,4.599138577308686,-0.086279645383539,4.6,11.925931311480461,0.38069615379267707,16.525069888789147,0.2944165084091381,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.9033078880407124,0.0
1.0,3.0,3.223,3.637,0.414,-2.018,-2.619,-0.6010000000000004,-2.4326666666666665,-2.556,2.6042289965874095,12.666666666666666,12.333333333333334,0.3333333333333333,13.0,13.0,0.0,12.0,10.666666666666666,1.3333333333333333,13.0,11.0,11.333333333333334,12.0,11.333333333333334,12.0,0.6666666666666666,1.0,-1.9953333333333332,-2.661,1.9953333333333332,2.661,0.6086666666666667,0.779,17.5,17.0,11.179,10.924,0.003246211497264517,0.46392715419030073,0.21790434087077326,0.34199179253806716,0.46392715419030073,-0.24602281331952747,0.0,0.10559999999999999,right,high,0.05128356875244927,0.05128356875244927,0.2679946868229405,balanced,low,left_curve,5.274398793504901,-0.2431329396566888,5.279999999999999,16.525069888789147,0.2944165084091381,21.799468682294048,0.05128356875244927,barely_moving,balanced,left_arc,1.0,4.5,0.15839999999999999,hesitating_left_arc,1.0,1.0,0.9057971014492754,0.0
1.0,4.0,3.782,4.238,0.456,-2.61882,-1.762,0.8568199999999999,-2.2614549999999998,-0.5910875,1.0649074164569425,12.5,12.0,0.5,13.0,12.0,1.0,12.75,10.75,2.0,13.0,11.0,11.75,12.0,11.75,12.0,1.0,1.0,-2.476032,-2.275,2.476032,2.275,0.64855225,0.556,17.75,17.5,11.44389475,11.352,0.002342296498000538,0.13744943416881514,-0.06623715189826983,0.05031037621068132,0.13744943416881514,-0.20368658606708495,0.0,0.11337,balanced,mild,-0.14929918493821084,0.14929918493821084,0.3246435362646812,balanced,low,left_curve,5.664884944174071,-0.20058275369066011,5.6685,21.799468682294048,0.05128356875244927,27.464353626468117,-0.14929918493821084,barely_moving,balanced,left_arc,0.7692754140483382,4.5,0.170055,hesitating_left_arc,1.0,1.0,1.0745614035087718,0.0
1.0,3.0,4.443,4.856,0.413,-0.377,0.723,1.0999999999999999,0.33,2.905666666666667,2.9427146763943437,12.0,12.333333333333334,-0.3333333333333333,12.0,13.0,-1.0,11.666666666666666,11.666666666666666,0.0,11.0,11.0,11.666666666666666,11.0,11.666666666666666,11.0,0.0,0.0,-0.49866666666666665,0.644,0.49866666666666665,-0.644,0.0016666666666666635,-0.335,17.833333333333332,17.5,11.639333333333333,11.484,0.005877818206482195,-0.08377140131734025,-0.02606361972787581,-0.05581096211735279,0.08377140131734025,0.057707781589464435,0.0,0.10121,balanced,mild,-0.08881888066922253,0.08881888066922253,0.35,balanced,low,straight,5.0601373720870235,0.060480304268988316,5.060499999999999,27.464353626468117,-0.14929918493821084,32.52449099855514,-0.08881888066922253,barely_moving,balanced,straight,0.0,4.5,0.15181499999999998,hesitating_straight,1.0,1.0,0.8837772397094431,0.0
1.0,3.0,5.061,5.47,0.409,1.007,1.62,0.6130000000000002,1.3173333333333332,1.8953333333333333,1.9002976959764315,12.666666666666666,12.666666666666666,0.0,12.0,13.0,-1.0,11.666666666666666,11.666666666666666,0.0,12.0,12.0,11.666666666666666,12.0,11.666666666666666,12.0,0.0,0.0,1.018,1.325,-1.018,-1.325,-0.35566666666666663,-0.418,17.333333333333332,17.5,11.469,11.612,0.0020121361160971634,0.017567375940275718,0.14847820039331064,0.08116130846779172,0.14847820039331064,0.13091082445303492,0.0,0.10429,right,mild,0.0449481050040573,0.0449481050040573,0.35,balanced,low,straight,5.21276668316893,0.13376698567327983,5.214499999999999,32.52449099855514,-0.08881888066922253,37.73725768172407,0.0449481050040573,barely_moving,balanced,straight,0.0,4.5,0.156435,hesitating_straight,1.0,1.0,0.9290953545232274,0.0
1.0,3.0,5.635,6.077,0.442,1.732,2.05,0.31799999999999984,1.8019999999999998,1.0883333333333334,1.1210371685779796,12.666666666666666,12.333333333333334,0.3333333333333333,13.0,12.0,1.0,11.666666666666666,11.666666666666666,0.0,11.0,11.0,11.666666666666666,11.0,11.666666666666666,11.0,0.0,0.0,1.6580000000000001,1.623,-1.6580000000000001,-1.623,-0.46799999999999997,-0.433,17.5,17.5,11.693666666666667,11.739,0.0014815540899242162,0.20723832783320717,0.3835241039419044,0.29394113577529696,0.3835241039419044,0.17628577610869722,0.0,0.11282000000000002,right,high,0.22432309939241984,0.22432309939241984,0.35,balanced,low,right_curve,5.638108544157312,0.17937499438836255,5.641000000000001,37.73725768172407,0.0449481050040573,43.37536622588138,0.22432309939241984,barely_moving,balanced,right_arc,0.5899219499057127,4.5,0.16923000000000002,hesitating_right_arc,1.0,1.0,0.8484162895927602,0.0
