idx,x,y
0,0.0,0.0
1,0.0235,0.0
2,0.0235,0.0
3,0.07283911406570845,-0.00810258126839903
4,9.235930576094043,-2.140757935164902
5,14.761307330910842,-3.43529905746662
6,24.144311519676734,-3.3388384769081014
7,34.61630759786656,-1.3834083098151984
8,45.04490576288452,0.6578762275739491
9,55.9224981891754,1.255554240804483
10,65.21319278602691,0.8073398300208383
11,76.1734871884733,-0.7894452562391681
12,81.62790598521127,-1.584089572768006
13,87.41405267269846,-2.051563113068471
14,98.68160955388126,-1.641945084522165
15,110.06682537761522,-0.057052139557815185
16,120.00640711384932,1.4420872497990591
17,130.92024445690453,1.8089038924606025
18,139.87957576906217,1.9183682199444172
19,149.7489426935538,1.2955379784252004
20,159.91334437496513,0.13888830850684997
21,169.9040830581698,-1.0352840868073678
22,181.1101177706714,-1.3334216762007367
23,193.58937502466392,-0.4859534533894979
24,205.89162154049214,0.340866154380285
25,218.2203117500988,0.10220590308377858
26,230.61002506711097,-0.9101008301999847
27,242.27770644354632,-1.928017967291011
28,253.0043664536232,-2.4631488187820336
