seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,4.0,0.0,0.405,0.405,-7.858,-14.95,-7.092,-11.404,-3.072,4.344464063610148,11.0,12.75,-1.75,22.0,25.0,-3.0,11.25,10.25,1.0,24.0,20.0,0.046479194817479835,-0.009343678675500204,0.047499999999999994,0.0,0.0,0.046479194817479835,-0.009343678675500204,barely_moving,right_faster,left_arc,hesitating_left_arc,0.5,0.5,1.1728395061728394,0.0
1.0,3.0,0.623,1.041,0.418,-15.242,-10.937,4.3050000000000015,-12.372,-1.0110000000000001,2.6407141079639804,17.666666666666668,16.333333333333332,1.3333333333333333,27.0,24.0,3.0,15.333333333333334,12.666666666666666,2.6666666666666665,23.0,19.0,0.025036828083901782,-0.004838102882034139,0.0255,0.046479194817479835,-0.009343678675500204,0.07151602290138162,-0.014181781557534343,barely_moving,left_faster,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,1.2200956937799043,0.0
1.0,2.0,1.385,1.608,0.223,-6.073,-4.656,1.4170000000000007,-5.3645,5.5655,5.568019980208404,27.0,24.5,2.5,27.0,25.0,2.0,22.5,21.5,1.0,22.0,22.0,5.778866699674382,-0.47064176120964374,5.798,0.07151602290138162,-0.014181781557534343,5.850382722575764,-0.4848235427671781,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,2.3094170403587446,0.0
1.0,2.0,2.006,2.408,0.402,0.957,-2.467,-3.424,-0.7550000000000001,5.6565,6.4058593880915,25.5,27.5,-2.0,25.0,28.0,-3.0,20.5,23.5,-3.0,20.0,24.0,10.64312657415858,-0.4585474091513867,10.653,5.850382722575764,-0.4848235427671781,16.493509296734345,-0.9433709519185648,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,1.3184079601990049,0.0
1.0,2.0,2.81,3.211,0.401,-9.388,-14.176,-4.788,-11.782,-5.6395,5.7957046594870585,25.5,28.0,-2.5,26.0,28.0,-2.0,22.5,23.5,-1.0,23.0,23.0,10.497296401284093,-2.6515462024237966,10.827,16.493509296734345,-0.9433709519185648,26.990805698018438,-3.5949171543423613,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,1.3341645885286784,0.0
1.0,2.0,3.41,3.608,0.198,-14.175812,-13.922,0.2538119999999999,-14.048906,-5.643748,5.798974798963003,27.5,27.5,0.0,28.0,27.0,1.0,24.0,22.0,2.0,24.0,22.0,5.285048600614559,-1.3100711007964807,5.445000000000001,26.990805698018438,-3.5949171543423613,32.27585429863299,-4.904988255138842,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,2.7777777777777777,0.0
1.0,2.0,4.011,4.412,0.401,-10.182,-5.553,4.6290000000000004,-7.8675,2.388,3.0779714098737174,29.0,27.0,2.0,29.0,27.0,2.0,24.0,22.0,2.0,24.0,22.0,11.17530826302043,-1.0864940066412434,11.228000000000002,32.27585429863299,-4.904988255138842,43.45116256165342,-5.991482261780085,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,1.3965087281795512,0.0
1.0,2.0,4.814,5.215,0.401,-4.067,-5.904,-1.8369999999999997,-4.9855,2.5875,3.001179184920487,27.5,28.5,-1.0,27.0,29.0,-2.0,22.5,24.5,-2.0,23.0,25.0,11.168442628183085,-1.1549343102458065,11.228000000000002,43.45116256165342,-5.991482261780085,54.619605189836506,-7.146416572025892,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.3965087281795512,0.0
1.0,2.0,5.617,5.833,0.216,-7.427,-7.49,-0.06300000000000061,-7.4585,-0.5725,0.5755836168620507,29.0,28.5,0.5,29.0,29.0,0.0,24.0,24.0,0.0,24.0,24.0,6.210553217978911,-0.8165321344881612,6.264,54.619605189836506,-7.146416572025892,60.83015840781542,-7.962948706514053,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,2.6620370370370368,0.0
1.0,2.0,6.214,6.617,0.403,-7.833,-7.955,-0.12199999999999989,-7.894,-0.5885,0.5916016396190937,29.5,29.0,0.5,30.0,29.0,1.0,23.5,23.5,0.0,24.0,24.0,11.774097791995137,-1.6453125643886763,11.8885,60.83015840781542,-7.962948706514053,72.60425619981055,-9.60826127090273,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.4516129032258063,0.0
1.0,2.0,7.018,7.42,0.402,-8.067,-7.975,0.09200000000000053,-8.021,-0.3235,0.3441780062700114,30.0,29.0,1.0,30.0,29.0,1.0,24.5,24.5,0.0,25.0,25.0,11.744308055602561,-1.6453295399733099,11.859,72.60425619981055,-9.60826127090273,84.34856425541311,-11.253590810876041,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.4676616915422884,0.0
1.0,2.0,7.821,8.222,0.401,-7.539,-6.61,0.9289999999999994,-7.0745000000000005,0.608,0.7076072356894041,31.0,29.5,1.5,31.0,30.0,1.0,25.0,25.0,0.0,25.0,25.0,12.149200076922092,-1.4078592759634212,12.230500000000001,84.34856425541311,-11.253590810876041,96.49776433233521,-12.661450086839462,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,1.508728179551122,0.0
