idx,x,y
0,0.0,0.0
1,0.04984627722420968,-0.003917734917938627
2,0.04984627722420968,-0.003917734917938627
3,0.07492871443420147,-0.008513531215297698
4,8.838168513453171,-2.0658493022769857
5,17.712583180186886,-4.414713777478038
6,27.841897469480898,-5.9895131388902065
7,38.34363580813139,-6.207476132351175
8,46.505431902336625,-6.265169430195515
9,52.863648204648634,-6.114552522068409
10,63.95965908974877,-6.262712698024536
11,75.04760190814314,-6.962444115081721
12,80.49077607929364,-7.30591309842678
13,84.81386258979167,-7.688696356615984
14,96.36950470006914,-8.992834546832864
15,107.78339432365846,-10.507865787606537
16,116.45400182956341,-11.680177916923883
17,128.97635861856844,-12.612288129752706
18,133.34524741395367,-12.924074424444091
19,138.5595291807934,-18.93978607444884
20,138.89084337437805,-26.38792081780099
21,136.9980476318066,-33.40926743201278
22,132.86143371885984,-40.296471606074654
23,127.52280722804056,-45.32505223996357
24,120.39734880845234,-49.13480844091911
25,112.49291671936616,-50.57185727412723
26,105.00450136411598,-50.81922687058831
27,97.31198582831139,-51.014751118202334
28,89.05421675959282,-51.263009567635144
29,81.96396840451855,-51.460562758868925
