seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,4.0,0.0,0.425,0.425,-3.029,-6.803,-3.774,-4.916,-1.5575,2.202637623396096,5.5,6.0,-0.5,10.0,11.0,-1.0,6.25,5.75,0.5,13.0,11.0,0.02290860919024243,-0.0019043050936373902,0.023,0.0,0.0,0.02290860919024243,-0.0019043050936373902,barely_moving,balanced,left_arc,hesitating_left_arc,0.5,0.5,0.5411764705882353,0.0
1.0,2.0,0.813,1.042,0.229,-7.313,-7.286,0.027000000000000135,-7.2995,-2.029,2.079390776164981,12.0,12.0,0.0,12.0,12.0,0.0,13.0,11.0,2.0,13.0,11.0,2.7258111660589583,-0.34850751353206677,2.748,0.02290860919024243,-0.0019043050936373902,2.7487197752492007,-0.35041181862570414,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.0480349344978166,0.0
1.0,2.0,1.463,1.824,0.361,-5.043,-2.663,2.3800000000000003,-3.8529999999999998,1.8475000000000001,2.1038770163676395,12.5,11.0,1.5,13.0,11.0,2.0,13.0,11.0,2.0,13.0,11.0,4.327321815581251,-0.20127072413689479,4.332000000000001,2.7487197752492007,-0.35041181862570414,7.076041590830451,-0.5516825427625989,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,0.6509695290858726,0.0
1.0,2.0,2.155,2.405,0.25,-1.363,0.624,1.987,-0.3695,4.056,4.139252589538358,12.5,10.5,2.0,13.0,11.0,2.0,12.0,12.0,0.0,12.0,12.0,2.9998220856898854,0.032671917715156665,3.0,7.076041590830451,-0.5516825427625989,10.075863676520337,-0.5190106250474422,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,0.9199999999999999,0.0
1.0,2.0,2.826,3.187,0.361,4.491,2.764,-1.7269999999999999,3.6274999999999995,4.433,4.844947264934882,12.0,12.5,-0.5,12.0,13.0,-1.0,10.5,13.5,-3.0,10.0,14.0,4.5072503082110735,0.21760264045084715,4.512499999999999,10.075863676520337,-0.5190106250474422,14.58311398473141,-0.30140798459659507,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.6786703601108033,0.0
1.0,3.0,3.399,3.849,0.45,2.764282,-6.124,-8.888282,-0.6112393333333331,-1.396079,4.0021317437989214,10.666666666666666,13.333333333333334,-2.6666666666666665,10.0,13.0,-3.0,10.333333333333334,13.666666666666666,-3.3333333333333335,11.0,13.0,5.161186439183462,-0.508772929404275,5.189,14.58311398473141,-0.30140798459659507,19.744300423914872,-0.81018091400087,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,0.7999999999999999,0.0
1.0,2.0,4.269,4.63,0.361,-7.849,-7.294,0.5550000000000006,-7.5715,-4.3875,4.5638742861739745,12.0,12.5,-0.5,12.0,13.0,-1.0,13.0,11.0,2.0,13.0,11.0,4.475983691758723,-0.5729103255396626,4.512500000000001,19.744300423914872,-0.81018091400087,24.220284115673593,-1.3830912395405326,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,0.6786703601108033,0.0
1.0,2.0,5.065,5.382,0.317,-5.76,-5.43,0.33000000000000007,-5.595,-0.47850000000000004,0.5770342277542989,11.5,10.5,1.0,13.0,12.0,1.0,13.5,11.5,2.0,13.0,11.0,3.944718491810216,-0.37496969260266283,3.9625000000000004,24.220284115673593,-1.3830912395405326,28.16500260748381,-1.7580609321431955,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,0.694006309148265,0.0
1.0,2.0,5.632,6.053,0.421,-3.309,2.853,6.162000000000001,-0.22799999999999998,4.9275,5.34058016511315,12.0,11.5,0.5,12.0,12.0,0.0,12.5,11.5,1.0,12.0,12.0,5.045738161132377,0.25145657536134586,5.052,28.16500260748381,-1.7580609321431955,33.21074076861619,-1.5066043567818497,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.5581947743467933,0.0
1.0,2.0,6.474,6.896,0.422,0.173,-5.719,-5.892,-2.773,-0.5345,2.8982136739722972,10.5,14.0,-3.5,11.0,14.0,-3.0,10.5,13.5,-3.0,11.0,13.0,5.248744107252784,-0.5256522582270247,5.2749999999999995,33.21074076861619,-1.5066043567818497,38.459484875868974,-2.0322566150088743,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,0.580568720379147,0.0
1.0,2.0,7.125,7.425,0.3,-5.978,-6.273,-0.29499999999999993,-6.1255,-2.313,2.3301272497440992,12.0,12.5,-0.5,12.0,12.0,0.0,13.5,11.5,2.0,14.0,12.0,3.5784452021997146,-0.3933572610920545,3.6,38.459484875868974,-2.0322566150088743,42.03793007806869,-2.425613876100929,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,0.8166666666666667,0.0
1.0,2.0,7.815,8.208,0.393,-7.596,-5.971,1.625,-6.7835,-1.3455,1.778138492918929,13.0,13.0,0.0,13.0,12.0,1.0,13.5,11.5,2.0,14.0,12.0,4.885848088901895,-0.5110231914245207,4.9125,42.03793007806869,-2.425613876100929,46.923778166970585,-2.9366370675254494,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,0.6615776081424937,0.0
1.0,2.0,8.437,8.792,0.355,-5.775,-4.353,1.4220000000000006,-5.064,0.8505,1.0823957224601362,14.0,12.0,2.0,15.0,12.0,3.0,14.0,12.0,2.0,14.0,12.0,4.7786753136510445,-0.3637560950720842,4.7925,46.923778166970585,-2.9366370675254494,51.70245348062163,-3.3003931625975333,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,0.7323943661971831,0.0
1.0,2.0,9.129,9.38,0.251,-1.26,0.377,1.637,-0.4415,4.6065000000000005,4.624400988236206,13.0,12.0,1.0,13.0,12.0,1.0,12.5,13.5,-1.0,12.0,14.0,3.1374320812620238,0.020644259924872864,3.1375,51.70245348062163,-3.3003931625975333,54.839885561883655,-3.2797489026726603,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.9960159362549801,0.0
