idx,x,y
0,0.0,0.0
1,0.05199906277543368,-0.0003122026209167744
2,0.05199906277543368,-0.0003122026209167744
3,0.07947371960578216,-0.001492555133764539
4,6.315738810309903,-0.2804261824810785
5,17.932444343278092,-1.2842949788415847
6,28.35815810949495,-2.3545158508657904
7,38.289761193183516,-3.588746051463608
8,47.81135072893586,-4.988999140248478
9,57.65206812559434,-6.766717092878508
10,67.66286126091482,-8.851152520475218
11,77.68851229600791,-10.816653365689177
12,82.76683328155912,-11.812284305199563
13,87.634212508086,-12.712906015561162
14,97.71629008463941,-14.510068429022654
15,108.2241806045626,-16.44469425106374
16,113.86642509039649,-17.485839491689255
17,122.23953042604114,-19.087941872375065
18,133.44063532064982,-21.452672964904067
