seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,out_nonzero_ratio,out_strong_ratio,output_only_ratio,speed_proxy,idle_streak_s,output_idle_streak_s,pause_suspected,stiction
1.0,5.0,0.0,0.412,0.412,-0.007,0.175,0.182,0.0784,0.122,0.17485193736415963,1.8,1.6,0.2,5.0,4.0,1.0,3.6,3.6,0.0,7.0,7.0,3.6,7.0,3.6,7.0,0.0,0.0,0.0462,0.175,-0.0462,-0.175,-0.0092,-0.034,6.0688,10.928,3.668,6.626,0.0003558438280765138,0.0,0.007101071155401194,0.004238483272658633,0.007101071155401194,0.007101071155401194,0.0,0.08,balanced,low,0.0006176457248035592,0.0006176457248035592,0.08,balanced,low,stuck,0.623499683820942,0.0006176457248035592,0.6234999999999999,0.0,0.0,0.623499683820942,0.0006176457248035592,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.4,0.6,0.6,0.6,0.0,1.5133495145631068,0.204,0.0,0.0,0.0
1.0,3.0,0.621,0.827,0.206,0.296,0.447,0.15100000000000002,0.39666666666666667,0.45933333333333337,0.46309754192106584,4.333333333333333,3.6666666666666665,0.6666666666666666,7.0,6.0,1.0,5.0,5.0,0.0,8.0,8.0,5.0,8.0,5.0,8.0,0.0,0.0,0.20733333333333334,0.447,-0.20733333333333334,-0.447,-0.03766666666666667,-0.079,8.765333333333333,13.848,5.335000000000001,8.438,0.0006123962287699402,0.0249921527334617,0.025110448184340696,0.025031584550421367,0.025110448184340696,0.00011829545087899476,0.0,0.08,balanced,mild,0.0006683557518030834,0.0006683557518030834,0.08,balanced,low,stalled,0.0064998021887717255,5.071002699952418e-05,0.006500000000000001,0.623499683820942,0.0006176457248035592,0.6299994860097138,0.0006683557518030834,no_motion,balanced,straight,0.0,3.0,0.1,paused,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.031553398058252434,0.205,0.0,0.0,0.0
1.0,3.0,1.22,1.629,0.409,1.217,1.74,0.5229999999999999,1.455,1.2973333333333332,1.299159985015959,9.666666666666666,9.666666666666666,0.0,11.0,11.0,0.0,11.0,11.0,0.0,12.0,12.0,11.0,12.0,11.0,12.0,0.0,0.0,1.122,1.408,-1.122,-1.408,-0.19299999999999998,-0.229,17.841333333333335,18.948,10.948,11.655,0.0028276181738582707,0.12456793812543496,0.2877045428060575,0.20284009633528688,0.2877045428060575,0.16313660468062255,0.0,0.08588,right,high,0.11917742241610234,0.11917742241610234,0.09922345830905836,right,mild,right_curve,4.292346344896122,0.11850906666429925,4.294,0.6299994860097138,0.0006683557518030834,4.922345830905836,0.11917742241610234,moving,balanced,right_arc,0.3799378978143835,3.0,0.1,right_arc,1.0,1.0,1.0,1.0,0.0,10.49877750611247,0.0,0.0,0.0,0.0
1.0,3.0,1.839,2.249,0.41,2.182,2.61,0.42799999999999994,2.364333333333333,1.4026666666666667,1.411061775165543,13.666666666666666,13.666666666666666,0.0,14.0,14.0,0.0,12.666666666666666,12.666666666666666,0.0,13.0,13.0,12.666666666666666,13.0,12.666666666666666,13.0,0.0,0.0,2.074333333333333,2.301,-2.074333333333333,-2.301,-0.31933333333333336,-0.339,20.485333333333333,21.0,12.676,13.036,0.001785424873869852,0.42509651588271186,0.7253553022181938,0.5720307368670954,0.7253553022181938,0.3002587863354819,0.0,0.11273999999999999,right,high,0.3608870809562498,0.3608870809562498,0.15554140787353735,right,moderate,right_curve,5.631794956447899,0.24170965854014742,5.637,4.922345830905836,0.11917742241610234,10.554140787353735,0.3608870809562498,moving,balanced,right_arc,1.0,3.0,0.11273999999999999,right_arc,1.0,1.0,1.0,1.0,0.0,13.74878048780488,0.0,0.0,0.0,0.0
1.0,3.0,2.458,2.867,0.409,2.305,1.437,-0.8680000000000001,1.936,-0.33466666666666667,0.7259738287293833,14.333333333333334,14.666666666666666,-0.3333333333333333,14.0,14.0,0.0,13.0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,2.327,2.066,-2.327,-2.066,-0.30466666666666664,-0.239,20.5,21.0,12.837333333333333,13.187,0.002318990648389572,0.8787195014570244,1.1228309171317348,1.0076914613830563,1.1228309171317348,0.2441114156747104,0.0,0.11862,right,high,0.5433650091753583,0.5433650091753583,0.21482243721104666,right,moderate,right_curve,5.9281029337509334,0.18247792821910852,5.931,10.554140787353735,0.3608870809562498,16.482243721104666,0.5433650091753583,moving,balanced,right_arc,0.538340315453621,3.0,0.11862,right_arc,1.0,1.0,1.0,1.0,0.0,14.50122249388753,0.0,0.0,0.0,0.0
1.0,3.0,3.028,3.465,0.437,1.089,0.017,-1.072,0.5376666666666666,-1.8196666666666665,1.8324909276719488,14.0,15.0,-1.0,14.0,14.0,0.0,13.0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,1.011,0.507,-1.011,-0.507,-0.04466666666666667,0.033,20.5,21.0,12.981,13.334,0.0028334920637425455,1.1914677413060555,1.2891400959316377,1.2463509171787408,1.2891400959316377,0.09767235462558221,0.0,0.127,right,high,0.5750100446284648,0.5750100446284648,0.2783210735087481,right,mild,drift_right,6.349863629770139,0.03164503545310644,6.35,16.482243721104666,0.5433650091753583,22.832107350874807,0.5750100446284648,moving,balanced,straight,0.0,3.0,0.127,straight,1.0,1.0,1.0,1.0,0.0,14.530892448512585,0.0,0.0,0.0,0.0
1.0,4.0,3.609,4.069,0.46,0.016974,-1.295,-1.311974,-0.6305065,-2.08835625,2.0893041353896398,14.25,14.25,0.0,15.0,15.0,0.0,13.25,13.25,0.0,13.0,13.0,13.25,13.0,13.25,13.0,0.0,0.0,-0.3025065,-0.762,0.3025065,0.762,0.140171,0.192,20.75,20.0,13.26517425,12.881,0.0036474625738339853,1.3099306539255777,1.2622759646584798,1.2971578994061366,1.311682477803989,-0.04765468926709793,0.0,0.13509000000000002,right,high,0.4571241093929757,0.4571241093929757,0.3458547571583152,right,mild,drift_right,6.753368364956712,-0.11788593523548914,6.7545,22.832107350874807,0.5750100446284648,29.58547571583152,0.4571241093929757,moving,balanced,straight,0.0,3.0,0.13509000000000002,straight,1.0,1.0,1.0,1.0,0.0,14.683695652173913,0.0,0.0,0.0,0.0
1.0,3.0,4.278,4.688,0.41,-1.749,-2.449,-0.6999999999999997,-2.0933333333333333,-1.9953333333333332,1.997812470345169,14.666666666666666,14.666666666666666,0.0,15.0,15.0,0.0,13.333333333333334,13.333333333333334,0.0,13.0,13.0,13.333333333333334,13.0,13.333333333333334,13.0,0.0,0.0,-1.7086666666666666,-2.082,1.7086666666666666,2.082,0.30833333333333335,0.348,20.333333333333332,20.0,13.183666666666667,13.033,0.0022270570277065425,1.2033879717316518,1.0241924879408129,1.117071576559783,1.2033879717316518,-0.17919548379083894,0.0,0.12300000000000001,right,high,0.21401504570896362,0.21401504570896362,0.35,balanced,low,left_curve,6.1451615140106135,-0.24310906368401208,6.15,29.58547571583152,0.4571241093929757,35.73063722984213,0.21401504570896362,moving,balanced,left_arc,0.9764964527155453,3.0,0.12300000000000001,left_arc,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0
1.0,3.0,4.892,5.306,0.414,-2.793,-3.419,-0.6259999999999999,-3.1283333333333334,-1.750333333333333,1.7532654296103218,14.333333333333334,14.333333333333334,0.0,15.0,15.0,0.0,13.333333333333334,13.333333333333334,0.0,13.0,13.0,13.333333333333334,13.0,13.333333333333334,13.0,0.0,0.0,-2.8049999999999997,-3.173,2.8049999999999997,3.173,0.429,0.472,20.666666666666668,20.0,13.535000000000002,13.185,0.0019217140247151897,0.9146964057253281,0.631670880042042,0.776498263893501,0.9146964057253281,-0.2830255256832861,0.0,0.12002000000000002,right,high,-0.13132696719852238,0.13132696719852238,0.35,balanced,low,left_curve,5.991041147691535,-0.345342012907486,6.001,35.73063722984213,0.21401504570896362,41.721678377533664,-0.13132696719852238,moving,balanced,left_arc,1.0,3.0,0.12002000000000002,left_arc,1.0,1.0,1.0,1.0,0.0,14.495169082125603,0.0,0.0,0.0,0.0
1.0,3.0,5.466,5.903,0.437,-3.748,-3.635,0.11300000000000043,-3.797,-1.216,1.3623633876466292,15.333333333333334,15.0,0.3333333333333333,16.0,15.0,1.0,13.666666666666666,12.333333333333334,1.3333333333333333,14.0,12.0,13.0,13.0,13.0,13.0,0.6666666666666666,1.0,-3.725,-4.008,3.725,4.008,0.529,0.558,19.833333333333332,19.5,13.177666666666667,13.03,0.001916596295259949,0.4996984617354738,0.12403325358316718,0.30513718838783643,0.4996984617354738,-0.3756652081523066,0.0,0.13314,balanced,high,-0.5760839758727843,0.5760839758727843,0.35,left,mild,left_curve,6.64209092403235,-0.4447570086742618,6.657,41.721678377533664,-0.13132696719852238,48.363769301566016,-0.5760839758727843,moving,balanced,left_arc,1.0,3.0,0.13314,left_arc,1.0,1.0,1.0,1.0,0.0,15.233409610983982,0.0,0.0,0.0,0.0
