seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,4.0,0.0,0.412,0.412,0.0,-2.341,-2.341,-1.1705,-0.997,1.4099709216859757,11.0,11.5,-0.5,24.0,24.0,0.0,10.5,11.5,-1.0,20.0,22.0,0.06597997011800964,-0.0009803229770666195,0.066,0.0,0.0,0.06597997011800964,-0.0009803229770666195,barely_moving,balanced,left_arc,hesitating_left_arc,0.5,0.5,1.092233009708738,0.0
1.0,3.0,0.832,1.192,0.36,-2.13,-1.864,0.2659999999999998,-2.041333333333333,-0.9036666666666666,0.9545056312039233,16.333333333333332,16.333333333333332,0.0,24.0,25.0,-1.0,14.333333333333334,14.333333333333334,0.0,22.0,22.0,8.815328939285937,-0.2870035672874204,8.82,0.06597997011800964,-0.0009803229770666195,8.881308909403947,-0.287983890264487,barely_moving,balanced,left_arc,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.3611111111111112,0.0
1.0,2.0,1.583,1.904,0.321,-1.401,-1.346,0.05499999999999994,-1.3735,0.12,0.12050311199301038,26.0,26.0,0.0,26.0,26.0,0.0,21.5,21.5,0.0,22.0,22.0,8.343697109615853,-0.19604729783413116,8.346,8.881308909403947,-0.287983890264487,17.2250060190198,-0.48403118809861817,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.6199376947040498,0.0
1.0,2.0,2.245,2.625,0.38,-0.715,0.666,1.381,-0.024499999999999966,1.2405,1.340297168541365,26.5,25.5,1.0,26.0,25.0,1.0,22.5,22.5,0.0,23.0,23.0,9.689345375756643,0.11263298497038415,9.69,17.2250060190198,-0.48403118809861817,26.914351394776446,-0.371398203128234,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.368421052631579,0.0
1.0,2.0,3.05,3.275,0.225,1.648,1.705,0.05700000000000016,1.6764999999999999,1.649,1.675355783109964,27.0,26.0,1.0,27.0,26.0,1.0,23.0,23.0,0.0,23.0,23.0,5.9598602071418005,0.17740507695018728,5.9625,26.914351394776446,-0.371398203128234,32.87421160191825,-0.19399312617804673,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,2.3555555555555556,0.0
1.0,3.0,3.617,3.987,0.37,2.068,2.87,0.802,2.335331,1.357947,1.3663562501877027,27.333333333333332,26.333333333333332,1.0,28.0,27.0,1.0,23.0,23.0,0.0,23.0,23.0,9.957822219776023,0.4219648760249409,9.967,32.87421160191825,-0.19399312617804673,42.83203382169427,0.2279717498468942,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,2.175675675675676,0.0
1.0,2.0,4.412,4.823,0.411,1.818,0.268,-1.55,1.0430000000000001,-0.532,0.8689033317924383,26.5,28.5,-2.0,27.0,28.0,-1.0,23.0,24.0,-1.0,24.0,24.0,11.302376357422071,0.052867051994583525,11.3025,42.83203382169427,0.2279717498468942,54.13441017911634,0.2808388018414777,barely_moving,right_faster,right_arc,hesitating_right_arc,1.0,1.0,1.3381995133819953,0.0
1.0,2.0,5.241,5.642,0.401,-1.134,-1.898,-0.764,-1.516,-1.9555,1.9555281895181158,27.5,27.5,0.0,28.0,28.0,0.0,24.0,24.0,0.0,24.0,24.0,11.221840012304078,-0.37187462706031815,11.228000000000002,54.13441017911634,0.2808388018414777,65.35625019142041,-0.09103582521884046,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.371571072319202,0.0
1.0,2.0,6.06,6.412,0.352,-3.171,-2.728,0.4429999999999996,-2.9495,-1.702,1.8141631679647783,28.5,27.5,1.0,29.0,28.0,1.0,25.0,24.0,1.0,25.0,23.0,10.020631086832521,-0.4774689744954027,10.032,65.35625019142041,-0.09103582521884046,75.37688127825294,-0.5685047997142432,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.590909090909091,0.0
1.0,2.0,6.837,7.247,0.41,1.357,4.002,2.6449999999999996,2.6795,3.3285,3.3937911691793885,29.5,27.5,2.0,29.0,28.0,1.0,25.0,24.0,1.0,25.0,25.0,11.65650746767358,0.8155112850660476,11.684999999999999,75.37688127825294,-0.5685047997142432,87.03338874592652,0.24700648535180447,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,1.3902439024390245,0.0
1.0,2.0,7.665,8.066,0.401,3.66,0.988,-2.672,2.324,0.738,1.734803735296878,29.0,30.0,-1.0,29.0,30.0,-1.0,24.0,26.0,-2.0,24.0,26.0,11.827741289907646,0.2039760500986554,11.829500000000001,87.03338874592652,0.24700648535180447,98.86113003583417,0.45098253545045985,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.4713216957605983,0.0
1.0,2.0,8.485,8.903,0.418,-0.788,-1.257,-0.46899999999999986,-1.0225,-1.867,1.8736736642222414,29.5,31.0,-1.5,30.0,31.0,-1.0,25.0,25.0,0.0,25.0,25.0,12.745932009597169,-0.27967518074761677,12.748999999999999,98.86113003583417,0.45098253545045985,111.60706204543133,0.17130735470284308,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,1.4473684210526316,0.0
1.0,2.0,9.314,9.732,0.418,-1.306,-1.719,-0.41300000000000003,-1.5125000000000002,-1.124,1.124374048081865,31.0,30.0,1.0,31.0,30.0,1.0,25.5,25.5,0.0,26.0,26.0,12.743262535163312,-0.3824407926765468,12.748999999999999,111.60706204543133,0.17130735470284308,124.35032458059464,-0.2111334379737037,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.4593301435406698,0.0
