idx,x,y
0,0.0,0.0
1,0.023937707209444332,0.0017280548471958054
2,0.023937707209444332,0.0017280548471958054
3,0.04787149144605533,0.006964845096513715
4,9.336865082059543,2.4307218612888444
5,17.09451250914405,4.484871660366103
6,28.611649596604238,5.83497140062572
7,39.287785684780914,5.3759352073560125
8,49.869384915332525,4.09373447268553
9,59.32259235578737,3.024364874403869
10,69.82967265971851,2.3299849447240346
11,81.51717220401085,2.3332487103828448
12,87.23717199131411,2.3348085983824802
13,92.57817292841258,2.5659470631893915
14,103.6225835807989,3.049701485862303
15,115.11667598392177,3.1941481143214414
16,124.03665875825487,3.290208280886647
17,134.67512771140045,3.1097135913310403
18,146.78070659095522,2.700303966532702
19,153.21786486439677,2.4778756350121864
20,165.0371176650659,1.985601845464775
21,175.4116953138656,1.5433410524644158
22,186.90024836344753,0.9283826579838907
23,198.7206525486373,0.4645775817417761
24,210.57824427963496,0.2818227159349872
25,222.57810302759606,0.34004667132898647
26,234.6039255019532,0.6570542662647249
27,247.21842459698166,1.312191527856518
28,253.95895066137396,1.6696945002190249
