idx,x,y
0,0.0,0.0
1,0.013000000000000001,0.0
2,3.379455048266528,-0.24001126640391007
3,3.379455048266528,-0.24001126640391007
4,3.392909922875203,-0.24111414865729905
5,6.3793890702043035,-0.29689319999780267
6,11.46525806159616,1.2085477993106324
7,14.00497607637754,1.9012877616304964
8,16.93716259331278,2.389179634798294
9,19.080709624945193,2.4681170985266845
10,21.53729390690575,2.422921240040168
11,24.447382274225674,1.3188189148957759
12,27.197585396150565,0.3540945821692747
13,29.8200577646172,-0.18842055736970187
14,32.47089325831019,-0.26700290511672214
15,35.204093683360135,0.16736063675436108
16,37.239030590246166,0.8456354962273559
17,40.42445496561097,1.7152765421950376
18,42.160903879404714,2.1893495004878836
19,42.94337371406529,2.3381890377293644
20,45.11638825065472,2.3841245770317694
21,48.260323082428414,1.1944372132423868
22,50.68341979935617,0.003386290563627048
23,52.531111097333245,-0.8636303571311009
24,55.483993035779804,-1.9076189861860748
25,58.532367832005164,-2.034157919870469
26,61.24560067932439,-1.996082124041328
27,63.23054681111833,-1.6642009647745128
28,65.7294664014845,-1.1488824895728529
29,69.21495857039245,-1.0893817292301524
30,71.72621604697005,-1.1683889208847291
31,74.53057141152074,-1.8499951043336575
32,77.541729722651,-2.2529462494011177
33,79.71356147653405,-2.483169690486679
34,82.84280730887812,-2.351851295898256
35,85.55145905593504,-1.5494606720961899
36,87.65411186769938,-0.9589463596705614
37,90.74445054639371,-0.372450749315437
38,93.60907357770094,-0.7230657639742082
39,94.99836778555377,-0.9257418701795745
40,96.51035940740184,-2.9542342501162726
41,97.06088862969433,-4.413863509689408
42,97.58755057121563,-7.278350104064222
43,98.8555595292844,-9.993890986145972
44,99.83470744095746,-11.930426389144406
45,102.52951029935682,-14.440909719971891
46,104.15359267212322,-15.781652964023282
47,106.86141994680582,-17.382228391950694
48,108.91789616164904,-18.08579631886614
49,112.11579243617108,-17.67636327501395
