idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
53,1,53,1198730.0,10.166,-0.518,-0.518,-0.305,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.617,0.617,0.166,17.0,12.272,117.28729115702512,1.1694192657565354,117.33650000000006,3.015876742703415,-0.027266698014969143,3.016,0.0005729031695869979,117.28791429139599,0.29065367974712747,1.105155892196426,1.105155892196426,balanced
54,1,54,1198939.0,10.375,-0.299,-0.299,0.171,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.299,0.299,0.047,17.0,12.312,120.00425416094009,1.1552405719744796,120.05350000000006,2.716963003914966,-0.014178693782055754,2.717,0.0014067983297267506,120.00486911879686,0.2973866234017382,1.089488541969111,1.089488541969111,balanced
55,1,55,1199144.0,10.58,-0.39,-0.39,-0.044,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.299,0.299,0.047,17.0,12.355,122.66919242337599,1.1371006324721824,122.71850000000006,2.664938262435896,-0.018139939502297173,2.665,-0.0005959660860468442,122.66979704211089,0.3039906380766664,1.0698884516334575,1.0698884516334575,balanced
56,1,56,1199348.0,10.784,-0.317,-0.317,0.097,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.391,0.391,0.08,17.0,12.395,125.32115183369146,1.122428003560187,125.37050000000006,2.6519594103154764,-0.014672628911995287,2.6519999999999997,0.0004804262269818479,125.32174801503623,0.31056249429430455,1.053762782645739,1.053762782645739,balanced
57,1,57,1199557.0,10.993,-0.208,-0.208,0.246,14.0,14.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.317,0.317,0.055,16.0,11.836,128.2471325528824,1.1118058134378292,128.29650000000007,2.925980719190918,-0.010622190122357735,2.9259999999999997,0.0006501739182070468,128.2477224749922,0.31781341395444473,1.0415374120806076,1.0415374120806076,balanced
58,1,58,1199762.0,11.198,-0.026,-0.025999999999999995,0.471,13.0,12.0,1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.208,0.208,0.022,17.5,12.779,130.80963228904562,1.1106429878635964,130.85900000000007,2.562499736163242,-0.0011628255742327808,2.5625,0.001239609458977436,130.8102211893866,0.32416359662403843,1.0389705604956392,1.0389705604956392,balanced
59,1,59,1199966.0,11.402,0.013,0.013000000000000005,0.372,14.0,13.0,1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.026,0.026,-0.033,16.5,12.221,133.56363221815718,1.1112678506370341,133.61300000000006,2.7539999291115667,0.0006248627734376514,2.754,0.00024715991585976346,133.56422104748148,0.33098834235862146,1.0380864715995364,1.0380864715995364,balanced
60,1,60,1200127.0,11.563,0.508,0.508,1.319,14.0,12.0,2.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.012,-0.012,-0.038,17.0,12.554,135.65654995250455,1.129824716058571,135.70600000000005,2.0929177343473695,0.018556865421536884,2.093,0.004127749544850421,135.65714863521563,0.33617487081293324,1.0554965979994295,1.0554965979994295,balanced
61,1,61,1200359.0,11.795,2.125,2.125,3.296,14.0,12.0,2.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.508,-0.508,-0.204,17.0,12.601,138.67047587890954,1.2416572253921565,138.72200000000004,3.013925926404986,0.11183250933358546,3.016,0.009357418436587635,138.67113538367147,0.3436438956006989,1.1656777222121035,1.1656777222121035,balanced
62,1,62,1200580.0,12.016,4.855,4.855,6.466,11.0,11.0,0.0,13.0,15.0,13.0,15.0,-2.0,14.0,14.0,-1.0,2.124,-2.124,-0.692,19.0,13.851,141.09275363367368,1.4474033766921364,141.15300000000005,2.4222777547641487,0.20574615129997986,2.431,0.01959995416678124,141.09352550577375,0.34964687218209567,1.3700966458498478,1.3700966458498478,balanced
63,1,63,1200779.0,12.215,4.693,4.693,3.919,9.0,11.0,-2.0,12.0,16.0,12.0,16.0,-4.0,14.0,14.0,-2.0,4.855,-4.855,-1.508,20.0,14.494,143.0760819398877,1.610218700817992,143.14300000000006,1.983328306214025,0.16281532412585561,1.9900000000000002,-0.0014208207981059359,143.07694272286804,0.35456202065331843,1.5318252547412654,1.5318252547412654,balanced
64,1,64,1200984.0,12.42,4.216,4.216,1.733,13.0,13.0,0.0,12.0,14.0,12.0,14.0,-2.0,13.0,13.0,-1.0,4.693,-4.693,-1.344,17.0,12.738,145.73387041357856,1.806140698347684,145.80800000000005,2.6577884736908572,0.1959219975296919,2.665,-0.0031239101433444484,145.73483814576716,0.36114860793910963,1.7262909867661653,1.7262909867661653,balanced
65,1,65,1201188.0,12.624,3.132,3.132,-0.734,12.0,14.0,-2.0,12.0,14.0,12.0,14.0,-2.0,13.0,13.0,-1.0,4.216,-4.216,-1.122,17.0,12.778,148.38190915110624,1.9510366767350804,148.46000000000004,2.648038737527674,0.14489597838739646,2.6519999999999997,-0.007134000411620865,148.38295587616193,0.3677109649167485,1.8697360493123913,1.8697360493123913,balanced
66,1,66,1201414.0,12.85,-0.25,-0.25,-5.715,13.0,15.0,-2.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,3.131,-3.131,-0.741,16.0,12.224,151.54587903210665,1.9372311661581423,151.62400000000002,3.163969881000404,-0.013805510576938152,3.164,-0.018655826581051905,151.54691771802246,0.3755516461793679,1.8541969614829399,1.8541969614829399,balanced
67,1,67,1201614.0,13.05,-0.842,-0.842,-4.75,13.0,14.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.25,0.25,0.32,16.5,12.563,154.24558748759466,1.8975542791011206,154.324,2.6997084554880115,-0.03967688705702159,2.7,-0.003826795989557936,154.24660402880207,0.38224179635495686,1.8130408757945031,1.8130408757945031,balanced
68,1,68,1201835.0,13.271,-2.981,-2.981,-6.475,14.0,14.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.842,0.842,0.414,16.0,12.306,157.33540079541413,1.7366514425140556,157.418,3.0898133078194605,-0.160902836587065,3.094,-0.012066125630303398,157.33632871211773,0.3898985089330328,1.6504451153641273,1.6504451153641273,balanced
69,1,69,1202036.0,13.472,-3.2,-3.2,-4.592,16.0,15.0,1.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-2.981,2.981,1.015,14.5,11.445,160.4460429962231,1.5627395437078537,160.5335,3.1106422008089623,-0.17391189880620184,3.1155000000000004,-0.001226856383202562,160.4468751574658,0.39760682036330164,1.47482888225204,1.47482888225204,balanced
70,1,70,1202196.0,13.632,-3.259,-3.259,-3.115,14.0,13.0,1.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-3.2,3.2,0.975,16.5,12.676,162.60254974261233,1.439944377769833,162.6935,2.156506746389228,-0.12279516593802069,2.16,-0.000476733453091041,162.6033142991217,0.4029507381527836,1.3508521572817327,1.3508521572817327,balanced
